#{"t_start": 1777506949.6058538, "env_id": "None"}
r,l,t,episode_metrics
0.022488,861,326.324996,"{'term': -1.0, 'progress': 2.857142857142857, 'time': 9.539999961853027, 'distance': 35.91709899902344, 'fitness': -997142857.1428572, 'lexicographic_score': 0.05187586219696153, 'delta_score': 0.05187586219696153, 'terminal_fitness_score': -997.1428571428572, 'reward': -6.378198233784882e-06}"
-0.001277,124,329.892998,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 1.127299189567566, 'fitness': -1000000000.0, 'lexicographic_score': 0.028110742985265787, 'delta_score': 0.028110742985265787, 'terminal_fitness_score': -1000.0, 'reward': -6.364046716368643e-06}"
-0.002293,287,335.084063,"{'term': -1.0, 'progress': 0.0, 'time': 3.5999999046325684, 'distance': 10.11768913269043, 'fitness': -1000000000.0, 'lexicographic_score': 0.02709466646788844, 'delta_score': 0.02709466646788844, 'terminal_fitness_score': -1000.0, 'reward': -6.380212781958994e-06}"
-0.001508,173,339.050611,"{'term': -1.0, 'progress': 0.0, 'time': 2.369999885559082, 'distance': 3.923393964767456, 'fitness': -1000000000.0, 'lexicographic_score': 0.027880133653347416, 'delta_score': 0.027880133653347416, 'terminal_fitness_score': -1000.0, 'reward': -6.3778970633109056e-06}"
-0.001278,128,342.693612,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 1.9694925546646118, 'fitness': -1000000000.0, 'lexicographic_score': 0.028110129141705218, 'delta_score': 0.028110129141705218, 'terminal_fitness_score': -1000.0, 'reward': -6.360196916660454e-06}"
-0.00129,127,346.317507,"{'term': -1.0, 'progress': 0.0, 'time': 2.0299999713897705, 'distance': 1.0468353033065796, 'fitness': -1000000000.0, 'lexicographic_score': 0.028098103231824944, 'delta_score': 0.028098103231824944, 'terminal_fitness_score': -1000.0, 'reward': -2.544827048238732e-05}"
-0.001277,130,349.887038,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 1.4955898523330688, 'fitness': -1000000000.0, 'lexicographic_score': 0.028110474551838113, 'delta_score': 0.028110474551838113, 'terminal_fitness_score': -1000.0, 'reward': -1.2708060103092805e-05}"
-0.001284,128,353.496039,"{'term': -1.0, 'progress': 0.0, 'time': 2.0199999809265137, 'distance': 2.0845084190368652, 'fitness': -1000000000.0, 'lexicographic_score': 0.028103696110606157, 'delta_score': 0.028103696110606157, 'terminal_fitness_score': -1000.0, 'reward': -1.2714753635189452e-05}"
-0.001277,132,357.087038,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 1.117104172706604, 'fitness': -1000000000.0, 'lexicographic_score': 0.02811075041603609, 'delta_score': 0.02811075041603609, 'terminal_fitness_score': -1000.0, 'reward': -1.2702404960367175e-05}"
-0.001279,127,360.686079,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 3.787496566772461, 'fitness': -1000000000.0, 'lexicographic_score': 0.028108804065894645, 'delta_score': 0.028108804065894645, 'terminal_fitness_score': -1000.0, 'reward': -1.2724106177412764e-05}"
-0.001277,123,364.294039,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 1.1680761575698853, 'fitness': -1000000000.0, 'lexicographic_score': 0.028110713264443626, 'delta_score': 0.028110713264443626, 'terminal_fitness_score': -1000.0, 'reward': -6.357905092003319e-06}"
-0.001277,126,367.886039,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 1.4525941610336304, 'fitness': -1000000000.0, 'lexicographic_score': 0.028110505889805532, 'delta_score': 0.028110505889805532, 'terminal_fitness_score': -1000.0, 'reward': -1.271406861621388e-05}"
-0.001284,135,371.498657,"{'term': -1.0, 'progress': 0.0, 'time': 2.0199999809265137, 'distance': 1.9956245422363281, 'fitness': -1000000000.0, 'lexicographic_score': 0.02810376089477292, 'delta_score': 0.02810376089477292, 'terminal_fitness_score': -1000.0, 'reward': -1.271839377599629e-05}"
-0.001283,128,375.099656,"{'term': -1.0, 'progress': 0.0, 'time': 2.0199999809265137, 'distance': 0.6656042337417603, 'fitness': -1000000000.0, 'lexicographic_score': 0.02810473029733013, 'delta_score': 0.02810473029733013, 'terminal_fitness_score': -1000.0, 'reward': -1.2699830839076054e-05}"
-0.001277,135,378.691655,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 1.3687468767166138, 'fitness': -1000000000.0, 'lexicographic_score': 0.028110567002986524, 'delta_score': 0.028110567002986524, 'terminal_fitness_score': -1000.0, 'reward': -6.359933735218537e-06}"
-0.001277,128,382.295783,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 1.573319911956787, 'fitness': -1000000000.0, 'lexicographic_score': 0.028110417897275707, 'delta_score': 0.028110417897275707, 'terminal_fitness_score': -1000.0, 'reward': -6.374139885398367e-06}"
-0.001277,134,385.887968,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 1.659932255744934, 'fitness': -1000000000.0, 'lexicographic_score': 0.02811035476874525, 'delta_score': 0.02811035476874525, 'terminal_fitness_score': -1000.0, 'reward': -1.2708855990185147e-05}"
-0.001277,130,389.492134,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 1.5234923362731934, 'fitness': -1000000000.0, 'lexicographic_score': 0.028110454214750693, 'delta_score': 0.028110454214750693, 'terminal_fitness_score': -1000.0, 'reward': -6.371386602626455e-06}"
-0.001278,133,393.089187,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 2.266263246536255, 'fitness': -1000000000.0, 'lexicographic_score': 0.028109912836536216, 'delta_score': 0.028109912836536216, 'terminal_fitness_score': -1000.0, 'reward': -6.3613007321230985e-06}"
-0.001278,128,396.694186,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 2.949892997741699, 'fitness': -1000000000.0, 'lexicographic_score': 0.028109414564122803, 'delta_score': 0.028109414564122803, 'terminal_fitness_score': -1000.0, 'reward': -6.363035696475838e-06}"
