#{"t_start": 1777980156.7762928, "env_id": "None"}
r,l,t,episode_metrics
-0.598249,501,63.206105,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.0717511858258932, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 7.283515948918648, 'reward': -1.0033823794410337, 'reward_score': -0.598248814174086, 'fitness': 2011643.9023099449}"
-0.671142,501,63.857336,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 1.9988577706473214, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 6.460833198740147, 'reward': -1.003262488955543, 'reward_score': -0.6711422293526579, 'fitness': 1938751.3098141234}"
-0.1877,501,64.498951,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.4822998046875, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 11.845368601381779, 'reward': -1.0030554053896952, 'reward_score': -0.18770019531247928, 'fitness': 2422187.959318899}"
-0.677654,501,65.16144,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 1.9923455374581474, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 6.385973758995533, 'reward': -1.0033551316034224, 'reward_score': -0.6776544625418319, 'fitness': 1932239.151484389}"
-0.450974,501,65.828088,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.21902574811663, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 8.929031170904636, 'reward': -1.0033387829008553, 'reward_score': -0.4509742518833495, 'fitness': 2158916.819085459}"
-0.633829,501,66.470762,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.0361709594726562, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 6.8780374706257135, 'reward': -1.0032461402529764, 'reward_score': -0.633829040527323, 'fitness': 1976064.0814351863}"
-0.658259,501,67.112066,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.0117405482700894, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 6.622451819013804, 'reward': -1.003191644577753, 'reward_score': -0.6582594517298899, 'fitness': 1951633.925818271}"
-0.445961,501,67.757204,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.2240393502371654, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 9.001631973660551, 'reward': -1.0033060854957216, 'reward_score': -0.4459606497628139, 'fitness': 2163930.3486051923}"
-0.564047,501,68.404965,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.105952671595982, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 7.685441753827035, 'reward': -1.0033115350632438, 'reward_score': -0.5640473284039971, 'fitness': 2045844.9861542291}"
-0.408113,501,69.05742,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.2618865966796875, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 9.414264116669074, 'reward': -1.0031208001999625, 'reward_score': -0.4081134033202918, 'fitness': 2201777.182415571}"
-0.520669,501,69.702801,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.1493312290736606, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 8.135642353445292, 'reward': -1.0033551316034226, 'reward_score': -0.5206687709263187, 'fitness': 2089223.0934313075}"
