#{"t_start": 1777981751.9467845, "env_id": "None"}
r,l,t,episode_metrics
-0.793812,470,31.405912,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 1.876188005719866, 'block_progress': 0.0, 'time': 5.009999999999945, 'distance': 5.71397651922598, 'reward': -1.0029573131742928, 'reward_score': -0.7938119942801154, 'fitness': 1816082.2917433474}"
-0.58953,463,32.076234,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.080470493861607, 'block_progress': 0.0, 'time': 5.009999999999945, 'distance': 7.584809274754662, 'reward': -1.003633059547061, 'reward_score': -0.5895295061383743, 'fitness': 2020362.909052333}"
-0.610848,475,32.745988,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.0591517857142856, 'block_progress': 0.0, 'time': 5.009999999999941, 'distance': 7.6055378568999, 'reward': -1.0034096272786457, 'reward_score': -0.6108482142856948, 'fitness': 1999044.1801764295}"
-0.645388,468,33.402206,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.0246124267578125, 'block_progress': 0.0, 'time': 5.009999999999942, 'distance': 7.1639189921625075, 'reward': -1.0037148030598957, 'reward_score': -0.6453875732421681, 'fitness': 1964505.2628388207}"
-0.741992,462,34.059069,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 1.9280079432896207, 'block_progress': 0.0, 'time': 5.009999999999945, 'distance': 6.2184438283366035, 'reward': -1.0030281575520832, 'reward_score': -0.7419920567103608, 'fitness': 1867901.7248457926}"
-0.800123,477,34.755882,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 1.8698774065290178, 'block_progress': 0.0, 'time': 5.009999999999942, 'distance': 5.432128740867483, 'reward': -1.0033278837658108, 'reward_score': -0.8001225934709628, 'fitness': 1809771.9744002772}"
-0.516293,473,35.437062,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.1537072317940846, 'block_progress': 0.0, 'time': 5.009999999999941, 'distance': 8.592648778430885, 'reward': -1.0033060854957216, 'reward_score': -0.5162927682058958, 'fitness': 2093598.6391453065}"
-0.121361,482,36.115486,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.5519725254603793, 'block_progress': 0.0, 'time': 5.019999999999941, 'distance': 12.945027684902016, 'reward': -1.0074514043898808, 'reward_score': -0.12136080787293424, 'fitness': 2491759.580432695}"
-0.411835,470,36.78949,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.258164542061942, 'block_progress': 0.0, 'time': 5.009999999999942, 'distance': 9.653603096681763, 'reward': -1.0029518636067707, 'reward_score': -0.4118354579380388, 'fitness': 2198054.8884588457}"
-0.6422,472,37.481973,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.0278004237583707, 'block_progress': 0.0, 'time': 5.009999999999945, 'distance': 7.306416968640406, 'reward': -1.0034259759812125, 'reward_score': -0.6421995762416108, 'fitness': 1967693.1173414025}"
