generation,best_fitness,best_progress,best_dense_progress,best_ranking_progress,best_time,best_finished,best_crashes,best_distance,best_steps,best_reward,best_ranking_key,current_mutation_prob,current_mutation_sigma,cached_evaluations,evaluated_count,rollout_count,mirror_rollout_count,mirror_individual_count,population_size,finish_count,crash_count,timeout_count,terminated_count,truncated_count,virtual_time_sum,cumulative_virtual_time,virtual_steps_sum,cumulative_virtual_steps,generation_wall_seconds,cumulative_wall_seconds,mean_progress,mean_dense_progress,mean_ranking_progress,mean_reward,mean_time,mean_physics_tick_count,mean_physics_hz,mean_physics_delay_norm,progress_min,progress_p10,progress_p25,progress_median,progress_mean,progress_std,progress_p75,progress_p90,progress_max,dense_progress_min,dense_progress_p10,dense_progress_p25,dense_progress_median,dense_progress_mean,dense_progress_std,dense_progress_p75,dense_progress_p90,dense_progress_max,ranking_progress_min,ranking_progress_p10,ranking_progress_p25,ranking_progress_median,ranking_progress_mean,ranking_progress_std,ranking_progress_p75,ranking_progress_p90,ranking_progress_max,time_min,time_p10,time_p25,time_median,time_mean,time_std,time_p75,time_p90,time_max,distance_min,distance_p10,distance_p25,distance_median,distance_mean,distance_std,distance_p75,distance_p90,distance_max,reward_min,reward_p10,reward_p25,reward_median,reward_mean,reward_std,reward_p75,reward_p90,reward_max,fitness_min,fitness_p10,fitness_p25,fitness_median,fitness_mean,fitness_std,fitness_p75,fitness_p90,fitness_max,steps_min,steps_p10,steps_p25,steps_median,steps_mean,steps_std,steps_p75,steps_p90,steps_max,physics_tick_min,physics_tick_p10,physics_tick_p25,physics_tick_median,physics_tick_mean,physics_tick_std,physics_tick_p75,physics_tick_p90,physics_tick_max,physics_hz_min,physics_hz_p10,physics_hz_p25,physics_hz_median,physics_hz_mean,physics_hz_std,physics_hz_p75,physics_hz_p90,physics_hz_max,physics_delay_norm_min,physics_delay_norm_p10,physics_delay_norm_p25,physics_delay_norm_median,physics_delay_norm_mean,physics_delay_norm_std,physics_delay_norm_p75,physics_delay_norm_p90,physics_delay_norm_max,front0_size,best_rank,best_crowding,best_priority_score,best_scalar_fitness,best_obj_finished,best_obj_progress,best_obj_neg_crashes,best_obj_neg_time,mean_obj_finished,mean_obj_progress,mean_obj_neg_crashes,mean_obj_neg_time
180,0.0048330337727864586,14.285714285714285,14.961700439453123,14.961700439453123,3.8599999999999617,0,1,126.55288702994585,386,14.912973886566093,"[0.0, 0.14961700439453124, -1.0, -0.1286666666666654]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,123.22999999999942,24245.439999999937,12323,2424544,4.686563499970362,868.7477142999996,6.011904761904763,7.568661201567877,7.568661201567877,7.532920760263113,2.5672916666666548,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.714285714285714,6.011904761904763,3.3624367244044278,5.714285714285714,10.28571428571431,14.285714285714285,3.781885419573103,4.569799150739398,5.3929724012102405,7.342450278145925,7.568661201567877,2.9486936475784504,8.390292440141952,11.369056974138552,14.961700439453123,3.781885419573103,4.569799150739398,5.3929724012102405,7.342450278145925,7.568661201567877,2.9486936475784504,8.390292440141952,11.369056974138552,14.961700439453123,1.5300000000000011,1.8010000000000015,2.06,2.719999999999986,2.5672916666666548,0.6279654302564811,2.862499999999983,3.2919999999999767,3.8599999999999617,29.01923919469118,37.347154058516026,46.12233492732048,71.84683579951525,67.52463809928547,26.31786863774148,78.00848724879324,98.34758414104597,126.67346574366093,3.7565564003339085,4.541751803585339,5.362326278730396,7.305178431225286,7.532920760263113,2.942564905570732,8.35153921172396,11.326179269400779,14.912973886566093,3756556.4003339084,4541751.803585339,5362326.278730396,7305178.431225287,7532920.7602631105,2942564.9055707324,8351539.21172396,11326179.26940078,14912973.886566093,153.0,180.1,206.0,272.0,256.7291666666667,62.796543025649285,286.25,329.20000000000033,386.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0,inf,0.0048330337727864586,14912973.886566093,0.0,0.14961700439453124,-1.0,-0.1286666666666654,0.0,0.07568661201567876,-1.0,-0.08557638888888848
181,0.0048330337727864586,14.285714285714285,14.961700439453123,14.961700439453123,3.8599999999999617,0,1,126.55288702994585,386,14.912973886566093,"[0.0, 0.14961700439453124, -1.0, -0.1286666666666654]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,130.46999999999935,24375.909999999938,13047,2437591,4.644382299971767,873.5174679000047,6.5476190476190474,8.013127361025129,8.013127361025129,7.9758748362722995,2.7181249999999864,1.0,100.0,0.0,2.857142857142857,2.857142857142857,5.0,5.714285714285714,6.5476190476190474,3.348181216767913,8.571428571428571,12.285714285714297,14.285714285714285,4.520132882254464,5.111499241420201,5.7293660300118585,7.142857142857142,8.013127361025129,2.881406788150206,9.24544198172433,14.272516523088727,14.961700439453123,4.520132882254464,5.111499241420201,5.7293660300118585,7.142857142857142,8.013127361025129,2.881406788150206,9.24544198172433,14.272516523088727,14.961700439453123,1.7900000000000014,1.9840000000000015,2.2274999999999965,2.6499999999999875,2.7181249999999864,0.6047921690203322,2.962499999999981,3.812999999999963,4.349999999999952,36.990931041538715,42.98018907606602,50.714342921972275,67.64714519679546,71.27475282883582,24.701665127697858,80.66684210672975,123.74419229999185,126.55288702994585,4.492195891323423,5.0817562612556495,5.697440315668937,7.106940939609734,7.9758748362722995,2.876359733552245,9.206287008458622,14.224292778896428,14.912973886566093,4492195.891323423,5081756.26125565,5697440.315668936,7106940.939609733,7975874.8362723,2876359.733552245,9206287.008458622,14224292.778896429,14912973.886566093,179.0,198.4,222.75,265.0,271.8125,60.47921690203448,296.25,381.3,435.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0,inf,0.0048330337727864586,14912973.886566093,0.0,0.14961700439453124,-1.0,-0.1286666666666654,0.0,0.08013127361025128,-1.0,-0.0906041666666662
182,0.0048330337727864586,14.285714285714285,14.961700439453123,14.961700439453123,3.8599999999999617,0,1,126.55288702994585,386,14.912973886566093,"[0.0, 0.14961700439453124, -1.0, -0.1286666666666654]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,135.00999999999922,24510.919999999936,13501,2451092,4.820550000004005,878.4519135000301,7.44047619047619,8.784745420728411,8.784745420728411,8.74654093564667,2.812708333333317,1.0,100.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,5.714285714285714,7.44047619047619,3.437467789995454,8.571428571428571,14.285714285714285,14.285714285714285,4.026254926409041,5.174022129603794,6.8606526511056085,8.460393633161273,8.784745420728411,2.9471224126916042,10.103216171264648,14.543474469866073,14.961700439453123,4.026254926409041,5.174022129603794,6.8606526511056085,8.460393633161273,8.784745420728411,2.9471224126916042,10.103216171264648,14.543474469866073,14.961700439453123,1.6100000000000012,2.0000000000000013,2.4674999999999914,2.869999999999983,2.812708333333317,0.5626193931933107,3.0199999999999796,3.8199999999999625,3.8799999999999613,31.38503561913967,44.014924289286135,61.44638283737004,78.18095178157091,77.40174840623513,24.73982374201136,84.82204951532185,124.46101561263204,127.74297594279051,4.000123541373422,5.144048356792524,6.8259162047227715,8.421514853480387,8.74654093564667,2.941572215005545,10.062931349215134,14.495150008727741,14.912973886566093,4000123.541373422,5144048.3567925235,6825916.204722771,8421514.853480387,8746540.93564667,2941572.215005545,10062931.349215135,14495150.008727742,14912973.886566093,161.0,200.0,246.75,287.0,281.2708333333333,56.261939319332235,302.0,382.0,388.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,inf,0.0048330337727864586,14912973.886566093,0.0,0.14961700439453124,-1.0,-0.1286666666666654,0.0,0.08784745420728411,-1.0,-0.0937569444444439
183,0.0048330337727864586,14.285714285714285,14.961700439453123,14.961700439453123,3.8599999999999617,0,1,126.55288702994585,386,14.912973886566093,"[0.0, 0.14961700439453124, -1.0, -0.1286666666666654]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,121.10999999999945,24632.029999999937,12111,2463203,4.475711700040847,883.0503503000364,6.19047619047619,7.560012624377296,7.560012624377296,7.524715524622619,2.5231249999999883,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.714285714285714,6.19047619047619,3.4173095462874574,8.571428571428571,8.571428571428571,14.285714285714285,3.856391906738281,4.336819240025111,4.79156221662249,7.817497253417969,7.560012624377296,2.979234370598068,9.294877052307129,10.29247719900949,14.961700439453123,3.856391906738281,4.336819240025111,4.79156221662249,7.817497253417969,7.560012624377296,2.979234370598068,9.294877052307129,10.29247719900949,14.961700439453123,1.5500000000000012,1.7170000000000014,1.8750000000000013,2.769999999999985,2.5231249999999883,0.64969594250566,2.959999999999981,3.081999999999979,3.8599999999999617,29.602985113859177,34.670967045426366,39.77253180742264,73.98966888710856,65.84975467746456,26.71698675404157,82.34233621321619,87.07777854874732,126.55288702994585,3.830862303753167,4.309614569058066,4.762772444090682,7.779723263749082,7.524715524622619,2.9728226757701557,9.255044034163548,10.251710760532267,14.912973886566093,3830862.303753167,4309614.569058066,4762772.444090682,7779723.263749082,7524715.524622619,2972822.6757701556,9255044.03416355,10251710.760532267,14912973.886566093,155.0,171.7,187.5,277.0,252.3125,64.96959425056718,296.0,308.20000000000005,386.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0,inf,0.0048330337727864586,14912973.886566093,0.0,0.14961700439453124,-1.0,-0.1286666666666654,0.0,0.07560012624377295,-1.0,-0.08410416666666627
184,0.0048330337727864586,14.285714285714285,14.961700439453123,14.961700439453123,3.8599999999999617,0,1,126.55288702994585,386,14.912973886566093,"[0.0, 0.14961700439453124, -1.0, -0.1286666666666654]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,123.99999999999942,24756.029999999937,12400,2475603,4.555889400013257,887.7329324000166,5.833333333333333,7.2964324837639225,7.2964324837639225,7.26053489338619,2.583333333333321,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.714285714285714,5.833333333333333,3.245003135818812,6.428571428571429,8.571428571428571,14.285714285714285,3.0857467651367188,4.388756343296596,5.00330924987793,6.969326564243861,7.2964324837639225,2.9205724371014075,8.603919574192592,10.545934132167273,14.961700439453123,3.0857467651367188,4.388756343296596,5.00330924987793,6.969326564243861,7.2964324837639225,2.9205724371014075,8.603919574192592,10.545934132167273,14.961700439453123,1.5900000000000012,1.7640000000000013,2.0275000000000007,2.629999999999988,2.583333333333321,0.768996460040963,2.904999999999982,3.4039999999999737,5.779999999999921,18.952711709098367,35.42773596718907,41.962929397821426,63.78519754111767,64.25704439807593,26.277745415242954,78.44832919351757,91.86737280711533,126.55288702994585,3.01792781242501,4.361310915560629,4.973867286948533,6.933711531599269,7.26053489338619,2.9157014234272767,8.564942032472253,10.504805180608862,14.912973886566093,3017927.8124250104,4361310.915560628,4973867.286948533,6933711.531599269,7260534.89338619,2915701.423427277,8564942.032472253,10504805.180608861,14912973.886566093,159.0,176.4,202.75,263.0,258.3333333333333,76.8996460040978,290.5,340.40000000000026,578.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0,inf,0.0048330337727864586,14912973.886566093,0.0,0.14961700439453124,-1.0,-0.1286666666666654,0.0,0.07296432483763922,-1.0,-0.0861111111111107
185,0.0048330337727864586,14.285714285714285,14.961700439453123,14.961700439453123,3.8599999999999617,0,1,126.55288702994585,386,14.912973886566093,"[0.0, 0.14961700439453124, -1.0, -0.1286666666666654]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,125.81999999999938,24881.849999999937,12582,2488185,4.320048300025519,892.1671528000152,6.607142857142857,7.88251592999413,7.88251592999413,7.846233811672097,2.621249999999987,1.0,100.0,0.0,2.857142857142857,2.857142857142857,5.0,5.714285714285714,6.607142857142857,3.307189138830738,8.571428571428571,10.28571428571431,14.285714285714285,3.620883396693638,4.282963888985771,5.706116812569755,7.686540058680943,7.88251592999413,2.9017154166910974,9.09623282296317,11.6705038888114,14.961700439453123,3.620883396693638,4.282963888985771,5.706116812569755,7.686540058680943,7.88251592999413,2.9017154166910974,9.09623282296317,11.6705038888114,14.961700439453123,1.470000000000001,1.7000000000000013,2.159999999999998,2.774999999999985,2.621249999999987,0.6101319017228867,2.9224999999999817,3.3199999999999763,3.8599999999999617,27.295718751847744,34.13981982246041,49.70863164961338,74.20076394453645,69.61832203048591,25.56363972114169,80.6641925163567,99.60368777215496,126.55288702994585,3.5961561009748864,4.2559297492039665,5.674467103938105,7.648615424703671,7.846233811672097,2.895731973642351,9.057027603882982,11.627204246356094,14.912973886566093,3596156.100974886,4255929.749203967,5674467.1039381055,7648615.424703671,7846233.811672099,2895731.973642351,9057027.603882981,11627204.246356094,14912973.886566093,147.0,170.0,216.0,277.5,262.125,61.0131901722898,292.25,332.0000000000003,386.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0,inf,0.0048330337727864586,14912973.886566093,0.0,0.14961700439453124,-1.0,-0.1286666666666654,0.0,0.07882515929994129,-1.0,-0.08737499999999958
186,0.0048330337727864586,14.285714285714285,14.961700439453123,14.961700439453123,3.8599999999999617,0,1,126.55288702994585,386,14.912973886566093,"[0.0, 0.14961700439453124, -1.0, -0.1286666666666654]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,126.3499999999994,25008.199999999935,12635,2500820,3.7592732000048272,896.0213555000373,6.5476190476190474,7.883783067975725,7.883783067975725,7.847390310979702,2.6322916666666543,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.714285714285714,6.5476190476190474,3.5455410980560544,8.571428571428571,14.285714285714285,14.285714285714285,3.822141374860491,5.000967843191964,5.578760419573102,7.164641789027622,7.883783067975725,2.988521846185389,9.12600040435791,14.362547738211497,14.961700439453123,3.822141374860491,5.000967843191964,5.578760419573102,7.164641789027622,7.883783067975725,2.988521846185389,9.12600040435791,14.362547738211497,14.961700439453123,1.5400000000000011,1.9380000000000015,2.1224999999999987,2.674999999999987,2.6322916666666543,0.6011455716079712,2.962499999999981,3.812999999999963,3.8599999999999617,29.310567669570446,41.88987361341715,48.347732439637184,69.94364942610264,69.84032935633634,25.871393301091192,82.00602963753045,124.17452585399151,126.55288702994585,3.796712064292821,4.97154595331835,5.547336527874698,7.128323923776666,7.847390310979702,2.982615891677309,9.086518956819383,14.314263404431937,14.912973886566093,3796712.064292821,4971545.953318351,5547336.527874699,7128323.923776666,7847390.310979702,2982615.8916773084,9086518.956819382,14314263.404431937,14912973.886566093,154.0,193.8,212.25,267.5,263.2291666666667,60.11455716079832,296.25,381.3,386.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0,inf,0.0048330337727864586,14912973.886566093,0.0,0.14961700439453124,-1.0,-0.1286666666666654,0.0,0.07883783067975725,-1.0,-0.08774305555555513
187,0.0048330337727864586,14.285714285714285,14.961700439453123,14.961700439453123,3.8599999999999617,0,1,126.55288702994585,386,14.912973886566093,"[0.0, 0.14961700439453124, -1.0, -0.1286666666666654]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,127.12999999999934,25135.329999999936,12713,2513533,4.515466400014702,900.6484275999828,6.666666666666667,7.971036718005226,7.971036718005226,7.9344811425521735,2.648541666666653,1.0,100.0,0.0,2.857142857142857,2.857142857142857,5.0,5.714285714285714,6.666666666666667,3.1586902765289517,8.571428571428571,8.571428571428571,14.285714285714285,3.7077440534319197,4.635313851492746,5.851898193359375,7.554141453334264,7.971036718005226,2.7992034342863867,9.301327977861677,10.619068963187082,14.961700439453123,3.7077440534319197,4.635313851492746,5.851898193359375,7.554141453334264,7.971036718005226,2.7992034342863867,9.301327977861677,10.619068963187082,14.961700439453123,1.500000000000001,1.8260000000000014,2.199999999999997,2.7949999999999844,2.648541666666653,0.5986407853884852,2.954999999999981,3.187999999999976,3.8599999999999617,28.151739805936813,38.166451406478885,51.17679201811552,73.34132797643542,70.1587863851649,24.524294344721465,81.8938976470381,90.41458622664213,126.55288702994585,3.682715901692114,4.60701568504134,5.819847016567357,7.516518112006287,7.9344811425521735,2.7934059312708723,9.262047423543233,10.577578445946344,14.912973886566093,3682715.901692114,4607015.685041339,5819847.016567357,7516518.112006287,7934481.142552174,2793405.9312708722,9262047.423543233,10577578.445946343,14912973.886566093,150.0,182.6,220.0,279.5,264.8541666666667,59.864078538849625,295.5,318.8,386.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0,inf,0.0048330337727864586,14912973.886566093,0.0,0.14961700439453124,-1.0,-0.1286666666666654,0.0,0.07971036718005227,-1.0,-0.08828472222222176
188,0.0048330337727864586,14.285714285714285,14.961700439453123,14.961700439453123,3.8599999999999617,0,1,126.55288702994585,386,14.912973886566093,"[0.0, 0.14961700439453124, -1.0, -0.1286666666666654]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,127.38999999999933,25262.719999999936,12739,2526272,4.615910699998494,905.3820301000378,6.726190476190477,8.117388600394838,8.117388600394838,8.08077777317022,2.6539583333333194,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.714285714285714,6.726190476190477,3.570932505231105,8.571428571428571,14.285714285714285,14.285714285714285,3.743656703404018,4.224428449358259,5.239200592041016,8.063806806291852,8.117388600394838,3.1783149982974677,9.448282378060476,14.407281058175224,14.961700439453123,3.743656703404018,4.224428449358259,5.239200592041016,8.063806806291852,8.117388600394838,3.1783149982974677,9.448282378060476,14.407281058175224,14.961700439453123,1.5100000000000011,1.6790000000000014,2.015000000000001,2.7949999999999844,2.6539583333333194,0.6731788382472167,2.9724999999999806,3.812999999999963,3.8599999999999617,28.43976205587387,33.49431421384215,44.53979673795402,74.8714669123292,71.24389128480107,28.013912477536905,82.86482408829033,124.17452585399151,126.55288702994585,3.7185282636419617,4.197604955086158,5.209006052244277,8.025882174249382,8.08077777317022,3.17169644490038,9.40885118922637,14.358936405120843,14.912973886566093,3718528.263641962,4197604.955086158,5209006.052244277,8025882.174249381,8080777.773170221,3171696.44490038,9408851.18922637,14358936.405120844,14912973.886566093,151.0,167.9,201.5,279.5,265.3958333333333,67.3178838247229,297.25,381.3,386.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0,inf,0.0048330337727864586,14912973.886566093,0.0,0.14961700439453124,-1.0,-0.1286666666666654,0.0,0.0811738860039484,-1.0,-0.08846527777777731
189,0.0048330337727864586,14.285714285714285,14.961700439453123,14.961700439453123,3.8599999999999617,0,1,126.55288702994585,386,14.912973886566093,"[0.0, 0.14961700439453124, -1.0, -0.1286666666666654]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,126.97999999999936,25389.699999999935,12698,2538970,4.607361099973787,910.1670124999946,6.488095238095238,7.96214359147208,7.96214359147208,7.925619464174015,2.6454166666666534,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.714285714285714,6.488095238095238,3.387631732174332,8.571428571428571,10.28571428571431,14.285714285714285,4.169207981654576,4.863523755754743,5.595126833234515,7.480907440185547,7.96214359147208,2.946660548153728,9.27689756665911,12.143969127110088,14.961700439453123,4.169207981654576,4.863523755754743,5.595126833234515,7.480907440185547,7.96214359147208,2.946660548153728,9.27689756665911,12.143969127110088,14.961700439453123,1.6600000000000013,1.8940000000000015,2.1224999999999987,2.769999999999985,2.6454166666666534,0.6082041814957165,2.9199999999999817,3.434999999999973,3.8599999999999617,32.90291567146778,40.40603509321809,48.3520089071244,73.12681729719043,69.96063139902738,25.6067925264631,80.55288534797728,105.08818569853914,126.67362467199564,4.142575078738905,4.83454334971965,5.563853481225607,7.44333431336825,7.925619464174015,2.9407745033196955,9.237617013662712,12.099393400363464,14.912973886566093,4142575.078738905,4834543.34971965,5563853.481225608,7443334.31336825,7925619.4641740145,2940774.503319695,9237617.013662713,12099393.400363466,14912973.886566093,166.0,189.4,212.25,277.0,264.5416666666667,60.82041814957284,292.0,343.5000000000002,386.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0,inf,0.0048330337727864586,14912973.886566093,0.0,0.14961700439453124,-1.0,-0.1286666666666654,0.0,0.0796214359147208,-1.0,-0.08818055555555511
190,0.0048330337727864586,14.285714285714285,14.961700439453123,14.961700439453123,3.8599999999999617,0,1,126.55288702994585,386,14.912973886566093,"[0.0, 0.14961700439453124, -1.0, -0.1286666666666654]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,123.60999999999942,25513.309999999936,12361,2551331,4.573544299986679,914.8540148999891,6.309523809523809,7.764165174393426,7.764165174393426,7.728344946351892,2.5752083333333213,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.714285714285714,6.309523809523809,3.8225224661910286,8.571428571428571,14.285714285714285,14.285714285714285,3.959579467773437,4.213325500488281,4.95351927621024,7.171907424926758,7.764165174393426,3.3622212044983963,8.995338848658971,14.58694839477539,14.961700439453123,3.959579467773437,4.213325500488281,4.95351927621024,7.171907424926758,7.764165174393426,3.3622212044983963,8.995338848658971,14.58694839477539,14.961700439453123,1.5900000000000012,1.6780000000000013,1.9275000000000015,2.674999999999987,2.5752083333333213,0.6963176645257088,2.914999999999982,3.835999999999962,3.8599999999999617,30.785978697240353,33.459099692851304,41.53219542466104,69.94486762955785,68.14470820175484,29.534186722002584,80.33062165789306,125.22052711546421,126.55288702994585,3.9336486817947396,4.186512041388589,4.924202744014815,7.1355895880260025,7.728344946351892,3.3553799303916785,8.955983035657347,14.538322419036357,14.912973886566093,3933648.68179474,4186512.0413885885,4924202.7440148145,7135589.588026002,7728344.94635189,3355379.930391679,8955983.035657348,14538322.419036357,14912973.886566093,159.0,167.8,192.75,267.5,257.5208333333333,69.63176645257218,291.5,383.6,386.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0,inf,0.0048330337727864586,14912973.886566093,0.0,0.14961700439453124,-1.0,-0.1286666666666654,0.0,0.07764165174393427,-1.0,-0.08584027777777736
191,0.0048330337727864586,14.285714285714285,14.961700439453123,14.961700439453123,3.8599999999999617,0,1,126.55288702994585,386,14.912973886566093,"[0.0, 0.14961700439453124, -1.0, -0.1286666666666654]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,128.02999999999938,25641.339999999935,12803,2564134,4.49841749999905,919.4658137999941,6.428571428571428,7.980488992872693,7.980488992872693,7.9437449605937545,2.6672916666666535,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.714285714285714,6.428571428571428,3.1676511180119213,8.571428571428571,8.571428571428571,14.285714285714285,3.996173313685826,5.190108163016183,5.615858350481306,7.606385094778878,7.980488992872693,2.6782677158788286,9.405102729797363,10.549855095999582,14.961700439453123,3.996173313685826,5.190108163016183,5.615858350481306,7.606385094778878,7.980488992872693,2.6782677158788286,9.405102729797363,10.549855095999582,14.961700439453123,1.6000000000000012,2.010000000000001,2.1274999999999986,2.759999999999985,2.6672916666666535,0.5401995757099504,2.9699999999999807,3.2149999999999754,3.8599999999999617,31.085422702133656,44.362196766585114,48.52992008253932,73.55482228845358,71.11561227139707,23.077730944124895,82.79259218089283,94.128124781698,126.55288702994585,3.970142228263124,5.1599638010256275,5.584534820561224,7.568661325206863,7.9437449605937545,2.6729873299486915,9.36531993702405,10.507610967874802,14.912973886566093,3970142.228263124,5159963.801025627,5584534.820561224,7568661.325206863,7943744.9605937535,2672987.329948691,9365319.93702405,10507610.9678748,14912973.886566093,160.0,201.0,212.75,276.0,266.7291666666667,54.019957570996134,297.0,321.5,386.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0,inf,0.0048330337727864586,14912973.886566093,0.0,0.14961700439453124,-1.0,-0.1286666666666654,0.0,0.07980488992872693,-1.0,-0.08890972222222178
192,0.0048330337727864586,14.285714285714285,14.961700439453123,14.961700439453123,3.8599999999999617,0,1,126.55288702994585,386,14.912973886566093,"[0.0, 0.14961700439453124, -1.0, -0.1286666666666654]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,122.98999999999944,25764.329999999933,12299,2576433,4.444435499957763,924.0537699999986,6.25,7.697482052303495,7.697482052303495,7.6617918277251595,2.562291666666655,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.714285714285714,6.25,3.38344559312436,8.571428571428571,8.571428571428571,14.285714285714285,3.352410452706473,4.68755122593471,5.212563105991909,7.269751685006278,7.697482052303495,2.957579105830767,9.39939158303397,10.921318599155972,14.961700439453123,3.352410452706473,4.68755122593471,5.212563105991909,7.269751685006278,7.697482052303495,2.957579105830767,9.39939158303397,10.921318599155972,14.961700439453123,1.370000000000001,1.8430000000000015,2.010000000000001,2.6899999999999866,2.562291666666655,0.6262562028413031,2.9374999999999813,3.184999999999976,3.8599999999999617,24.523700170218945,38.72517139911652,44.36241203173995,70.57633224874735,67.30791166952501,25.998842557307512,81.33527573384345,92.70903896540405,126.55288702994585,3.3286859290063027,4.6590825007633105,5.182418743579877,7.232781108674029,7.6617918277251595,2.9514200099981682,9.360010584387469,10.879375890117007,14.912973886566093,3328685.9290063027,4659082.500763311,5182418.743579878,7232781.108674029,7661791.827725158,2951420.0099981683,9360010.58438747,10879375.890117006,14912973.886566093,137.0,184.3,201.0,269.0,256.2291666666667,62.62562028413149,293.75,318.5,386.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0,inf,0.0048330337727864586,14912973.886566093,0.0,0.14961700439453124,-1.0,-0.1286666666666654,0.0,0.07697482052303495,-1.0,-0.08540972222222183
