timestamp_utc,generation,individual_index,finished,crashes,timeout,progress,discrete_progress,dense_progress,ranking_progress,distance,time,reward,fitness,ranking_key,selection_mode,selection_rank,selection_crowding,selection_objectives,selection_objective_names,evaluation_steps,evaluation_terminated,evaluation_truncated,evaluation_valid
2026-05-04T08:13:35Z,85,19,0,1,0,8.571428571428571,8.571428571428571,9.61698259626116,9.61698259626116,93.6593246459961,5.46999979019165,9616977126260.37,9616977126260.37,"[0.0, 9.61698259626116, -5.46999979019165, -1.0]",lexicographic,19,0.0,"[0.0, 9.61698259626116, -5.46999979019165, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",620,1,0,1
2026-05-04T08:13:35Z,85,20,0,1,0,8.571428571428571,8.571428571428571,9.56582750592913,9.56582750592913,83.63041687011719,3.9100000858306885,9565823595928.045,9565823595928.045,"[0.0, 9.56582750592913, -3.9100000858306885, -1.0]",lexicographic,20,0.0,"[0.0, 9.56582750592913, -3.9100000858306885, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",439,1,0,1
2026-05-04T08:13:35Z,85,21,0,1,0,8.571428571428571,8.571428571428571,9.131172725132533,9.131172725132533,66.35092163085938,5.230000019073486,9131167495131.514,9131167495131.514,"[0.0, 9.131172725132533, -5.230000019073486, -1.0]",lexicographic,21,0.0,"[0.0, 9.131172725132533, -5.230000019073486, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",600,1,0,1
2026-05-04T08:13:35Z,85,22,0,1,0,5.714285714285714,5.714285714285714,8.062144688197545,8.062144688197545,75.61981964111328,8.149999618530273,8062136538196.927,8062136538196.927,"[0.0, 8.062144688197545, -8.149999618530273, -1.0]",lexicographic,22,0.0,"[0.0, 8.062144688197545, -8.149999618530273, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",917,1,0,1
2026-05-04T08:13:35Z,85,23,0,1,0,5.714285714285714,5.714285714285714,7.4008042471749445,7.4008042471749445,71.07720184326172,3.809999942779541,7400800437174.002,7400800437174.002,"[0.0, 7.4008042471749445, -3.809999942779541, -1.0]",lexicographic,23,0.0,"[0.0, 7.4008042471749445, -3.809999942779541, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",434,1,0,1
2026-05-04T08:13:35Z,85,24,0,1,0,5.714285714285714,5.714285714285714,6.413448878696987,6.413448878696987,57.14341354370117,4.489999771118164,6413444388696.216,6413444388696.216,"[0.0, 6.413448878696987, -4.489999771118164, -1.0]",lexicographic,24,0.0,"[0.0, 6.413448878696987, -4.489999771118164, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",509,1,0,1
2026-05-04T08:13:35Z,85,25,0,1,0,5.714285714285714,5.714285714285714,6.249247959681919,6.249247959681919,55.08554458618164,3.950000047683716,6249244009680.871,6249244009680.871,"[0.0, 6.249247959681919, -3.950000047683716, -1.0]",lexicographic,25,0.0,"[0.0, 6.249247959681919, -3.950000047683716, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",451,1,0,1
2026-05-04T08:13:35Z,85,26,0,1,0,5.714285714285714,5.714285714285714,5.926698957170759,5.926698957170759,53.26969909667969,4.309999942779541,5926694647169.816,5926694647169.816,"[0.0, 5.926698957170759, -4.309999942779541, -1.0]",lexicographic,26,0.0,"[0.0, 5.926698957170759, -4.309999942779541, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",497,1,0,1
2026-05-04T08:13:35Z,85,27,0,1,0,2.857142857142857,2.857142857142857,5.505986894880023,5.505986894880023,48.465274810791016,5.150000095367432,5505981744878.927,5505981744878.927,"[0.0, 5.505986894880023, -5.150000095367432, -1.0]",lexicographic,27,0.0,"[0.0, 5.505986894880023, -5.150000095367432, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",591,1,0,1
2026-05-04T08:13:35Z,85,28,0,1,0,2.857142857142857,2.857142857142857,5.230227879115514,5.230227879115514,47.261566162109375,5.019999980926514,5230222859114.533,5230222859114.533,"[0.0, 5.230227879115514, -5.019999980926514, -1.0]",lexicographic,28,0.0,"[0.0, 5.230227879115514, -5.019999980926514, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",565,1,0,1
