generation,rank,original_index,cached,evaluation_context,mirrored,evaluate_both_mirrors,is_elite,is_parent,fitness,ranking_key,ranking_progress,progress,dense_progress,time,finished,crashes,timeout,distance,reward,steps,physics_tick_mean,physics_hz_mean,physics_delay_norm_mean,terminated,truncated
1,13,37,0,both=0;mirror=0,0,0,0,1,6453391148634.604,"[0.0, 6.453394208635603, -3.0599999999999805, -1.0]",6.453394208635603,5.714285714285714,6.453394208635603,3.0599999999999805,0,1,0,57.21305721253157,6453391.148634603,290,1.0551724137931036,97.24137931034483,0.027586206896551724,1,0
1,14,27,0,both=0;mirror=0,0,0,0,1,3895659749870.652,"[0.0, 3.895666939871652, -7.1899999999998965, -1.0]",3.895666939871652,2.857142857142857,3.895666939871652,7.1899999999998965,0,1,0,28.431993126861926,3895659.749870652,672,1.0699404761904763,96.61458333333333,0.033854166666666664,1,0
1,15,31,0,both=0;mirror=0,0,0,0,0,3612774629786.9463,"[0.0, 3.612779889787946, -5.2599999999999385, -1.0]",3.612779889787946,2.857142857142857,3.612779889787946,5.2599999999999385,0,1,0,24.570123717479873,3612774.6297869463,499,1.0541082164328657,97.36138944555779,0.026386105544422177,1,0
1,16,5,0,both=0;mirror=0,0,0,0,0,3073768355289.178,"[0.0, 3.0737740652901784, -5.709999999999928, -1.0]",3.0737740652901784,2.857142857142857,3.0737740652901784,5.709999999999928,0,1,0,18.426929604262114,3073768.3552891784,537,1.0633147113594041,96.8342644320298,0.03165735567970205,1,0
1,17,28,0,both=0;mirror=0,0,0,0,0,3072482247353.9106,"[0.0, 3.0724879673549106, -5.719999999999927, -1.0]",3.0724879673549106,2.857142857142857,3.0724879673549106,5.719999999999927,0,1,0,18.430966774903936,3072482.2473539105,549,1.041894353369763,97.90528233151184,0.020947176684881604,1,0
1,18,42,0,both=0;mirror=0,0,0,0,0,3071207048553.6875,"[0.0, 3.0712127685546875, -5.719999999999928, -1.0]",3.0712127685546875,2.857142857142857,3.0712127685546875,5.719999999999928,0,1,0,18.429434093050077,3071207.0485536875,543,1.0534069981583793,97.32965009208102,0.026703499079189688,1,0
1,19,9,0,both=0;mirror=0,0,0,0,0,3069724766187.616,"[0.0, 3.0697304861886163, -5.719999999999927, -1.0]",3.0697304861886163,2.857142857142857,3.0697304861886163,5.719999999999927,0,1,0,18.42844874218281,3069724.766187616,539,1.0612244897959184,96.93877551020408,0.030612244897959183,1,0
1,20,38,0,both=0;mirror=0,0,0,0,0,3069474086081.589,"[0.0, 3.069479806082589, -5.719999999999929, -1.0]",3.069479806082589,2.857142857142857,3.069479806082589,5.719999999999929,0,1,0,18.429235716437688,3069474.0860815886,541,1.057301293900185,97.13493530499076,0.02865064695009242,1,0
1,21,40,0,both=0;mirror=0,0,0,0,0,3068106234633.4863,"[0.0, 3.0681119646344865, -5.729999999999931, -1.0]",3.0681119646344865,2.857142857142857,3.0681119646344865,5.729999999999931,0,1,0,18.428181171635515,3068106.2346334863,533,1.075046904315197,96.24765478424015,0.0375234521575985,1,0
1,22,29,0,both=0;mirror=0,0,0,0,0,3068089885930.92,"[0.0, 3.0680956159319197, -5.7299999999999285, -1.0]",3.0680956159319197,2.857142857142857,3.0680956159319197,5.7299999999999285,0,1,0,18.427386892995855,3068089.88593092,534,1.0730337078651686,96.55118601747814,0.03448813982521848,1,0
1,23,17,0,both=0;mirror=0,0,0,0,0,3067234293829.915,"[0.0, 3.067240033830915, -5.73999999999993, -1.0]",3.067240033830915,2.857142857142857,3.067240033830915,5.73999999999993,0,1,0,18.439522955282882,3067234.293829915,532,1.0789473684210527,96.05263157894737,0.039473684210526314,1,0
1,24,10,0,both=0;mirror=0,0,0,0,0,3065959105029.692,"[0.0, 3.065964835030692, -5.7299999999999285, -1.0]",3.065964835030692,2.857142857142857,3.065964835030692,5.7299999999999285,0,1,0,18.42619322048995,3065959.105029692,534,1.0730337078651686,96.41073657927589,0.035892634207240946,1,0
1,25,34,0,both=0;mirror=0,0,0,0,0,3061125328637.3926,"[0.0, 3.061131068638393, -5.739999999999925, -1.0]",3.061131068638393,2.857142857142857,3.061131068638393,5.739999999999925,0,1,0,18.429722312306694,3061125.3286373927,543,1.0570902394106814,97.14548802946592,0.0285451197053407,1,0
1,26,35,0,both=0;mirror=0,0,0,0,0,3059403255300.3394,"[0.0, 3.0594090053013394, -5.749999999999926, -1.0]",3.0594090053013394,2.857142857142857,3.0594090053013394,5.749999999999926,0,1,0,18.440385306588723,3059403.2553003393,537,1.0707635009310987,96.46182495344506,0.035381750465549346,1,0
1,27,19,0,both=0;mirror=0,0,0,0,0,3057615787153.0176,"[0.0, 3.057621547154018, -5.759999999999924, -1.0]",3.057621547154018,2.857142857142857,3.057621547154018,5.759999999999924,0,1,0,18.428881826243014,3057615.7871530177,546,1.054945054945055,97.39010989010988,0.0260989010989011,1,0
1,28,11,0,both=0;mirror=0,0,0,0,0,2857112847142.8574,"[0.0, 2.857142857142857, -30.01000000000159, -0.0]",2.857142857142857,0.0,2.857142857142857,30.01000000000159,0,0,1,293.6396324961679,2857112.8471428575,2810,1.0679715302491104,96.65480427046263,0.03345195729537367,0,1
1,29,41,0,both=0;mirror=0,0,0,0,0,1974869213980.5847,"[0.0, 1.9748742239815846, -5.009999999999944, -1.0]",1.9748742239815846,0.0,1.9748742239815846,5.009999999999944,0,1,0,6.255092512903502,1974869.2139805846,469,1.068230277185501,96.58848614072495,0.03411513859275053,1,0
1,30,23,0,both=0;mirror=0,0,0,0,0,1883861436357.817,"[0.0, 1.8838664463588168, -5.009999999999943, -1.0]",1.8838664463588168,0.0,1.8838664463588168,5.009999999999943,0,1,0,5.153431971964892,1883861.436357817,471,1.0636942675159236,96.97452229299363,0.030254777070063694,1,0
1,31,22,0,both=0;mirror=0,0,0,0,0,1883452718793.6428,"[0.0, 1.8834577287946428, -5.009999999999942, -1.0]",1.8834577287946428,0.0,1.8834577287946428,5.009999999999942,0,1,0,5.155884994266671,1883452.7187936427,473,1.0591966173361522,97.19873150105708,0.028012684989429177,1,0
