generation,best_fitness,best_progress,best_dense_progress,best_ranking_progress,best_time,best_finished,best_crashes,best_distance,best_steps,best_reward,best_ranking_key,cached_evaluations,evaluated_count,population_size,finish_count,crash_count,timeout_count,terminated_count,truncated_count,virtual_time_sum,cumulative_virtual_time,virtual_steps_sum,cumulative_virtual_steps,generation_wall_seconds,cumulative_wall_seconds,mean_progress,mean_dense_progress,mean_ranking_progress,mean_reward,mean_time,progress_min,progress_p10,progress_p25,progress_median,progress_mean,progress_std,progress_p75,progress_p90,progress_max,dense_progress_min,dense_progress_p10,dense_progress_p25,dense_progress_median,dense_progress_mean,dense_progress_std,dense_progress_p75,dense_progress_p90,dense_progress_max,ranking_progress_min,ranking_progress_p10,ranking_progress_p25,ranking_progress_median,ranking_progress_mean,ranking_progress_std,ranking_progress_p75,ranking_progress_p90,ranking_progress_max,time_min,time_p10,time_p25,time_median,time_mean,time_std,time_p75,time_p90,time_max,distance_min,distance_p10,distance_p25,distance_median,distance_mean,distance_std,distance_p75,distance_p90,distance_max,reward_min,reward_p10,reward_p25,reward_median,reward_mean,reward_std,reward_p75,reward_p90,reward_max,fitness_min,fitness_p10,fitness_p25,fitness_median,fitness_mean,fitness_std,fitness_p75,fitness_p90,fitness_max,steps_min,steps_p10,steps_p25,steps_median,steps_mean,steps_std,steps_p75,steps_p90,steps_max,run_key,run_label
219,1.0001e+18,100.0,100.0,100.0,22.30690443452057,1,0,1144.0840746313334,1032,1098.583688607332,"[1.0, 100.0, -0.0, -22.306904434520572]",4,44,48,8,40,0,48,0,483.1950509534223,77426.19482397378,22363,3573198,31.679844099999173,4284.1191139,31.309523809523807,32.67366154664706,32.67366154664706,198.7011813205182,10.06656356152963,0.0,2.857142857142857,2.857142857142857,5.714285714285714,31.309523809523807,38.33240903943346,69.28571428571428,100.0,100.0,2.7744729178292413,3.778575897216797,4.497278758457729,7.200972693307059,32.67366154664706,37.909247886151775,71.14554695890966,100.0,100.0,2.7744729178292413,3.778575897216797,4.497278758457729,7.200972693307059,32.67366154664706,37.909247886151775,71.14554695890966,100.0,100.0,1.5571366953036794,2.2144599635787903,2.492740045228697,4.7333371819633765,10.06656356152963,9.516997989436671,18.69644778162025,24.21279212284791,32.56001937258295,19.327273920178413,29.5026684306562,36.91798346675933,57.149870455265045,358.53448567570496,445.7812824968361,820.3129204921424,1146.4334896869957,1228.143638677895,2.6690545211433,3.6266887911079007,4.337515101893988,6.996565069737494,198.7011813205182,402.9764320921834,69.95336638862884,1098.3783984651484,1098.583688607332,2774471917827.581,3778574897214.405,4497277758455.213,7200971693303.84,1.6669934032737997e+17,3.72708106215971e+17,71145545958890.88,1.0001e+18,1.0001e+18,68.0,101.8,116.0,219.5,465.8958333333333,440.34296480051273,871.5,1131.0000000000002,1506.0,finished_progress_crashes_time,"(finished, progress, -crashes, -time)"
220,1.0001e+18,100.0,100.0,100.0,22.30690443452057,1,0,1144.0840746313334,1032,1098.583688607332,"[1.0, 100.0, -0.0, -22.306904434520572]",4,44,48,5,43,0,48,0,413.13177864053273,77839.32660261431,19107,3592305,22.61816209999961,4307.4413307,24.940476190476197,26.557073743239243,26.557073743239243,130.17726980323854,8.6069120550111,0.0,2.857142857142857,2.857142857142857,8.571428571428571,24.940476190476197,32.22338897527934,31.428571428571427,84.0000000000001,100.0,2.7172579084123885,2.9692611694335938,5.103985922677177,11.100685937064036,26.557073743239243,31.84583951862216,33.27016844867067,84.84595489501962,100.0,2.7172579084123885,2.9692611694335938,5.103985922677177,11.100685937064036,26.557073743239243,31.84583951862216,33.27016844867067,84.84595489501962,100.0,1.4090645681553098,1.6144068149655166,2.632625607097828,5.311016149439397,8.6069120550111,8.62359396338817,9.442366508277727,22.523071244406584,42.15491387506994,18.7928361967206,21.07135186046362,43.6070548761636,105.59709284082057,280.5449664403374,366.820148131127,319.93147299438715,954.6254642158756,1189.516469754279,2.625570790754401,2.8718971184233038,4.929112673939889,10.764057998488315,130.17726980323854,330.7585563358285,32.67978531766949,383.5360274757937,1098.583688607332,2717256908410.945,2969260169432.06,5103984922674.704,11100684937058.732,1.0419322373951406e+17,3.055016756847713e+17,33270167448661.367,3.000848459541993e+17,1.0001e+18,60.0,74.7,117.0,246.0,398.0625,399.1800662112484,439.0,1041.3000000000002,1949.0,finished_progress_crashes_time,"(finished, progress, -crashes, -time)"
221,1.0001e+18,100.0,100.0,100.0,22.242141119425156,1,0,1151.8152484595776,1036,1098.587800563846,"[1.0, 100.0, -0.0, -22.242141119425153]",4,44,48,6,42,0,48,0,368.8686861652165,78208.19528877952,17057,3609362,21.469744599999103,4329.5299504,22.38095238095238,24.071889250585723,24.071889250585723,148.58396770803913,7.684764295108676,0.0,2.857142857142857,2.857142857142857,8.571428571428571,22.38095238095238,32.004109713422004,22.857142857142858,100.0,100.0,2.72287096296038,3.447343553815569,4.910137993948801,10.525309698922293,24.071889250585723,31.499687204365788,25.71428571428571,100.0,100.0,2.72287096296038,3.447343553815569,4.910137993948801,10.525309698922293,24.071889250585723,31.499687204365788,25.71428571428571,100.0,100.0,1.430975327905659,1.80801400745834,2.7119479001331537,4.411110403749827,7.684764295108676,7.0837117958817295,9.252345575551836,22.261570113953777,25.556350902861546,18.845447532832623,25.66844038888812,43.36819164454937,97.00386818125844,253.25024559348824,363.0738477124753,242.09383773431185,1122.0534975625576,1159.45780865103,2.627568393682606,3.332726676305492,4.729347177063422,10.202558417207555,148.58396770803913,359.2674583057445,24.88938503962148,1098.410671159383,1098.587800563846,2722869962958.8784,3447342553813.764,4910136993945.932,10525308698917.484,1.2502407188837555e+17,3.307476122667198e+17,25714284714272.72,1.0001e+18,1.0001e+18,68.0,84.1,124.25,198.5,355.3541666666667,329.3318039090246,425.0,1033.2,1190.0,finished_progress_crashes_time,"(finished, progress, -crashes, -time)"
222,1.0001e+18,100.0,100.0,100.0,22.242141119425156,1,0,1151.8152484595776,1036,1098.587800563846,"[1.0, 100.0, -0.0, -22.242141119425153]",4,44,48,7,41,0,48,0,422.8437132340643,78631.03900201358,19546,3628908,21.84458959999938,4351.8105741,27.916666666666668,29.210685007088436,29.210685007088436,174.48470125942436,8.809244025709672,0.0,2.857142857142857,2.857142857142857,5.714285714285714,27.916666666666668,35.2456857172336,40.71428571428572,100.0,100.0,2.8164454868861606,2.9694927760532925,4.744817188807897,7.535437175205775,29.210685007088436,34.760519460076154,43.04829775326363,100.0,100.0,2.8164454868861606,2.9694927760532925,4.744817188807897,7.535437175205775,29.210685007088436,34.760519460076154,43.04829775326363,100.0,100.0,1.470942692262219,1.9579289473249013,2.723800231788697,3.898523416771778,8.809244025709672,8.097075129290314,16.00395148741859,22.446792673077177,27.904316431731655,16.672151396414847,20.93867453709245,39.8627952542156,64.39239953458309,312.50908179368497,401.380516482724,430.8558002766222,1136.8607463024557,1172.992681518197,2.5335528026802163,2.8684081267332617,4.581515552987595,7.287931145091521,174.48470125942436,382.242338829781,41.8626661553458,1098.4432915104387,1098.587800563846,2816444486884.545,2969491776051.7,4744816188805.424,7535436175201.877,1.4586254401748624e+17,3.529682993050576e+17,43048296753244.95,1.0001e+18,1.0001e+18,67.0,87.60000000000001,127.75,184.0,407.2083333333333,373.4169339990117,742.25,1043.2,1267.0,finished_progress_crashes_time,"(finished, progress, -crashes, -time)"
223,1.0001e+18,100.0,100.0,100.0,21.109067885970266,1,0,1192.3895403295755,982,1098.6597417215255,"[1.0, 100.0, -0.0, -21.109067885970266]",4,44,48,10,38,0,48,0,539.8013270592537,79170.84032907283,24954,3653862,35.59645999999884,4387.89403,35.714285714285715,36.96908063663724,36.96908063663724,244.58839105058004,11.24586098040112,0.0,2.857142857142857,5.714285714285714,20.0,35.714285714285715,38.38579669298401,72.85714285714286,100.0,100.0,2.705018179757255,4.431832449776786,5.802115031651088,20.73954854692732,36.96908063663724,37.90635127759485,74.38134057181222,100.0,100.0,2.705018179757255,4.431832449776786,5.802115031651088,20.73954854692732,36.96908063663724,37.90635127759485,74.38134057181222,100.0,100.0,1.464460112931821,2.3691200412012026,3.028240758057993,8.369249211928436,11.24586098040112,9.41304087330633,19.539468664318647,22.84947713437199,41.392656995950574,19.000409565865997,36.6902821265161,53.87573527917266,191.641897957772,402.7436396169166,444.0577678322915,829.5527247022837,1149.1727438151836,1192.3895403295755,2.6120365852853933,4.292729854731279,5.589260591903685,20.143079528515365,244.58839105058004,438.4152784489628,73.20439172175944,1098.542782101832,1098.6597417215255,2705017179755.7905,4431831449774.595,5802114031647.762,20739547546917.92,2.0837030241317827e+17,4.0614876569533606e+17,74381339571793.69,1.0001e+18,1.0001e+18,66.0,108.8,141.75,382.5,519.875,436.5951416453616,898.75,1060.9,1927.0,finished_progress_crashes_time,"(finished, progress, -crashes, -time)"
224,1.0001e+18,100.0,100.0,100.0,21.109067885970266,1,0,1192.3895403295755,982,1098.6597417215255,"[1.0, 100.0, -0.0, -21.109067885970266]",4,44,48,4,44,0,48,0,352.09195254198744,79522.93228161482,16297,3670159,19.20182260000001,4407.708988,22.14285714285715,23.55360038722677,23.55360038722677,106.4212036246051,7.335249011291405,0.0,2.857142857142857,2.857142857142857,7.142857142857142,22.14285714285715,30.3354264060701,23.57142857142857,73.14285714285717,100.0,2.6677376883370534,3.10858154296875,4.463533673967634,8.844755717686244,23.55360038722677,29.977243738981144,25.62011093750366,73.76948165893558,100.0,2.6677376883370534,3.10858154296875,4.463533673967634,8.844755717686244,23.55360038722677,29.977243738981144,25.62011093750366,73.76948165893558,100.0,1.486100250871439,1.7713811525794791,2.3373738436477525,4.128838409152814,7.335249011291405,6.767110044587695,9.23959690704432,19.392927484772983,22.30690443452057,18.55136276781559,22.246595775336026,36.904080744832754,75.11412494257092,247.67150066684312,348.4097845142168,225.95828635431823,837.2417702920739,1192.3895403295755,2.573166733746151,2.988044921369984,4.3161105231669765,8.62024708938031,106.4212036246051,299.74926657734187,25.07763501798153,72.5305108961166,1098.6597417215255,2667736688335.564,3108580542966.852,4463532673965.312,8844754717682.707,8.335688693280389e+16,2.7640844931781475e+17,25620109937495.117,73769480658916.06,1.0001e+18,68.0,84.2,112.5,187.5,339.5208333333333,313.2797597983399,424.0,890.2000000000005,1036.0,finished_progress_crashes_time,"(finished, progress, -crashes, -time)"
225,1.0001e+18,100.0,100.0,100.0,21.109067885970266,1,0,1192.3895403295755,982,1098.6597417215255,"[1.0, 100.0, -0.0, -21.109067885970266]",4,44,48,9,38,1,47,1,505.90165878281226,80028.83394039763,23452,3693611,34.98508789999869,4443.1912971,31.96428571428571,33.19991231821336,33.19991231821336,220.0307302298763,10.53961789130859,0.0,2.857142857142857,2.857142857142857,14.285714285714285,31.96428571428571,38.24667630395248,60.71428571428571,100.0,100.0,2.580669948032924,3.052477155412946,4.9212687356131415,15.143165588378906,33.19991231821336,37.84857616033757,62.93044095691295,100.0,100.0,2.580669948032924,3.052477155412946,4.9212687356131415,15.143165588378906,33.19991231821336,37.84857616033757,62.93044095691295,100.0,100.0,1.5109041904282343,1.6070679939302632,2.4607331712715466,5.375039852275965,10.53961789130859,11.09894923732196,19.43251112994324,23.775795794208125,45.019258301763855,17.80535926669836,21.710662292689086,42.40503679960966,128.79146741703153,360.8738091854733,447.2180690117056,657.611208692193,1149.816968202591,1254.1935607865453,2.483720524183977,2.954132936642698,4.709305127072546,14.815777198930462,220.0307302298763,422.37089721103735,61.94701389193911,1098.370675339946,1098.6597417215255,2580668948031.397,3052476155411.397,4921267735610.645,15143164588373.75,1.8753319991152656e+17,3.903444651403325e+17,62930439956897.46,1.0001e+18,1.0001e+18,68.0,75.7,113.0,252.0,488.5833333333333,515.2130155468599,906.25,1106.800000000001,2097.0,finished_progress_crashes_time,"(finished, progress, -crashes, -time)"
226,1.0001e+18,100.0,100.0,100.0,21.109067885970266,1,0,1192.3895403295755,982,1098.6597417215255,"[1.0, 100.0, -0.0, -21.109067885970266]",4,44,48,8,39,1,47,1,457.9710282025169,80486.80496860015,21183,3714794,29.42990800000007,4473.5280293,26.07142857142857,27.6281891634576,27.6281891634576,193.6890740467876,9.541063087552436,0.0,2.857142857142857,2.857142857142857,5.714285714285714,26.07142857142857,36.70356059763436,23.57142857142857,100.0,100.0,2.3718479701450894,3.8977672031947534,4.821022578648159,7.731939043317523,27.6281891634576,36.08677657193584,26.38166566367713,100.0,100.0,2.3718479701450894,3.8977672031947534,4.821022578648159,7.731939043317523,27.6281891634576,36.08677657193584,26.38166566367713,100.0,100.0,1.6420979014415469,2.188826919860727,2.669408092639176,4.076503606221209,9.541063087552436,10.586029515204013,11.17379870036815,25.117062380777732,45.01635447454913,11.29190397272032,30.58104184418917,40.23684183694422,76.28567049279809,299.8051389983704,421.2297173180015,252.3553935233504,1149.816968202591,1192.3895403295755,2.0541672017857286,3.699572321724408,4.652799288601281,7.183875413148773,193.6890740467876,404.87672016259785,25.87209680332525,1098.1616071346389,1098.6597417215255,2371846970140.086,3897766203192.541,4821021578645.51,7731938043313.738,1.6669429485501763e+17,3.727103622497779e+17,26381664663669.1,1.0001e+18,1.0001e+18,75.0,101.8,123.5,190.5,441.3125,489.3296927196257,519.5,1165.000000000001,2074.0,finished_progress_crashes_time,"(finished, progress, -crashes, -time)"
227,1.0001e+18,100.0,100.0,100.0,21.109067885970266,1,0,1192.3895403295755,982,1098.6597417215255,"[1.0, 100.0, -0.0, -21.109067885970266]",4,44,48,8,40,0,48,0,526.7320421890354,81013.53701078918,24324,3739118,34.233007999999245,4508.315284599999,34.166666666666664,35.41802634036447,35.41802634036447,201.3879575014901,10.97358421227157,0.0,2.857142857142857,2.857142857142857,10.0,34.166666666666664,38.44316563613075,72.85714285714286,100.0,100.0,2.6443208966936385,3.2578086853027344,4.956444331577846,11.348381042480469,35.41802634036447,38.0535227798965,73.45442908150808,100.0,100.0,2.6443208966936385,3.2578086853027344,4.956444331577846,11.348381042480469,35.41802634036447,38.0535227798965,73.45442908150808,100.0,100.0,1.4765437849214489,1.934047299088572,2.5738420557447848,5.715174386441886,10.97358421227157,10.607171296641916,20.366238257412046,22.837785015268672,41.06780136207418,18.385428301990032,23.783599927276374,41.85281158424914,105.29084530845284,387.3956465061759,444.77203838345775,820.7631396688521,1146.0729466378689,1192.3895403295755,2.531745438454264,3.1535783464096125,4.794736624523561,10.870840532641324,201.3879575014901,401.8794594022702,72.01383959731734,1098.5290794000184,1098.6597417215255,2644319896691.8657,3257807685301.093,4956443331575.3,11348380042457.88,1.6670208469217366e+17,3.727068790105577e+17,73454428081485.94,1.0001e+18,1.0001e+18,65.0,88.5,119.0,267.0,506.75,491.7169112744989,921.75,1054.7,1916.0,finished_progress_crashes_time,"(finished, progress, -crashes, -time)"
228,1.0001e+18,100.0,100.0,100.0,20.43970803354392,1,0,1156.1457768455148,942,1098.702240759775,"[1.0, 100.0, -0.0, -20.43970803354392]",4,44,48,9,39,0,48,0,450.979529870988,81464.51654066017,20875,3759993,31.872111000000587,4540.5741205,30.35714285714286,31.70965085482382,31.70965085482382,218.6131170851532,9.39540687231225,0.0,2.857142857142857,2.857142857142857,10.0,30.35714285714286,37.35573155851869,57.14285714285714,100.0,100.0,2.674500601632255,3.35401371547154,4.65578487941197,11.767546789986747,31.70965085482382,36.83518866982527,60.0,100.0,100.0,2.674500601632255,3.35401371547154,4.65578487941197,11.767546789986747,31.70965085482382,36.83518866982527,60.0,100.0,100.0,1.3907820674603228,1.848083965931748,2.497893395969035,5.412601419288214,9.39540687231225,8.528193935487417,18.86038984802604,22.6273794099046,27.24049903508292,14.565563804884732,24.6188448600471,38.73235339298844,105.22290594875813,344.87582417390166,434.2570705414155,624.5908153355122,1153.1144069753586,1198.3384471535685,2.35560408032319,3.233765403244352,4.512161137138899,11.41904792534347,218.6131170851532,423.02798659906966,58.55101219095199,1098.5939886922856,1098.702240759775,2674499601627.2324,3354012715469.8315,4655783879409.707,11767545789981.258,1.875317096500423e+17,3.903451808823381e+17,59999998999977.18,1.0001e+18,1.0001e+18,62.0,83.4,116.0,252.5,434.8958333333333,394.7606996430102,875.5,1050.7000000000005,1250.0,finished_progress_crashes_time,"(finished, progress, -crashes, -time)"
229,1.0001e+18,100.0,100.0,100.0,20.43970803354392,1,0,1156.1457768455148,942,1098.702240759775,"[1.0, 100.0, -0.0, -20.43970803354392]",4,44,48,14,33,1,47,1,542.8360671994246,82007.3526078596,25137,3785130,30.421467199999825,4571.5724938,39.82142857142858,41.07921907684561,41.07921907684561,332.02784861758715,11.309084733321347,0.0,2.857142857142857,2.857142857142857,11.428571428571429,39.82142857142858,43.04880259382257,100.0,100.0,100.0,2.578413827078683,4.059779030936105,5.324498585292272,12.85722323826381,41.07921907684561,42.30801910422614,100.0,100.0,100.0,2.578413827078683,4.059779030936105,5.324498585292272,12.85722323826381,41.07921907684561,42.30801910422614,100.0,100.0,100.0,1.5003018220580555,2.338870333512705,2.837857229567234,5.147618721406854,11.309084733321347,10.334313487350492,21.48606963259648,24.190281979078787,45.00830390676355,15.547806070440856,32.56743197143078,46.21454522758722,113.05642678961158,457.624250055005,496.7689655404439,1133.6019392684102,1164.1804768443108,1192.3895403295755,2.259922130295511,3.9139303434899815,5.156109853899886,12.532080422434024,332.02784861758715,492.2130205298573,1098.3111801485522,1098.6280358424317,1098.702240759775,2578412827073.667,4059778030933.808,5324497585289.619,12857222238258.691,2.91707745885056e+17,4.545674806540062e+17,1.0001e+18,1.0001e+18,1.0001e+18,69.0,107.1,128.75,240.5,523.6875,479.1693835973698,999.75,1111.4,2088.0,finished_progress_crashes_time,"(finished, progress, -crashes, -time)"
230,1.0001e+18,100.0,100.0,100.0,20.43970803354392,1,0,1156.1457768455148,942,1098.702240759775,"[1.0, 100.0, -0.0, -20.43970803354392]",4,44,48,8,40,0,48,0,383.1965984477085,82390.54920630732,17728,3802858,22.153038799999194,4594.2705322,26.190476190476197,27.53692648852549,27.53692648852549,193.69671934772165,7.983262467660594,2.857142857142857,2.857142857142857,2.857142857142857,8.571428571428571,26.190476190476197,36.240566838934186,17.857142857142858,100.0,100.0,2.882417951311384,3.587405613490513,4.786484582083565,10.025454929896764,27.53692648852549,35.755498541076406,20.21147727966309,100.0,100.0,2.882417951311384,3.587405613490513,4.786484582083565,10.025454929896764,27.53692648852549,35.755498541076406,20.21147727966309,100.0,100.0,1.5102313924062074,1.849504100584324,2.4095476121719583,4.2378747037238735,7.983262467660594,8.387131287758324,7.356749975315629,21.41553752489669,36.04399495145714,20.22719455510378,27.31009546890855,39.97976226173341,94.34711876884104,299.52506058538955,423.6102933379442,191.04022432677448,1168.4013027533888,1192.3895403295755,2.786530243857021,3.471988804627748,4.639502607735219,9.72012119840648,193.69671934772165,404.9107041026031,19.776350051141566,1098.6068033636195,1098.702240759775,2882416951309.873,3587404613488.696,4786483582081.25,10025453929892.527,1.666942035923219e+17,3.727104030282218e+17,20211476279656.234,1.0001e+18,1.0001e+18,68.0,88.10000000000001,107.0,196.0,369.3333333333333,388.11222245920345,339.75,990.6,1654.0,finished_progress_crashes_time,"(finished, progress, -crashes, -time)"
231,1.0001e+18,100.0,100.0,100.0,20.43970803354392,1,0,1156.1457768455148,942,1098.702240759775,"[1.0, 100.0, -0.0, -20.43970803354392]",4,44,48,5,43,0,48,0,385.6260646258351,82776.17527093315,17822,3820680,23.44437760000073,4618.144292200001,26.30952380952381,27.887501604720427,27.887501604720427,131.5440808843159,8.033876346371564,0.0,2.857142857142857,2.857142857142857,8.571428571428571,26.30952380952381,33.553482200815665,31.428571428571427,84.0000000000001,100.0,2.711519513811384,4.446592058454241,5.329322814941406,10.858118874686104,27.887501604720427,32.97994685330257,33.77983695158174,84.75384140014658,100.0,2.711519513811384,4.446592058454241,5.329322814941406,10.858118874686104,27.887501604720427,32.97994685330257,33.77983695158174,84.75384140014658,100.0,1.3701621541253812,2.411428416473478,2.867495857654549,4.797212726505437,8.033876346371564,7.233033201914909,10.197318892664924,20.452512199739488,30.033581164512515,18.93690897524357,36.302350068092345,46.50528952293098,98.35136691480876,301.41565770392,388.37254010649673,336.9753669574857,969.4870785430084,1192.3895403295755,2.6245250913272327,4.295098412316417,5.156738247603519,10.552035133449326,131.5440808843159,330.4588952345719,33.17541599273996,383.2714448058255,1098.702240759775,2711518513810.0137,4446591058451.855,5329321814938.729,10858117874681.283,1.0419455416737555e+17,3.0550122216981626e+17,33779835951572.223,3.000847538407044e+17,1.0001e+18,66.0,108.5,137.75,221.5,371.2916666666667,335.4523040074235,468.5,945.6,1395.0,finished_progress_crashes_time,"(finished, progress, -crashes, -time)"
232,1.0001e+18,100.0,100.0,100.0,20.43970803354392,1,0,1156.1457768455148,942,1098.702240759775,"[1.0, 100.0, -0.0, -20.43970803354392]",4,44,48,11,37,0,48,0,488.0092622181796,83264.18453315133,22550,3843230,27.852837099999302,4646.597394,36.30952380952382,37.62450797689838,37.62450797689838,266.14565974645103,10.166859629545408,0.0,2.857142857142857,2.857142857142857,14.285714285714285,36.30952380952382,39.709653435452175,77.14285714285715,100.0,100.0,2.557127816336496,3.138340541294643,5.313809258597238,15.91191155569894,37.62450797689838,39.018296018100905,77.26520129612514,100.0,100.0,2.557127816336496,3.138340541294643,5.313809258597238,15.91191155569894,37.62450797689838,39.018296018100905,77.26520129612514,100.0,100.0,1.5020077969332208,1.6576266138440654,2.976882168418798,6.076367368487695,10.166859629545408,8.651132471426976,19.217807015297502,22.392567688715584,28.881057696787277,17.759415581822395,22.579082556068897,45.99436824955046,145.16545568406582,417.04061882399645,463.0045568581023,885.7424669023603,1169.216421855986,1192.3895403295755,2.458539304145517,3.03558744673717,5.13055981138983,15.526110452937814,266.14565974645103,454.24206588942246,76.11896441459147,1098.5793840426495,1098.702240759775,2557126816334.943,3138339541293.0244,5313808258594.352,15911910555692.863,2.2920429117387277e+17,4.203306981954965e+17,77265200296107.1,1.0001e+18,1.0001e+18,67.0,74.7,140.75,279.5,469.7916666666667,399.205510897026,887.25,1031.9,1336.0,finished_progress_crashes_time,"(finished, progress, -crashes, -time)"
233,1.0001e+18,100.0,100.0,100.0,20.37585395826442,1,0,1182.080084301531,915,1098.7062949867768,"[1.0, 100.0, -0.0, -20.37585395826442]",4,44,48,10,37,1,47,1,530.6320437913571,83794.81657694269,24490,3867720,34.98444129999916,4682.165690899999,36.54761904761906,37.93693025755261,37.93693025755261,245.5683693530667,11.054834245653272,0.0,2.857142857142857,7.857142857142857,15.714285714285714,36.54761904761906,38.46969977077433,75.0,100.0,100.0,2.828330993652344,3.612843649727958,9.385884148733956,17.544261387416295,37.93693025755261,37.90526829702528,77.02533858163017,100.0,100.0,2.828330993652344,3.612843649727958,9.385884148733956,17.544261387416295,37.93693025755261,37.90526829702528,77.02533858163017,100.0,100.0,1.496445863048638,1.9745791074940688,4.162067893947774,6.427058591416672,11.054834245653272,10.095294727807952,17.88846209105166,22.48074523700849,45.02382866808349,19.605971314013004,27.26028703004122,83.83217585645616,152.06060551851988,417.8015451955919,450.604647468456,877.9590191897005,1171.8065215356648,1204.8960148617623,2.720908816635707,3.4783049204465564,9.128726858766267,17.1566853853067,245.5683693530667,437.9792290930885,75.88956321076975,1098.6447052035985,1098.7062949867768,2828329993650.652,3612842649725.839,9385883148729.908,17544260387410.191,2.083712702628201e+17,4.061482692380688e+17,77025337581612.28,1.0001e+18,1.0001e+18,65.0,92.0,196.5,299.5,510.2083333333333,466.8914916022304,825.0,1041.3000000000006,2093.0,finished_progress_crashes_time,"(finished, progress, -crashes, -time)"
234,1.0001e+18,100.0,100.0,100.0,19.52188210951423,1,0,1145.2850272655487,916,1098.760515421618,"[1.0, 100.0, -0.0, -19.52188210951423]",4,44,48,8,40,0,48,0,445.8525279267494,84240.66910486943,20598,3888318,24.171541400000933,4706.7741707000005,31.48809523809524,32.72562496505572,32.72562496505572,198.80253961065523,9.28859433180728,0.0,2.0000000000000004,2.857142857142857,14.285714285714285,31.48809523809524,36.64728731844218,58.57142857142857,100.0,100.0,2.5809914725167413,2.8637678963797435,3.677968978881836,14.765856606619698,32.72562496505572,36.27357401953446,61.175603185381206,100.0,100.0,2.5809914725167413,2.8637678963797435,3.677968978881836,14.765856606619698,32.72562496505572,36.27357401953446,61.175603185381206,100.0,100.0,1.3390745661657657,1.6229753141764365,2.474008127200204,5.339796818664165,9.28859433180728,8.304971907834645,17.53464980192391,21.823613187420374,29.771781870007487,14.1721038640826,20.022236907482142,27.936616361141205,132.2518127411604,356.6398179320325,429.1025758840327,633.3853447642177,1156.3308564200995,1202.3539589047432,2.2620629788853805,2.7580658405872707,3.553477712779663,14.420880795325555,198.80253961065523,402.9126858180604,59.48299145971127,1098.6673645885069,1098.760515421618,2580990472511.7183,2863766896378.0786,3677967978879.876,14765855606614.266,1.6669939229079837e+17,3.727080828163205e+17,61175602185354.55,1.0001e+18,1.0001e+18,60.0,74.8,111.0,241.5,429.125,384.3920321429673,805.5,1013.2000000000004,1368.0,finished_progress_crashes_time,"(finished, progress, -crashes, -time)"
235,1.0001e+18,100.0,100.0,100.0,19.52188210951423,1,0,1145.2850272655487,916,1098.760515421618,"[1.0, 100.0, -0.0, -19.52188210951423]",4,44,48,7,40,1,47,1,366.9342676788335,84607.60337254827,16981,3905299,21.320823400001245,4728.523987799999,23.452380952380956,24.804808991053964,24.804808991053964,170.15277953645236,7.644463909975698,0.0,2.0000000000000004,2.857142857142857,5.714285714285714,23.452380952380956,34.74375749407735,23.57142857142857,100.0,100.0,2.575274876185826,2.8976614815848216,4.054950986589704,6.815625599452427,24.804808991053964,34.202355430015665,24.867690375928284,100.0,100.0,2.575274876185826,2.8976614815848216,4.054950986589704,6.815625599452427,24.804808991053964,34.202355430015665,24.867690375928284,100.0,100.0,1.4634388159938014,1.8022768391165247,2.2461659039314483,3.851486715782429,7.644463909975698,8.817327585864714,9.18924079512944,20.395010180848267,45.005803363635245,17.842142716050148,20.282106614857916,32.82670998387039,65.22908459231257,268.1678081701372,403.405973989628,227.2661691270769,1156.3308564200995,1199.5217138379812,2.4501195813594223,2.787470552922754,3.900916127216912,6.588252624149433,170.15277953645236,383.9019429395515,24.352756711544117,1098.5232043148978,1098.760515421618,2575273876183.855,2897660481583.086,4054949986587.2783,6815624599448.846,1.4585813814149104e+17,3.529701195894312e+17,24867689375920.176,1.0001e+18,1.0001e+18,69.0,82.9,104.75,182.5,353.7708333333333,408.2734602150528,419.25,923.8,2095.0,finished_progress_crashes_time,"(finished, progress, -crashes, -time)"
