#{"t_start": 1777982498.8602817, "env_id": "None"}
r,l,t,episode_metrics
4.169256,350,28.063994,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.3959230695452005, 'block_progress': 5.714285714285714, 'time': 3.6799999999999686, 'distance': 56.61558896303177, 'reward': -0.9846522158668147, 'reward_score': 4.169256402878545, 'fitness': 6349066.453956237}"
4.280106,322,28.582424,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.406773158482143, 'block_progress': 5.714285714285714, 'time': 3.3799999999999737, 'distance': 56.74790547788143, 'reward': -0.984701261974517, 'reward_score': 4.280106491815485, 'fitness': 6362916.410576666}"
4.370469,324,29.075979,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.513802664620536, 'block_progress': 5.714285714285714, 'time': 3.4299999999999744, 'distance': 57.81549225002527, 'reward': -0.9838620285760786, 'reward_score': 4.370469331287211, 'fitness': 6469444.849128285}"
4.432069,326,29.565296,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.572069440569196, 'block_progress': 5.714285714285714, 'time': 3.4199999999999746, 'distance': 58.429383881390095, 'reward': -0.9844996279761915, 'reward_score': 4.4320694405692045, 'fitness': 6527811.0111853145}"
4.218968,319,30.063714,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.355634416852679, 'block_progress': 5.714285714285714, 'time': 3.4099999999999744, 'distance': 56.2168775126338, 'reward': -0.9842816452752974, 'reward_score': 4.218967750186021, 'fitness': 6311478.1999751665}"
4.189278,348,30.557378,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.42594473702567, 'block_progress': 5.714285714285714, 'time': 3.709999999999968, 'distance': 56.940208829939365, 'reward': -0.9854315040225066, 'reward_score': 4.1892780703590144, 'fitness': 6378787.79681684}"
4.25617,315,31.001643,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.389503479003906, 'block_progress': 5.714285714285714, 'time': 3.3999999999999764, 'distance': 56.55795110017061, 'reward': -0.9835405040922609, 'reward_score': 4.2561701456705805, 'fitness': 6345446.921052806}"
4.456295,310,31.463777,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.569628034319197, 'block_progress': 5.714285714285714, 'time': 3.339999999999977, 'distance': 58.4420574977994, 'reward': -0.9683562069847458, 'reward_score': 4.456294700985872, 'fitness': 6526169.592261699}"
4.272195,326,31.915935,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.412195478166853, 'block_progress': 5.714285714285714, 'time': 3.419999999999975, 'distance': 56.78654791414738, 'reward': -0.9828102620442705, 'reward_score': 4.272195478166862, 'fitness': 6367938.691618939}"
4.477801,290,32.32426,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.524467468261719, 'block_progress': 5.714285714285714, 'time': 3.13999999999998, 'distance': 57.93507427722216, 'reward': -0.9810772995721724, 'reward_score': 4.477800801595059, 'fitness': 6483009.5331874415}"
4.290908,315,32.799908,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.3975742885044635, 'block_progress': 5.714285714285714, 'time': 3.3199999999999767, 'distance': 56.625576838850975, 'reward': -0.9817421468098964, 'reward_score': 4.290907621837805, 'fitness': 6354317.662927625}"
