timestamp_utc,episode,finished,crashes,timeout,progress,dense_progress,time,distance,fitness,reward_score,episode_reward,timesteps,run_dir,run_label,run_short,algorithm,reward_mode,action_layout
2026-05-01T18:58:33Z,816,0,1,0,0.0,1.7103304181780132,5.016431024140803,4.089927180146333,-60168.400168588174,0.0175374953833466,0.017537,188598,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:33Z,817,0,1,0,0.0,1.7104339599609375,5.00643958082351,4.07333320757607,-60068.46914144267,0.0175386655927567,0.017539,188828,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:34Z,818,0,1,0,0.0,1.7409188406808034,5.009117604563401,4.151778109022416,-60095.32782374304,0.017851225744063,0.017851,189057,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:35Z,819,0,1,0,0.0,1.6877310616629466,5.013515585812964,3.712395096954424,-60138.8682532266,0.0173057958978518,0.017306,189288,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:36Z,820,0,1,0,0.0,1.65581294468471,5.031564142427234,3.532070752466097,-60319.17349502481,0.0169783215323821,0.016978,189520,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:36Z,821,0,1,0,0.0,1.7213657924107142,5.017134084040107,4.065072953060735,-60175.40591335413,0.0176506429251882,0.017651,189747,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:37Z,822,0,1,0,0.0,1.6924067905970983,5.011431913337088,3.701959105383139,-60118.02109247626,0.0173537626626447,0.017354,189982,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:38Z,823,0,1,0,0.0,1.6988699776785716,5.02186799649929,3.973434210085543,-60222.65339920298,0.0174199229401153,0.01742,190211,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:39Z,824,0,1,0,0.0,1.6778182983398438,5.001581281513417,3.642760999588063,-60019.45557613376,0.017204278722005,0.017204,190446,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:40Z,825,0,1,0,0.0,1.65276118687221,5.016569417849808,3.5907515365979634,-60169.28493003467,0.0169471868667168,0.016947,190676,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:41Z,826,0,1,0,0.0,1.836057390485491,5.016417966240394,5.415503950207494,-60169.59516635415,0.0188266828019416,0.018827,190913,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:42Z,827,0,1,0,0.0,1.6812624250139507,5.006291767483138,3.7167208587634377,-60066.63439569015,0.0172395443700652,0.01724,191150,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:43Z,828,0,1,0,0.0,1.688722882952009,5.000764468851669,3.960606327658752,-60011.60529484435,0.0173161026348663,0.017316,191385,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:43Z,829,0,1,0,0.0,1.6793768746512276,5.02388914556585,3.641504558734596,-60242.53296021723,0.0172200224360832,0.01722,191617,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:44Z,830,0,1,0,0.0,1.6672951834542409,5.007679056361675,3.544866931450088,-60080.3354305482,0.0170963105906343,0.017096,191854,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:45Z,831,0,1,0,0.0,1.7731475830078125,5.011904836202636,4.638715818931814,-60123.68707784529,0.0181816650001655,0.018182,192083,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:46Z,832,0,1,0,0.0,1.6784449986049106,5.015698797908306,3.5583098684437573,-60160.546288951504,0.0172105544328768,0.017211,192314,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:47Z,833,0,1,0,0.0,1.714799063546317,5.011806900225462,4.045909115870018,-60122.11491137049,0.0175833666105768,0.017583,192545,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:48Z,834,0,1,0,0.0,1.6932896205357144,5.000003114349365,3.769781859649811,-60003.8009253533,0.0173629379802646,0.017363,192778,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:49Z,835,0,1,0,0.0,1.7304338727678572,5.010359627419006,4.470121216028929,-60108.06639540609,0.0177437001769517,0.017744,193007,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:49Z,836,0,1,0,0.0,1.6114643641880582,5.014418423475043,3.396073293522932,-60147.58030804395,0.0165237569104006,0.016524,193236,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:50Z,837,0,1,0,0.0,1.6397748674665178,5.01639737730162,3.339111806883011,-60167.31288482308,0.0168140287171506,0.016814,193464,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:51Z,838,0,1,0,0.0,1.7949186052594863,5.0181730074331465,4.962884615291841,-60186.69295894676,0.0184048312915867,0.018405,193694,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:52Z,839,0,1,0,0.0,1.7461885724748882,5.018064023295451,4.350466127769323,-60184.99069908228,0.0179051619133707,0.017905,193930,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:52Z,840,0,1,0,0.0,1.6916111537388392,5.002940679154829,3.8566512631077785,-60033.2634428114,0.0173456954844607,0.017346,194157,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:53Z,841,0,1,0,0.0,1.699861798967634,5.011295822303247,3.994723471580073,-60116.95294650405,0.0174302070094978,0.01743,194386,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:55Z,842,0,1,0,0.0,1.6529573713030137,5.010361981800212,3.5953464626218192,-60107.215164464746,0.0169492636618423,0.016949,194616,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:55Z,843,0,1,0,0.0,1.6565159388950892,5.000126766392715,3.6833437808963936,-60004.95100770805,0.0169858605163493,0.016986,194843,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:56Z,844,0,1,0,0.0,1.6855294363839284,5.031222173624891,3.776062074990477,-60315.9977983239,0.0172830311991576,0.017283,195078,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:57Z,845,0,1,0,0.0,1.709681919642857,5.016292842117495,3.9374573311652057,-60166.86587850611,0.0175308472675912,0.017531,195308,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:58Z,846,0,1,0,0.0,1.7732620239257812,5.013384400047646,4.749694587371778,-60138.59369506383,0.0181828218069321,0.018183,195538,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:58Z,847,0,1,0,0.0,1.667415073939732,5.01590601427262,3.513702625175938,-60162.57384535138,0.0170974528411727,0.017097,195765,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
