generation,best_fitness,best_progress,best_block_progress,best_ranking_progress,best_time,best_finished,best_crashes,best_distance,best_steps,best_reward,best_ranking_key,current_mutation_prob,current_mutation_sigma,mutation_decay_trigger,mutation_decay_active,mutation_decay_trigger_generation,effective_mutation_prob_decay,effective_mutation_sigma_decay,cached_evaluations,evaluated_count,rollout_count,mirror_rollout_count,mirror_individual_count,population_size,finish_count,crash_count,timeout_count,terminated_count,truncated_count,virtual_time_sum,cumulative_virtual_time,virtual_steps_sum,cumulative_virtual_steps,generation_wall_seconds,cumulative_wall_seconds,mean_progress,mean_block_progress,mean_ranking_progress,mean_reward,mean_time,mean_physics_tick_count,mean_physics_hz,mean_physics_delay_norm,generalization_test_map,generalization_best_finished,generalization_best_crashes,generalization_best_progress,generalization_best_block_progress,generalization_best_time,generalization_best_distance,progress_min,progress_p10,progress_p25,progress_median,progress_mean,progress_std,progress_p75,progress_p90,progress_max,block_progress_min,block_progress_p10,block_progress_p25,block_progress_median,block_progress_mean,block_progress_std,block_progress_p75,block_progress_p90,block_progress_max,ranking_progress_min,ranking_progress_p10,ranking_progress_p25,ranking_progress_median,ranking_progress_mean,ranking_progress_std,ranking_progress_p75,ranking_progress_p90,ranking_progress_max,time_min,time_p10,time_p25,time_median,time_mean,time_std,time_p75,time_p90,time_max,distance_min,distance_p10,distance_p25,distance_median,distance_mean,distance_std,distance_p75,distance_p90,distance_max,reward_min,reward_p10,reward_p25,reward_median,reward_mean,reward_std,reward_p75,reward_p90,reward_max,fitness_min,fitness_p10,fitness_p25,fitness_median,fitness_mean,fitness_std,fitness_p75,fitness_p90,fitness_max,steps_min,steps_p10,steps_p25,steps_median,steps_mean,steps_std,steps_p75,steps_p90,steps_max,physics_tick_min,physics_tick_p10,physics_tick_p25,physics_tick_median,physics_tick_mean,physics_tick_std,physics_tick_p75,physics_tick_p90,physics_tick_max,physics_hz_min,physics_hz_p10,physics_hz_p25,physics_hz_median,physics_hz_mean,physics_hz_std,physics_hz_p75,physics_hz_p90,physics_hz_max,physics_delay_norm_min,physics_delay_norm_p10,physics_delay_norm_p25,physics_delay_norm_median,physics_delay_norm_mean,physics_delay_norm_std,physics_delay_norm_p75,physics_delay_norm_p90,physics_delay_norm_max
92,66793020715775.81,66.79303792577682,65.71428571428571,66.79303792577682,17.20999999999989,0,1,728.5177242625505,1721,66793020.71577581,"[0.0, 66.79303792577682, -17.20999999999989, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,273.1099999999977,15336.239999999869,27311,1533624,14.392960000026505,818.178742500022,18.25094641628989,17.023809523809522,18.25094641628989,18250940.726497218,5.689791666666618,1.0,100.0,0.0,,,,,,,,0.856372288295201,5.53265871320452,10.836767469133651,19.971511023385183,18.25094641628989,14.169502010934108,20.51161766052246,21.793628147670205,66.79303792577682,0.0,2.857142857142857,8.571428571428571,18.57142857142857,17.023809523809522,14.41558035307978,20.0,20.0,65.71428571428571,0.856372288295201,5.53265871320452,10.836767469133651,19.971511023385183,18.25094641628989,14.169502010934108,20.51161766052246,21.793628147670205,66.79303792577682,2.010000000000001,2.209999999999997,3.282499999999974,5.4349999999999286,5.689791666666618,3.8894282407483347,6.5149999999999055,7.512999999999885,20.41000000000039,12.700212525363895,48.9796724960208,96.01055892184377,177.42545921271085,171.2675669790548,157.89500836063237,181.391089130193,190.29768307656053,737.0800283700228,856369.7582942009,5532656.57320352,10836763.98913265,19971503.958384186,18250940.726497218,14169498.192349441,20511611.910521463,21793621.754669204,66793020.71577581,856369758294.2009,5532656573203.52,10836763989132.65,19971503958384.184,18250940726497.22,14169498192349.441,20511611910521.46,21793621754669.207,66793020715775.81,201.0,221.0,328.25,543.5,568.9791666666666,388.94282407483183,651.5,751.3000000000001,2041.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,67032452155995.23,67.03246999599622,65.71428571428571,67.03246999599622,17.83999999999999,0,1,724.5044630187331,1784,67032452.15599523,"[0.0, 67.03246999599622, -17.83999999999999, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,298.9299999999977,15635.169999999867,29893,1563517,16.48199379997095,834.7826880000066,19.992985005975754,18.51190476190476,19.992985005975754,19992978.77826642,6.227708333333285,1.0,100.0,0.0,,,,,,,,0.7277842930385044,5.466134207589286,11.03773934500558,15.945837838309153,19.992985005975754,17.125112676275055,20.945755413600377,43.01020196810168,67.03246999599622,0.0,2.857142857142857,8.571428571428571,14.285714285714285,18.51190476190476,17.447585094321298,20.0,41.71428571428586,65.71428571428571,0.7277842930385044,5.466134207589286,11.03773934500558,15.945837838309153,19.992985005975754,17.125112676275055,20.945755413600377,43.01020196810168,67.03246999599622,2.0000000000000013,2.347999999999994,3.3524999999999725,5.134999999999935,6.227708333333285,4.505704365756516,6.7524999999999,12.911999999999859,19.940000000000317,12.827789779694285,48.45276473723352,97.64209841378033,140.4160569777232,191.86515108212765,191.69529840304614,182.54782440885901,458.65328234751513,735.9236408080906,727782.2930375044,5466131.6525882855,11037735.80000458,15945832.168308154,19992978.77826642,17125108.24336173,20945747.676099375,43010188.93010069,67032452.15599523,727782293037.5044,5466131652588.285,11037735800004.58,15945832168308.152,19992978778266.42,17125108243361.734,20945747676099.375,43010188930100.69,67032452155995.23,200.0,234.8,335.25,513.5,622.7708333333334,450.5704365756504,675.25,1291.2000000000025,1994.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,67032452155995.23,67.03246999599622,65.71428571428571,67.03246999599622,17.83999999999999,0,1,724.5044630187331,1784,67032452.15599523,"[0.0, 67.03246999599622, -17.83999999999999, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,380.66999999999695,16015.839999999864,38067,1601584,14.316553800017573,849.1845131000155,25.800521477280892,24.4047619047619,25.800521477280892,25800513.54665489,7.930624999999936,1.0,100.0,0.0,,,,,,,,0.9028353009905133,5.40025384085519,10.931478227887833,20.328724724905832,25.800521477280892,22.113310172551415,24.17502092415475,66.8028406025774,67.03246999599622,0.0,2.857142857142857,8.571428571428571,20.0,24.4047619047619,22.4135401051541,22.857142857142858,65.71428571428571,65.71428571428571,0.9028353009905133,5.40025384085519,10.931478227887833,20.328724724905832,25.800521477280892,22.113310172551415,24.17502092415475,66.8028406025774,67.03246999599622,1.9600000000000015,2.2889999999999953,3.5774999999999677,6.209999999999912,7.930624999999936,5.5189432888952386,10.169999999999828,17.242999999999896,21.350000000000538,5.598322057136102,47.7677206300199,100.319949685334,181.21354422345757,259.0945386149806,249.41359095663108,225.91702430236182,727.0903701899573,739.603721730411,902832.7009895133,5400251.717854191,10931474.705386834,20328718.404904827,25800513.54665489,22113304.855576698,24175012.126653753,66802823.359576404,67032452.15599523,902832700989.5133,5400251717854.19,10931474705386.834,20328718404904.83,25800513546654.895,22113304855576.7,24175012126653.754,66802823359576.41,67032452155995.23,196.0,228.9,357.75,621.0,793.0625,551.8943288895227,1017.0,1724.3,2135.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,67142837586511.52,67.14285637651253,65.71428571428571,67.14285637651253,18.790000000000138,0,1,729.479471093684,1879,67142837.58651152,"[0.0, 67.14285637651253, -18.790000000000138, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,375.1399999999974,16390.97999999986,37514,1639098,13.170870100031607,862.4279092000215,25.081951081134566,23.51190476190476,25.081951081134566,25081943.265716895,7.815416666666613,1.0,100.0,0.0,,,,,,,,2.2525896344866068,5.293647766113281,5.879026140485491,16.327969687325613,25.081951081134566,23.4008213667715,24.259964055130535,66.7285199855334,67.14285637651253,0.0,2.857142857142857,5.714285714285714,14.285714285714285,23.51190476190476,23.820756279035628,22.857142857142858,65.71428571428571,65.71428571428571,2.2525896344866068,5.293647766113281,5.879026140485491,16.327969687325613,25.081951081134566,23.4008213667715,24.259964055130535,66.7285199855334,67.14285637651253,2.0300000000000007,2.096999999999999,3.282499999999974,5.3449999999999305,7.815416666666613,5.83391412287287,9.55499999999984,17.863999999999994,18.960000000000164,9.916240047379688,46.605593872070315,53.93060465542294,141.79038143185608,254.20265934805943,264.66125508654073,223.86389499162033,730.4251557307085,740.2608750778018,2252584.624485607,5293645.692112281,5879023.860484491,16327962.977324612,25081943.265716895,23400815.702683847,24259957.342629537,66728501.955532394,67142837.58651152,2252584624485.607,5293645692112.281,5879023860484.491,16327962977324.613,25081943265716.895,23400815702683.848,24259957342629.535,66728501955532.39,67142837586511.52,203.0,209.7,328.25,534.5,781.5416666666666,583.3914122872873,955.5,1786.4,1896.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,67142837766511.52,67.14285637651253,65.71428571428571,67.14285637651253,18.61000000000011,0,1,732.39407247497,1861,67142837.76651153,"[0.0, 67.14285637651253, -18.61000000000011, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,414.4499999999995,16805.429999999862,41445,1680543,13.91984390001744,876.417116000026,28.43704331575293,26.9047619047619,28.43704331575293,28437034.68137693,8.63437499999999,1.0,100.0,0.0,,,,,,,,2.1963936941964284,5.60310309273856,10.799348694937569,13.973512649536133,28.43704331575293,25.257763712380527,66.16193202391946,67.03562038929087,67.14285637651253,0.0,2.857142857142857,8.571428571428571,12.857142857142858,26.9047619047619,25.607140089880524,65.71428571428571,65.71428571428571,65.71428571428571,2.1963936941964284,5.60310309273856,10.799348694937569,13.973512649536133,28.43704331575293,25.257763712380527,66.16193202391946,67.03562038929087,67.14285637651253,2.0799999999999996,2.5639999999999894,3.3474999999999726,5.199999999999934,8.63437499999999,6.660766630754742,16.587499999999793,18.823000000000143,21.390000000000544,14.085163276111416,50.16135660260916,98.1003473829478,122.74601189039822,295.2792885787333,286.51489389793136,716.8277853085419,734.7753398727276,749.1182514761458,2196390.6441954286,5603100.75273756,10799345.32743657,13973506.724535134,28437034.68137693,25257757.180410404,66161913.38641846,67035602.45928988,67142837.76651153,2196390644195.4285,5603100752737.56,10799345327436.57,13973506724535.133,28437034681376.926,25257757180410.402,66161913386418.46,67035602459289.875,67142837766511.52,208.0,256.40000000000003,334.75,520.0,863.4375,666.0766630754676,1658.75,1882.3,2139.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,67142837766511.52,67.14285637651253,65.71428571428571,67.14285637651253,18.61000000000011,0,1,732.39407247497,1861,67142837.76651153,"[0.0, 67.14285637651253, -18.61000000000011, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,419.09999999999854,17224.52999999986,41910,1722453,15.264675499987788,891.7529109999887,28.578848730398267,27.26190476190476,28.578848730398267,28578839.999147266,8.731249999999969,1.0,100.0,0.0,,,,,,,,1.0566929408482144,5.284334455217634,9.422952107020787,15.50788061959403,28.578848730398267,26.174869083696542,66.2075544163507,66.96042130243352,67.14285637651253,0.0,2.857142857142857,7.857142857142857,14.285714285714285,27.26190476190476,26.379996114695274,65.71428571428571,65.71428571428571,65.71428571428571,1.0566929408482144,5.284334455217634,9.422952107020787,15.50788061959403,28.578848730398267,26.174869083696542,66.2075544163507,66.96042130243352,67.14285637651253,2.06,2.9219999999999815,3.329999999999973,4.699999999999944,8.731249999999969,6.505471935545263,17.437499999999925,18.254000000000055,19.51000000000025,12.624877019406995,46.50759029004257,85.03474702115636,140.72588681185152,298.0609287653133,295.2135174276536,722.1742317404278,733.046492492524,753.2067143730819,1056689.0208472144,5284332.135216634,9422948.807019787,15507874.244593028,28578839.999147266,26174862.696997195,66207536.896349706,66960404.483432524,67142837.76651153,1056689020847.2144,5284332135216.634,9422948807019.787,15507874244593.027,28578839999147.27,26174862696997.195,66207536896349.7,66960404483432.52,67142837766511.52,206.0,292.2,333.0,470.0,873.125,650.5471935545236,1743.75,1825.4,1951.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,79034132248883.94,79.03416224888393,77.14285714285715,79.03416224888393,30.00000000000189,0,0,933.1702009909204,3000,79034132.24888393,"[0.0, 79.03416224888393, -30.00000000000189, -0.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,0,47,1,47,1,455.4300000000007,17679.95999999986,45543,1767996,15.90373780002119,907.7269089000183,29.789857095419762,28.273809523809522,29.789857095419762,29789847.60729378,9.488125000000014,1.0,100.0,0.0,,,,,,,,0.8932440621512278,4.78747068132673,10.767234393528529,18.361076627458846,29.789857095419762,26.070707948723868,66.21759115195083,66.98645223765332,79.03416224888393,0.0,2.0000000000000004,8.571428571428571,15.714285714285714,28.273809523809522,26.45262472563514,65.71428571428571,65.71428571428571,77.14285714285715,0.8932440621512278,4.78747068132673,10.767234393528529,18.361076627458846,29.789857095419762,26.070707948723868,66.21759115195083,66.98645223765332,79.03416224888393,2.1699999999999977,2.6869999999999865,3.519999999999969,6.449999999999907,9.488125000000014,7.040034521769812,17.32999999999991,18.66400000000012,30.00000000000189,7.207930905417015,40.74495739958948,99.37912298827723,169.16814399915165,310.75884093811766,297.51488843436056,726.4617122624186,733.6918776691076,933.1702009909204,893241.4521502277,4787468.41032573,10767230.90602753,18361071.067457847,29789847.60729378,26070701.2199964,66217573.52944983,66986431.302652314,79034132.24888393,893241452150.2278,4787468410325.73,10767230906027.53,18361071067457.844,29789847607293.78,26070701219996.402,66217573529449.83,66986431302652.32,79034132248883.94,217.0,268.7,352.0,645.0,948.8125,704.0034521769643,1733.0,1866.4,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,79034132248883.94,79.03416224888393,77.14285714285715,79.03416224888393,30.00000000000189,0,0,933.1702009909204,3000,79034132.24888393,"[0.0, 79.03416224888393, -30.00000000000189, -0.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,0,47,1,47,1,495.38000000000113,18175.339999999862,49538,1817534,16.68079429998761,924.4859291000175,33.02944817976766,31.547619047619047,33.02944817976766,33029437.859350014,10.32041666666669,1.0,100.0,0.0,,,,,,,,1.6575949532645091,10.592937741960798,11.362544468470983,20.4520389011928,33.02944817976766,25.931542981895248,66.55419440853409,67.05641374797462,79.03416224888393,0.0,8.571428571428571,8.571428571428571,20.0,31.547619047619047,26.257220149462203,65.71428571428571,65.71428571428571,77.14285714285715,1.6575949532645091,10.592937741960798,11.362544468470983,20.4520389011928,33.02944817976766,25.931542981895248,66.55419440853409,67.05641374797462,79.03416224888393,1.9700000000000015,3.3509999999999724,4.209999999999955,8.069999999999872,10.32041666666669,7.12648959818638,17.06499999999987,19.253000000000213,30.00000000000189,3.009573227187502,96.35063628440257,106.88139120070264,184.3007824394881,341.9682450475405,295.97389998127437,717.0162469341485,733.3841773554974,933.1702009909204,1657589.943263509,10592934.362959798,11362540.725969983,20452031.226191804,33029437.859350014,25931536.221084986,66554178.951033086,67056392.639973626,79034132.24888393,1657589943263.509,10592934362959.797,11362540725969.982,20452031226191.805,33029437859350.01,25931536221084.98,66554178951033.09,67056392639973.625,79034132248883.94,197.0,335.1,421.0,807.0,1032.0416666666667,712.648959818616,1706.5,1925.3000000000002,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,79034132248883.94,79.03416224888393,77.14285714285715,79.03416224888393,30.00000000000189,0,0,933.1702009909204,3000,79034132.24888393,"[0.0, 79.03416224888393, -30.00000000000189, -0.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,0,47,1,47,1,423.32000000000136,18598.65999999986,42332,1859866,14.423514600028284,938.9825727000134,28.776088694527783,27.023809523809522,28.776088694527783,28776079.875360135,8.819166666666694,1.0,100.0,0.0,,,,,,,,5.173824855259487,5.458292824881417,10.764575004577637,18.592402594430105,28.776088694527783,25.102969242031907,65.96523271450269,67.09722008769157,79.03416224888393,2.857142857142857,2.857142857142857,8.571428571428571,17.142857142857142,27.023809523809522,25.514823844731207,65.71428571428571,65.71428571428571,77.14285714285715,5.173824855259487,5.458292824881417,10.764575004577637,18.592402594430105,28.776088694527783,25.102969242031907,65.96523271450269,67.09722008769157,79.03416224888393,2.010000000000001,2.1269999999999984,3.2474999999999747,6.1399999999999135,8.819166666666694,7.209467107368254,16.69499999999981,19.35800000000023,30.00000000000189,44.36202758550644,47.89808596295188,95.67291725985706,168.09678330644965,296.2229519086086,286.4889774443507,705.4581605376807,733.3521278392291,933.1702009909204,5173822.845258487,5458290.182880417,10764570.872076638,18592396.704429105,28776079.875360135,25102962.232024852,65965216.55200169,67097201.94769057,79034132.24888393,5173822845258.487,5458290182880.417,10764570872076.637,18592396704429.11,28776079875360.137,25102962232024.85,65965216552001.695,67097201947690.57,79034132248883.94,201.0,212.7,324.75,614.0,881.9166666666666,720.9467107368076,1669.5,1935.8000000000004,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,79034132248883.94,79.03416224888393,77.14285714285715,79.03416224888393,30.00000000000189,0,0,933.1702009909204,3000,79034132.24888393,"[0.0, 79.03416224888393, -30.00000000000189, -0.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,0,47,1,47,1,471.5100000000057,19070.169999999867,47151,1907017,16.693647200008854,955.747802900034,27.28178884621255,25.773809523809522,27.28178884621255,27281779.023086566,9.823125000000118,1.0,100.0,0.0,,,,,,,,0.8593967982700892,5.278687068394253,10.99238668169294,16.803932189941406,27.28178884621255,24.755952538338594,32.99673557281494,67.14285637651253,79.03416224888393,0.0,2.857142857142857,8.571428571428571,14.285714285714285,25.773809523809522,24.77442163038688,30.714285714285715,65.71428571428571,77.14285714285715,0.8593967982700892,5.278687068394253,10.99238668169294,16.803932189941406,27.28178884621255,24.755952538338594,32.99673557281494,67.14285637651253,79.03416224888393,1.9800000000000015,2.6889999999999867,3.9849999999999595,7.019999999999895,9.823125000000118,7.875403470154045,12.564999999999806,22.89700000000079,30.00000000000189,12.622094025253318,45.93208905681968,101.72061961748477,149.46111038631352,281.42108761784704,283.11172105839506,322.71822692325077,732.0448246238927,933.1702009909204,859394.2682690893,5278684.976393253,10992381.98919194,16803924.229940407,27281779.023086566,24755945.003818914,32996724.86781394,67142834.74251153,79034132.24888393,859394268269.0892,5278684976393.252,10992381989191.941,16803924229940.406,27281779023086.566,24755945003818.914,32996724867813.94,67142834742511.52,79034132248883.94,198.0,268.9,398.5,702.0,982.3125,787.5403470153661,1256.5,2289.700000000001,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,79034132248883.94,79.03416224888393,77.14285714285715,79.03416224888393,30.00000000000189,0,0,933.1702009909204,3000,79034132.24888393,"[0.0, 79.03416224888393, -30.00000000000189, -0.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,0,47,1,47,1,429.23000000000485,19499.39999999987,42923,1949940,15.237992000009399,971.0662387000048,26.40500886861879,24.76190476190476,26.40500886861879,26404999.926326144,8.942291666666767,1.0,100.0,0.0,,,,,,,,0.8825629098074778,5.454440525599889,10.784092630658831,13.843731198992046,26.40500886861879,25.123670425837897,34.25531825924489,67.14285637651253,79.03416224888393,0.0,2.857142857142857,8.571428571428571,12.857142857142858,24.76190476190476,25.296428543416045,32.85714285714286,65.71428571428571,77.14285714285715,0.8825629098074778,5.454440525599889,10.784092630658831,13.843731198992046,26.40500886861879,25.123670425837897,34.25531825924489,67.14285637651253,79.03416224888393,2.0300000000000007,2.4499999999999917,3.3424999999999727,4.529999999999948,8.942291666666767,7.8601895756359275,11.549999999999809,22.532000000000725,30.00000000000189,12.640227126641548,48.24790401160717,98.0907251182798,123.49144425326085,270.94883149925045,286.9297985716115,335.9112345562826,731.923506189094,933.1702009909204,882560.3398064778,5454438.398598888,10784089.273157831,13843726.643991046,26404999.926326144,25123662.792569987,34255307.25674389,67142833.26351152,79034132.24888393,882560339806.4778,5454438398598.888,10784089273157.832,13843726643991.047,26404999926326.14,25123662792569.984,34255307256743.89,67142833263511.52,79034132248883.94,203.0,245.0,334.25,453.0,894.2291666666666,786.0189575635601,1155.0,2253.2000000000003,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,79034132248883.94,79.03416224888393,77.14285714285715,79.03416224888393,30.00000000000189,0,0,933.1702009909204,3000,79034132.24888393,"[0.0, 79.03416224888393, -30.00000000000189, -0.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,0,47,1,47,1,383.4400000000022,19882.839999999873,38344,1988284,13.559395400050562,984.7063174000359,22.078441700116823,20.59523809523809,22.078441700116823,22078433.71178251,7.9883333333333795,1.0,100.0,0.0,,,,,,,,0.8499908447265624,3.418630872453962,5.68272590637207,11.352270671299525,22.078441700116823,24.32552796683194,21.810080664498464,66.8950352465495,79.03416224888393,0.0,2.857142857142857,2.857142857142857,8.571428571428571,20.59523809523809,24.376290011796893,20.0,65.71428571428571,77.14285714285715,0.8499908447265624,3.418630872453962,5.68272590637207,11.352270671299525,22.078441700116823,24.32552796683194,21.810080664498464,66.8950352465495,79.03416224888393,1.5700000000000012,2.207999999999997,2.679999999999987,4.229999999999954,7.9883333333333795,7.253494368617047,9.457499999999843,18.5510000000001,30.00000000000189,12.524204776098486,25.24848178601169,51.661356904871354,102.62539888668107,227.57200426362792,275.9560155963703,194.04647667874087,720.6210630498114,933.1702009909204,849988.3147255623,3418628.100452962,5682723.49887107,11352266.856298527,22078433.71178251,24325521.00434681,21810071.74699747,66895018.21754849,79034132.24888393,849988314725.5624,3418628100452.962,5682723498871.07,11352266856298.527,22078433711782.51,24325521004346.812,21810071746997.47,66895018217548.49,79034132248883.94,157.0,220.8,268.0,423.0,798.8333333333334,725.3494368616795,945.75,1855.1000000000001,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,79034132248883.94,79.03416224888393,77.14285714285715,79.03416224888393,30.00000000000189,0,0,933.1702009909204,3000,79034132.24888393,"[0.0, 79.03416224888393, -30.00000000000189, -0.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,0,46,2,46,2,533.1500000000062,20415.989999999878,53315,2041599,19.691617499978747,1004.4820907000103,34.83255171240251,33.57142857142856,34.83255171240251,34832540.605109885,11.107291666666796,1.0,100.0,0.0,,,,,,,,0.858748299734933,9.00230870928083,14.777291161673409,21.140681675502233,34.83255171240251,26.496930949176498,66.57477060206857,67.14285637651253,79.03416224888393,0.0,7.714285714285714,14.285714285714285,20.0,33.57142857142856,26.56336283112436,65.71428571428571,65.71428571428571,77.14285714285715,0.858748299734933,9.00230870928083,14.777291161673409,21.140681675502233,34.83255171240251,26.496930949176498,66.57477060206857,67.14285637651253,79.03416224888393,2.0000000000000013,3.0769999999999786,4.597499999999947,7.764999999999879,11.107291666666796,8.226385075775202,17.364999999999917,22.243000000000684,30.00000000000189,12.69763831817545,84.9273217443726,127.75914435782397,186.25485947166453,362.3836835620773,305.0847770041636,717.3538086597982,727.7266460752115,933.1702009909204,858745.789733933,9002305.368279831,14777287.11917241,21140673.560501233,34832540.605109885,26496923.17882456,66574751.53206757,67142839.93551153,79034132.24888393,858745789733.9331,9002305368279.832,14777287119172.408,21140673560501.234,34832540605109.887,26496923178824.56,66574751532067.57,67142839935511.52,79034132248883.94,200.0,307.7,459.75,776.5,1110.7291666666667,822.6385075774812,1736.5,2224.3000000000006,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,79034132248883.94,79.03416224888393,77.14285714285715,79.03416224888393,30.00000000000189,0,0,933.1702009909204,3000,79034132.24888393,"[0.0, 79.03416224888393, -30.00000000000189, -0.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,0,47,1,47,1,521.9000000000044,20937.889999999883,52190,2093789,18.605967700015754,1023.173374200007,35.13561351896315,33.75,35.13561351896315,35135602.646045506,10.87291666666676,1.0,100.0,0.0,,,,,,,,0.8643886021205357,5.617524283272879,11.138362884521484,21.09989983694894,35.13561351896315,27.875303578403777,66.59023646640038,67.25290209423615,79.03416224888393,0.0,2.857142857142857,8.571428571428571,20.0,33.75,28.149601862797518,65.71428571428571,65.71428571428571,77.14285714285715,0.8643886021205357,5.617524283272879,11.138362884521484,21.09989983694894,35.13561351896315,27.875303578403777,66.59023646640038,67.25290209423615,79.03416224888393,2.1899999999999973,2.866999999999983,3.5474999999999683,7.609999999999882,10.87291666666676,8.133246317413917,17.287499999999902,21.731000000000602,30.00000000000189,12.64615507882263,50.059898988157514,102.36580152741226,184.51905372645706,371.4309655215105,318.083397932652,722.4733977828,733.9357750443742,933.1702009909204,864386.0721195356,5617522.08427188,11138359.474520486,21099893.62694794,35135602.646045506,27875295.759282436,66590219.58889938,67252884.02423514,79034132.24888393,864386072119.5356,5617522084271.88,11138359474520.484,21099893626947.938,35135602646045.5,27875295759282.438,66590219588899.38,67252884024235.14,79034132248883.94,219.0,286.7,354.75,761.0,1087.2916666666667,813.324631741362,1728.75,2173.1000000000004,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
