generation,best_fitness,best_progress,best_dense_progress,best_ranking_progress,best_time,best_term,best_reward,mean_progress,mean_dense_progress,mean_ranking_progress,mean_reward,mean_time
139,9.12592651636555e+18,8.571428571428571,9.125927516392299,9.125927516392299,26.74841978954302,-1,9125926516365.549,5.089285714285714,5.168465546199253,5.168465546199253,5168464608692.947,6.307098162454894
140,9.32313274107696e+18,8.571428571428571,9.323133741106306,9.323133741106306,29.346137260312968,-1,9323132741076.959,5.535714285714286,5.691356318337577,5.691356318337577,5691355412079.881,7.695654108109429
141,1.4285714285669276e+19,14.285714285714285,14.285714285714285,14.285714285714285,45.009146720205024,0,14285714285669.275,5.5357142857142865,5.640185305050442,5.640185305050442,5640184398793.622,6.818984224578178
142,9.503028414555206e+18,8.571428571428571,9.503029414585658,9.503029414585658,30.45087850935067,-1,9503028414555.205,5.089285714285714,5.278514112745013,5.278514112745013,5278513175238.574,6.438062274880924
143,9.252323785477282e+18,8.571428571428571,9.252324785505023,9.252324785505023,27.739188337106658,-1,9252323785477.281,5.982142857142858,6.214715072086879,6.214715072086879,6214714134580.109,6.7701426137868035
144,9.312936600243452e+18,8.571428571428571,9.312937600272042,9.312937600272042,28.589051188690576,-1,9312936600243.451,5.089285714285714,5.28041056224278,5.28041056224278,5280409624736.406,6.3742326903912865
145,9.45068259372019e+18,8.571428571428571,9.45068359375,9.45068359375,29.80851413976107,-1,9450682593720.191,4.821428571428571,5.024694374629429,5.024694374629429,5024693468371.717,7.713061402901674
146,9.471396399870837e+18,8.571428571428571,9.471397399902344,9.471397399902344,31.505747283453296,-1,9471396399870.836,5.714285714285714,5.9149932861328125,5.9149932861328125,5914992348626.051,6.761470008139257
147,1.4285714285669255e+19,14.285714285714285,14.285714285714285,14.285714285714285,45.02851741587611,0,14285714285669.256,5.892857142857142,6.138979281697955,6.138979281697955,6138978375440.74,7.214132984638192
148,9.408007030452543e+18,8.571428571428571,9.408008030482701,9.408008030482701,30.159713112369506,-1,9408007030452.543,5.982142857142858,6.159568173544748,6.159568173544748,6159567236038.163,6.584937282315355
