generation,progress_p10,progress_p25,progress_p75,progress_p90,progress_mean_all,progress_mean_parent,progress_mean_elite,progress_best,finish_count,best_finished_time,penalized_p25,penalized_p75,penalized_mean_all,penalized_mean_parent,penalized_mean_elite,best_finished_time_so_far
148,5.8380584716796875,15.998394829886301,60.11367985956856,73.13654567700465,37.289146032306725,74.24510249528109,100.0,100.0,4,24.160000000000977,30.0,30.0,29.577916666666756,28.733750000000274,24.935000000001097,24.160000000000977
149,5.246954781668527,11.275619098118373,70.99883624485561,100.0,43.11247000681874,84.89844504046704,100.0,100.0,7,23.73000000000091,30.0,30.0,29.350625000000175,28.05187500000052,24.53750000000104,23.73000000000091
150,5.840968540736608,11.31786959511893,70.92134094200392,87.34335113109177,41.45168578525326,82.36664521395986,100.0,100.0,5,23.070000000000807,30.0,30.0,29.400416666666768,28.201250000000307,24.012500000000955,23.070000000000807
151,5.876660483224052,11.20765209197998,60.0,100.0,36.99541531576426,80.6870349406608,100.0,100.0,8,23.070000000000807,30.0,30.0,29.18520833333352,27.555625000000564,23.98500000000095,23.070000000000807
152,10.97108132498605,11.626898901803152,78.47333090645927,100.0,44.9949257182793,87.4155364717756,100.0,100.0,7,23.070000000000807,30.0,30.0,29.26833333333349,27.805000000000483,23.762500000000916,23.070000000000807
153,11.3997552054269,16.578424998692103,79.0097495487758,100.0,50.28940379321906,93.34694487707955,100.0,100.0,11,23.070000000000807,30.0,30.0,28.882708333333593,26.648125000000775,23.682500000000903,23.070000000000807
154,11.298675264631,16.877865110124862,78.77551896231515,100.0,51.87644624741959,89.48796680603519,100.0,100.0,8,23.0300000000008,30.0,30.0,29.117500000000177,27.352500000000532,23.41750000000086,23.0300000000008
155,5.7176072256905695,11.307439122881208,78.03526605878558,100.0,40.02545209158035,88.14441238130843,100.0,100.0,9,23.0300000000008,30.0,30.0,28.973958333333528,26.921875000000583,23.38750000000086,23.0300000000008
156,10.565963472638813,11.595843178885321,77.63216154915946,100.0,41.42535946174818,85.98387468601909,100.0,100.0,7,23.0300000000008,30.0,30.0,29.15520833333348,27.46562500000043,23.38750000000086,23.0300000000008
157,9.037290028163364,16.8010561806815,78.34078107561385,100.0,46.25431733196765,88.33130272440084,100.0,100.0,7,23.0300000000008,30.0,30.0,29.19562500000015,27.58687500000045,23.38750000000086,23.0300000000008
158,11.307059969220843,21.42856597900391,78.97313117980956,100.0,57.638088370527235,90.33385683852966,100.0,100.0,8,23.0300000000008,30.0,30.0,29.047708333333503,27.1431250000005,23.38750000000086,23.0300000000008
159,5.739220755440848,11.290721212114608,100.0,100.0,53.48681346089152,97.02525394303458,100.0,100.0,13,23.0300000000008,26.890000000001407,30.0,28.593125000000295,25.779375000000876,23.38750000000086,23.0300000000008
160,11.062731606619698,16.94705826895578,79.19780594961983,100.0,51.25620938903319,93.45695904323033,100.0,100.0,11,22.150000000000663,30.0,30.0,28.672916666666893,26.01875000000068,22.727500000000752,22.150000000000663
161,5.8211179460797995,11.113449505397252,100.0,100.0,49.24488736204288,99.5982027053833,100.0,100.0,15,22.150000000000663,25.44250000000118,30.0,28.276666666666987,24.83000000000096,22.727500000000752,22.150000000000663
162,5.852873120989118,11.30088942391532,82.49277251107353,100.0,47.55616312903399,94.03182438441686,100.0,100.0,10,22.150000000000663,30.0,30.0,29.00083333333357,27.002500000000715,22.727500000000752,22.150000000000663
163,5.493156978062221,9.81513432094029,70.89087077549526,100.0,34.51344030548711,80.29690930735664,100.0,100.0,9,21.7400000000006,30.0,30.0,28.903750000000183,26.711250000000547,22.3950000000007,21.7400000000006
164,10.195234026227679,11.514314923967634,79.44569996425084,100.0,48.56028464619974,92.7923539706639,100.0,100.0,10,21.7400000000006,30.0,30.0,28.883333333333553,26.65000000000066,22.3950000000007,21.7400000000006
165,11.465670449393135,20.3037132535662,100.0,100.0,57.22437149380207,100.0,100.0,100.0,16,21.7400000000006,25.32250000000116,30.0,28.080208333333662,24.24062500000099,22.15000000000066,21.7400000000006
166,5.834319523402622,11.299927575247628,100.0,100.0,54.04631272931409,97.24296058927263,100.0,100.0,13,21.7400000000006,27.67000000000153,30.0,28.487500000000278,25.462500000000826,22.15000000000066,21.7400000000006
167,5.899373735700335,14.724187169756206,100.0,100.0,46.159319603203734,96.05986220496041,100.0,100.0,13,21.7400000000006,27.212500000001455,30.0,28.35458333333359,25.063750000000766,22.065000000000648,21.7400000000006
168,5.748617444719588,11.209249496459961,100.0,100.0,52.63987820931006,97.2461986541748,100.0,100.0,13,21.7400000000006,26.41000000000133,30.0,28.323750000000246,24.97125000000075,22.065000000000648,21.7400000000006
169,11.200790677751815,14.34119292667934,83.02045413425991,100.0,50.35818819311405,94.3422566141401,100.0,100.0,11,21.7400000000006,30.0,30.0,28.53854166666687,25.615625000000616,22.065000000000648,21.7400000000006
170,11.120985848563057,11.425059863499232,80.57026590619769,100.0,46.118774158015775,93.64085061209542,100.0,100.0,11,21.50000000000056,30.0,30.0,28.43062500000019,25.291875000000566,21.765000000000605,21.50000000000056
171,5.82623291015625,11.252036775861468,83.34507639761375,100.0,39.85340479216042,93.65214340349367,100.0,100.0,10,21.50000000000056,30.0,30.0,28.66395833333352,25.991875000000555,21.765000000000605,21.50000000000056
172,5.8468747820172995,11.273253304617745,82.79801028115409,100.0,45.44283587854945,93.93730231693813,100.0,100.0,10,21.49000000000056,30.0,30.0,28.452083333333487,25.356250000000458,21.625000000000583,21.49000000000056
173,5.907647269112723,11.489007813589915,78.75040190560478,100.0,43.90250137874059,91.97649206433977,100.0,100.0,10,21.29000000000053,30.0,30.0,28.587708333333506,25.76312500000052,21.505000000000564,21.29000000000053
174,5.5519594464983255,10.840479305812293,28.403646695360564,100.0,32.06218844515587,72.33851841959586,100.0,100.0,7,21.29000000000053,30.0,30.0,28.98020833333345,26.94062500000035,21.505000000000564,21.29000000000053
175,11.122470310756139,14.528859683445523,78.3947822025844,100.0,36.65003980052165,79.8341096893457,100.0,100.0,6,21.29000000000053,30.0,30.0,29.011250000000086,27.033750000000246,21.505000000000564,21.29000000000053
176,5.843582698277064,11.262888227190292,78.95616803850447,100.0,43.566718716327536,91.76819443702698,100.0,100.0,9,21.29000000000053,30.0,30.0,28.52479166666679,25.574375000000373,21.41000000000055,21.29000000000053
177,11.119798387799944,14.746174812316895,78.48282541547502,95.35549354553225,44.227364069467534,87.53903882871222,100.0,100.0,5,21.29000000000053,30.0,30.0,29.193541666666736,27.580625000000214,21.41000000000055,21.29000000000053
178,11.179299763270787,11.589644295828682,80.33900942121234,100.0,48.97559481271646,93.75832387379238,100.0,100.0,11,21.29000000000053,30.0,30.0,28.42520833333352,25.27562500000056,21.41000000000055,21.29000000000053
179,5.440441131591797,11.439323425292969,84.51306206839425,100.0,45.6956088961011,94.75768327713013,100.0,100.0,12,20.840000000000455,29.500000000000394,30.0,28.267708333333534,24.803125000000605,21.24500000000052,20.840000000000455
180,11.152090072631838,16.553870609828405,79.29864610944475,100.0,50.66537577790973,93.51325103214808,100.0,100.0,11,20.840000000000455,30.0,30.0,28.560000000000212,25.680000000000625,21.24500000000052,20.840000000000455
181,5.786216190883091,11.507178715297155,100.0,100.0,48.50540200068019,97.40608589989799,100.0,100.0,14,20.840000000000455,25.96000000000126,30.0,28.094166666666922,24.28250000000076,21.225000000000517,20.840000000000455
182,5.8033823285784045,16.86417852129255,100.0,100.0,51.57279031546752,97.00579762458801,100.0,100.0,13,20.840000000000455,28.097500000001588,30.0,28.305625000000248,24.91687500000074,21.182500000000513,20.840000000000455
183,5.7759519304547995,11.210624149867467,78.81592750549316,100.0,41.6768109281655,91.38336522238595,100.0,100.0,10,20.840000000000455,30.0,30.0,28.555208333333496,25.665625000000503,21.182500000000513,20.840000000000455
184,11.120577948434013,16.65886061532157,93.50562368120465,100.0,51.4437882278855,96.34208359284126,100.0,100.0,10,20.840000000000455,30.0,30.0,28.440625000000153,25.32187500000045,21.182500000000513,20.840000000000455
185,5.875578199114118,16.912076132638113,100.0,100.0,55.920230892688174,100.0,100.0,100.0,16,20.840000000000455,25.26750000000115,30.0,27.89541666666697,23.686250000000904,21.182500000000513,20.840000000000455
186,5.839812687465123,11.117687225341797,84.40865107945034,100.0,49.505311536657956,94.72291503633772,100.0,100.0,12,20.840000000000455,29.192500000000347,30.0,28.24208333333353,24.726250000000594,21.182500000000513,20.840000000000455
187,5.554134368896484,16.71497072492327,100.0,100.0,51.257477242035144,97.10134385121796,100.0,100.0,13,20.840000000000455,26.2450000000013,30.0,28.204791666666896,24.614375000000695,21.182500000000513,20.840000000000455
188,9.485384804861887,16.943182264055523,95.53725991930278,100.0,49.9807401345227,97.52086077417646,100.0,100.0,12,20.840000000000455,29.91500000000046,30.0,28.502500000000236,25.507500000000714,21.182500000000513,20.840000000000455
189,11.334727423531668,19.59766387939453,100.0,100.0,63.04788118317013,100.0,100.0,100.0,21,20.840000000000455,24.125000000000973,30.0,27.35229166666708,23.08750000000081,21.182500000000513,20.840000000000455
190,9.601511819022043,11.33500167301723,79.02586936950682,100.0,46.23990570495179,93.39703491755894,100.0,100.0,11,20.840000000000455,30.0,30.0,28.34541666666684,25.03625000000052,21.052500000000492,20.840000000000455
191,11.03191021510533,11.305732727050781,79.10107476370675,100.0,49.8899142415562,92.14263507298061,100.0,100.0,10,20.840000000000455,30.0,30.0,28.376666666666807,25.130000000000422,21.052500000000492,20.840000000000455
192,10.993300574166431,11.230592046465192,95.10279519217355,100.0,41.56633909625139,95.81821135112217,100.0,100.0,12,20.840000000000455,28.8975000000003,30.0,28.146875000000183,24.440625000000548,21.027500000000487,20.840000000000455
193,10.693667003086633,15.925652640206472,100.0,100.0,50.769763959674016,99.62143403260066,100.0,100.0,14,19.850000000000303,26.445000000001336,30.0,28.018333333333572,24.055000000000724,20.687500000000433,19.850000000000303
194,5.780943189348493,10.950412069048198,78.35597174508231,100.0,40.398791649195466,90.34592083522251,100.0,100.0,10,19.850000000000303,30.0,30.0,28.498541666666824,25.495625000000476,20.687500000000433,19.850000000000303
195,5.825880323137556,14.141056878226141,84.21903473990304,100.0,47.359195487835905,94.02993679046631,100.0,100.0,12,19.850000000000303,29.047500000000323,30.0,28.221666666666863,24.665000000000585,20.687500000000433,19.850000000000303
196,5.8473276410784045,11.170387268066406,100.0,100.0,49.001662844703304,98.69054044995988,100.0,100.0,15,19.850000000000303,25.810000000001235,30.0,28.195416666666972,24.586250000000923,20.687500000000433,19.850000000000303
197,9.648508071899416,16.70644760131836,100.0,100.0,59.18622553089083,100.0,100.0,100.0,20,19.850000000000303,24.462500000001025,30.0,27.39437500000038,23.10750000000081,20.687500000000433,19.850000000000303
198,5.843835558210102,11.362895965576172,100.0,100.0,49.88606049568906,97.44100877216884,100.0,100.0,14,19.850000000000303,24.175000000000978,30.0,27.801666666666875,23.40500000000062,20.687500000000433,19.850000000000303
199,9.31373132978167,11.54226507459368,95.1850312096732,100.0,47.727135765800256,95.95126870663381,100.0,100.0,12,19.850000000000303,29.582500000000408,30.0,28.12291666666685,24.36875000000054,20.687500000000433,19.850000000000303
200,9.379159382411412,15.554494176592145,100.0,100.0,50.05600859200505,98.49937966891697,100.0,100.0,13,19.850000000000303,29.03250000000174,30.0,28.4245833333336,25.273750000000796,20.687500000000433,19.850000000000303
201,11.011837823050364,11.344397408621653,100.0,100.0,54.56136232243142,100.0,100.0,100.0,19,19.850000000000303,24.155000000000975,30.0,27.551666666667032,23.0368750000008,20.65750000000043,19.850000000000303
202,11.07227270943778,11.366691589355469,100.0,100.0,53.267436305967244,100.0,100.0,100.0,16,19.850000000000303,25.755000000001225,30.0,27.732291666666942,23.196875000000826,20.65750000000043,19.850000000000303
203,9.29615102495466,11.488276209150042,92.80344486236574,100.0,47.11067272580067,95.81653952598572,100.0,100.0,11,19.850000000000303,30.0,30.0,28.521458333333538,25.564375000000606,20.65750000000043,19.850000000000303
204,5.918334415980748,15.488684517996651,100.0,100.0,55.28014767322236,100.0,100.0,100.0,17,19.850000000000303,26.132500000001286,30.0,27.90187500000034,23.73750000000091,20.435000000000393,19.850000000000303
205,9.306883675711495,16.86375754220145,100.0,100.0,52.560757697151296,99.62865539959499,100.0,100.0,15,19.850000000000303,26.16000000000129,30.0,27.818958333333583,23.45687500000075,20.435000000000393,19.850000000000303
206,5.758794512067523,16.614995683942524,100.0,100.0,48.43410644994597,96.91331420625959,100.0,100.0,13,19.850000000000303,24.49500000000103,30.0,27.892708333333513,23.678125000000545,20.435000000000393,19.850000000000303
207,5.504633222307477,10.373540605817523,79.17904581342425,100.0,39.75450876862038,90.2110321181161,100.0,100.0,9,19.850000000000303,30.0,30.0,28.496041666666784,25.48812500000036,20.435000000000393,19.850000000000303
208,5.8066477094377795,11.426070077078684,100.0,100.0,50.76626085497585,99.80340682599912,100.0,100.0,15,19.850000000000303,27.15750000000144,30.0,28.01750000000028,24.05250000000084,20.435000000000393,19.850000000000303
209,9.114773341587611,11.313113485063825,100.0,100.0,53.33930412928263,99.6293534551348,100.0,100.0,15,19.850000000000303,25.105000000001127,30.0,27.885416666666927,23.65625000000078,20.435000000000393,19.850000000000303
210,5.867977687290737,11.333729199000768,100.0,100.0,52.09587278382963,100.0,100.0,100.0,17,19.850000000000303,23.635000000000893,30.0,27.337708333333584,22.26312500000068,20.352500000000383,19.850000000000303
211,5.631136757986886,16.84067862374442,100.0,100.0,51.594610777824585,100.0,100.0,100.0,18,19.58000000000026,24.527500000001034,30.0,27.380416666666964,22.546250000000725,20.037500000000332,19.58000000000026
212,5.235891614641462,5.869926725115095,100.0,100.0,47.30356253434289,99.69816238978737,100.0,100.0,15,19.58000000000026,22.972500000000792,30.0,27.543125000000202,22.62937500000062,20.037500000000332,19.58000000000026
213,10.709340504237584,11.39980043683733,93.48953996385848,100.0,45.482738622250686,95.5704823562077,100.0,100.0,12,19.58000000000026,29.520000000000397,30.0,28.35020833333355,25.050625000000643,20.037500000000332,19.58000000000026
214,9.715781893048968,16.955347061157227,100.0,100.0,60.21481247077224,100.0,100.0,100.0,16,19.58000000000026,25.882500000001247,30.0,27.954791666666978,23.864375000000933,20.037500000000332,19.58000000000026
215,5.844832829066685,11.240615844726562,78.93722125462124,100.0,44.078651861939996,93.32120282309396,100.0,100.0,11,19.58000000000026,30.0,30.0,28.344583333333507,25.033750000000524,20.037500000000332,19.58000000000026
216,5.866179874965123,16.78595542907715,100.0,100.0,55.73476547766279,100.0,100.0,100.0,19,19.58000000000026,24.260000000000993,30.0,27.334166666667,22.308125000000686,20.037500000000332,19.58000000000026
217,5.702466147286551,9.595223154340472,100.0,100.0,47.547678984776645,98.68619441986084,100.0,100.0,15,19.58000000000026,24.262500000000994,30.0,27.650833333333555,22.95250000000067,19.870000000000307,19.58000000000026
218,5.759187970842634,11.085186004638672,100.0,100.0,42.656749900912146,97.0192745753697,100.0,100.0,13,18.99000000000017,24.850000000001085,30.0,27.7870833333335,23.361250000000496,19.585000000000264,18.99000000000017
219,5.790379115513393,15.418989998953684,100.0,100.0,57.719669558871146,100.0,100.0,100.0,17,18.99000000000017,23.92000000000094,30.0,27.408750000000264,22.45000000000071,19.585000000000264,18.99000000000017
220,5.881710597446986,11.390596798488072,100.0,100.0,56.59915680468212,100.0,100.0,100.0,20,18.99000000000017,23.6625000000009,30.0,27.05500000000033,22.195625000000675,19.585000000000264,18.99000000000017
221,5.769045148577009,11.105244500296456,100.0,100.0,48.997877368177036,99.82142857142857,100.0,100.0,15,18.99000000000017,24.027500000000956,30.0,27.555000000000206,22.665000000000624,19.585000000000264,18.99000000000017
222,5.5477431161063055,5.837970461164202,100.0,100.0,49.02186488308168,100.0,100.0,100.0,16,18.99000000000017,24.842500000001085,30.0,27.621666666666925,22.865000000000773,19.585000000000264,18.99000000000017
223,5.450325557163783,10.893151419503347,100.0,100.0,47.14822977735967,100.0,100.0,100.0,17,18.99000000000017,24.260000000000996,30.0,27.384166666666925,22.233750000000676,19.585000000000264,18.99000000000017
224,5.796336582728794,19.67428888593401,100.0,100.0,58.49419856164221,100.0,100.0,100.0,20,18.99000000000017,22.84000000000077,30.0,26.702916666666937,21.23437500000052,19.585000000000264,18.99000000000017
225,5.641532352992466,11.090316091264997,100.0,100.0,51.11801921963923,98.50214072636196,100.0,100.0,14,18.99000000000017,23.810000000000922,30.0,27.585000000000175,22.75500000000052,19.585000000000264,18.99000000000017
226,5.41894749232701,5.856831414358957,100.0,100.0,51.30584519796219,100.0,100.0,100.0,18,18.99000000000017,23.805000000000923,30.0,27.26166666666695,22.055000000000646,19.570000000000263,18.99000000000017
227,5.51497541155134,11.285691261291504,100.0,100.0,63.725570693962645,100.0,100.0,100.0,22,18.99000000000017,22.91000000000078,30.0,26.668125000000344,21.35187500000054,19.347500000000224,18.99000000000017
228,5.819693429129464,11.263500622340612,100.0,100.0,59.91953434098806,100.0,100.0,100.0,23,18.99000000000017,22.08500000000065,30.0,26.190833333333643,20.859375000000462,19.31250000000022,18.99000000000017
229,5.528538840157646,5.91088022504534,100.0,100.0,46.529378020089034,99.23436829021999,100.0,100.0,14,18.130000000000035,24.602500000001047,30.0,27.429791666666816,22.289375000000447,18.945000000000164,18.130000000000035
230,5.803624834333148,11.152290616716659,100.0,100.0,51.91410210585405,99.99324185870174,100.0,100.0,15,18.130000000000035,23.970000000000947,30.0,27.436666666666856,22.31000000000057,18.945000000000164,18.130000000000035
231,5.818087986537389,11.539413588387625,100.0,100.0,52.238138142539185,98.25374756540572,100.0,100.0,13,18.130000000000035,24.57000000000104,30.0,27.70854166666682,23.12562500000046,18.945000000000164,18.130000000000035
232,5.860749925885882,11.445193971906388,100.0,100.0,58.17363948324169,100.0,100.0,100.0,18,18.130000000000035,23.93000000000094,30.0,27.162708333333597,21.82437500000061,18.910000000000156,18.130000000000035
233,5.717216491699219,11.254955700465612,100.0,100.0,53.81486790278981,100.0,100.0,100.0,19,18.130000000000035,23.470000000000873,30.0,26.836458333333585,21.311250000000534,18.900000000000155,18.130000000000035
234,5.563294546944754,15.265675272260394,100.0,100.0,56.68621568813821,100.0,100.0,100.0,20,18.130000000000035,22.155000000000662,30.0,26.455833333333562,20.4900000000004,18.637500000000113,18.130000000000035
235,5.718408857073102,11.138454845973424,100.0,100.0,43.05927666510228,96.0259703227452,100.0,100.0,13,18.130000000000035,26.35250000000132,30.0,27.52270833333346,22.56812500000037,18.587500000000105,18.130000000000035
236,5.795749664306641,11.26194953918457,79.47996820722308,100.0,42.35055106902636,90.15340873173305,100.0,100.0,9,18.130000000000035,30.0,30.0,28.517708333333456,25.553125000000367,18.587500000000105,18.130000000000035
237,5.930983952113561,14.577346529279438,100.0,100.0,48.33193428116874,98.2831784919742,100.0,100.0,13,18.130000000000035,25.022500000001116,30.0,27.44791666666678,22.34375000000034,18.587500000000105,18.130000000000035
238,5.846359252929688,11.16497380392892,100.0,100.0,52.15711895352581,100.0,100.0,100.0,19,18.130000000000035,21.655000000000584,30.0,26.55645833333354,20.40687500000039,18.475000000000087,18.130000000000035
239,5.4767962864467075,11.432137489318848,100.0,100.0,55.36847568169504,100.0,100.0,100.0,18,18.130000000000035,21.63000000000058,30.0,26.695833333333525,20.498125000000407,18.475000000000087,18.130000000000035
240,5.6741774422781805,11.487033026559011,100.0,100.0,49.00008798140065,99.26952736718314,100.0,100.0,15,18.130000000000035,25.092500000001124,30.0,27.35770833333351,22.073125000000534,18.475000000000087,18.130000000000035
241,11.209882463727679,21.0318306514195,100.0,100.0,60.05746053139094,100.0,100.0,100.0,21,18.130000000000035,22.092500000000655,30.0,26.31437500000025,20.38937500000039,18.41250000000008,18.130000000000035
242,11.232587814331056,21.824754987444198,100.0,100.0,65.88875900623636,100.0,100.0,100.0,21,18.130000000000035,21.67500000000059,30.0,26.220625000000236,20.442500000000393,18.41250000000008,18.130000000000035
243,5.786562238420759,11.381681987217494,100.0,100.0,55.92984589169896,100.0,100.0,100.0,19,18.130000000000035,20.97250000000048,30.0,26.41375000000019,20.158750000000353,18.395000000000074,18.130000000000035
244,11.027785437447683,11.165740149361746,100.0,100.0,47.59673129600469,97.62446959987403,100.0,100.0,14,18.130000000000035,24.530000000001035,30.0,27.376666666666807,22.130000000000422,18.395000000000074,18.130000000000035
245,5.810963221958706,11.315644809177943,100.0,100.0,55.515573819478355,100.0,100.0,100.0,20,18.130000000000035,22.085000000000655,30.0,26.50395833333357,20.451875000000395,18.395000000000074,18.130000000000035
246,5.571666717529297,10.854740142822266,100.0,100.0,58.12460343043009,100.0,100.0,100.0,21,18.130000000000035,21.24000000000052,30.0,26.318125000000247,19.982500000000325,18.387500000000074,18.130000000000035
247,5.449210030691964,16.874189376831055,100.0,100.0,53.829828127196606,100.0,100.0,100.0,18,17.91,21.452500000000555,30.0,26.60833333333351,20.119375000000346,18.210000000000047,17.91
248,9.371231351579938,15.956933157784599,100.0,100.0,53.040161036086126,100.0,100.0,100.0,19,17.91,21.045000000000492,30.0,26.25604166666683,19.802500000000293,18.202500000000043,17.91
249,5.854985918317523,14.763476508004326,100.0,100.0,54.02475362256942,100.0,100.0,100.0,19,17.359999999999914,20.06500000000034,30.0,26.036875000000126,19.108750000000185,17.905,17.359999999999914
250,10.780347006661552,11.529209273202078,100.0,100.0,50.1865410545284,100.0,100.0,100.0,16,17.359999999999914,21.23500000000052,30.0,26.61520833333343,19.845625000000304,17.905,17.359999999999914
251,9.301091057913645,14.18130806514195,100.0,100.0,46.64290848030877,96.1226977620806,100.0,100.0,13,17.359999999999914,22.59000000000073,30.0,27.175208333333405,21.52562500000021,17.752499999999976,17.359999999999914
252,8.52943583897182,11.290438515799384,100.0,100.0,59.967989648252775,100.0,100.0,100.0,21,17.359999999999914,21.027500000000487,30.0,26.128541666666887,19.50812500000025,17.584999999999948,17.359999999999914
253,8.492836271013534,11.186874253409249,100.0,100.0,46.73296879018778,100.0,100.0,100.0,17,17.359999999999914,21.595000000000574,30.0,26.56000000000013,19.915000000000312,17.574999999999946,17.359999999999914
254,5.897827693394253,11.163187708173478,100.0,100.0,48.214356569563186,100.0,100.0,100.0,17,17.359999999999914,21.692500000000592,30.0,26.43145833333345,19.735000000000287,17.532499999999942,17.359999999999914
255,10.427530561174665,11.23032706124442,100.0,100.0,46.96344357778438,100.0,100.0,100.0,16,17.359999999999914,21.610000000000582,30.0,26.80750000000013,20.422500000000394,17.532499999999942,17.359999999999914
256,11.064557756696429,16.19790349687849,100.0,100.0,54.26119267490778,100.0,100.0,100.0,19,17.359999999999914,21.175000000000512,30.0,26.224583333333488,19.636250000000267,17.532499999999942,17.359999999999914
257,9.046592712402344,11.424922943115234,100.0,100.0,43.79911070778255,96.1441901751927,100.0,100.0,13,17.359999999999914,22.990000000000794,30.0,27.09000000000006,21.270000000000174,17.532499999999942,17.359999999999914
258,8.199404035295759,11.206728390284947,100.0,100.0,44.61880582773892,97.40318945475987,100.0,100.0,14,17.359999999999914,24.407500000001015,30.0,27.112708333333433,21.338125000000304,17.532499999999942,17.359999999999914
259,10.520612716674805,14.56371034894671,100.0,100.0,49.59169558807175,97.41476024900163,100.0,100.0,14,17.359999999999914,21.737500000000598,30.0,26.938958333333407,20.816875000000216,17.532499999999942,17.359999999999914
260,5.810486384800502,11.256412097385953,100.0,100.0,50.23993956628734,100.0,100.0,100.0,16,17.359999999999914,23.367500000000852,30.0,27.037291666666835,21.1118750000005,17.532499999999942,17.359999999999914
261,10.493551526750837,16.512942995343888,100.0,100.0,58.36278538554526,100.0,100.0,100.0,18,17.359999999999914,21.502500000000563,30.0,26.58187500000017,20.113750000000344,17.532499999999942,17.359999999999914
262,5.678413391113281,11.441567965916224,100.0,100.0,57.844101110699114,100.0,100.0,100.0,20,17.359999999999914,20.155000000000353,30.0,25.590208333333432,18.99250000000017,17.532499999999942,17.359999999999914
263,9.018025806971961,11.243171691894531,100.0,100.0,55.82108203411582,100.0,100.0,100.0,20,17.359999999999914,19.02250000000017,30.0,25.686458333333448,18.498125000000094,17.524999999999938,17.359999999999914
264,5.562583378383092,16.855203083583287,100.0,100.0,62.29027330513694,100.0,100.0,100.0,25,17.32999999999991,19.24750000000021,30.0,24.765000000000168,18.428750000000083,17.439999999999927,17.32999999999991
265,11.024227142333984,16.758012771606445,100.0,100.0,53.621699656250435,100.0,100.0,100.0,16,17.32999999999991,19.772500000000292,30.0,26.328541666666723,18.98562500000017,17.394999999999918,17.32999999999991
266,5.737669808523996,11.243853569030762,100.0,100.0,48.81640013390569,97.06935729299272,100.0,100.0,13,17.32999999999991,21.1025000000005,30.0,26.9616666666667,20.88500000000011,17.394999999999918,17.32999999999991
267,5.689278193882533,11.429165431431361,100.0,100.0,47.74079079051222,100.0,100.0,100.0,16,17.32999999999991,21.02500000000049,30.0,26.495416666666753,19.486250000000247,17.394999999999918,17.32999999999991
268,5.748207092285156,11.199260439191544,100.0,100.0,44.91397698115836,98.71079683303833,100.0,100.0,15,17.32999999999991,21.25500000000052,30.0,26.740833333333413,20.22250000000024,17.394999999999918,17.32999999999991
269,9.86812537057059,14.537839208330425,100.0,100.0,50.3737828710677,100.0,100.0,100.0,17,17.32999999999991,20.677500000000432,30.0,26.435625000000112,19.69250000000028,17.394999999999918,17.32999999999991
270,10.417945044381279,11.303886686052595,100.0,100.0,50.595461139038186,99.60224100521633,100.0,100.0,15,17.32999999999991,22.57000000000073,30.0,26.870416666666767,20.611250000000304,17.394999999999918,17.32999999999991
271,5.880982535226004,14.427000454493932,100.0,100.0,58.388815230842305,100.0,100.0,100.0,21,17.32999999999991,19.882500000000306,30.0,25.612708333333472,18.894375000000153,17.394999999999918,17.32999999999991
272,5.69690431867327,11.331363405500138,100.0,100.0,55.359975501253636,100.0,100.0,100.0,21,17.32999999999991,20.812500000000455,30.0,25.840000000000174,19.420000000000236,17.394999999999918,17.32999999999991
273,5.433627537318638,5.8973475864955365,100.0,100.0,43.09348277705877,100.0,100.0,100.0,16,17.32999999999991,21.62000000000058,30.0,26.695208333333444,20.08562500000034,17.394999999999918,17.32999999999991
274,5.515652792794364,11.184893335614886,100.0,100.0,53.30769954034397,100.0,100.0,100.0,21,17.32999999999991,19.69000000000028,30.0,25.617083333333472,18.789375000000135,17.364999999999913,17.32999999999991
275,9.093108858381001,11.3940007346017,79.0952137538365,100.0,47.082088277598054,92.58136800357275,100.0,100.0,11,17.32999999999991,30.0,30.0,27.479375000000044,22.438125000000117,17.364999999999913,17.32999999999991
276,5.654891422816686,11.142300197056361,79.182528087071,100.0,44.62908605650807,93.42448813574654,100.0,100.0,11,17.32999999999991,30.0,30.0,27.63375000000006,22.90125000000019,17.364999999999913,17.32999999999991
277,5.75767571585519,11.189120156424387,100.0,100.0,54.395756551100284,98.329176732472,100.0,100.0,14,17.32999999999991,23.910000000000938,30.0,27.104791666666767,21.314375000000297,17.364999999999913,17.32999999999991
278,5.868497031075614,11.237119947160991,72.21446775964267,100.0,36.560493352001934,84.43781030769952,100.0,100.0,10,17.32999999999991,30.0,30.0,27.73687500000004,23.21062500000012,17.364999999999913,17.32999999999991
279,5.474875858851842,11.07759816305978,100.0,100.0,47.72912149391423,96.11674070358276,100.0,100.0,13,17.32999999999991,24.417500000001017,30.0,27.044166666666722,21.13250000000015,17.364999999999913,17.32999999999991
280,5.281362261090959,5.801036017281668,62.79987883998977,100.0,32.81839143202556,77.43976133317597,100.0,100.0,8,17.32999999999991,30.0,30.0,28.25750000000004,24.772500000000125,17.364999999999913,17.32999999999991
281,10.24031938825335,11.466059684753418,79.40171377999442,100.0,44.65909657581613,89.70456395830428,100.0,100.0,8,17.32999999999991,30.0,30.0,28.10312500000002,24.309375000000053,17.364999999999913,17.32999999999991
282,5.621344975062779,11.18964059012277,100.0,100.0,46.21426444749474,98.33834801401412,100.0,100.0,14,17.32999999999991,22.390000000000704,30.0,27.06479166666676,21.194375000000278,17.364999999999913,17.32999999999991
