generation,progress_p10,progress_p25,progress_p75,progress_p90,progress_mean_all,progress_mean_parent,progress_mean_elite,progress_best,finish_count,best_finished_time,penalized_p25,penalized_p75,penalized_mean_all,penalized_mean_parent,penalized_mean_elite,best_finished_time_so_far
210,5.515103476388114,11.40085220336914,98.41211103935701,100.0,53.45247828603374,97.5340440511959,100.0,100.0,12,19.990000000000325,29.492500000000394,30.0,28.177916666666857,24.533750000000563,20.27000000000037,19.990000000000325
211,10.652434757777623,15.890234538487023,100.0,100.0,55.36167153126501,99.79242481331967,100.0,100.0,15,19.990000000000325,25.73250000000122,30.0,27.812708333333585,23.438125000000746,20.27000000000037,19.990000000000325
212,5.1495432172502795,5.84113529750279,78.59906605311802,100.0,42.097277535065736,92.03559330531529,100.0,100.0,10,19.990000000000325,30.0,30.0,28.31645833333347,24.94937500000039,20.27000000000037,19.990000000000325
213,5.522118704659598,15.458973475864955,100.0,100.0,57.89857205341119,100.0,100.0,100.0,17,19.990000000000325,24.88750000000109,30.0,27.496666666666943,22.64750000000074,20.27000000000037,19.990000000000325
214,10.951522554670063,15.529894147600444,84.25841467721122,100.0,54.27194256648203,94.71682276044574,100.0,100.0,12,19.990000000000325,28.782500000000283,30.0,27.91208333333348,23.73625000000044,20.13500000000035,19.990000000000325
215,8.965917587280273,11.40772751399449,100.0,100.0,55.31137982167269,96.10091856547764,100.0,100.0,13,19.990000000000325,29.337500000001786,30.0,28.25979166666691,24.77937500000072,20.13500000000035,19.990000000000325
216,4.609678540910993,10.746277400425502,100.0,100.0,50.23601358671315,100.0,100.0,100.0,16,19.90000000000031,24.495000000001028,30.0,27.49875000000024,22.496250000000718,20.017500000000332,19.90000000000031
217,4.652988978794643,10.764194216047015,100.0,100.0,45.17238855942549,98.69800806045532,100.0,100.0,15,19.90000000000031,25.78750000000123,30.0,27.775000000000244,23.325000000000728,19.95500000000032,19.90000000000031
218,5.088357652936663,10.80993516104562,100.0,100.0,48.3812557870401,100.0,100.0,100.0,16,19.90000000000031,24.23750000000099,30.0,27.61333333333359,22.84000000000077,19.95500000000032,19.90000000000031
219,5.899822780064174,17.715089661734446,100.0,100.0,54.6308477260215,98.03438935961043,100.0,100.0,14,19.90000000000031,28.20500000000161,30.0,28.13062500000026,24.391875000000773,19.95500000000032,19.90000000000031
220,5.481390271868024,11.08295440673828,100.0,100.0,58.47978781480575,100.0,100.0,100.0,22,19.90000000000031,24.030000000000957,30.0,26.855000000000373,22.14125000000066,19.95500000000032,19.90000000000031
221,10.402386801583427,11.047592163085938,100.0,100.0,46.13057263826056,96.15702082544061,100.0,100.0,13,19.90000000000031,27.965000000001574,30.0,28.0331250000002,24.099375000000613,19.95500000000032,19.90000000000031
222,5.687091827392578,11.113838468279157,100.0,100.0,61.79309374742869,100.0,100.0,100.0,21,19.90000000000031,22.58000000000073,30.0,26.68541666666697,21.558125000000572,19.95500000000032,19.90000000000031
223,10.91962160382952,13.4663268498012,84.78611401149205,100.0,51.23164342149433,94.88221645355225,100.0,100.0,12,19.550000000000257,29.73250000000043,30.0,28.337500000000215,25.01250000000064,19.840000000000302,19.550000000000257
224,5.538288116455078,14.039554595947267,100.0,100.0,57.397706884342675,98.94447402817319,100.0,100.0,15,19.550000000000257,25.927500000001253,30.0,27.86541666666692,23.596250000000772,19.802500000000297,19.550000000000257
225,5.4779799325125555,11.279796872820175,100.0,100.0,55.78217458712057,100.0,100.0,100.0,16,19.550000000000257,24.527500000001034,30.0,27.56708333333358,22.701250000000748,19.802500000000297,19.550000000000257
226,4.38000978742327,13.441458429609025,100.0,100.0,59.40980169972306,100.0,100.0,100.0,16,19.550000000000257,25.39500000000117,30.0,27.76291666666695,23.288750000000842,19.802500000000297,19.550000000000257
227,8.729185649326869,15.461760929652623,100.0,100.0,57.8810277475036,100.0,100.0,100.0,16,19.42000000000024,25.46500000000118,30.0,27.587291666666918,22.761875000000757,19.67750000000028,19.42000000000024
228,4.877752576555524,11.382158143179758,100.0,100.0,54.07508832944692,96.16077763693673,100.0,100.0,13,19.42000000000024,27.56500000000151,30.0,27.947083333333524,23.84125000000057,19.67750000000028,19.42000000000024
229,5.54068102155413,11.507558141435897,100.0,100.0,52.120670698576475,98.41500348269987,100.0,100.0,14,19.42000000000024,26.127500000001284,30.0,27.77354166666687,23.32062500000061,19.597500000000267,19.42000000000024
230,5.533848898751396,20.36435604095459,100.0,100.0,60.245179180215196,99.82142857142857,100.0,100.0,15,19.42000000000024,25.247500000001146,30.0,27.61166666666689,22.835000000000655,19.597500000000267,19.42000000000024
231,5.578584398542132,18.138324873788015,100.0,100.0,55.78714540427297,96.73926251275199,100.0,100.0,13,19.42000000000024,29.04000000000174,30.0,28.096875000000214,24.290625000000645,19.597500000000267,19.42000000000024
232,5.477397918701172,11.503169195992607,100.0,100.0,53.85901849210945,97.43354116167342,100.0,100.0,14,19.42000000000024,24.992500000001108,30.0,27.731666666666865,23.19500000000059,19.597500000000267,19.42000000000024
233,9.1765193939209,11.452635356358119,100.0,100.0,61.503678982708415,100.0,100.0,100.0,16,19.42000000000024,23.320000000000842,30.0,27.27020833333354,21.810625000000613,19.55500000000026,19.42000000000024
234,5.537034170968192,18.33699635096959,100.0,100.0,62.059427061368204,100.0,100.0,100.0,21,19.42000000000024,23.34500000000085,30.0,26.71083333333365,21.570625000000575,19.532500000000255,19.42000000000024
235,11.112540653773715,25.440647859750843,100.0,100.0,67.38630977771146,98.73590196881975,100.0,100.0,15,19.42000000000024,24.797500000001076,30.0,27.696041666666897,23.088125000000694,19.532500000000255,19.42000000000024
236,9.478348868233818,11.5245144707816,100.0,100.0,57.108281315789505,96.16726807185582,100.0,100.0,13,19.42000000000024,26.837500000001395,30.0,27.841041666666843,23.523125000000523,19.532500000000255,19.42000000000024
237,8.992909567696708,11.169426100594656,79.71579821607044,100.0,44.33618099620491,93.52777242018496,100.0,100.0,11,19.42000000000024,30.0,30.0,28.0910416666668,24.273125000000405,19.532500000000255,19.42000000000024
238,10.639592851911273,20.756884302411756,100.0,100.0,60.79075714121607,98.73044184276036,100.0,100.0,15,19.42000000000024,23.377500000000854,30.0,27.45000000000019,22.350000000000577,19.532500000000255,19.42000000000024
239,5.331210545131139,10.809436525617325,100.0,100.0,58.69088269029596,100.0,100.0,100.0,18,19.42000000000024,24.197500000000986,30.0,27.35958333333363,22.56937500000073,19.532500000000255,19.42000000000024
240,10.67246927533831,11.557315417698453,100.0,100.0,61.22576525607092,100.0,100.0,100.0,18,19.42000000000024,24.092500000000967,30.0,27.240416666666942,21.990000000000638,19.532500000000255,19.42000000000024
241,5.585813249860491,11.401401247297015,100.0,100.0,51.73468728184398,100.0,100.0,100.0,17,19.42000000000024,23.252500000000836,30.0,27.311666666666913,22.011875000000643,19.532500000000255,19.42000000000024
242,5.386357443673271,11.463778359549387,100.0,100.0,53.396106005205404,98.70402610897739,100.0,100.0,14,19.42000000000024,23.877500000000932,30.0,27.65083333333352,22.95250000000055,19.532500000000255,19.42000000000024
243,8.311770847865516,12.50967638833182,100.0,100.0,55.48784980504317,100.0,100.0,100.0,16,19.42000000000024,23.79750000000092,30.0,27.403125000000227,22.209375000000673,19.532500000000255,19.42000000000024
244,10.426978247506277,11.504535675048826,100.0,100.0,56.78291725773173,100.0,100.0,100.0,16,19.42000000000024,25.107500000001124,30.0,27.60270833333359,22.808125000000764,19.532500000000255,19.42000000000024
245,5.448879786900111,21.11309323992048,100.0,100.0,62.812407788128155,100.0,100.0,100.0,18,19.42000000000024,23.960000000000946,30.0,27.358750000000295,22.398125000000704,19.532500000000255,19.42000000000024
246,10.849466051374163,11.527127538408552,100.0,100.0,59.68201881904164,100.0,100.0,100.0,23,19.42000000000024,22.737500000000757,30.0,26.37187500000034,21.25500000000052,19.532500000000255,19.42000000000024
247,5.479508536202567,11.054588726588658,84.89108085632324,100.0,46.572882340900925,94.85826458249772,100.0,100.0,12,19.42000000000024,29.507500000000398,30.0,28.048333333333503,24.145000000000504,19.532500000000255,19.42000000000024
248,10.272053582327707,11.478603226797922,79.64980670383999,100.0,52.982454161105714,93.56054374149868,100.0,100.0,11,19.42000000000024,30.0,30.0,28.0854166666668,24.2562500000004,19.532500000000255,19.42000000000024
249,8.931719371250697,11.135717800685336,100.0,100.0,52.943331287020726,97.24381072180611,100.0,100.0,13,19.42000000000024,25.00250000000111,30.0,27.7995833333335,23.398750000000504,19.532500000000255,19.42000000000024
250,10.625398363385882,11.457409858703613,100.0,100.0,52.10736064686759,97.45308297021049,100.0,100.0,14,19.42000000000024,26.48250000000134,30.0,27.70083333333352,23.102500000000575,19.532500000000255,19.42000000000024
251,9.07446725027902,11.423301015581403,100.0,100.0,50.765004618340356,97.40486962454659,100.0,100.0,14,19.42000000000024,23.840000000000927,30.0,27.61812500000018,22.854375000000537,19.532500000000255,19.42000000000024
252,10.850974764142718,16.916296822684153,100.0,100.0,62.33696423970318,100.0,100.0,100.0,18,19.42000000000024,23.315000000000847,30.0,27.124791666666926,21.898750000000625,19.532500000000255,19.42000000000024
253,10.872986929757255,14.944393975394112,100.0,100.0,58.09661635646713,100.0,100.0,100.0,17,19.42000000000024,22.467500000000715,30.0,27.029375000000204,21.35812500000054,19.532500000000255,19.42000000000024
254,10.20445305960519,13.999211447579519,100.0,100.0,65.09729260545323,100.0,100.0,100.0,19,19.42000000000024,23.34750000000085,30.0,27.050000000000285,21.93687500000063,19.532500000000255,19.42000000000024
255,8.922545296805247,11.147270202636719,100.0,100.0,54.85375699542819,100.0,100.0,100.0,17,19.42000000000024,23.060000000000805,30.0,27.18312500000023,21.603750000000577,19.532500000000255,19.42000000000024
256,5.822019304547991,15.233409064156668,100.0,100.0,58.450544421604434,100.0,100.0,100.0,17,19.42000000000024,23.92000000000094,30.0,27.332708333333585,22.041875000000644,19.50750000000025,19.42000000000024
257,5.5247039794921875,10.836426189967565,100.0,100.0,52.34620344487777,99.82913144545603,100.0,100.0,15,19.42000000000024,26.437500000001332,30.0,27.84229166666692,23.52687500000076,19.50750000000025,19.42000000000024
258,5.096625736781529,9.604791232517787,100.0,100.0,53.339519881322865,98.74521119253976,100.0,100.0,15,19.03000000000017,26.81750000000139,30.0,27.82000000000025,23.46000000000075,19.37000000000023,19.03000000000017
259,8.47880826677595,11.265787397112165,100.0,100.0,55.07854039921178,98.70936564036778,100.0,100.0,15,19.03000000000017,24.495000000001028,30.0,27.656875000000223,22.970625000000673,19.37000000000023,19.03000000000017
260,10.801372255597796,13.507784434727261,100.0,100.0,62.697317969927674,100.0,100.0,100.0,19,19.03000000000017,22.84250000000077,30.0,26.811458333333587,21.413750000000547,19.37000000000023,19.03000000000017
261,10.477129799979075,11.169997623988559,80.72225826161599,100.0,52.770743501259425,93.7846094796496,100.0,100.0,11,18.710000000000125,30.0,30.0,28.00812500000012,24.024375000000365,19.160000000000196,18.710000000000125
262,10.850364412580218,11.530635016305105,79.73150798252651,100.0,49.21894131564545,92.77726551348682,100.0,100.0,9,18.710000000000125,30.0,30.0,28.3556250000001,25.066875000000294,19.160000000000196,18.710000000000125
263,8.949573516845701,12.537574086870464,100.0,100.0,55.51457408078043,100.0,100.0,100.0,17,18.710000000000125,22.180000000000668,30.0,27.00333333333354,21.1000000000005,19.160000000000196,18.710000000000125
264,11.11284337724958,21.21155330113002,100.0,100.0,58.40838150430039,97.47485603604997,100.0,100.0,14,18.710000000000125,26.010000000001266,30.0,27.664166666666855,22.99250000000056,19.160000000000196,18.710000000000125
265,14.957135609218053,21.205806732177734,100.0,100.0,63.54905068133947,100.0,100.0,100.0,19,18.710000000000125,22.102500000000656,30.0,26.678750000000225,21.01687500000049,19.160000000000196,18.710000000000125
266,5.891068594796317,11.183842250279017,80.26253004977205,100.0,42.54146878526475,92.1817932497261,100.0,100.0,10,18.710000000000125,30.0,30.0,28.068125000000094,24.204375000000276,19.157500000000194,18.710000000000125
267,10.844417299543107,19.753666605268208,100.0,100.0,59.03684658418569,100.0,100.0,100.0,16,18.710000000000125,23.845000000000926,30.0,27.2787500000002,21.83625000000061,19.010000000000172,18.710000000000125
268,10.495198386056083,11.300267492021835,100.0,100.0,50.35923199615724,98.92857142857143,100.0,100.0,15,18.710000000000125,25.755000000001225,30.0,27.513541666666868,22.540625000000606,19.010000000000172,18.710000000000125
269,5.557656969342913,11.229864529200963,100.0,100.0,55.1308516472333,100.0,100.0,100.0,19,18.710000000000125,25.07250000000112,30.0,27.503125000000356,22.78250000000076,19.010000000000172,18.710000000000125
270,10.334560121808732,11.325941767011368,100.0,100.0,54.7449820552811,100.0,100.0,100.0,17,18.710000000000125,26.320000000001315,30.0,27.865625000000335,23.624375000000896,19.010000000000172,18.710000000000125
271,5.877257210867746,10.833996364048549,100.0,100.0,58.474878356622646,100.0,100.0,100.0,17,18.710000000000125,25.33000000000116,30.0,27.743125000000315,23.289375000000838,19.010000000000172,18.710000000000125
272,5.336489541190011,10.951941353934151,100.0,100.0,52.87100592234148,100.0,100.0,100.0,16,18.710000000000125,23.97250000000095,30.0,27.338541666666885,22.015625000000647,19.00250000000017,18.710000000000125
273,9.179271425519673,11.5238128389631,100.0,100.0,59.58793507511326,100.0,100.0,100.0,19,18.710000000000125,23.79000000000092,30.0,27.11791666666696,21.95625000000063,19.00250000000017,18.710000000000125
274,10.606097357613699,18.926144327436177,100.0,100.0,57.2976336127741,98.72391700744629,100.0,100.0,15,18.710000000000125,25.232500000001146,30.0,27.59875000000022,22.796250000000647,19.00250000000017,18.710000000000125
275,5.692502158028739,11.295921461922783,100.0,100.0,57.93095282652131,98.74544858932495,100.0,100.0,15,18.710000000000125,25.297500000001154,30.0,27.610625000000216,22.83187500000065,19.00250000000017,18.710000000000125
276,10.95470646449498,18.51908002580915,100.0,100.0,62.215955302667034,100.0,100.0,100.0,19,17.97000000000001,22.88000000000078,30.0,26.72145833333357,21.03125000000049,18.647500000000115,17.97000000000001
277,11.110304151262556,16.034629004342214,100.0,100.0,59.60807035440828,100.0,100.0,100.0,20,17.97000000000001,23.0175000000008,30.0,26.68250000000027,21.259375000000524,18.492500000000092,17.97000000000001
278,5.48863274710519,10.979270935058594,79.43887438092912,100.0,46.365617818328836,93.494119984763,100.0,100.0,11,17.97000000000001,30.0,30.0,27.887083333333436,23.661250000000308,18.492500000000092,17.97000000000001
279,5.8622267586844305,11.397183963230678,100.0,100.0,54.85012781681578,97.43769373212541,100.0,100.0,14,17.97000000000001,23.887500000000934,30.0,27.514166666666828,22.542500000000487,18.492500000000092,17.97000000000001
280,5.2868276323590955,10.811116354806083,100.0,100.0,50.013378158309074,100.0,100.0,100.0,16,17.97000000000001,26.172500000001293,30.0,27.503541666666905,22.510625000000722,18.492500000000092,17.97000000000001
281,9.197423117501398,11.328697204589844,100.0,100.0,55.454657990202776,99.44953339440482,100.0,100.0,15,17.97000000000001,27.592500000001515,30.0,27.987916666666944,23.96375000000083,18.492500000000092,17.97000000000001
282,5.155945914132254,8.138158661978585,99.25382109207125,100.0,45.95075583426211,97.11841589142239,100.0,100.0,12,17.97000000000001,29.632500000000416,30.0,28.168958333333517,24.50687500000056,18.492500000000092,17.97000000000001
283,5.24071284702846,9.656415666852679,100.0,100.0,51.54439943924135,100.0,100.0,100.0,16,17.97000000000001,26.180000000001293,30.0,27.559166666666915,22.677500000000748,18.492500000000092,17.97000000000001
284,5.348173413957868,10.619632857186453,79.75047928946358,100.0,46.544969212347816,92.81930685043335,100.0,100.0,10,17.97000000000001,30.0,30.0,28.285000000000124,24.855000000000377,18.492500000000092,17.97000000000001
285,10.804242815290179,15.560245513916016,100.0,100.0,59.30180091215251,99.94151935989753,100.0,100.0,15,17.97000000000001,22.860000000000774,30.0,27.26229166666683,21.786875000000485,18.492500000000092,17.97000000000001
286,4.957378387451172,10.763778005327497,93.93394129616874,100.0,43.17520476828946,95.3895332132067,100.0,100.0,11,17.97000000000001,30.0,30.0,27.984791666666784,23.954375000000354,18.492500000000092,17.97000000000001
287,5.556030818394252,11.392509596688406,97.3983575284189,100.0,51.71195240102031,95.9989830513092,100.0,100.0,12,17.97000000000001,28.665000000000262,30.0,27.75166666666679,23.255000000000365,18.492500000000092,17.97000000000001
288,5.612641470772879,11.137433733258929,100.0,100.0,48.27254588624252,96.07604946408952,100.0,100.0,13,17.97000000000001,25.122500000001132,30.0,27.682708333333483,23.048125000000447,18.492500000000092,17.97000000000001
289,5.743487766810826,10.870070457458496,100.0,100.0,50.372185646751994,98.71890851429531,100.0,100.0,15,17.97000000000001,23.6625000000009,30.0,27.360000000000174,22.08000000000053,18.492500000000092,17.97000000000001
290,10.079640797206332,10.883713449750628,89.62734222412108,100.0,48.26296230196089,94.9756383895874,100.0,100.0,11,17.97000000000001,30.0,30.0,28.102916666666804,24.30875000000041,18.492500000000092,17.97000000000001
291,9.630565915788925,11.492338861737935,100.0,100.0,58.656803446801895,100.0,100.0,100.0,16,17.97000000000001,23.0275000000008,30.0,27.253541666666866,21.7606250000006,18.492500000000092,17.97000000000001
292,10.585760934012278,14.409130641392299,82.31956609067426,100.0,51.42154354435562,93.5125391748027,100.0,100.0,10,17.97000000000001,30.0,30.0,28.292291666666795,24.876875000000382,18.492500000000092,17.97000000000001
293,9.361764907836914,13.293299674987793,97.54309797044485,100.0,48.960091138532924,96.42059031534421,100.0,100.0,12,17.97000000000001,28.730000000000274,30.0,27.816875000000127,23.450625000000393,18.492500000000092,17.97000000000001
294,5.4190183367047995,18.36746215820313,100.0,100.0,62.75710124098199,100.0,100.0,100.0,18,17.97000000000001,24.982500000001103,30.0,27.32687500000029,22.20750000000067,18.492500000000092,17.97000000000001
295,7.5934843335832864,11.02575983319964,80.92376589660783,100.0,43.09411238464228,91.78573714806728,100.0,100.0,10,17.97000000000001,30.0,30.0,28.37750000000014,25.132500000000423,18.492500000000092,17.97000000000001
296,10.157180513654437,11.085757528032575,81.47521563938685,100.0,44.16048182432297,92.64302560261318,100.0,100.0,10,17.97000000000001,30.0,30.0,28.080625000000094,24.24187500000028,18.492500000000092,17.97000000000001
297,10.496464048113141,11.213633673531668,78.98300579616,100.0,46.32412875991137,92.06889527184623,100.0,100.0,10,17.97000000000001,30.0,30.0,28.374791666666805,25.12437500000042,18.492500000000092,17.97000000000001
298,9.306070872715543,15.737055369785855,80.40614945547921,100.0,54.33153887542084,93.77335003444128,100.0,100.0,11,17.97000000000001,30.0,30.0,27.92875000000011,23.78625000000033,18.492500000000092,17.97000000000001
299,10.248838969639369,14.732937131609233,100.0,100.0,58.90063126772026,100.0,100.0,100.0,18,17.97000000000001,22.575000000000728,30.0,26.769791666666872,20.60437500000042,18.10000000000003,17.97000000000001
300,11.053407124110631,19.73689896719796,100.0,100.0,59.26843428479352,99.29457187652588,100.0,100.0,15,17.97000000000001,24.76500000000107,30.0,27.102500000000138,21.307500000000413,18.052500000000023,17.97000000000001
