generation,best_fitness,best_progress,best_dense_progress,best_ranking_progress,best_time,best_term,best_reward,mean_progress,mean_dense_progress,mean_ranking_progress,mean_reward,mean_time
121,-1000005016668.1956,0.0,0.11726379394531249,0.0,5.016666666666654,-1,117262793940.2958,0.0,0.07093543098086404,0.0,70934430975.84735,5.016666666666654
122,-1000005016668.1956,0.0,0.13363429478236605,0.0,5.016666666666654,-1,133633294777.34938,0.0,0.07441849935622442,0.0,74417499351.20775,5.016666666666654
123,-1000005016668.1713,0.0,0.13848440987723212,0.0,5.016666666666654,-1,138483409872.21545,0.0,0.07957628795078822,0.0,79575287945.77155,5.016666666666654
124,-1000005016668.1713,0.0,0.11643545968191965,0.0,5.016666666666654,-1,116434459676.90297,0.0,0.07675783974783762,0.0,76756839742.82094,5.016666666666654
125,-1000005016668.1713,0.0,0.11806488037109375,0.0,5.016666666666654,-1,118063880366.07707,0.0,0.0811005773998442,0.0,81099577394.82755,5.016666666666654
126,-1000005016668.1713,0.0,0.13168879917689733,0.0,5.016666666666654,-1,131687799171.88066,0.0,0.08247591200329009,0.0,82474911998.27342,5.016666666666654
127,-1000005016668.1713,0.0,0.11625017438616071,0.0,5.016666666666654,-1,116249174381.14404,0.0,0.07788646788824172,0.0,77885467883.22505,5.016666666666654
128,-1000005016668.1713,0.0,0.10864802769252231,0.0,5.016666666666654,-1,108647027687.50563,0.0,0.07576976503644671,0.0,75768765031.43004,5.016666666666654
129,-1000005016668.1713,0.0,0.11401585170200894,0.0,5.016666666666654,-1,114014851696.99228,0.0,0.07601170312790644,0.0,76010703122.88977,5.016666666666654
130,-1000005016668.1713,0.0,0.1144899640764509,0.0,5.016666666666654,-1,114488964071.43422,0.0,0.07329191480364118,0.0,73290914798.62451,5.016666666666654
131,-1000005016668.1713,0.0,0.12346540178571427,0.0,5.016666666666654,-1,123464401780.6976,0.0,0.07249446142287481,0.0,72493461417.85814,5.016666666666654
132,-1000005016668.1713,0.0,0.12102399553571429,0.0,5.016666666666654,-1,121022995530.69762,0.0,0.07838850929623559,0.0,78387509291.21892,5.016666666666654
133,-1000005016668.1713,0.0,0.12851170131138392,0.0,5.016666666666654,-1,128510701306.36725,0.0,0.06886130287533715,0.0,68860302870.32048,5.016666666666654
134,-1000005016668.1713,0.0,0.1244081769670759,0.0,5.016666666666654,-1,124407176962.05923,0.0,0.06930998393467494,0.0,69308983929.65826,5.016666666666654
135,-1000005016668.1713,0.0,0.11708940778459821,0.0,5.016666666666654,-1,117088407779.58154,0.0,0.0669302259172712,0.0,66929225912.25454,5.016666666666654
136,-1000005016668.1713,0.0,0.12078966413225448,0.0,5.016666666666654,-1,120788664127.23781,0.0,0.07482778458368211,0.0,74826784578.66544,5.016666666666654
137,-1000005016668.1713,0.0,0.12521471296037945,0.0,5.016666666666654,-1,125213712955.36278,0.0,0.07337683723086402,0.0,73375837225.84735,5.016666666666654
138,-1000005016668.1713,0.0,0.11810302734375001,0.0,5.016666666666654,-1,118102027338.73334,0.0,0.07385344732375372,0.0,73852447318.73705,5.016666666666654
139,-1000005016668.1713,0.0,0.1324462890625,0.0,5.016666666666654,-1,132445289057.48332,0.0,0.07734173820132301,0.0,77340738196.30634,5.016666666666654
140,-1000005016668.1713,0.0,0.12022290910993302,0.0,5.016666666666654,-1,120221909104.91635,0.0,0.06872460955665226,0.0,68723609551.63557,5.016666666666654
141,-1000005016668.1654,0.0,0.12227194649832589,0.0,5.016666666666654,-1,122270946493.30922,0.0,0.07199242001488096,0.0,71991420009.86427,5.016666666666654
142,-1000005016668.1654,0.0,0.1564734322684152,0.0,5.016666666666654,-1,156472432263.39853,0.0,0.07890303929646811,0.0,78902039291.45143,5.016666666666654
143,-1000005016668.1654,0.0,0.14575958251953125,0.0,5.016666666666654,-1,145758582514.5146,0.0,0.07488602683657691,0.0,74885026831.56024,5.016666666666654
144,-1000005016668.1654,0.0,0.14303479875837052,0.0,5.016666666666654,-1,143033798753.35385,0.0,0.07221551168532599,0.0,72214511680.30931,5.016666666666654
145,-1000005016668.1654,0.0,0.10448455810546874,0.0,5.016666666666654,-1,104483558100.45206,0.0,0.06803785051618304,0.0,68036850511.166374,5.016666666666654
146,-1000005016668.1654,0.0,0.1156343732561384,0.0,5.016666666666654,-1,115633373251.12173,0.0,0.0774232546488444,0.0,77422254643.82774,5.016666666666654
147,-1000005016668.1654,0.0,0.1201629638671875,0.0,5.016666666666654,-1,120161963862.17084,0.0,0.07104612532116118,0.0,71045125316.14452,5.016666666666654
148,-1000005016668.1654,0.0,0.15448978969029017,0.0,5.016666666666654,-1,154488789685.2735,0.0,0.07808446884155273,0.0,78083468836.53607,5.016666666666654
149,-1000005016668.1654,0.0,0.14267512730189733,0.0,5.016666666666654,-1,142674127296.88065,0.0,0.07938680194673083,0.0,79385801941.71417,5.016666666666654
150,-1000005016668.1654,0.0,0.11150360107421875,0.0,5.016666666666654,-1,111502601069.20209,0.0,0.07718744732084729,0.0,77186447315.83061,5.016666666666654
151,-1000005016668.1654,0.0,0.12939998081752233,0.0,5.016666666666654,-1,129398980812.50565,0.0,0.07667473384312222,0.0,76673733838.10555,5.016666666666654
152,-1000005016668.1654,0.0,0.11110578264508929,0.0,5.016666666666654,-1,111104782640.0726,0.0,0.07334323156447638,0.0,73342231559.4597,5.016666666666654
153,-1000005016668.1654,0.0,0.12377602713448661,0.0,5.016666666666654,-1,123775027129.46994,0.0,0.07038593292236328,0.0,70384932917.3466,5.016666666666654
154,-1000005016668.1392,0.0,0.1381138392857143,0.0,5.016666666666654,-1,138112839280.69763,0.0,0.07667189552670432,0.0,76670895521.68767,5.016666666666654
155,-1000005016668.1392,0.0,0.12132917131696429,0.0,5.016666666666654,-1,121328171311.94762,0.0,0.07448048818679083,0.0,74479488181.77415,5.016666666666654
156,-1000005016668.1392,0.0,0.11705126081194198,0.0,5.016666666666654,-1,117050260806.92531,0.0,0.07045189539591472,0.0,70450895390.89804,5.016666666666654
157,-1000005016668.1392,0.0,0.1492255074637277,0.0,5.016666666666654,-1,149224507458.71103,0.0,0.0720969835917155,0.0,72095983586.69882,5.016666666666654
