generation,best_fitness,best_progress,best_dense_progress,best_ranking_progress,best_time,best_finished,best_crashes,best_distance,best_steps,best_reward,best_ranking_key,current_mutation_prob,current_mutation_sigma,mutation_decay_trigger,mutation_decay_active,mutation_decay_trigger_generation,effective_mutation_prob_decay,effective_mutation_sigma_decay,cached_evaluations,evaluated_count,rollout_count,mirror_rollout_count,mirror_individual_count,population_size,finish_count,crash_count,timeout_count,terminated_count,truncated_count,virtual_time_sum,cumulative_virtual_time,virtual_steps_sum,cumulative_virtual_steps,generation_wall_seconds,cumulative_wall_seconds,mean_progress,mean_dense_progress,mean_ranking_progress,mean_reward,mean_time,mean_physics_tick_count,mean_physics_hz,mean_physics_delay_norm,generalization_test_map,generalization_best_finished,generalization_best_crashes,generalization_best_progress,generalization_best_dense_progress,generalization_best_time,generalization_best_distance,progress_min,progress_p10,progress_p25,progress_median,progress_mean,progress_std,progress_p75,progress_p90,progress_max,dense_progress_min,dense_progress_p10,dense_progress_p25,dense_progress_median,dense_progress_mean,dense_progress_std,dense_progress_p75,dense_progress_p90,dense_progress_max,ranking_progress_min,ranking_progress_p10,ranking_progress_p25,ranking_progress_median,ranking_progress_mean,ranking_progress_std,ranking_progress_p75,ranking_progress_p90,ranking_progress_max,time_min,time_p10,time_p25,time_median,time_mean,time_std,time_p75,time_p90,time_max,distance_min,distance_p10,distance_p25,distance_median,distance_mean,distance_std,distance_p75,distance_p90,distance_max,reward_min,reward_p10,reward_p25,reward_median,reward_mean,reward_std,reward_p75,reward_p90,reward_max,fitness_min,fitness_p10,fitness_p25,fitness_median,fitness_mean,fitness_std,fitness_p75,fitness_p90,fitness_max,steps_min,steps_p10,steps_p25,steps_median,steps_mean,steps_std,steps_p75,steps_p90,steps_max,physics_tick_min,physics_tick_p10,physics_tick_p25,physics_tick_median,physics_tick_mean,physics_tick_std,physics_tick_p75,physics_tick_p90,physics_tick_max,physics_hz_min,physics_hz_p10,physics_hz_p25,physics_hz_median,physics_hz_mean,physics_hz_std,physics_hz_p75,physics_hz_p90,physics_hz_max,physics_delay_norm_min,physics_delay_norm_p10,physics_delay_norm_p25,physics_delay_norm_median,physics_delay_norm_mean,physics_delay_norm_std,physics_delay_norm_p75,physics_delay_norm_p90,physics_delay_norm_max
105,62201990329750.04,60.0,62.20201254975104,62.20201254975104,22.220000000000535,0,1,706.7382526397705,2091,62201990.32975004,"[0.0, 62.20201254975104, -22.220000000000535, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,2,46,48,0,0,48,0,48,0,48,0,381.0799999999978,25455.829999999736,35752,2393395,18.152834600012284,1355.2718997000484,18.511904761904763,19.92116937060071,19.92116937060071,19921161.43143304,7.939166666666622,1.0650700661807202,96.81001768203754,0.031899823179624656,,,,,,,,2.857142857142857,2.857142857142857,5.714285714285714,14.285714285714285,18.511904761904763,15.408160918892763,22.857142857142858,36.28571428571439,60.0,3.6089052472795755,3.9583538600376675,6.502451215471541,16.861269814627512,19.92116937060071,15.381870351523343,25.71428571428571,37.43971347512755,62.20201254975104,3.6089052472795755,3.9583538600376675,6.502451215471541,16.861269814627512,19.92116937060071,15.381870351523343,25.71428571428571,37.43971347512755,62.20201254975104,1.5200000000000011,1.6970000000000014,5.427499999999933,7.444999999999893,7.939166666666622,5.344039449600826,9.43749999999985,14.483999999999778,23.24000000000068,27.117782317101955,30.945380768924952,66.00971693885731,154.55035410821438,198.07930247590807,173.89386341591765,248.3335867729038,395.1867416925741,706.7382526397705,3608903.7272785758,3958352.1630366673,6502444.757970541,16861263.15462651,19921161.43143304,15381865.189764917,25714276.336784713,37439699.18512654,62201990.32975004,3608903727278.5757,3958352163036.6675,6502444757970.541,16861263154626.51,19921161431433.043,15381865189764.918,25714276336784.71,37439699185126.55,62201990329750.04,146.0,161.4,507.5,693.0,744.8333333333334,502.0608501190092,882.5,1363.2000000000012,2184.0,1.035143769968051,1.0543768312668642,1.0617742065735283,1.066130288644365,1.0650700661807202,0.009651251350334462,1.0709454957955957,1.0734240106071553,1.0893682588597844,95.74987159732923,96.38099820106262,96.51514570061657,96.74064350587962,96.81001768203754,0.4580857607449495,96.98639420168459,97.30743815630352,98.24281150159744,0.01757188498402556,0.02692561843696493,0.030136057983154173,0.03259356494120376,0.031899823179624656,0.004580857607449489,0.03484854299383427,0.03619001798937372,0.04250128402670776
106,62201990329750.04,60.0,62.20201254975104,62.20201254975104,22.220000000000535,0,1,706.7382526397705,2091,62201990.32975004,"[0.0, 62.20201254975104, -22.220000000000535, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,2,46,48,0,0,48,0,48,0,48,0,384.8099999999963,25840.639999999734,36146,2429541,19.728886800003238,1375.1464523000177,18.928571428571427,20.43683824728821,20.43683824728821,20436830.230412215,8.016874999999922,1.0639313342220917,96.87369001115106,0.03126309988848941,,,,,,,,2.857142857142857,5.714285714285714,11.428571428571429,14.285714285714285,18.928571428571427,14.494017062645018,20.714285714285715,36.28571428571439,60.0,3.585019792829241,5.83587156023298,11.520265170506068,16.778529030936106,20.43683824728821,14.448027616777777,23.090157508850098,38.40380178179069,62.20201254975104,3.585019792829241,5.83587156023298,11.520265170506068,16.778529030936106,20.43683824728821,14.448027616777777,23.090157508850098,38.40380178179069,62.20201254975104,1.5100000000000011,3.1299999999999795,5.999999999999921,6.969999999999901,8.016874999999922,4.30129929800775,9.022499999999859,13.4549999999998,22.220000000000535,26.97040443122387,55.25875161662698,108.89923342876136,152.09297914803028,202.6814236350668,165.53781321337902,213.71787406876683,399.2875611774635,706.7382526397705,3585018.2828282407,5835868.43023198,11520259.000505067,16778522.200935103,20436830.230412215,14448023.3858312,23090148.631349094,38403788.93678969,62201990.32975004,3585018282828.2407,5835868430231.98,11520259000505.068,16778522200935.105,20436830230412.215,14448023385831.197,23090148631349.094,38403788936789.695,62201990329750.04,145.0,294.2,558.25,651.0,753.0416666666666,403.69873040493394,848.0,1255.6000000000017,2091.0,1.0398671096345515,1.0557748702909993,1.0596460078788215,1.0627638436951075,1.0639313342220917,0.008799610836970862,1.0685609328836247,1.0757032274898348,1.0844036697247705,95.84097859327217,96.280796899425,96.65428265701561,96.94204232573537,96.87369001115106,0.43871958806609973,97.06927527115381,97.36314163659881,98.00664451827242,0.019933554817275746,0.026368583634011844,0.029307247288461902,0.03057957674264629,0.03126309988848941,0.004387195880660999,0.03345717342984392,0.03719203100575,0.04159021406727829
107,62201990329750.04,60.0,62.20201254975104,62.20201254975104,22.220000000000535,0,1,706.7382526397705,2091,62201990.32975004,"[0.0, 62.20201254975104, -22.220000000000535, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,2,46,48,0,0,48,0,48,0,48,0,369.7699999999975,26210.40999999973,34719,2464260,17.375873200013302,1392.84393740003,17.142857142857142,18.578726356759102,18.578726356759102,18578718.653216437,7.703541666666614,1.0656733920305637,96.80017060736121,0.031998293926387915,,,,,,,,2.857142857142857,2.857142857142857,8.571428571428571,14.285714285714285,17.142857142857142,13.375782766845846,23.57142857142857,28.57142857142857,60.0,3.9203534807477682,5.639972686767578,11.137557710920062,14.868523733956472,18.578726356759102,13.346939140358193,24.642856568098686,30.15771227278158,62.20201254975104,3.9203534807477682,5.639972686767578,11.137557710920062,14.868523733956472,18.578726356759102,13.346939140358193,24.642856568098686,30.15771227278158,62.20201254975104,1.6800000000000013,2.925999999999985,5.48499999999993,6.2499999999999165,7.703541666666614,4.867410540858947,9.37249999999985,12.690999999999784,25.320000000000995,30.52115758508444,51.889164101332426,104.83050741627812,134.78177928179502,180.98399634340907,148.58838799021822,223.59363339000993,297.01380224749454,706.7382526397705,3920351.8007467682,5639969.760766578,11137552.040919062,14868517.303955473,18578718.653216437,13346934.941655252,24642840.210597686,30157701.58778058,62201990.32975004,3920351800746.768,5639969760766.578,11137552040919.06,14868517303955.473,18578718653216.438,13346934941655.252,24642840210597.684,30157701587780.582,62201990329750.04,159.0,270.1,520.0,590.0,723.3125,457.4929487730749,873.75,1193.5000000000005,2382.0,1.0274914089347078,1.0583933458159298,1.0618295019157087,1.0645881406763227,1.0656733920305637,0.010234890664518678,1.0698869116393286,1.0735706580366775,1.1071428571428572,95.08928571428571,96.38227278113521,96.5513523962469,96.84383771326064,96.80017060736121,0.4825607001726801,96.9915953084869,97.19754015620786,98.62542955326461,0.013745704467353952,0.028024598437921454,0.030084046915131,0.03156162286739357,0.031998293926387915,0.004825607001726796,0.03448647603753104,0.03617727218864794,0.049107142857142856
108,62201990329750.04,60.0,62.20201254975104,62.20201254975104,22.220000000000535,0,1,706.7382526397705,2091,62201990.32975004,"[0.0, 62.20201254975104, -22.220000000000535, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,2,46,48,0,0,48,0,47,1,47,1,390.17999999999927,26600.58999999973,36663,2500923,19.46273970004404,1412.4125940000522,18.1547619047619,19.77673741097593,19.77673741097593,19776729.28222495,8.128749999999984,1.0644537097646136,96.83490725129025,0.03165092748709739,,,,,,,,2.857142857142857,4.857142857142858,7.857142857142857,14.285714285714285,18.1547619047619,15.589216394689423,20.0,48.28571428571432,60.0,4.466302054268973,5.733843122209821,9.888588360377721,16.668739318847656,19.77673741097593,15.548428931837783,21.69649600982666,48.65321070181581,62.20201254975104,4.466302054268973,5.733843122209821,9.888588360377721,16.668739318847656,19.77673741097593,15.548428931837783,21.69649600982666,48.65321070181581,62.20201254975104,2.1699999999999986,2.9609999999999834,5.532499999999933,6.784999999999904,8.128749999999984,5.704279323820743,8.514999999999871,18.700000000000077,30.00000000000163,36.44721431285143,52.16782047227025,95.47805105097359,150.80591943487525,197.57523460270508,178.15709167261022,196.31941017135978,518.3900817055261,706.7382526397705,4466299.884267973,5733840.012208821,9888582.345376719,16668732.533846658,19776729.28222495,15548423.615062304,21696487.922325656,48653183.89981551,62201990.32975004,4466299884267.973,5733840012208.821,9888582345376.719,16668732533846.658,19776729282224.95,15548423615062.303,21696487922325.66,48653183899815.51,62201990329750.04,205.0,280.2,525.75,637.0,763.8125,536.8389212266096,803.0,1752.9,2835.0,1.0378787878787878,1.0501577072626913,1.0580675695354593,1.0640830156956962,1.0644537097646136,0.011185105836940535,1.0697354384467674,1.078727256061231,1.0980392156862746,95.22875816993464,96.17732380810368,96.5717726834537,96.81616565740731,96.83490725129025,0.5362181062734803,97.12613735039831,97.51735450630069,98.10606060606061,0.01893939393939394,0.024826454936993043,0.028738626496016915,0.031838343425926896,0.03165092748709739,0.005362181062734794,0.03428227316546291,0.03822676191896325,0.04771241830065359
109,62201990329750.04,60.0,62.20201254975104,62.20201254975104,22.220000000000535,0,1,706.7382526397705,2091,62201990.32975004,"[0.0, 62.20201254975104, -22.220000000000535, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,2,46,48,0,0,48,0,48,0,48,0,393.23999999999785,26993.82999999973,37010,2537933,20.435283400001936,1433.084751800052,18.80952380952381,20.381623381874416,20.381623381874416,20381615.189373415,8.192499999999955,1.0619695464879635,96.96507419287519,0.030349258071248025,,,,,,,,2.857142857142857,2.857142857142857,8.571428571428571,14.285714285714285,18.80952380952381,14.82130904522468,20.0,36.28571428571439,60.0,3.899438040597098,5.604408264160156,11.374998773847306,17.00918197631836,20.381623381874416,14.554011640575265,22.023033414568218,37.508330228188974,62.20201254975104,3.899438040597098,5.604408264160156,11.374998773847306,17.00918197631836,20.381623381874416,14.554011640575265,22.023033414568218,37.508330228188974,62.20201254975104,1.6700000000000013,3.1339999999999804,5.909999999999924,7.294999999999893,8.192499999999955,5.079474423271372,8.532499999999867,13.766999999999872,27.0000000000012,30.312812127172947,52.34012579470873,109.57344836555421,157.53379433229566,200.66965842572972,165.2971781752652,200.28893736749887,378.95309555158144,706.7382526397705,3899436.3705960982,5604404.934159157,11374992.783846308,17009174.79631736,20381615.189373415,14554006.742695507,22023025.09706722,37508317.55818798,62201990.32975004,3899436370596.098,5604404934159.156,11374992783846.307,17009174796317.36,20381615189373.41,14554006742695.506,22023025097067.22,37508317558187.98,62201990329750.04,158.0,295.6,554.0,692.0,771.0416666666666,477.54615650973705,804.75,1304.7000000000025,2536.0,1.0305343511450382,1.0506387351051267,1.055447184230261,1.063334968289805,1.0619695464879635,0.010260450814267692,1.067261756226975,1.0748054919908467,1.0866873065015479,95.6656346749226,96.36544124791652,96.71236358355117,96.9162232982624,96.96507419287519,0.5070148955863691,97.28230141609546,97.49072185501556,98.47328244274809,0.015267175572519083,0.02509278144984434,0.027176985839045265,0.030837767017376057,0.030349258071248025,0.005070148955863692,0.03287636416448815,0.036345587520834735,0.043343653250773995
110,62201990329750.04,60.0,62.20201254975104,62.20201254975104,22.220000000000535,0,1,706.7382526397705,2091,62201990.32975004,"[0.0, 62.20201254975104, -22.220000000000535, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,2,46,48,0,0,48,0,48,0,48,0,433.0299999999969,27426.859999999724,40671,2578604,20.474077699996997,1453.7555559000466,20.714285714285715,22.27195326383648,22.27195326383648,22271944.242377147,9.02145833333327,1.0644378312642437,96.83768871534743,0.03162311284652571,,,,,,,,2.857142857142857,7.714285714285714,11.428571428571429,14.285714285714285,20.714285714285715,15.225068836903015,25.71428571428571,54.285714285714285,60.0,4.1129302978515625,9.416204997471402,11.50578430720738,16.92744936261858,22.27195326383648,15.16357565381452,26.314051866831157,55.01001494271414,62.20201254975104,4.1129302978515625,9.416204997471402,11.50578430720738,16.92744936261858,22.27195326383648,15.16357565381452,26.314051866831157,55.01001494271414,62.20201254975104,1.7800000000000014,4.9869999999999415,6.174999999999916,7.819999999999883,9.02145833333327,4.848371715321685,10.109999999999836,17.91399999999997,22.220000000000535,32.59913021326065,88.05497324168682,114.21187737770379,158.10643658228219,220.37027400890761,171.30616431188471,250.52453167177737,579.8503960810602,706.7382526397705,4112928.5178505625,9416200.185470402,11505777.877206378,16927442.077617582,22271944.242377147,15163571.055978473,26314041.57433016,55009994.205713145,62201990.32975004,4112928517850.5625,9416200185470.402,11505777877206.379,16927442077617.582,22271944242377.145,15163571055978.475,26314041574330.156,55009994205713.14,62201990329750.04,164.0,471.0,583.0,727.5,847.3125,455.08040298070773,943.0,1684.5,2091.0,1.0407523510971788,1.0516701474510595,1.0566723158522424,1.0626248855255997,1.0644378312642437,0.011358345557403553,1.0696276228254709,1.0793673837993552,1.0953101361573374,95.23449319213313,96.03163081003224,96.52909697018974,96.92141266847472,96.83768871534743,0.5832989535104093,97.23652929400046,97.51708778303791,97.96238244514106,0.02037617554858934,0.024829122169620906,0.027634707059995343,0.03078587331525284,0.03162311284652571,0.005832989535104097,0.03470903029810258,0.03968369189967764,0.047655068078668684
111,62201990329750.04,60.0,62.20201254975104,62.20201254975104,22.220000000000535,0,1,706.7382526397705,2091,62201990.32975004,"[0.0, 62.20201254975104, -22.220000000000535, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,2,46,48,0,0,48,0,48,0,48,0,412.97999999999735,27839.83999999972,38939,2617543,21.888347400003113,1475.8380963000236,19.4047619047619,21.019772894346396,21.019772894346396,21019764.290595397,8.603749999999945,1.0611066036652363,97.02206707234025,0.02977932927659743,,,,,,,,2.857142857142857,5.714285714285714,8.571428571428571,14.285714285714285,19.4047619047619,15.616125597753344,20.0,54.285714285714285,60.0,4.091971261160714,7.656377792358398,11.30077702658517,16.642006465366908,21.019772894346396,15.368769544228122,22.273645401000977,54.48502595084054,62.20201254975104,4.091971261160714,7.656377792358398,11.30077702658517,16.642006465366908,21.019772894346396,15.368769544228122,22.273645401000977,54.48502595084054,62.20201254975104,1.7700000000000014,3.3499999999999748,6.147499999999918,6.669999999999908,8.603749999999945,5.00683309130307,9.38249999999985,17.835999999999952,22.220000000000535,32.38844171911478,58.76766714900732,111.66683259606361,146.72927805781364,208.41985140375104,176.42199422807533,200.79369838163257,595.0650891214609,706.7382526397705,4091969.4911597143,7656374.442357399,11300770.916584171,16641999.87536591,21019764.290595397,15368764.889112901,22273637.03599998,54485008.48083954,62201990.32975004,4091969491159.7144,7656374442357.398,11300770916584.172,16641999875365.908,21019764290595.395,15368764889112.902,22273637035999.977,54485008480839.54,62201990329750.04,162.0,319.40000000000003,581.5,631.5,811.2291666666666,472.42293196806776,879.0,1674.2000000000005,2091.0,1.03886925795053,1.0484476784476786,1.0555705513192524,1.0624409262759924,1.0611066036652363,0.010240491901684879,1.0659164027171857,1.0700691746679731,1.094890510948905,95.25547445255475,96.60400516795866,96.80698419797257,97.01644006242871,97.02206707234025,0.506684759003857,97.32541072322003,97.6150546421928,98.0565371024735,0.019434628975265017,0.023849453578072,0.02674589276779971,0.029835599375712826,0.02977932927659743,0.005066847590038567,0.0319301580202743,0.03395994832041344,0.04744525547445255
112,62201990329750.04,60.0,62.20201254975104,62.20201254975104,22.220000000000535,0,1,706.7382526397705,2091,62201990.32975004,"[0.0, 62.20201254975104, -22.220000000000535, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,2,46,48,0,0,48,0,48,0,48,0,427.5599999999978,28267.399999999718,40274,2657817,19.514300400041975,1495.573606799997,19.94047619047619,21.450382380907644,21.450382380907644,21450373.473406643,8.907499999999954,1.061672891078617,96.99211163789089,0.030078883621091193,,,,,,,,2.857142857142857,2.857142857142857,8.571428571428571,18.57142857142857,19.94047619047619,16.81724074180424,20.0,54.285714285714285,60.0,3.878871372767857,5.506440843854632,11.154677527291433,18.66994449070522,21.450382380907644,16.711614238139106,21.826953206743514,55.46089254106794,62.20201254975104,3.878871372767857,5.506440843854632,11.154677527291433,18.66994449070522,21.450382380907644,16.711614238139106,21.826953206743514,55.46089254106794,62.20201254975104,1.6600000000000013,2.9969999999999817,5.844999999999926,8.01499999999988,8.907499999999954,5.296565514557614,8.754999999999864,18.70400000000007,22.220000000000535,30.094864010810852,51.203362692892554,106.4065164913045,172.04883905872703,215.03784670449204,191.52127574532835,198.76049947738647,610.0959733799101,706.7382526397705,3878869.7127668574,5506437.360853631,11154671.787290433,18669936.560704216,21450373.473406643,16711609.28590609,21826944.879242513,55460873.765066944,62201990.32975004,3878869712766.8574,5506437360853.631,11154671787290.434,18669936560704.22,21450373473406.645,16711609285906.092,21826944879242.516,55460873765066.945,62201990329750.04,158.0,282.1,552.5,754.5,839.0416666666666,497.68953501544405,834.25,1756.6000000000001,2091.0,1.0431654676258992,1.0503869981241232,1.056577424889279,1.061556990466166,1.061672891078617,0.008812825917347587,1.0667883211678832,1.0728499852232662,1.0851851851851853,95.8641975308642,96.53873681122475,96.7538616686344,97.00973524531767,96.99211163789089,0.41520349851934246,97.17112875553605,97.56068861965893,97.84172661870504,0.02158273381294964,0.024393113803410693,0.02828871244463951,0.029902647546823376,0.030078883621091193,0.004152034985193424,0.03246138331365604,0.03461263188775252,0.04135802469135803
113,62201990329750.04,60.0,62.20201254975104,62.20201254975104,22.220000000000535,0,1,706.7382526397705,2091,62201990.32975004,"[0.0, 62.20201254975104, -22.220000000000535, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,2,46,48,0,0,48,0,48,0,48,0,399.2899999999971,28666.689999999715,37546,2695363,21.575300199969206,1517.316332300019,19.28571428571429,20.79909374450813,20.79909374450813,20799085.425965462,8.318541666666606,1.0642547891510257,96.87826516321655,0.03121734836783452,,,,,,,,2.857142857142857,2.857142857142857,8.571428571428571,14.285714285714285,19.28571428571429,15.85971665083894,20.714285714285715,54.285714285714285,60.0,3.7739453996930803,4.257458823067801,11.279392923627581,16.864305223737446,20.79909374450813,15.62830623610027,23.36865152631487,54.42811666216169,62.20201254975104,3.7739453996930803,4.257458823067801,11.279392923627581,16.864305223737446,20.79909374450813,15.62830623610027,23.36865152631487,54.42811666216169,62.20201254975104,1.6800000000000013,1.8840000000000015,5.889999999999924,7.334999999999893,8.318541666666606,5.13575415980273,8.992499999999858,17.772999999999957,22.220000000000535,28.977130748331547,34.18331084251404,106.33753555454314,153.6297133564949,206.8051603222957,177.1937154594051,216.63533983193338,593.7970059014857,706.7382526397705,3773943.50969208,4257456.965066801,11279387.076126581,16864298.208736442,20799085.425965462,15628301.286249124,23368642.15881387,54428097.98716069,62201990.32975004,3773943509692.08,4257456965066.8013,11279387076126.582,16864298208736.445,20799085425965.47,15628301286249.125,23368642158813.867,54428097987160.695,62201990329750.04,155.0,180.9,561.0,682.0,782.2083333333334,482.9643688691975,846.75,1675.0,2091.0,1.0327868852459017,1.0474210031268272,1.0542481614770771,1.06497629297631,1.0642547891510257,0.014053939558664246,1.070690965144907,1.081579200770342,1.1024096385542168,94.87951807228916,96.05549121158484,96.65336862230708,96.82042661434255,96.87826516321655,0.6616942586037223,97.36058127904265,97.62894984365865,98.36065573770492,0.01639344262295082,0.02371050156341358,0.02639418720957353,0.031795733856574526,0.03121734836783452,0.006616942586037221,0.033466313776929185,0.03944508788415172,0.05120481927710843
114,62201990329750.04,60.0,62.20201254975104,62.20201254975104,22.220000000000535,0,1,706.7382526397705,2091,62201990.32975004,"[0.0, 62.20201254975104, -22.220000000000535, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,2,46,48,0,0,48,0,48,0,48,0,474.0000000000002,29140.689999999715,44544,2739907,23.748820299981162,1541.2832401000196,22.023809523809522,23.529032678044928,23.529032678044928,23529022.803043928,9.875000000000005,1.0630422924207898,96.93006224993583,0.030699377500641684,,,,,,,,0.0,5.714285714285714,8.571428571428571,14.285714285714285,22.023809523809522,18.525201930774294,28.57142857142857,54.285714285714285,60.0,2.817137581961495,5.7815399169921875,11.351121493748256,16.52941840035575,23.529032678044928,18.533596048511143,29.463443277589793,55.13759177071708,62.20201254975104,2.817137581961495,5.7815399169921875,11.351121493748256,16.52941840035575,23.529032678044928,18.533596048511143,29.463443277589793,55.13759177071708,62.20201254975104,1.7700000000000014,3.572999999999972,5.642499999999928,7.024999999999901,9.875000000000005,6.364781352620756,12.43249999999983,19.909000000000255,26.230000000001112,19.867731420323253,54.9410751918811,104.8817795291543,151.2446221075952,241.566269261265,211.86289524494643,293.481450968422,610.2966252230108,706.7382526397705,2817134.201960495,5781536.736991188,11351115.341247257,16529411.455354748,23529022.803043928,18533589.999330334,29463427.550088793,55137572.71171607,62201990.32975004,2817134201960.495,5781536736991.1875,11351115341247.258,16529411455354.748,23529022803043.926,18533589999330.336,29463427550088.793,55137572711716.07,62201990329750.04,173.0,338.8,535.25,660.5,928.0,597.188900879222,1166.75,1871.8000000000006,2431.0,1.023121387283237,1.054062897861155,1.0566285787577654,1.0614163234026248,1.0630422924207898,0.012072319878331825,1.0680734418375148,1.0741610871201617,1.1042402826855124,95.31802120141343,96.33120641328576,96.66344767932631,97.01183781556398,96.93006224993583,0.5389386348109525,97.19172231561907,97.33351858835672,98.84393063583815,0.011560693641618497,0.026664814116432782,0.028082776843809346,0.029881621844360145,0.030699377500641684,0.00538938634810954,0.033365523206736976,0.03668793586714244,0.046819787985865724
115,62201990329750.04,60.0,62.20201254975104,62.20201254975104,22.220000000000535,0,1,706.7382526397705,2091,62201990.32975004,"[0.0, 62.20201254975104, -22.220000000000535, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,2,46,48,0,0,48,0,48,0,48,0,398.8899999999978,29539.579999999714,37566,2777473,13.054308300022967,1554.4729746000376,18.452380952380953,19.88000907336811,19.88000907336811,19880000.76315878,8.310208333333287,1.0612101400313505,97.00494221014156,0.029950577898584407,,,,,,,,2.857142857142857,2.857142857142857,8.571428571428571,14.285714285714285,18.452380952380953,16.720576078565383,20.0,54.285714285714285,60.0,3.702703203473772,4.589635031563895,10.985281126839773,15.977309090750557,19.88000907336811,16.47109295740114,21.3187769481114,54.59296144757952,62.20201254975104,3.702703203473772,4.589635031563895,10.985281126839773,15.977309090750557,19.88000907336811,16.47109295740114,21.3187769481114,54.59296144757952,62.20201254975104,1.5700000000000012,2.708999999999987,5.842499999999924,6.924999999999901,8.310208333333287,5.271878416649174,8.44499999999987,18.66400000000008,22.220000000000535,28.19076843559742,40.60122354082123,106.26692651957273,144.369309771806,200.07134605175375,189.88745806135128,195.81111287511885,613.92473648265,706.7382526397705,3702701.633472772,4589628.836562894,10985275.131838772,15977302.455749556,19880000.76315878,16471087.986498326,21318768.6656104,54592943.27757852,62201990.32975004,3702701633472.772,4589628836562.895,10985275131838.773,15977302455749.559,19880000763158.777,16471087986498.326,21318768665610.4,54592943277578.516,62201990329750.04,148.0,260.8,553.0,650.5,782.625,496.2104990576076,791.25,1752.0000000000002,2091.0,1.0276243093922652,1.0491132686084141,1.0543302795092018,1.0624160955703317,1.0612101400313505,0.011610667363318007,1.068735741122391,1.0736602472197465,1.0945945945945945,95.27027027027027,96.44235429540774,96.64617091675538,96.91837048511036,97.00494221014156,0.5629221194016123,97.32280624979741,97.63344412373539,98.61878453038673,0.013812154696132596,0.02366555876264614,0.026771937502025996,0.030816295148896312,0.029950577898584407,0.005629221194016118,0.0335382908324461,0.035576457045922695,0.0472972972972973
116,62201990329750.04,60.0,62.20201254975104,62.20201254975104,22.220000000000535,0,1,706.7382526397705,2091,62201990.32975004,"[0.0, 62.20201254975104, -22.220000000000535, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,2,46,48,0,0,48,0,48,0,48,0,451.4799999999987,29991.059999999714,42392,2819865,14.421076699974947,1569.0699153000023,21.36904761904762,22.97890956321017,22.97890956321017,22978900.15737584,9.405833333333307,1.0652658791737923,96.80904081771332,0.031909591822866686,,,,,,,,2.857142857142857,4.857142857142858,8.571428571428571,14.285714285714285,21.36904761904762,17.956765758564,26.428571428571427,55.14285714285715,60.0,4.295659746442523,5.707498277936663,11.300814492361885,16.74549102783203,22.97890956321017,17.87844332907681,27.928607468074624,56.82740020751955,62.20201254975104,4.295659746442523,5.707498277936663,11.300814492361885,16.74549102783203,22.97890956321017,17.87844332907681,27.928607468074624,56.82740020751955,62.20201254975104,1.8700000000000014,4.034999999999965,5.944999999999923,7.134999999999897,9.405833333333307,5.747065495151152,11.027499999999813,20.434000000000314,22.220000000000535,34.56120750308037,54.98888595327735,106.90146189369261,151.15269776061177,235.53097226215323,206.8806271619615,279.1528456583619,641.6599900260569,706.7382526397705,4295657.8764415225,5707494.560935663,11300808.729860887,16745483.892831031,22978900.15737584,17878437.924742054,27928596.225573625,56827379.75251855,62201990.32975004,4295657876441.5225,5707494560935.663,11300808729860.887,16745483892831.031,22978900157375.84,17878437924742.055,27928596225573.625,56827379752518.55,62201990329750.04,174.0,374.7,557.75,673.0,883.1666666666666,539.9585760860632,1038.5,1914.0,2091.0,1.039855072463768,1.0551512342782052,1.0613606588059143,1.066610791826309,1.0652658791737923,0.007719902565183431,1.0697426374393115,1.0727250360459288,1.0812772133526851,96.04499274310595,96.36374819770356,96.61620123935057,96.77373062811282,96.80904081771332,0.36836503704918455,96.99814360111526,97.25284514652748,98.0072463768116,0.019927536231884056,0.027471548534725183,0.030018563988847422,0.03226269371887182,0.031909591822866686,0.003683650370491852,0.03383798760649418,0.03636251802296447,0.03955007256894049
