generation,rank,original_index,cached,evaluation_context,mirrored,evaluate_both_mirrors,is_elite,is_parent,fitness,ranking_key,ranking_progress,progress,dense_progress,time,finished,crashes,timeout,distance,reward,steps,physics_tick_mean,physics_hz_mean,physics_delay_norm_mean,terminated,truncated,front_rank,crowding,front0,priority_score,obj_finished,obj_progress
49,29,41,0,,0,0,0,0,5113639.763285773,"[0.0, 0.05147683279854911]",5.147683279854911,2.857142857142857,5.147683279854911,2.399999999999993,0,1,0,43.51656913757324,5.113639763285773,240,1.0,100.0,0.0,1,0,28,inf,0,0.005147683279854911,0.0,0.05147683279854911
49,30,9,0,,0,0,0,0,5105481.76022896,"[0.0, 0.05139525277273996]",5.139525277273996,2.857142857142857,5.139525277273996,2.399999999999993,0,1,0,43.51704503595829,5.10548176022896,240,1.0,100.0,0.0,1,0,29,inf,0,0.005139525277273996,0.0,0.05139525277273996
49,31,38,0,,0,0,0,0,4972625.62341148,"[0.0, 0.05003667558942523]",5.003667558942523,2.857142857142857,5.003667558942523,2.099999999999999,0,1,0,41.93553104251623,4.9726256234114805,210,1.0,100.0,0.0,1,0,30,inf,0,0.005003667558942523,0.0,0.05003667558942523
49,32,17,0,,0,0,0,0,4794774.761907108,"[0.0, 0.048247146606445315]",4.824714660644531,2.857142857142857,4.824714660644531,1.9900000000000015,0,1,0,39.89873742312193,4.794774761907108,199,1.0,100.0,0.0,1,0,31,inf,0,0.004824714660644532,0.0,0.048247146606445315
49,33,40,0,,0,0,0,0,4773891.993933646,"[0.0, 0.04817831856863839]",4.817831856863839,2.857142857142857,4.817831856863839,3.3899999999999717,0,1,0,39.862930193543434,4.773891993933646,339,1.0,100.0,0.0,1,0,32,inf,0,0.004817831856863839,0.0,0.04817831856863839
49,34,27,0,,0,0,0,0,4767455.718879012,"[0.0, 0.04797995431082589]",4.797995431082589,2.857142857142857,4.797995431082589,2.0500000000000003,0,1,0,39.712203577160835,4.767455718879012,205,1.0,100.0,0.0,1,0,33,inf,0,0.004797995431082589,0.0,0.04797995431082589
49,35,29,0,,0,0,0,0,4623151.218398169,"[0.0, 0.046514892578125]",4.6514892578125,2.857142857142857,4.6514892578125,1.8300000000000014,0,1,0,38.03941433131695,4.623151218398169,183,1.0,100.0,0.0,1,0,34,inf,0,0.0046514892578125005,0.0,0.046514892578125
49,36,42,0,,0,0,0,0,4485751.282049142,"[0.0, 0.045135879516601564]",4.513587951660156,2.857142857142857,4.513587951660156,1.7800000000000014,0,1,0,36.669611014425755,4.485751282049142,178,1.0,100.0,0.0,1,0,35,inf,0,0.004513587951660156,0.0,0.045135879516601564
49,37,6,0,,0,0,0,0,3398753.1075737905,"[0.0, 0.034545789446149555]",3.4545789446149557,2.857142857142857,3.4545789446149557,4.579999999999947,0,1,0,25.837041165679693,3.3987531075737905,458,1.0,100.0,0.0,1,0,36,inf,0,0.0034545789446149555,0.0,0.034545789446149555
49,38,39,0,,0,0,0,0,3066689.2033013366,"[0.0, 0.03142127990722656]",3.1421279907226562,2.857142857142857,3.1421279907226562,6.539999999999905,0,1,0,38.787421320441354,3.0666892033013364,654,1.0,100.0,0.0,1,0,37,inf,0,0.0031421279907226565,0.0,0.03142127990722656
49,39,22,0,,0,0,0,0,3002708.2350586024,"[0.0, 0.030699266706194196]",3.0699266706194197,2.857142857142857,3.0699266706194197,5.7199999999999225,0,1,0,18.43556081825227,3.0027082350586025,572,1.0,100.0,0.0,1,0,38,inf,0,0.00306992667061942,0.0,0.030699266706194196
49,40,35,0,,0,0,0,0,3000234.131197877,"[0.0, 0.030674525669642856]",3.0674525669642856,2.857142857142857,3.0674525669642856,5.7199999999999225,0,1,0,18.43576640937681,3.0002341311978773,572,1.0,100.0,0.0,1,0,39,inf,0,0.003067452566964286,0.0,0.030674525669642856
49,41,47,0,,0,0,0,0,2986010.4844666,"[0.0, 0.030535289219447544]",3.0535289219447543,2.857142857142857,3.0535289219447543,5.749999999999922,0,1,0,18.437478154730343,2.9860104844666004,575,1.0,100.0,0.0,1,0,40,inf,0,0.0030535289219447547,0.0,0.030535289219447544
49,42,30,0,,0,0,0,0,2926079.666297186,"[0.0, 0.0299569811139788]",2.99569811139788,2.857142857142857,2.99569811139788,5.959999999999917,0,1,0,18.44510069437092,2.926079666297186,596,1.0,100.0,0.0,1,0,41,inf,0,0.0029956981113978803,0.0,0.0299569811139788
49,43,4,0,,0,0,0,0,2791871.035471592,"[0.0, 0.028519875662667407]",2.851987566266741,0.0,2.851987566266741,5.009999999999938,0,1,0,16.530795149083133,2.791871035471592,501,1.0,100.0,0.0,1,0,42,inf,0,0.002851987566266741,0.0,0.028519875662667407
49,44,8,0,,0,0,0,0,2605633.055036987,"[0.0, 0.026703807285853795]",2.6703807285853793,0.0,2.6703807285853793,5.469999999999928,0,1,0,47.6735483930388,2.605633055036987,547,1.0,100.0,0.0,1,0,43,inf,0,0.0026703807285853795,0.0,0.026703807285853795
49,45,21,0,,0,0,0,0,1823635.9719056964,"[0.0, 0.018837411063058036]",1.8837411063058036,0.0,1.8837411063058036,5.009999999999938,0,1,0,5.134400107897818,1.8236359719056965,501,1.0,100.0,0.0,1,0,44,inf,0,0.0018837411063058038,0.0,0.018837411063058036
49,46,15,0,,0,0,0,0,1823428.8875621276,"[0.0, 0.018835340227399553]",1.8835340227399553,0.0,1.8835340227399553,5.009999999999938,0,1,0,5.135177828269661,1.8234288875621276,501,1.0,100.0,0.0,1,0,45,inf,0,0.0018835340227399554,0.0,0.018835340227399553
49,47,25,0,,0,0,0,0,1823412.5389294853,"[0.0, 0.018835176740373882]",1.8835176740373882,0.0,1.8835176740373882,5.009999999999938,0,1,0,5.135107903857715,1.8234125389294853,501,1.0,100.0,0.0,1,0,46,inf,0,0.0018835176740373883,0.0,0.018835176740373882
49,48,33,0,,0,0,0,0,1823412.5386960912,"[0.0, 0.018835176740373882]",1.8835176740373882,0.0,1.8835176740373882,5.009999999999938,0,1,0,5.1353412978496635,1.823412538696091,501,1.0,100.0,0.0,1,0,46,inf,0,0.0018835176740373883,0.0,0.018835176740373882
50,1,0,0,,0,0,1,1,14439817.537870698,"[0.0, 0.14506541660853794]",14.506541660853795,14.285714285714285,14.506541660853795,5.659999999999924,0,1,0,124.12298309803009,14.439817537870697,566,1.0,100.0,0.0,1,0,0,inf,1,0.014506541660853795,0.0,0.14506541660853794
50,2,1,0,,0,0,1,1,13904783.35830334,"[0.0, 0.13972206115722657]",13.972206115722658,11.428571428571429,13.972206115722658,5.729999999999922,0,1,0,122.75741931796074,13.904783358303341,573,1.0,100.0,0.0,1,0,1,inf,0,0.013972206115722658,0.0,0.13972206115722657
50,3,2,0,,0,0,1,1,13694047.547666838,"[0.0, 0.1377437046595982]",13.774370465959821,11.428571428571429,13.774370465959821,7.019999999999895,0,1,0,122.91829298436642,13.694047547666838,702,1.0,100.0,0.0,1,0,2,inf,0,0.01377437046595982,0.0,0.1377437046595982
50,4,3,0,,0,0,1,1,13659760.643954776,"[0.0, 0.1375288282121931]",13.752882821219309,11.428571428571429,13.752882821219309,8.299999999999867,0,1,0,122.17726453393698,13.659760643954776,830,1.0,100.0,0.0,1,0,3,inf,0,0.013752882821219309,0.0,0.1375288282121931
50,5,33,0,,0,0,0,1,13645447.22040162,"[0.0, 0.13715471540178573]",13.715471540178573,11.428571428571429,13.715471540178573,5.989999999999917,0,1,0,124.3197769522667,13.645447220401621,599,1.0,100.0,0.0,1,0,4,inf,0,0.013715471540178574,0.0,0.13715471540178573
50,6,14,0,,0,0,0,1,13621241.185608609,"[0.0, 0.13698572431291853]",13.698572431291852,11.428571428571429,13.698572431291852,6.719999999999901,0,1,0,131.24568324536085,13.621241185608609,672,1.0,100.0,0.0,1,0,5,inf,0,0.013698572431291854,0.0,0.13698572431291853
50,7,34,0,,0,0,0,1,12537693.925367452,"[0.0, 0.12664228166852678]",12.664228166852679,11.428571428571429,12.664228166852679,11.639999999999796,0,1,0,134.24148522876203,12.537693925367453,1164,1.0,100.0,0.0,1,0,6,inf,0,0.012664228166852679,0.0,0.12664228166852678
50,8,11,0,,0,0,0,1,10481009.25014914,"[0.0, 0.10539098467145645]",10.539098467145646,8.571428571428571,10.539098467145646,4.799999999999942,0,1,0,89.21699650585651,10.48100925014914,480,1.0,100.0,0.0,1,0,7,inf,0,0.010539098467145645,0.0,0.10539098467145645
50,9,20,0,,0,0,0,1,10184487.250317972,"[0.0, 0.10243374960763114]",10.243374960763115,8.571428571428571,10.243374960763115,4.87999999999994,0,1,0,87.71044514328241,10.184487250317972,488,1.0,100.0,0.0,1,0,8,inf,0,0.010243374960763114,0.0,0.10243374960763114
50,10,27,0,,0,0,0,1,9934745.626015116,"[0.0, 0.09990629468645368]",9.990629468645368,8.571428571428571,9.990629468645368,4.579999999999947,0,1,0,83.84263025224209,9.934745626015115,458,1.0,100.0,0.0,1,0,9,inf,0,0.009990629468645368,0.0,0.09990629468645368
50,11,38,0,,0,0,0,1,9820293.579433452,"[0.0, 0.09861376626150947]",9.861376626150948,8.571428571428571,9.861376626150948,3.099999999999978,0,1,0,83.04671749472618,9.820293579433452,310,1.0,100.0,0.0,1,0,10,inf,0,0.009861376626150949,0.0,0.09861376626150947
50,12,26,0,,0,0,0,1,9677780.894669605,"[0.0, 0.09718764168875559]",9.718764168875559,8.571428571428571,9.718764168875559,3.089999999999978,0,1,0,83.27420595288277,9.677780894669606,309,1.0,100.0,0.0,1,0,11,inf,0,0.009718764168875559,0.0,0.09718764168875559
50,13,40,0,,0,0,0,1,9649076.62446507,"[0.0, 0.09690960475376674]",9.690960475376674,8.571428571428571,9.690960475376674,3.179999999999976,0,1,0,83.85091160237789,9.64907662446507,318,1.0,100.0,0.0,1,0,12,inf,0,0.009690960475376674,0.0,0.09690960475376674
50,14,17,0,,0,0,0,1,9502464.556802824,"[0.0, 0.09569454193115234]",9.569454193115234,8.571428571428571,9.569454193115234,5.689999999999923,0,1,0,89.6363124102354,9.502464556802824,569,1.0,100.0,0.0,1,0,13,inf,0,0.009569454193115235,0.0,0.09569454193115234
50,15,35,0,,0,0,0,1,9510783.91043568,"[0.0, 0.09561067308698382]",9.561067308698382,8.571428571428571,9.561067308698382,4.019999999999959,0,1,0,83.39826270192862,9.51078391043568,402,1.0,100.0,0.0,1,0,14,inf,0,0.009561067308698382,0.0,0.09561067308698382
50,16,15,0,,0,0,0,1,9496765.945342325,"[0.0, 0.09536247253417969]",9.536247253417969,8.571428571428571,9.536247253417969,2.9399999999999813,0,1,0,81.30807564407587,9.496765945342325,294,1.0,100.0,0.0,1,0,15,inf,0,0.00953624725341797,0.0,0.09536247253417969
50,17,43,0,,0,0,0,0,9387359.105155751,"[0.0, 0.09451244899204798]",9.451244899204799,8.571428571428571,9.451244899204799,5.37999999999993,0,1,0,85.79404904693365,9.38735910515575,538,1.0,100.0,0.0,1,0,16,inf,0,0.009451244899204798,0.0,0.09451244899204798
50,18,30,0,,0,0,0,0,9333944.291930092,"[0.0, 0.09373525891985214]",9.373525891985214,8.571428571428571,9.373525891985214,2.949999999999981,0,1,0,81.60005512088537,9.333944291930093,295,1.0,100.0,0.0,1,0,17,inf,0,0.009373525891985214,0.0,0.09373525891985214
50,19,39,0,,0,0,0,0,9329930.680374479,"[0.0, 0.09370310647147044]",9.370310647147043,8.571428571428571,9.370310647147043,3.0299999999999794,0,1,0,79.96677256375551,9.32993068037448,303,1.0,100.0,0.0,1,0,18,inf,0,0.009370310647147044,0.0,0.09370310647147044
50,20,23,0,,0,0,0,0,9188133.181586608,"[0.0, 0.09227112361363002]",9.227112361363002,8.571428571428571,9.227112361363002,2.8899999999999824,0,1,0,79.1797763928771,9.188133181586608,289,1.0,100.0,0.0,1,0,19,inf,0,0.009227112361363003,0.0,0.09227112361363002
50,21,9,0,,0,0,0,0,8991818.503294664,"[0.0, 0.0903219767979213]",9.03219767979213,8.571428571428571,9.03219767979213,3.0299999999999794,0,1,0,79.1764974668622,8.991818503294663,303,1.0,100.0,0.0,1,0,20,inf,0,0.00903219767979213,0.0,0.0903219767979213
50,22,18,0,,0,0,0,0,8585237.752389476,"[0.0, 0.08625515529087611]",8.625515529087611,8.571428571428571,8.625515529087611,3.0199999999999796,0,1,0,77.77669813483953,8.585237752389476,302,1.0,100.0,0.0,1,0,21,inf,0,0.008625515529087613,0.0,0.08625515529087611
50,23,7,0,,0,0,0,0,8236898.804176398,"[0.0, 0.08293974740164621]",8.293974740164622,5.714285714285714,8.293974740164622,4.699999999999944,0,1,0,75.93598822504282,8.236898804176398,470,1.0,100.0,0.0,1,0,22,inf,0,0.008293974740164621,0.0,0.08293974740164621
50,24,12,0,,0,0,0,0,8237473.653315592,"[0.0, 0.08276051112583707]",8.276051112583707,5.714285714285714,8.276051112583707,2.849999999999983,0,1,0,77.45926811546087,8.237473653315591,285,1.0,100.0,0.0,1,0,23,inf,0,0.008276051112583708,0.0,0.08276051112583707
50,25,42,0,,0,0,0,0,7517616.589743496,"[0.0, 0.0755598885672433]",7.55598885672433,5.714285714285714,7.55598885672433,2.8299999999999836,0,1,0,72.26698083430529,7.517616589743496,283,1.0,100.0,0.0,1,0,24,inf,0,0.00755598885672433,0.0,0.0755598885672433
50,26,19,0,,0,0,0,0,7493357.003893147,"[0.0, 0.07532430376325334]",7.532430376325334,5.714285714285714,7.532430376325334,2.899999999999982,0,1,0,73.37243218719959,7.493357003893148,290,1.0,100.0,0.0,1,0,25,inf,0,0.007532430376325335,0.0,0.07532430376325334
50,27,21,0,,0,0,0,0,7367143.394977981,"[0.0, 0.07404515402657645]",7.404515402657645,5.714285714285714,7.404515402657645,2.7299999999999858,0,1,0,72.00767966359854,7.367143394977981,273,1.0,100.0,0.0,1,0,26,inf,0,0.0074045154026576455,0.0,0.07404515402657645
50,28,10,0,,0,0,0,0,7097790.582967118,"[0.0, 0.07142857142857142]",7.142857142857142,5.714285714285714,7.142857142857142,3.4999999999999694,0,1,0,66.559890024364,7.097790582967118,350,1.0,100.0,0.0,1,0,27,inf,0,0.007142857142857143,0.0,0.07142857142857142
50,29,36,0,,0,0,0,0,7106389.505220638,"[0.0, 0.07142857142857142]",7.142857142857142,5.714285714285714,7.142857142857142,2.6399999999999877,0,1,0,67.63763650506735,7.106389505220638,264,1.0,100.0,0.0,1,0,27,inf,0,0.007142857142857143,0.0,0.07142857142857142
50,30,4,0,,0,0,0,0,5818561.8399663465,"[0.0, 0.05850813729422432]",5.850813729422432,5.714285714285714,5.850813729422432,2.2199999999999966,0,1,0,51.88945608586073,5.818561839966346,222,1.0,100.0,0.0,1,0,28,inf,0,0.005850813729422432,0.0,0.05850813729422432
50,31,8,0,,0,0,0,0,5626090.3880026415,"[0.0, 0.05657539367675781]",5.657539367675781,2.857142857142857,5.657539367675781,2.1399999999999983,0,1,0,48.97967313975096,5.626090388002641,214,1.0,100.0,0.0,1,0,29,inf,0,0.005657539367675782,0.0,0.05657539367675781
50,32,45,0,,0,0,0,0,5459786.116039688,"[0.0, 0.05496433803013393]",5.496433803013393,2.857142857142857,5.496433803013393,2.6599999999999873,0,1,0,47.686973705887794,5.459786116039687,266,1.0,100.0,0.0,1,0,30,inf,0,0.005496433803013394,0.0,0.05496433803013393
50,33,46,0,,0,0,0,0,5391312.296274127,"[0.0, 0.05427158900669643]",5.427158900669643,2.857142857142857,5.427158900669643,2.579999999999989,0,1,0,46.604395516216755,5.391312296274127,258,1.0,100.0,0.0,1,0,31,inf,0,0.0054271589006696435,0.0,0.05427158900669643
50,34,47,0,,0,0,0,0,5261215.729435452,"[0.0, 0.05291660853794642]",5.291660853794642,2.857142857142857,5.291660853794642,2.0400000000000005,0,1,0,45.12435919046402,5.2612157294354525,204,1.0,100.0,0.0,1,0,32,inf,0,0.005291660853794643,0.0,0.05291660853794642
50,35,16,0,,0,0,0,0,5194508.6093708165,"[0.0, 0.052246529715401786]",5.224652971540179,2.857142857142857,5.224652971540179,2.010000000000001,0,1,0,44.36216936260462,5.194508609370817,201,1.0,100.0,0.0,1,0,33,inf,0,0.005224652971540179,0.0,0.052246529715401786
50,36,37,0,,0,0,0,0,5119576.115037261,"[0.0, 0.05149519784109933]",5.149519784109933,2.857142857142857,5.149519784109933,1.9900000000000015,0,1,0,43.669072672724724,5.119576115037261,199,1.0,100.0,0.0,1,0,34,inf,0,0.005149519784109933,0.0,0.05149519784109933
50,37,24,0,,0,0,0,0,5028711.331256353,"[0.0, 0.050583539690290176]",5.058353969029017,2.857142857142857,5.058353969029017,1.9600000000000015,0,1,0,42.63777266442776,5.028711331256353,196,1.0,100.0,0.0,1,0,35,inf,0,0.005058353969029018,0.0,0.050583539690290176
50,38,22,0,,0,0,0,0,5017721.442466629,"[0.0, 0.050512640816824786]",5.051264081682478,2.857142857142857,5.051264081682478,2.349999999999994,0,1,0,42.63921584933996,5.0177214424666285,235,1.0,100.0,0.0,1,0,36,inf,0,0.005051264081682479,0.0,0.050512640816824786
50,39,5,0,,0,0,0,0,4829722.139325554,"[0.0, 0.048619624546595984]",4.861962454659598,2.857142857142857,4.861962454659598,2.2199999999999966,0,1,0,40.31533404439688,4.829722139325553,222,1.0,100.0,0.0,1,0,37,inf,0,0.004861962454659599,0.0,0.048619624546595984
50,40,29,0,,0,0,0,0,4524386.486985,"[0.0, 0.04552323477608817]",4.552323477608817,2.857142857142857,4.552323477608817,1.7900000000000014,0,1,0,36.9906238168478,4.524386486985,179,1.0,100.0,0.0,1,0,38,inf,0,0.004552323477608817,0.0,0.04552323477608817
50,41,32,0,,0,0,0,0,4486242.9562692,"[0.0, 0.04516579764229912]",4.5165797642299115,2.857142857142857,4.5165797642299115,2.0300000000000007,0,1,0,36.80796071141958,4.4862429562692,203,1.0,100.0,0.0,1,0,39,inf,0,0.004516579764229912,0.0,0.04516579764229912
50,42,6,0,,0,0,0,0,4471840.260577463,"[0.0, 0.045018768310546874]",4.5018768310546875,2.857142857142857,4.5018768310546875,2.0000000000000013,0,1,0,36.57047722488642,4.471840260577463,200,1.0,100.0,0.0,1,0,40,inf,0,0.004501876831054688,0.0,0.045018768310546874
50,43,28,0,,0,0,0,0,4424930.7823831495,"[0.0, 0.04454966953822544]",4.454966953822544,2.857142857142857,4.454966953822544,2.0000000000000013,0,1,0,36.17143939435482,4.424930782383149,200,1.0,100.0,0.0,1,0,41,inf,0,0.004454966953822545,0.0,0.04454966953822544
50,44,44,0,,0,0,0,0,4366578.146366442,"[0.0, 0.043940135410853794]",4.394013541085379,2.857142857142857,4.394013541085379,1.7400000000000013,0,1,0,35.39471893757582,4.366578146366441,174,1.0,100.0,0.0,1,0,42,inf,0,0.004394013541085379,0.0,0.043940135410853794
50,45,25,0,,0,0,0,0,3987690.0661438704,"[0.0, 0.040151214599609374]",4.0151214599609375,2.857142857142857,4.0151214599609375,1.7400000000000013,0,1,0,31.3938170671463,3.9876900661438706,174,1.0,100.0,0.0,1,0,43,inf,0,0.004015121459960937,0.0,0.040151214599609374
50,46,31,0,,0,0,0,0,1823625.072570863,"[0.0, 0.018837302071707588]",1.883730207170759,0.0,1.883730207170759,5.009999999999938,0,1,0,5.134599896671716,1.823625072570863,501,1.0,100.0,0.0,1,0,44,inf,0,0.001883730207170759,0.0,0.018837302071707588
50,47,41,0,,0,0,0,0,1823554.2278901115,"[0.0, 0.018836593627929686]",1.8836593627929685,0.0,1.8836593627929685,5.009999999999938,0,1,0,5.134902857811539,1.8235542278901116,501,1.0,100.0,0.0,1,0,45,inf,0,0.0018836593627929686,0.0,0.018836593627929686
50,48,13,0,,0,0,0,0,1822246.3314514374,"[0.0, 0.018823514665876118]",1.8823514665876118,0.0,1.8823514665876118,5.009999999999938,0,1,0,5.135136175056687,1.8222463314514374,501,1.0,100.0,0.0,1,0,46,inf,0,0.0018823514665876119,0.0,0.018823514665876118
51,1,0,0,,0,0,1,1,14439817.537870698,"[0.0, 0.14506541660853794]",14.506541660853795,14.285714285714285,14.506541660853795,5.659999999999924,0,1,0,124.12298309803009,14.439817537870697,566,1.0,100.0,0.0,1,0,0,inf,1,0.014506541660853795,0.0,0.14506541660853794
51,2,9,0,,0,0,1,1,14214225.828148393,"[0.0, 0.1428405216761998]",14.28405216761998,11.428571428571429,14.28405216761998,5.969999999999917,0,1,0,126.3394715860486,14.214225828148393,597,1.0,100.0,0.0,1,0,1,inf,0,0.014284052167619979,0.0,0.1428405216761998
51,3,15,0,,0,0,1,1,14012623.320214173,"[0.0, 0.14145453316824777]",14.145453316824778,11.428571428571429,14.145453316824778,12.269999999999783,0,1,0,129.99661060675862,14.012623320214173,1227,1.0,100.0,0.0,1,0,2,inf,0,0.014145453316824777,0.0,0.14145453316824777
51,4,1,0,,0,0,1,1,13904783.35830334,"[0.0, 0.13972206115722657]",13.972206115722658,11.428571428571429,13.972206115722658,5.729999999999922,0,1,0,122.75741931796074,13.904783358303341,573,1.0,100.0,0.0,1,0,3,inf,0,0.013972206115722658,0.0,0.13972206115722657
51,5,2,0,,0,0,0,1,13694047.547666838,"[0.0, 0.1377437046595982]",13.774370465959821,11.428571428571429,13.774370465959821,7.019999999999895,0,1,0,122.91829298436642,13.694047547666838,702,1.0,100.0,0.0,1,0,4,inf,0,0.01377437046595982,0.0,0.1377437046595982
51,6,3,0,,0,0,0,1,13659760.643954776,"[0.0, 0.1375288282121931]",13.752882821219309,11.428571428571429,13.752882821219309,8.299999999999867,0,1,0,122.17726453393698,13.659760643954776,830,1.0,100.0,0.0,1,0,5,inf,0,0.013752882821219309,0.0,0.1375288282121931
51,7,42,0,,0,0,0,1,11693624.235591656,"[0.0, 0.11816226414271763]",11.816226414271764,11.428571428571429,11.816226414271764,11.249999999999805,0,1,0,102.17868010992242,11.693624235591656,1125,1.0,100.0,0.0,1,0,6,inf,0,0.011816226414271764,0.0,0.11816226414271763
51,8,36,0,,0,0,0,1,10517209.158046195,"[0.0, 0.10565697806222098]",10.565697806222097,8.571428571428571,10.565697806222097,3.839999999999962,0,1,0,88.64817590266466,10.517209158046196,384,1.0,100.0,0.0,1,0,7,inf,0,0.010565697806222098,0.0,0.10565697806222098
51,9,46,0,,0,0,0,1,10006208.178888364,"[0.0, 0.10057193211146762]",10.057193211146762,8.571428571428571,10.057193211146762,4.089999999999957,0,1,0,85.03225839883089,10.006208178888365,409,1.0,100.0,0.0,1,0,8,inf,0,0.010057193211146762,0.0,0.10057193211146762
51,10,27,0,,0,0,0,1,9930651.494883768,"[0.0, 0.09972735813685826]",9.972735813685826,8.571428571428571,9.972735813685826,3.1999999999999758,0,1,0,84.31880205869675,9.930651494883769,320,1.0,100.0,0.0,1,0,9,inf,0,0.009972735813685827,0.0,0.09972735813685826
51,11,39,0,,0,0,0,1,9654629.983304806,"[0.0, 0.09694412776402064]",9.694412776402064,8.571428571428571,9.694412776402064,2.9699999999999807,0,1,0,82.79309725761414,9.654629983304806,297,1.0,100.0,0.0,1,0,10,inf,0,0.009694412776402065,0.0,0.09694412776402064
51,12,29,0,,0,0,0,1,9487663.409036942,"[0.0, 0.0952744620186942]",9.52744620186942,8.571428571428571,9.52744620186942,2.9699999999999807,0,1,0,82.79283247888088,9.487663409036942,297,1.0,100.0,0.0,1,0,11,inf,0,0.00952744620186942,0.0,0.0952744620186942
51,13,19,0,,0,0,0,1,9462341.793960258,"[0.0, 0.09504424503871373]",9.504424503871373,8.571428571428571,9.504424503871373,3.1999999999999758,0,1,0,82.70991111546755,9.462341793960258,320,1.0,100.0,0.0,1,0,12,inf,0,0.009504424503871373,0.0,0.09504424503871373
51,14,17,0,,0,0,0,1,9259234.02674762,"[0.0, 0.09322218213762558]",9.322218213762557,8.571428571428571,9.322218213762557,5.289999999999932,0,1,0,84.18701493740082,9.25923402674762,529,1.0,100.0,0.0,1,0,13,inf,0,0.009322218213762558,0.0,0.09322218213762558
51,15,37,0,,0,0,0,1,9140384.81773159,"[0.0, 0.09181365966796876]",9.181365966796875,8.571428571428571,9.181365966796875,3.089999999999978,0,1,0,81.1490652859211,9.140384817731588,309,1.0,100.0,0.0,1,0,14,inf,0,0.009181365966796876,0.0,0.09181365966796876
51,16,6,0,,0,0,0,1,8978036.547131917,"[0.0, 0.09044821602957591]",9.04482160295759,8.571428571428571,9.04482160295759,5.6699999999999235,0,1,0,85.05582567304373,8.978036547131916,567,1.0,100.0,0.0,1,0,15,inf,0,0.009044821602957592,0.0,0.09044821602957591
51,17,10,0,,0,0,0,0,8208685.270700287,"[0.0, 0.08268162863595147]",8.268162863595146,5.714285714285714,8.268162863595146,4.939999999999939,0,1,0,77.59289485961199,8.208685270700286,494,1.0,100.0,0.0,1,0,16,inf,0,0.008268162863595148,0.0,0.08268162863595147
51,18,31,0,,0,0,0,0,8035756.669195386,"[0.0, 0.08098534175327846]",8.098534175327845,5.714285714285714,8.098534175327845,5.269999999999932,0,1,0,77.50613246113062,8.035756669195386,527,1.0,100.0,0.0,1,0,17,inf,0,0.008098534175327845,0.0,0.08098534175327846
51,19,44,0,,0,0,0,0,8031563.385700505,"[0.0, 0.08069738660539899]",8.0697386605399,5.714285714285714,8.0697386605399,2.809999999999984,0,1,0,75.27483939379454,8.031563385700505,281,1.0,100.0,0.0,1,0,18,inf,0,0.008069738660539899,0.0,0.08069738660539899
51,20,18,0,,0,0,0,0,7886718.689507818,"[0.0, 0.07925093514578684]",7.925093514578683,5.714285714285714,7.925093514578683,2.8299999999999836,0,1,0,74.82507086545229,7.886718689507818,283,1.0,100.0,0.0,1,0,19,inf,0,0.007925093514578685,0.0,0.07925093514578684
51,21,11,0,,0,0,0,0,7883595.997562897,"[0.0, 0.07923071725027901]",7.923071725027901,5.714285714285714,7.923071725027901,2.9399999999999813,0,1,0,75.72746500372887,7.883595997562898,294,1.0,100.0,0.0,1,0,20,inf,0,0.0079230717250279,0.0,0.07923071725027901
51,22,34,0,,0,0,0,0,7106790.322833219,"[0.0, 0.07142857142857142]",7.142857142857142,5.714285714285714,7.142857142857142,2.5999999999999885,0,1,0,66.82002392411232,7.106790322833219,260,1.0,100.0,0.0,1,0,21,inf,0,0.007142857142857143,0.0,0.07142857142857142
51,23,24,0,,0,0,0,0,6371932.031160339,"[0.0, 0.06405688694545202]",6.405688694545201,5.714285714285714,6.405688694545201,2.3699999999999934,0,1,0,56.66338486224413,6.3719320311603385,237,1.0,100.0,0.0,1,0,22,inf,0,0.006405688694545202,0.0,0.06405688694545202
51,24,47,0,,0,0,0,0,5501526.17368362,"[0.0, 0.05538073948451452]",5.538073948451451,2.857142857142857,5.538073948451451,2.6499999999999875,0,1,0,47.7747678309679,5.50152617368362,265,1.0,100.0,0.0,1,0,23,inf,0,0.005538073948451452,0.0,0.05538073948451452
51,25,21,0,,0,0,0,0,5483996.473140255,"[0.0, 0.055207443237304685]",5.520744323730469,2.857142857142857,5.520744323730469,2.669999999999987,0,1,0,47.85059021413326,5.483996473140254,267,1.0,100.0,0.0,1,0,24,inf,0,0.005520744323730469,0.0,0.055207443237304685
51,26,13,0,,0,0,0,0,5272119.580369058,"[0.0, 0.053071648733956464]",5.307164873395647,2.857142857142857,5.307164873395647,2.4999999999999907,0,1,0,45.293026588857174,5.272119580369058,250,1.0,100.0,0.0,1,0,25,inf,0,0.005307164873395647,0.0,0.053071648733956464
51,27,38,0,,0,0,0,0,5248481.157160079,"[0.0, 0.05287726266043527]",5.287726266043527,2.857142857142857,5.287726266043527,2.9199999999999817,0,1,0,45.10888344794512,5.248481157160079,292,1.0,100.0,0.0,1,0,26,inf,0,0.005287726266043527,0.0,0.05287726266043527
51,28,5,0,,0,0,0,0,5177186.096668046,"[0.0, 0.05211530412946429]",5.211530412946429,2.857142857142857,5.211530412946429,2.429999999999992,0,1,0,44.316278383135796,5.177186096668046,243,1.0,100.0,0.0,1,0,27,inf,0,0.0052115304129464295,0.0,0.05211530412946429
