generation,best_fitness,best_progress,best_dense_progress,best_ranking_progress,best_time,best_finished,best_crashes,best_distance,best_steps,best_reward,best_ranking_key,current_mutation_prob,current_mutation_sigma,cached_evaluations,evaluated_count,rollout_count,mirror_rollout_count,mirror_individual_count,population_size,finish_count,crash_count,timeout_count,terminated_count,truncated_count,virtual_time_sum,cumulative_virtual_time,virtual_steps_sum,cumulative_virtual_steps,generation_wall_seconds,cumulative_wall_seconds,mean_progress,mean_dense_progress,mean_ranking_progress,mean_reward,mean_time,mean_physics_tick_count,mean_physics_hz,mean_physics_delay_norm,progress_min,progress_p10,progress_p25,progress_median,progress_mean,progress_std,progress_p75,progress_p90,progress_max,dense_progress_min,dense_progress_p10,dense_progress_p25,dense_progress_median,dense_progress_mean,dense_progress_std,dense_progress_p75,dense_progress_p90,dense_progress_max,ranking_progress_min,ranking_progress_p10,ranking_progress_p25,ranking_progress_median,ranking_progress_mean,ranking_progress_std,ranking_progress_p75,ranking_progress_p90,ranking_progress_max,time_min,time_p10,time_p25,time_median,time_mean,time_std,time_p75,time_p90,time_max,distance_min,distance_p10,distance_p25,distance_median,distance_mean,distance_std,distance_p75,distance_p90,distance_max,reward_min,reward_p10,reward_p25,reward_median,reward_mean,reward_std,reward_p75,reward_p90,reward_max,fitness_min,fitness_p10,fitness_p25,fitness_median,fitness_mean,fitness_std,fitness_p75,fitness_p90,fitness_max,steps_min,steps_p10,steps_p25,steps_median,steps_mean,steps_std,steps_p75,steps_p90,steps_max,physics_tick_min,physics_tick_p10,physics_tick_p25,physics_tick_median,physics_tick_mean,physics_tick_std,physics_tick_p75,physics_tick_p90,physics_tick_max,physics_hz_min,physics_hz_p10,physics_hz_p25,physics_hz_median,physics_hz_mean,physics_hz_std,physics_hz_p75,physics_hz_p90,physics_hz_max,physics_delay_norm_min,physics_delay_norm_p10,physics_delay_norm_p25,physics_delay_norm_median,physics_delay_norm_mean,physics_delay_norm_std,physics_delay_norm_p75,physics_delay_norm_p90,physics_delay_norm_max,front0_size,best_rank,best_crowding,best_priority_score,best_scalar_fitness,best_obj_finished,best_obj_progress,mean_obj_finished,mean_obj_progress
135,0.07889622279575893,77.14285714285715,78.89622279575893,78.89622279575893,26.94000000000141,0,1,905.7648635208607,2694,78.6159170308954,"[0.0, 0.7889622279575893]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,599.1200000000106,43946.68000000008,59912,4394668,14.84996860002866,935.3463782999897,28.03571428571429,29.722478563674542,29.722478563674542,29.58735060237807,12.481666666666888,1.0,100.0,0.0,2.857142857142857,7.714285714285714,8.571428571428571,20.0,28.03571428571429,24.227214205584293,46.42857142857143,68.28571428571432,77.14285714285715,3.5182952880859375,8.176235471452987,11.323953356061663,20.78967911856515,29.722478563674542,24.31154465982172,48.567811631919085,70.1259406038699,78.89622279575893,3.5182952880859375,8.176235471452987,11.323953356061663,20.78967911856515,29.722478563674542,24.31154465982172,48.567811631919085,70.1259406038699,78.89622279575893,1.6500000000000012,5.625999999999925,6.934999999999897,8.754999999999857,12.481666666666888,8.28297383525775,20.232500000000364,25.429000000001178,29.830000000001863,23.890590674986015,70.81844848683323,109.44038855470717,187.84509833529592,311.29462980101306,287.5645605747345,493.47979615893564,781.5351175680764,926.8388221934438,3.436771397495263,8.105234653004501,11.252918915673108,20.70194087926243,29.58735060237807,24.233510889427752,48.28119315212291,69.87003878781861,78.6159170308954,3436771.3974952633,8105234.653004501,11252918.915673109,20701940.879262432,29587350.60237807,24233510.889427755,48281193.152122915,69870038.78781863,78615917.0308954,165.0,562.6,693.5,875.5,1248.1666666666667,828.2973835257211,2023.25,2542.9,2983.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,inf,0.07889622279575893,78615917.0308954,0.0,0.7889622279575893,0.0,0.2972247856367454
136,0.07889622279575893,77.14285714285715,78.89622279575893,78.89622279575893,26.94000000000141,0,1,905.7648635208607,2694,78.6159170308954,"[0.0, 0.7889622279575893]",0.2,0.2,0,48,48,0,0,48,0,46,2,46,2,638.1000000000159,44584.78000000009,63810,4458478,17.635606999974698,953.0942906999844,30.53571428571429,32.05814091328031,32.05814091328031,31.915278414154837,13.293750000000331,1.0,100.0,0.0,0.0,4.857142857142858,10.714285714285715,20.0,30.53571428571429,26.88572598805474,58.57142857142857,77.14285714285715,77.14285714285715,1.8901770455496654,5.348878043038505,11.386158806937082,20.547704696655273,32.05814091328031,26.922394286006416,61.07142857142857,78.23107474190849,78.89622279575893,1.8901770455496654,5.348878043038505,11.386158806937082,20.547704696655273,32.05814091328031,26.922394286006416,61.07142857142857,78.23107474190849,78.89622279575893,1.5500000000000012,3.7869999999999635,6.127499999999914,9.064999999999852,13.293750000000331,9.27953497061381,22.965000000000792,27.4930000000015,30.00000000000189,5.24244709793129,49.261683353781706,111.02757869102061,188.98378886654973,341.66579214120185,320.6114903155564,672.3954840693623,903.1570317730308,926.8388221934438,1.830071803102568,5.3107287813551505,11.317772433461133,20.454865712866408,31.915278414154837,26.835739033098413,60.82762779834287,77.9542022402019,78.6159170308954,1830071.803102568,5310728.781355151,11317772.433461133,20454865.712866407,31915278.41415484,26835739.033098415,60827627.79834287,77954202.2402019,78615917.0308954,155.0,378.7,612.75,906.5,1329.375,927.95349706132,2296.5,2749.3000000000006,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,inf,0.07889622279575893,78615917.0308954,0.0,0.7889622279575893,0.0,0.32058140913280314
137,0.07981657845633372,77.14285714285715,79.81657845633372,79.81657845633372,24.410000000001016,0,1,920.0495861545205,2441,79.56155840674755,"[0.0, 0.7981657845633372]",0.2,0.2,0,48,48,0,0,48,0,47,1,47,1,629.6200000000125,45214.4000000001,62962,4521440,18.80193469999358,971.964691000001,29.82142857142857,31.651281481763878,31.651281481763878,31.509983063121325,13.117083333333595,1.0,100.0,0.0,0.0,2.857142857142857,8.571428571428571,14.285714285714285,29.82142857142857,26.353859971058316,57.14285714285714,77.14285714285715,77.14285714285715,2.3660169328962053,5.315417698451451,11.073807307652064,16.915716443743026,31.651281481763878,26.503758319992198,59.93479284552128,78.39275305611747,79.81657845633372,2.3660169328962053,5.315417698451451,11.073807307652064,16.915716443743026,31.651281481763878,26.503758319992198,59.93479284552128,78.39275305611747,79.81657845633372,1.6700000000000013,4.182999999999955,6.427499999999908,8.744999999999859,13.117083333333595,8.544550885002534,21.892500000000624,25.303000000001155,30.00000000000189,12.601944650989026,47.05400654971599,106.23303127003601,150.42181568592787,335.91864255049177,312.9939301439263,639.8944762572646,903.1570317730308,947.5966073423624,2.3059043309515546,5.279600644444901,10.986965339885785,16.828570256654487,31.509983063121325,26.4238079048297,59.7038823878698,78.14082168684565,79.56155840674755,2305904.3309515547,5279600.6444449015,10986965.339885784,16828570.256654486,31509983.063121323,26423807.9048297,59703882.38786979,78140821.68684565,79561558.40674755,167.0,418.3,642.75,874.5,1311.7083333333333,854.4550885002026,2189.25,2530.3,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,inf,0.07981657845633372,79561558.40674755,0.0,0.7981657845633372,0.0,0.31651281481763877
138,0.07981657845633372,77.14285714285715,79.81657845633372,79.81657845633372,24.410000000001016,0,1,920.0495861545205,2441,79.56155840674755,"[0.0, 0.7981657845633372]",0.2,0.2,0,48,48,0,0,48,0,47,1,47,1,621.3700000000134,45835.77000000011,62137,4583577,20.24959049996687,992.3221277999692,30.238095238095237,31.9357187267067,31.9357187267067,31.796137035914047,12.945208333333612,1.0,100.0,0.0,0.0,2.857142857142857,8.571428571428571,20.0,30.238095238095237,26.379190245428976,57.14285714285714,68.28571428571432,77.14285714285715,1.9603783743722096,3.8949268886021207,11.153802871704102,21.367999485560826,31.9357187267067,26.69519447037566,60.0,70.98034378439421,79.81657845633372,1.9603783743722096,3.8949268886021207,11.153802871704102,21.367999485560826,31.9357187267067,26.69519447037566,60.0,70.98034378439421,79.81657845633372,1.5700000000000012,2.4169999999999923,6.129999999999914,8.754999999999857,12.945208333333612,8.987922681202434,21.68750000000059,26.130000000001285,30.00000000000189,7.417863407972618,30.196444042772054,105.56364218479939,192.00105572864413,337.9407926545,310.46958974322735,647.0735749267042,803.0441467881209,922.4577666223049,1.9002709565088025,3.868246692158078,11.082396766213627,21.2702570166601,31.796137035914047,26.611851847845383,59.78202836074337,70.6933707402474,79.56155840674755,1900270.9565088025,3868246.692158078,11082396.766213628,21270257.0166601,31796137.035914045,26611851.847845387,59782028.360743366,70693370.74024741,79561558.40674755,157.0,241.7,613.0,875.5,1294.5208333333333,898.7922681201919,2168.75,2613.0,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,inf,0.07981657845633372,79561558.40674755,0.0,0.7981657845633372,0.0,0.319357187267067
139,0.07981657845633372,77.14285714285715,79.81657845633372,79.81657845633372,24.410000000001016,0,1,920.0495861545205,2441,79.56155840674755,"[0.0, 0.7981657845633372]",0.2,0.2,0,48,48,0,0,48,0,47,1,47,1,581.3900000000094,46417.16000000012,58139,4641716,18.085646599996835,1010.5232685999945,29.523809523809522,31.14304912929411,31.14304912929411,31.011805871133717,12.112291666666863,1.0,100.0,0.0,0.0,5.714285714285714,10.714285714285715,17.142857142857142,29.523809523809522,25.709876165129696,57.14285714285714,77.14285714285715,77.14285714285715,2.373052324567522,5.869166237967355,11.464123044695175,18.7586293901716,31.14304912929411,25.728613387699163,59.57163936762574,77.6898296901158,79.81657845633372,2.373052324567522,5.869166237967355,11.464123044695175,18.7586293901716,31.14304912929411,25.728613387699163,59.57163936762574,77.6898296901158,79.81657845633372,1.7100000000000013,4.43999999999995,6.129999999999914,8.314999999999866,12.112291666666863,8.273510752089411,18.485000000000092,25.771000000001234,30.00000000000189,16.276023161532066,54.94999670684338,108.44117153063416,169.17931914702058,328.6748270506205,302.77505113625716,619.6165153328329,901.588700401038,922.4577666223049,2.308736048544361,5.823811287970648,11.370440991865578,18.670809925969124,31.011805871133717,25.650516491987425,59.316913443234284,77.40869443049662,79.56155840674755,2308736.0485443613,5823811.287970648,11370440.991865579,18670809.925969124,31011805.871133715,25650516.491987426,59316913.44323429,77408694.43049662,79561558.40674755,171.0,444.0,613.0,831.5,1211.2291666666667,827.3510752088895,1848.5,2577.1000000000004,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,inf,0.07981657845633372,79561558.40674755,0.0,0.7981657845633372,0.0,0.31143049129294104
140,0.07981657845633372,77.14285714285715,79.81657845633372,79.81657845633372,24.410000000001016,0,1,920.0495861545205,2441,79.56155840674755,"[0.0, 0.7981657845633372]",0.2,0.2,0,48,48,0,0,48,0,47,1,47,1,652.550000000014,47069.71000000014,65255,4706971,21.35914130002493,1031.9836867999984,32.5595238095238,34.396493867843155,34.396493867843155,34.250384621742995,13.594791666666959,1.0,100.0,0.0,0.0,2.857142857142857,8.571428571428571,20.0,32.5595238095238,27.26002020934796,57.14285714285714,77.14285714285715,77.14285714285715,1.8461009434291293,4.924478803362165,11.288474627903529,21.311289923531668,34.396493867843155,27.387200707133033,60.0,77.57417515345982,79.81657845633372,1.8461009434291293,4.924478803362165,11.288474627903529,21.311289923531668,34.396493867843155,27.387200707133033,60.0,77.57417515345982,79.81657845633372,1.6500000000000012,3.426999999999971,5.702499999999922,10.10499999999983,13.594791666666959,8.882966609750351,21.837500000000613,25.65200000000122,30.00000000000189,5.4297043131664395,41.95221884697676,107.44979162785967,193.54053980857134,369.6627668177678,320.03078187054166,651.7685278039426,902.0937036707998,922.4577666223049,1.785995513724817,4.891846851143319,11.196241512309882,21.212445391125847,34.250384621742995,27.303392519466012,59.784458962243804,77.29996340502319,79.56155840674755,1785995.513724817,4891846.851143318,11196241.51230988,21212445.39112585,34250384.62174299,27303392.519466013,59784458.9622438,77299963.4050232,79561558.40674755,165.0,342.7,570.25,1010.5,1359.4791666666667,888.2966609749839,2183.75,2565.2000000000007,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,inf,0.07981657845633372,79561558.40674755,0.0,0.7981657845633372,0.0,0.3439649386784314
141,0.07981657845633372,77.14285714285715,79.81657845633372,79.81657845633372,24.410000000001016,0,1,920.0495861545205,2441,79.56155840674755,"[0.0, 0.7981657845633372]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,554.0700000000065,47623.780000000144,55407,4762378,18.495457599987276,1050.5834657999803,28.273809523809522,30.031673392691392,30.031673392691392,29.905927233677563,11.543125000000137,1.0,100.0,0.0,0.0,2.857142857142857,8.571428571428571,20.0,28.273809523809522,24.8481071654405,48.57142857142857,69.1428571428572,77.14285714285715,1.960040501185826,5.403386797223773,11.159652982439315,21.67581285749163,30.031673392691392,24.84168399438743,51.099184063916795,70.46518435648571,79.81657845633372,1.960040501185826,5.403386797223773,11.159652982439315,21.67581285749163,30.031673392691392,24.84168399438743,51.099184063916795,70.46518435648571,79.81657845633372,1.6500000000000012,2.9389999999999814,5.762499999999921,8.399999999999865,11.543125000000137,7.756762951410924,19.097500000000185,23.787000000000923,29.830000000001863,6.0640672384470236,48.46563336998224,104.44361180253327,191.80727563612163,314.9090138253737,292.47778278173746,535.7827728502452,789.4685487747198,922.4577666223049,1.8999344371185882,5.365118331590403,11.092447686956767,21.576015644470854,29.905927233677563,24.767480628395337,50.84874828114394,70.25398220568874,79.56155840674755,1899934.4371185882,5365118.331590403,11092447.686956767,21576015.644470856,29905927.233677566,24767480.628395334,50848748.28114393,70253982.20568873,79561558.40674755,165.0,293.9,576.25,840.0,1154.3125,775.6762951410531,1909.75,2378.7000000000003,2983.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,inf,0.07981657845633372,79561558.40674755,0.0,0.7981657845633372,0.0,0.3003167339269139
142,0.07981657845633372,77.14285714285715,79.81657845633372,79.81657845633372,24.410000000001016,0,1,920.0495861545205,2441,79.56155840674755,"[0.0, 0.7981657845633372]",0.2,0.2,0,48,48,0,0,48,0,47,1,47,1,641.2700000000161,48265.05000000016,64127,4826505,21.824313000019174,1072.4981170999818,32.32142857142857,33.908188905974846,33.908188905974846,33.76443052175218,13.359791666667002,1.0,100.0,0.0,0.0,4.857142857142858,8.571428571428571,20.0,32.32142857142857,27.081109275504886,57.14285714285714,77.14285714285715,77.14285714285715,1.9454901559012279,5.715485709054129,11.31439277103969,21.5898254939488,33.908188905974846,27.19307513845706,60.0,78.17308316911969,79.81657845633372,1.9454901559012279,5.715485709054129,11.31439277103969,21.5898254939488,33.908188905974846,27.19307513845706,60.0,78.17308316911969,79.81657845633372,2.5199999999999902,2.99899999999998,5.287499999999932,7.8299999999998775,13.359791666667002,9.38092934486098,22.530000000000722,26.613000000001364,30.00000000000189,8.76614682583022,52.40178082883358,100.90918241813779,192.91337563772686,368.80088932926736,322.65196192556175,652.0159193146974,910.0502803109587,951.8583276942372,1.8853813897544027,5.675442596099412,11.24781351716429,21.477733901219764,33.76443052175218,27.10615456264297,59.767995414008006,77.89579625647342,79.56155840674755,1885381.3897544027,5675442.596099412,11247813.51716429,21477733.901219763,33764430.521752186,27106154.562642973,59767995.41400801,77895796.2564734,79561558.40674755,252.0,299.9,528.75,783.0,1335.9791666666667,938.0929344860449,2253.0,2661.3,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,inf,0.07981657845633372,79561558.40674755,0.0,0.7981657845633372,0.0,0.3390818890597485
143,0.08059581179673227,80.0,80.59581179673226,80.59581179673226,23.430000000000863,0,1,929.1710711270571,2343,80.35058262566112,"[0.0, 0.8059581179673226]",0.2,0.2,0,48,48,0,0,48,0,47,1,47,1,609.620000000013,48874.67000000017,60962,4887467,21.47330030001467,1094.1108348999987,30.5952380952381,32.571917291290085,32.571917291290085,32.43476900460092,12.700416666666937,1.0,100.0,0.0,0.0,2.857142857142857,8.571428571428571,15.714285714285714,30.5952380952381,28.13329746588293,57.14285714285714,77.14285714285715,80.0,0.850693838936942,3.936781202043806,10.924946240016393,18.057124274117605,32.571917291290085,28.319252881629485,60.0,78.77759715488979,80.59581179673226,0.850693838936942,3.936781202043806,10.924946240016393,18.057124274117605,32.571917291290085,28.319252881629485,60.0,78.77759715488979,80.59581179673226,1.6300000000000012,3.112999999999978,5.009999999999938,8.654999999999859,12.700416666666937,9.079910737064806,21.585000000000576,25.82200000000124,30.00000000000189,5.201824008472613,30.621476659178732,97.4942819159478,162.737726919353,352.4533558231498,335.78453387708794,654.3529343954287,917.6551819331944,950.5166069790721,0.7905746203046476,3.9100305805671467,10.875726928642784,17.971910736646876,32.43476900460092,28.232788480379707,59.76859395189237,78.47704970499409,80.35058262566112,790574.6203046476,3910030.5805671467,10875726.928642783,17971910.736646872,32434769.004600924,28232788.480379704,59768593.95189237,78477049.70499408,80350582.62566112,163.0,311.3,501.0,865.5,1270.0416666666667,907.99107370643,2158.5,2582.2000000000003,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,inf,0.08059581179673227,80350582.62566112,0.0,0.8059581179673226,0.0,0.3257191729129008
144,0.08059581179673227,80.0,80.59581179673226,80.59581179673226,23.430000000000863,0,1,929.1710711270571,2343,80.35058262566112,"[0.0, 0.8059581179673226]",0.2,0.2,0,48,48,0,0,48,0,46,2,46,2,611.8500000000122,49486.520000000186,61185,4948652,20.037161300017033,1114.2543471999816,32.32142857142858,34.16422344951545,34.16422344951545,34.02680205707866,12.746875000000253,1.0,100.0,0.0,0.0,2.857142857142857,7.857142857142857,20.0,32.32142857142858,27.861148979340022,57.14285714285714,65.71428571428571,80.0,1.880983625139509,2.9189158848353793,8.859669140407018,21.831004279000418,34.16422344951545,28.114034440836445,60.0,68.57142857142857,80.59581179673226,1.880983625139509,2.9189158848353793,8.859669140407018,21.831004279000418,34.16422344951545,28.114034440836445,60.0,68.57142857142857,80.59581179673226,1.6400000000000012,2.6539999999999875,5.009999999999938,8.759999999999858,12.746875000000253,8.899836177390181,20.177500000000354,24.817000000001084,30.00000000000189,5.140450773578777,20.30593505263969,84.4186666496098,198.85776595398784,369.3091034508349,326.63730807841756,663.2944488693029,790.5376837223771,950.5166069790721,1.820878484688736,2.8818655789003267,8.814959721740367,21.733207242537386,34.02680205707866,28.02892837358261,59.792036705551126,68.27061977174971,80.35058262566112,1820878.484688736,2881865.5789003265,8814959.721740369,21733207.242537387,34026802.05707867,28028928.373582613,59792036.70555113,68270619.77174972,80350582.62566112,164.0,265.4,501.0,876.0,1274.6875,889.9836177389727,2017.75,2481.7000000000003,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,inf,0.08059581179673227,80350582.62566112,0.0,0.8059581179673226,0.0,0.34164223449515446
145,0.08068035089235576,80.0,80.68035089235576,80.68035089235576,26.48000000000134,0,1,923.2116600424051,2648,80.4046276806957,"[0.0, 0.8068035089235576]",0.2,0.2,0,48,48,0,0,48,0,46,2,46,2,660.7500000000148,50147.2700000002,66075,5014727,21.938617799954955,1136.3070828999626,36.36904761904761,38.11235467227642,38.11235467227642,37.96470064199183,13.765625000000307,1.0,100.0,0.0,2.857142857142857,2.857142857142857,11.428571428571429,22.857142857142858,36.36904761904761,27.64411577873687,62.857142857142854,77.14285714285715,80.0,2.978755405970982,4.745143890380859,11.598245756966726,25.71428571428571,38.11235467227642,27.922851032245777,65.48578807285853,78.65687561035156,80.68035089235576,2.978755405970982,4.745143890380859,11.598245756966726,25.71428571428571,38.11235467227642,27.922851032245777,65.48578807285853,78.65687561035156,80.68035089235576,1.6600000000000013,3.46899999999997,5.862499999999919,10.459999999999821,13.765625000000307,9.014543089329859,21.7500000000006,26.606000000001362,30.00000000000189,23.95384233444929,48.53681853360031,107.52022793702781,252.63774927332997,414.4469512568442,329.13397875023264,721.3235587254167,916.157344289124,950.5166069790721,2.9317174815868428,4.693295666266303,11.52758693594654,25.587483076536444,37.96470064199183,27.83587181680951,65.25235299831537,78.36026945300728,80.4046276806957,2931717.481586843,4693295.666266303,11527586.935946539,25587483.076536443,37964700.641991824,27835871.81680951,65252352.99831538,78360269.45300727,80404627.6806957,166.0,346.90000000000003,586.25,1046.0,1376.5625,901.454308932932,2175.0,2660.6000000000004,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,inf,0.08068035089235576,80404627.6806957,0.0,0.8068035089235576,0.0,0.3811235467227642
146,0.08068035089235576,80.0,80.68035089235576,80.68035089235576,26.48000000000134,0,1,923.2116600424051,2648,80.4046276806957,"[0.0, 0.8068035089235576]",0.2,0.2,0,48,48,0,0,48,0,46,2,46,2,648.8600000000104,50796.13000000021,64886,5079613,21.53381029999582,1157.9673902000068,34.94047619047618,36.78654238856573,36.78654238856573,36.64138794634446,13.517916666666883,1.0,100.0,0.0,0.0,7.714285714285714,14.285714285714285,21.42857142857143,34.94047619047618,25.68278217899133,57.14285714285714,77.14285714285715,80.0,2.437128339494978,9.92081778390067,16.41866139003209,23.780948938439092,36.78654238856573,25.734727178086654,60.0,78.36967250279018,80.68035089235576,2.437128339494978,9.92081778390067,16.41866139003209,23.780948938439092,36.78654238856573,25.734727178086654,60.0,78.36967250279018,80.68035089235576,1.5900000000000012,4.709999999999944,7.167499999999892,10.194999999999826,13.517916666666883,8.106944543192363,19.600000000000264,25.012000000001116,30.00000000000189,16.56613030641165,96.7294275969267,148.00604894384742,209.79476796463132,391.9422212620966,308.87993368247436,676.2082255985588,920.7237022593617,950.5166069790721,2.380711773364672,9.868689612958757,16.33178983738208,23.673939143671127,36.64138794634446,25.658074667553482,59.79765984853418,78.09492174016017,80.4046276806957,2380711.773364672,9868689.612958757,16331789.837382078,23673939.14367113,36641387.946344465,25658074.66755348,59797659.84853418,78094921.74016017,80404627.6806957,159.0,471.0,716.75,1019.5,1351.7916666666667,810.6944543191897,1960.0,2501.2000000000007,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,inf,0.08068035089235576,80404627.6806957,0.0,0.8068035089235576,0.0,0.3678654238856573
147,0.08068035089235576,80.0,80.68035089235576,80.68035089235576,26.48000000000134,0,1,923.2116600424051,2648,80.4046276806957,"[0.0, 0.8068035089235576]",0.2,0.2,0,48,48,0,0,48,0,46,2,46,2,658.0100000000098,51454.14000000022,65801,5145414,22.725938399962615,1180.8011273999582,35.0,36.84865521299164,36.84865521299164,36.70159436154618,13.70854166666687,1.0,100.0,0.0,0.0,8.571428571428571,13.571428571428571,24.285714285714285,35.0,24.726393951062278,57.14285714285714,65.71428571428571,80.0,2.1895272391183034,10.3180296761649,15.178097316196986,26.402225948573562,36.84865521299164,24.931479012308085,60.0,67.29293531141157,80.68035089235576,2.1895272391183034,10.3180296761649,15.178097316196986,26.402225948573562,36.84865521299164,24.931479012308085,60.0,67.29293531141157,80.68035089235576,1.9000000000000015,5.079999999999936,6.7499999999999005,11.4299999999998,13.70854166666687,7.95957232665617,19.922500000000316,24.025000000000958,30.00000000000189,10.79317592427833,94.5618476100266,128.20798815129092,253.87801675871015,392.10144544752984,293.8284001667834,673.8063466791064,733.3209436826409,943.5974037498236,2.12591644594238,10.243425114317292,15.108269108208836,26.277672070556807,36.70159436154618,24.861542449276335,59.79307825437778,67.07938414692468,80.4046276806957,2125916.44594238,10243425.11431729,15108269.108208835,26277672.07055681,36701594.36154618,24861542.449276336,59793078.25437778,67079384.146924675,80404627.6806957,190.0,508.0,675.0,1143.0,1370.8541666666667,795.9572326655741,1992.25,2402.5000000000005,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,inf,0.08068035089235576,80404627.6806957,0.0,0.8068035089235576,0.0,0.3684865521299163
148,0.08068035089235576,80.0,80.68035089235576,80.68035089235576,26.48000000000134,0,1,923.2116600424051,2648,80.4046276806957,"[0.0, 0.8068035089235576]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,595.0200000000075,52049.16000000022,59502,5204916,19.437678100017365,1200.3483670999995,33.57142857142858,35.45107853886007,35.45107853886007,35.31673420565362,12.396250000000157,1.0,100.0,0.0,0.0,2.857142857142857,5.0,21.42857142857143,33.57142857142858,29.175168828825587,63.57142857142857,77.14285714285715,80.0,1.878002711704799,3.828493390764509,7.574373653956821,23.05225902979567,35.45107853886007,29.123896836261707,65.2162905889345,79.28651918683734,80.68035089235576,1.878002711704799,3.828493390764509,7.574373653956821,23.05225902979567,35.45107853886007,29.123896836261707,65.2162905889345,79.28651918683734,80.68035089235576,1.6700000000000013,2.630999999999988,5.009999999999938,9.284999999999847,12.396250000000157,8.015179771585816,19.170000000000197,23.724000000000913,26.48000000000134,5.133884422131814,29.53269800320268,60.1039424110204,204.841772492975,381.83320644971354,340.6145766998822,710.038641018793,920.998208320886,943.5974037498236,1.817897576007368,3.8008338580665058,7.502307262520544,22.957404188023176,35.31673420565362,29.04584236833394,65.02680242453383,79.03941058377151,80.4046276806957,1817897.5760073678,3800833.8580665058,7502307.262520544,22957404.18802318,35316734.205653615,29045842.36833394,65026802.42453384,79039410.58377151,80404627.6806957,167.0,263.1,501.0,928.5,1239.625,801.5179771585497,1917.0,2372.4000000000005,2648.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,inf,0.08068035089235576,80404627.6806957,0.0,0.8068035089235576,0.0,0.3545107853886007
