generation,rank,original_index,finished,crashes,time,dense_progress,path_file
46,1,0,0,0,30.0,97.43589743589743,trajectories/gen_0046_rank_001_idx_000_finish_0.npz
46,2,1,0,0,30.0,96.82854500851889,trajectories/gen_0046_rank_002_idx_001_finish_0.npz
47,1,10,0,0,30.0,99.05740297757663,trajectories/gen_0047_rank_001_idx_010_finish_0.npz
47,2,0,0,0,30.0,97.43589743589743,trajectories/gen_0047_rank_002_idx_000_finish_0.npz
48,1,0,0,0,30.0,99.05740297757663,trajectories/gen_0048_rank_001_idx_000_finish_0.npz
48,2,1,0,0,30.0,97.43589743589743,trajectories/gen_0048_rank_002_idx_001_finish_0.npz
49,1,29,1,0,29.979999542236328,100.0,trajectories/gen_0049_rank_001_idx_029_finish_1.npz
49,2,0,0,0,30.0,99.05740297757663,trajectories/gen_0049_rank_002_idx_000_finish_0.npz
50,1,0,1,0,29.979999542236328,100.0,trajectories/gen_0050_rank_001_idx_000_finish_1.npz
50,2,1,0,0,30.0,99.05740297757663,trajectories/gen_0050_rank_002_idx_001_finish_0.npz
51,1,4,1,0,27.959999084472656,100.0,trajectories/gen_0051_rank_001_idx_004_finish_1.npz
51,2,0,1,0,29.979999542236328,100.0,trajectories/gen_0051_rank_002_idx_000_finish_1.npz
52,1,0,1,0,27.959999084472656,100.0,trajectories/gen_0052_rank_001_idx_000_finish_1.npz
52,2,1,1,0,29.979999542236328,100.0,trajectories/gen_0052_rank_002_idx_001_finish_1.npz
53,1,0,1,0,27.959999084472656,100.0,trajectories/gen_0053_rank_001_idx_000_finish_1.npz
53,2,1,1,0,29.979999542236328,100.0,trajectories/gen_0053_rank_002_idx_001_finish_1.npz
54,1,0,1,0,27.959999084472656,100.0,trajectories/gen_0054_rank_001_idx_000_finish_1.npz
54,2,1,1,0,29.979999542236328,100.0,trajectories/gen_0054_rank_002_idx_001_finish_1.npz
55,1,0,1,0,27.959999084472656,100.0,trajectories/gen_0055_rank_001_idx_000_finish_1.npz
55,2,1,1,0,29.979999542236328,100.0,trajectories/gen_0055_rank_002_idx_001_finish_1.npz
56,1,0,1,0,27.959999084472656,100.0,trajectories/gen_0056_rank_001_idx_000_finish_1.npz
56,2,1,1,0,29.979999542236328,100.0,trajectories/gen_0056_rank_002_idx_001_finish_1.npz
57,1,0,1,0,27.959999084472656,100.0,trajectories/gen_0057_rank_001_idx_000_finish_1.npz
57,2,23,1,0,28.860000610351562,100.0,trajectories/gen_0057_rank_002_idx_023_finish_1.npz
58,1,0,1,0,27.959999084472656,100.0,trajectories/gen_0058_rank_001_idx_000_finish_1.npz
58,2,1,1,0,28.860000610351562,100.0,trajectories/gen_0058_rank_002_idx_001_finish_1.npz
59,1,0,1,0,27.959999084472656,100.0,trajectories/gen_0059_rank_001_idx_000_finish_1.npz
59,2,1,1,0,28.860000610351562,100.0,trajectories/gen_0059_rank_002_idx_001_finish_1.npz
60,1,0,1,0,27.959999084472656,100.0,trajectories/gen_0060_rank_001_idx_000_finish_1.npz
60,2,1,1,0,28.860000610351562,100.0,trajectories/gen_0060_rank_002_idx_001_finish_1.npz
61,1,0,1,0,27.959999084472656,100.0,trajectories/gen_0061_rank_001_idx_000_finish_1.npz
61,2,1,1,0,28.860000610351562,100.0,trajectories/gen_0061_rank_002_idx_001_finish_1.npz
62,1,0,1,0,27.959999084472656,100.0,trajectories/gen_0062_rank_001_idx_000_finish_1.npz
62,2,1,1,0,28.860000610351562,100.0,trajectories/gen_0062_rank_002_idx_001_finish_1.npz
63,1,0,1,0,27.959999084472656,100.0,trajectories/gen_0063_rank_001_idx_000_finish_1.npz
63,2,1,1,0,28.860000610351562,100.0,trajectories/gen_0063_rank_002_idx_001_finish_1.npz
64,1,0,1,0,27.959999084472656,100.0,trajectories/gen_0064_rank_001_idx_000_finish_1.npz
64,2,1,1,0,28.860000610351562,100.0,trajectories/gen_0064_rank_002_idx_001_finish_1.npz
65,1,0,1,0,27.959999084472656,100.0,trajectories/gen_0065_rank_001_idx_000_finish_1.npz
65,2,1,1,0,28.860000610351562,100.0,trajectories/gen_0065_rank_002_idx_001_finish_1.npz
66,1,0,1,0,27.959999084472656,100.0,trajectories/gen_0066_rank_001_idx_000_finish_1.npz
66,2,1,1,0,28.860000610351562,100.0,trajectories/gen_0066_rank_002_idx_001_finish_1.npz
67,1,0,1,0,27.959999084472656,100.0,trajectories/gen_0067_rank_001_idx_000_finish_1.npz
67,2,1,1,0,28.860000610351562,100.0,trajectories/gen_0067_rank_002_idx_001_finish_1.npz
68,1,0,1,0,27.959999084472656,100.0,trajectories/gen_0068_rank_001_idx_000_finish_1.npz
68,2,1,1,0,28.860000610351562,100.0,trajectories/gen_0068_rank_002_idx_001_finish_1.npz
69,1,0,1,0,27.959999084472656,100.0,trajectories/gen_0069_rank_001_idx_000_finish_1.npz
69,2,34,1,0,28.5,100.0,trajectories/gen_0069_rank_002_idx_034_finish_1.npz
70,1,0,1,0,27.959999084472656,100.0,trajectories/gen_0070_rank_001_idx_000_finish_1.npz
70,2,1,1,0,28.5,100.0,trajectories/gen_0070_rank_002_idx_001_finish_1.npz
71,1,0,1,0,27.959999084472656,100.0,trajectories/gen_0071_rank_001_idx_000_finish_1.npz
71,2,1,1,0,28.5,100.0,trajectories/gen_0071_rank_002_idx_001_finish_1.npz
72,1,0,1,0,27.959999084472656,100.0,trajectories/gen_0072_rank_001_idx_000_finish_1.npz
72,2,1,1,0,28.5,100.0,trajectories/gen_0072_rank_002_idx_001_finish_1.npz
73,1,0,1,0,27.959999084472656,100.0,trajectories/gen_0073_rank_001_idx_000_finish_1.npz
73,2,1,1,0,28.5,100.0,trajectories/gen_0073_rank_002_idx_001_finish_1.npz
74,1,0,1,0,27.959999084472656,100.0,trajectories/gen_0074_rank_001_idx_000_finish_1.npz
74,2,1,1,0,28.5,100.0,trajectories/gen_0074_rank_002_idx_001_finish_1.npz
75,1,0,1,0,27.959999084472656,100.0,trajectories/gen_0075_rank_001_idx_000_finish_1.npz
75,2,1,1,0,28.5,100.0,trajectories/gen_0075_rank_002_idx_001_finish_1.npz
76,1,0,1,0,27.959999084472656,100.0,trajectories/gen_0076_rank_001_idx_000_finish_1.npz
76,2,1,1,0,28.5,100.0,trajectories/gen_0076_rank_002_idx_001_finish_1.npz
77,1,0,1,0,27.959999084472656,100.0,trajectories/gen_0077_rank_001_idx_000_finish_1.npz
77,2,1,1,0,28.5,100.0,trajectories/gen_0077_rank_002_idx_001_finish_1.npz
78,1,0,1,0,27.959999084472656,100.0,trajectories/gen_0078_rank_001_idx_000_finish_1.npz
78,2,1,1,0,28.5,100.0,trajectories/gen_0078_rank_002_idx_001_finish_1.npz
79,1,0,1,0,27.959999084472656,100.0,trajectories/gen_0079_rank_001_idx_000_finish_1.npz
79,2,1,1,0,28.5,100.0,trajectories/gen_0079_rank_002_idx_001_finish_1.npz
80,1,0,1,0,27.959999084472656,100.0,trajectories/gen_0080_rank_001_idx_000_finish_1.npz
80,2,1,1,0,28.5,100.0,trajectories/gen_0080_rank_002_idx_001_finish_1.npz
81,1,0,1,0,27.959999084472656,100.0,trajectories/gen_0081_rank_001_idx_000_finish_1.npz
81,2,1,1,0,28.5,100.0,trajectories/gen_0081_rank_002_idx_001_finish_1.npz
82,1,0,1,0,27.959999084472656,100.0,trajectories/gen_0082_rank_001_idx_000_finish_1.npz
82,2,1,1,0,28.5,100.0,trajectories/gen_0082_rank_002_idx_001_finish_1.npz
81,1,5,1,0,31.989999771118164,100.0,trajectories/gen_0081_rank_001_idx_005_finish_1.npz
81,2,43,1,0,32.779998779296875,100.0,trajectories/gen_0081_rank_002_idx_043_finish_1.npz
