generation,best_fitness,best_progress,best_dense_progress,best_ranking_progress,best_time,best_term,best_reward,mean_progress,mean_dense_progress,mean_ranking_progress,mean_reward,mean_time
15,-1000005003661.3618,0.0,0.6345421927315849,0.0,5.003658226492493,-1,634541192726.5753,0.0,0.3289122240883964,0.0,328911224083.38257,5.013818943492985
16,-1000005010459.1779,0.0,0.5242156982421875,0.0,5.010455645915708,-1,524214698237.17706,0.0,0.30601825032915386,0.0,306017250324.1334,5.020447129356008
17,-1000005001505.6866,0.0,0.5331093924386161,0.0,5.001502575738615,-1,533108392433.6045,0.0,0.3280132157461984,0.0,328012215741.1918,5.006621491033515
18,-1000005005503.3156,0.0,0.5372510637555804,0.0,5.005499776129503,-1,537250063750.5621,0.0,0.33255304609026226,0.0,332552046085.24884,5.013436416341058
19,-1000005002054.4971,0.0,0.47477177211216515,0.0,5.002051288291406,-1,474770772107.1454,0.0,0.33198765345982145,0.0,331986653454.8081,5.013378157222465
20,-1000005001565.6265,0.0,0.545637948172433,0.0,5.0015626493833585,-1,545636948167.40753,0.0,0.31260183879307335,0.0,312600838788.0619,5.011490069097958
21,-1000005000386.0233,0.0,0.6226457868303572,0.0,5.00038286095963,-1,622644786825.3512,0.0,0.3315848963601249,0.0,331583896355.11566,5.009220864453854
22,-1000005002263.2737,0.0,0.4392569405691964,0.0,5.002259993666298,-1,439255940564.1731,0.0,0.30525462968008854,0.0,305253629675.0796,5.008959590936017
23,-1000005000028.131,0.0,0.6705856323242188,0.0,5.000024829428919,-1,670584632319.208,0.0,0.3079072066715785,0.0,307906206666.5718,5.00674250889504
24,-1000005000678.492,0.0,0.45097896030970985,0.0,5.000675195905911,-1,450977960304.692,0.0,0.2966962541852678,0.0,296695254180.2567,5.011116449971756
25,-1000005002393.7832,0.0,0.5044664655412946,0.0,5.002390419973859,-1,504465465536.26373,0.0,0.29691576957702637,0.0,296914769572.0123,5.014016909871195
26,-1000005009887.6991,0.0,0.4467010498046875,0.0,5.009884868892552,-1,446700049799.67755,0.0,0.29173782893589567,0.0,291736828930.8812,5.014433910583408
27,-1000005000727.4088,0.0,0.4615020751953125,0.0,5.000724428294331,-1,461501075190.3118,0.0,0.2957439422607422,0.0,295742942255.7368,5.0053781272228655
28,-1000005004274.2511,0.0,0.656465802873884,0.0,5.004271178698847,-1,656464802868.8771,0.0,0.29758283070155556,0.0,297581830696.5449,5.010597639543928
29,-1000005008859.5076,0.0,0.44355119977678575,0.0,5.008856519124498,-1,443550199771.77026,0.0,0.2753244127546038,0.0,275323412749.5901,5.013731203956821
30,-1000005001528.5785,0.0,0.41405269077845985,0.0,5.001525791909256,-1,414051690773.4583,0.0,0.2390061106000628,0.0,239005110595.05103,5.011765545789838
31,-1000005000328.0393,0.0,0.44111524309430805,0.0,5.0003249810745904,-1,441114243089.2951,0.0,0.25780933243887766,0.0,257808332433.8711,5.006555051152784
32,-1000005001186.4014,0.0,0.43822697230747765,0.0,5.0011834887686035,-1,438225972302.47644,0.0,0.24490135056631906,0.0,244900350561.30676,5.012293327259289
33,-1000005000067.55,0.0,0.43944767543247765,0.0,5.000064575655977,-1,439446675427.47754,0.0,0.25303397859845844,0.0,253032978593.45627,5.0021584087568804
34,-1000005010841.9656,0.0,0.4379817417689732,0.0,5.010839498707045,-1,437980741763.9549,0.0,0.24224264281136648,0.0,242241642806.34943,5.017025426883192
35,-1000005003856.6238,0.0,0.4051426478794643,0.0,5.003853975322318,-1,405141647874.45416,0.0,0.22924252918788365,0.0,229241529182.87665,5.006977279724348
36,-1000005005623.3859,0.0,0.32767159598214285,0.0,5.00562080442224,-1,327670595977.1164,0.0,0.21645528929574148,0.0,216454289290.7243,5.017177282993791
37,-1000005002813.0035,0.0,0.5534635271344867,0.0,5.002810296359401,-1,553462527129.4661,0.0,0.2108621597290039,0.0,210861159723.9892,5.014693211425423
38,-1000005009290.1873,0.0,0.38842337472098215,0.0,5.009287452715335,-1,388422374715.9711,0.0,0.22106221743992396,0.0,221061217434.90967,5.014268438850435
39,-1000005003571.3555,0.0,0.3410884312220982,0.0,5.003568587031143,-1,341087431217.0857,0.0,0.22478869983128136,0.0,224787699826.26733,5.014047930415034
40,-1000005000502.549,0.0,0.35076141357421875,0.0,5.000499611906517,-1,350760413569.21826,0.0,0.2284513201032366,0.0,228450320098.22656,5.010011088374634
41,-1000005000048.0295,0.0,0.6224114554268972,0.0,5.000045341101203,-1,622410455421.8783,0.0,0.24648155484880718,0.0,246480554843.79364,5.013547506578453
42,-1000005010411.819,0.0,0.3555570329938616,0.0,5.010409184595498,-1,355556032988.8492,0.0,0.23467608860560824,0.0,234675088600.5937,5.014558171823229
43,-1000005001842.0553,0.0,0.3671700613839286,0.0,5.0018393494334354,-1,367169061378.91907,0.0,0.23334928921290807,0.0,233348289207.8998,5.008246800108248
