generation,best_fitness,best_progress,best_dense_progress,best_ranking_progress,best_time,best_finished,best_crashes,best_distance,best_steps,best_reward,best_ranking_key,current_mutation_prob,current_mutation_sigma,mutation_decay_trigger,mutation_decay_active,mutation_decay_trigger_generation,effective_mutation_prob_decay,effective_mutation_sigma_decay,cached_evaluations,evaluated_count,rollout_count,mirror_rollout_count,mirror_individual_count,population_size,finish_count,crash_count,timeout_count,terminated_count,truncated_count,virtual_time_sum,cumulative_virtual_time,virtual_steps_sum,cumulative_virtual_steps,generation_wall_seconds,cumulative_wall_seconds,mean_progress,mean_dense_progress,mean_ranking_progress,mean_reward,mean_time,mean_physics_tick_count,mean_physics_hz,mean_physics_delay_norm,progress_min,progress_p10,progress_p25,progress_median,progress_mean,progress_std,progress_p75,progress_p90,progress_max,dense_progress_min,dense_progress_p10,dense_progress_p25,dense_progress_median,dense_progress_mean,dense_progress_std,dense_progress_p75,dense_progress_p90,dense_progress_max,ranking_progress_min,ranking_progress_p10,ranking_progress_p25,ranking_progress_median,ranking_progress_mean,ranking_progress_std,ranking_progress_p75,ranking_progress_p90,ranking_progress_max,time_min,time_p10,time_p25,time_median,time_mean,time_std,time_p75,time_p90,time_max,distance_min,distance_p10,distance_p25,distance_median,distance_mean,distance_std,distance_p75,distance_p90,distance_max,reward_min,reward_p10,reward_p25,reward_median,reward_mean,reward_std,reward_p75,reward_p90,reward_max,fitness_min,fitness_p10,fitness_p25,fitness_median,fitness_mean,fitness_std,fitness_p75,fitness_p90,fitness_max,steps_min,steps_p10,steps_p25,steps_median,steps_mean,steps_std,steps_p75,steps_p90,steps_max,physics_tick_min,physics_tick_p10,physics_tick_p25,physics_tick_median,physics_tick_mean,physics_tick_std,physics_tick_p75,physics_tick_p90,physics_tick_max,physics_hz_min,physics_hz_p10,physics_hz_p25,physics_hz_median,physics_hz_mean,physics_hz_std,physics_hz_p75,physics_hz_p90,physics_hz_max,physics_delay_norm_min,physics_delay_norm_p10,physics_delay_norm_p25,physics_delay_norm_median,physics_delay_norm_mean,physics_delay_norm_std,physics_delay_norm_p75,physics_delay_norm_p90,physics_delay_norm_max
11,9614813443170.04,8.571428571428571,9.614816393171038,9.614816393171038,2.949999999999981,0,1,81.05777277052402,295,9614813.443170039,"[0.0, 9.614816393171038, -2.949999999999981, -1.0]",0.15,0.3,first_finish,0,,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,149.5299999999989,2523.570000000024,14953,252357,7.789879099989776,162.55023670004448,4.940476190476191,6.509868985130674,6.509868985130674,6509865.869921339,3.1152083333333103,1.0,100.0,0.0,0.0,0.0,2.857142857142857,5.714285714285714,4.940476190476191,2.900831650240763,8.571428571428571,8.571428571428571,8.571428571428571,0.5753980364118304,2.618754250662667,4.985655375889369,6.9525909423828125,6.509868985130674,2.483153415009244,8.617674282618932,9.08285576956613,9.614816393171038,0.5753980364118304,2.618754250662667,4.985655375889369,6.9525909423828125,6.509868985130674,2.483153415009244,8.617674282618932,9.08285576956613,9.614816393171038,1.470000000000001,2.028000000000001,2.3249999999999944,2.8299999999999836,3.1152083333333103,1.1688188296725741,2.9724999999999806,5.009999999999938,5.909999999999918,5.135481203091331,16.667748479501462,42.76058543245563,64.5497356839478,56.5252796000403,23.770323761948813,76.64470542501658,78.44241489470005,81.05777277052402,575393.0264108304,2618748.7296616673,4985653.445888369,6952588.397381812,6509865.869921339,2483153.9298062366,8617671.452617932,9082852.89356513,9614813.443170039,575393026410.8304,2618748729661.6675,4985653445888.369,6952588397381.8125,6509865869921.34,2483153929806.237,8617671452617.933,9082852893565.129,9614813443170.04,147.0,202.8,232.5,283.0,311.5208333333333,116.88188296725981,297.25,501.0,591.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,9614813443170.04,8.571428571428571,9.614816393171038,9.614816393171038,2.949999999999981,0,1,81.05777277052402,295,9614813.443170039,"[0.0, 9.614816393171038, -2.949999999999981, -1.0]",0.15,0.3,first_finish,0,,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,135.11999999999918,2658.690000000023,13512,265869,7.542954900010955,170.26475329999812,4.821428571428572,6.46207196371896,6.46207196371896,6462069.148717959,2.814999999999983,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,4.285714285714286,4.821428571428572,2.7452029899048105,8.571428571428571,8.571428571428571,8.571428571428571,1.883305140904018,3.861728123256139,4.996381487165179,6.267108917236328,6.46207196371896,2.291745173073272,8.606237002781459,9.362665176391602,9.614816393171038,1.883305140904018,3.861728123256139,4.996381487165179,6.267108917236328,6.46207196371896,2.291745173073272,8.606237002781459,9.362665176391602,9.614816393171038,1.6800000000000013,1.8900000000000015,2.0500000000000003,2.7799999999999847,2.814999999999983,1.0419552933467389,2.902499999999982,4.94699999999994,6.619999999999903,5.134899815049721,30.125154729001228,41.23571554022055,55.84241086244583,55.413184998421606,22.709166458744974,76.48912766575813,79.61602709889412,81.05777277052402,1883300.1309030182,3861725.471255139,4996379.552164178,6267106.587235328,6462069.148717959,2291745.3990506874,8606234.140280457,9362662.276390601,9614813.443170039,1883300130903.018,3861725471255.1387,4996379552164.179,6267106587235.328,6462069148717.96,2291745399050.6875,8606234140280.458,9362662276390.602,9614813443170.04,168.0,189.0,205.0,278.0,281.5,104.19552933467604,290.25,494.70000000000005,662.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,9614813443170.04,8.571428571428571,9.614816393171038,9.614816393171038,2.949999999999981,0,1,81.05777277052402,295,9614813.443170039,"[0.0, 9.614816393171038, -2.949999999999981, -1.0]",0.15,0.3,first_finish,0,,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,144.799999999999,2803.4900000000216,14480,280349,8.975347400002647,179.46371810004348,5.059523809523809,6.539225975672404,6.539225975672404,6539222.959004737,3.0166666666666457,1.0,100.0,0.0,0.0,2.0000000000000004,2.857142857142857,5.714285714285714,5.059523809523809,2.8713683559981753,8.571428571428571,8.571428571428571,8.571428571428571,1.4888272966657365,2.744095393589565,5.107026781354631,6.682684762137276,6.539225975672404,2.4432895291304026,8.715388434273855,9.262939725603376,9.614816393171038,1.4888272966657365,2.744095393589565,5.107026781354631,6.682684762137276,6.539225975672404,2.4432895291304026,8.715388434273855,9.262939725603376,9.614816393171038,1.5900000000000012,1.8430000000000015,2.1274999999999986,2.8299999999999836,3.0166666666666457,1.1675764309980594,2.9274999999999816,5.009999999999938,6.029999999999916,5.1344399444860755,16.737772967182536,43.00063640810549,59.609273325651884,55.75770055802271,24.11283339517268,76.82272629067302,79.2844399675727,81.05777277052402,1488822.2866647365,2744089.774588565,5107024.138853632,6682682.342136277,6539222.959004737,2443289.767204639,8715385.239272855,9262936.727602376,9614813.443170039,1488822286664.7366,2744089774588.565,5107024138853.631,6682682342136.276,6539222959004.737,2443289767204.639,8715385239272.8545,9262936727602.375,9614813443170.04,159.0,184.3,212.75,283.0,301.6666666666667,116.75764309980833,292.75,501.0,603.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,10037037700448.219,8.571428571428571,10.037040710449219,10.037040710449219,3.00999999999998,0,1,84.60249577462673,301,10037037.700448219,"[0.0, 10.037040710449219, -3.00999999999998, -1.0]",0.15,0.3,first_finish,0,,1.0,1.0,0,48,48,0,0,48,0,47,1,47,1,188.34000000000057,2991.830000000022,18834,299183,10.426695400034077,190.1086855000467,4.107142857142857,5.683480330875941,5.683480330875941,5683476.407124963,3.923750000000012,1.0,100.0,0.0,0.0,0.0,2.857142857142857,2.857142857142857,4.107142857142857,2.8515570397627346,5.714285714285714,8.571428571428571,8.571428571428571,0.0,1.883629390171596,3.7593160356794084,5.567234584263392,5.683480330875941,2.6296946834080597,7.954514367239816,8.92089217049735,10.037040710449219,0.0,1.883629390171596,3.7593160356794084,5.567234584263392,5.683480330875941,2.6296946834080597,7.954514367239816,8.92089217049735,10.037040710449219,1.480000000000001,1.9510000000000016,2.1674999999999978,2.809999999999984,3.923750000000012,4.356864136528538,4.627499999999946,5.009999999999938,30.00000000000189,5.1346242627478205,5.138145633898967,31.069464690968744,49.88935523107648,56.584033184592045,44.894479365060484,75.71401000209153,80.24176656454802,290.6466653473908,-30.00000000000189,1883624.380170596,3759312.215678408,5567232.469262392,5683476.407124963,2629696.691255379,7954511.5922388155,8920889.27649635,10037037.700448219,-30000000.00000189,1883624380170.596,3759312215678.408,5567232469262.393,5683476407124.962,2629696691255.379,7954511592238.815,8920889276496.35,10037037700448.219,148.0,195.1,216.75,281.0,392.375,435.686413652832,462.75,501.0,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,10037037700448.219,8.571428571428571,10.037040710449219,10.037040710449219,3.00999999999998,0,1,84.60249577462673,301,10037037.700448219,"[0.0, 10.037040710449219, -3.00999999999998, -1.0]",0.15,0.3,first_finish,0,,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,133.63999999999925,3125.4700000000216,13364,312547,6.953982900013216,197.2755420000176,5.178571428571429,6.580130088896979,6.580130088896979,6580127.304729313,2.784166666666651,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,5.178571428571429,2.5856912653539847,8.571428571428571,8.571428571428571,8.571428571428571,0.7790429251534599,4.462847028459822,5.0976072038922995,6.26319340297154,6.580130088896979,2.1720993348194835,8.75565801348005,9.329353877476285,10.037040710449219,0.7790429251534599,4.462847028459822,5.0976072038922995,6.26319340297154,6.580130088896979,2.1720993348194835,8.75565801348005,9.329353877476285,10.037040710449219,1.6800000000000013,1.9350000000000016,2.0749999999999997,2.7349999999999857,2.784166666666651,1.0685091508992837,2.8824999999999825,3.6099999999999755,6.339999999999909,5.1409379462420475,36.08726668581367,42.89462084323168,55.50136349350214,57.33299309972987,19.84843668126773,76.85831300541759,79.34667738750578,84.60249577462673,779037.9151524599,4462845.264458822,5097605.236391299,6263191.08797054,6580127.304729313,2172099.5582619836,8755655.17347905,9329350.984475285,10037037.700448219,779037915152.4598,4462845264458.822,5097605236391.299,6263191087970.539,6580127304729.312,2172099558261.9834,8755655173479.05,9329350984475.285,10037037700448.219,168.0,193.5,207.5,273.5,278.4166666666667,106.8509150899306,288.25,361.00000000000085,634.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,10037037700448.219,8.571428571428571,10.037040710449219,10.037040710449219,3.00999999999998,0,1,84.60249577462673,301,10037037.700448219,"[0.0, 10.037040710449219, -3.00999999999998, -1.0]",0.15,0.3,first_finish,0,,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,126.68999999999934,3252.160000000021,12669,325216,6.489777000038885,203.90728220000165,5.1190476190476195,6.533133075350807,6.533133075350807,6533130.435974807,2.6393749999999865,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,5.1190476190476195,2.5393725009168504,8.571428571428571,8.571428571428571,8.571428571428571,0.8834947858537947,3.8706654139927457,4.556324822562082,7.334943498883929,6.533133075350807,2.2685842701426875,8.637653759547643,9.11529895237514,10.037040710449219,0.8834947858537947,3.8706654139927457,4.556324822562082,7.334943498883929,6.533133075350807,2.2685842701426875,8.637653759547643,9.11529895237514,10.037040710449219,1.5300000000000011,1.7440000000000013,1.9975000000000012,2.7549999999999852,2.6393749999999865,0.8475882605221546,2.869999999999983,3.0699999999999794,5.729999999999922,9.023832344311813,29.840194368362425,37.07531013339758,70.51975954324007,56.98151521063361,22.067185462122684,76.80298413336277,78.84347927793861,84.60249577462673,883489.7758527946,3870663.855991746,4556322.905061082,7334940.808882928,6533130.435974807,2268584.2492011543,8637650.917046642,9115295.98037414,10037037.700448219,883489775852.7947,3870663855991.7456,4556322905061.082,7334940808882.929,6533130435974.808,2268584249201.1543,8637650917046.643,9115295980374.139,10037037700448.219,153.0,174.4,199.75,275.5,263.9375,84.75882605221712,287.0,307.0000000000001,573.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,10037037700448.219,8.571428571428571,10.037040710449219,10.037040710449219,3.00999999999998,0,1,84.60249577462673,301,10037037.700448219,"[0.0, 10.037040710449219, -3.00999999999998, -1.0]",0.15,0.3,first_finish,0,,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,120.68999999999951,3372.8500000000204,12069,337285,6.093957599950954,210.2505671000108,5.595238095238095,7.1293876852308,7.1293876852308,7129385.170854799,2.51437499999999,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.714285714285714,5.595238095238095,2.0994276295890946,6.428571428571429,8.571428571428571,8.571428571428571,4.459370204380581,4.674329485212054,5.492353439331055,7.088187081473214,7.1293876852308,1.735945590484357,8.545230456760953,9.632991245814733,10.037040710449219,4.459370204380581,4.674329485212054,5.492353439331055,7.088187081473214,7.1293876852308,1.735945590484357,8.545230456760953,9.632991245814733,10.037040710449219,1.7600000000000013,1.9380000000000015,2.1299999999999986,2.629999999999988,2.51437499999999,0.4002077910806591,2.8399999999999834,2.949999999999981,3.239999999999975,36.02952117472887,38.323052667081356,47.181288462132215,65.39858772605658,62.68501156956578,15.704773522681236,76.25759825482965,81.17426740676164,84.60249577462673,4459368.444379581,4674327.654211054,5492351.349330055,7088184.506472215,7129385.170854799,1735945.2245611092,8545227.634259952,9632988.298813732,10037037.700448219,4459368444379.581,4674327654211.054,5492351349330.055,7088184506472.215,7129385170854.8,1735945224561.1094,8545227634259.952,9632988298813.732,10037037700448.219,176.0,193.8,213.0,263.0,251.4375,40.020779108066684,284.0,295.0,324.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,10037037700448.219,8.571428571428571,10.037040710449219,10.037040710449219,3.00999999999998,0,1,84.60249577462673,301,10037037.700448219,"[0.0, 10.037040710449219, -3.00999999999998, -1.0]",0.15,0.3,first_finish,0,,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,133.46999999999926,3506.3200000000197,13347,350632,7.324972200032789,217.79114020004636,5.9523809523809526,7.29338015828814,7.29338015828814,7293377.377662138,2.7806249999999846,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,5.9523809523809526,2.597312408246599,8.571428571428571,8.571428571428571,8.571428571428571,1.882460457938058,4.927382877894811,5.409047263009208,7.928330557686942,7.29338015828814,2.0140614862261876,9.017502239772252,9.316801343645368,10.037040710449219,1.882460457938058,4.927382877894811,5.409047263009208,7.928330557686942,7.29338015828814,2.0140614862261876,9.017502239772252,9.316801343645368,10.037040710449219,1.7200000000000013,1.9780000000000015,2.4674999999999914,2.819999999999984,2.7806249999999846,0.7111446355758527,2.8899999999999824,3.0319999999999796,5.319999999999931,5.135136341486941,41.07942114546895,46.23911429196596,74.1286983191967,63.58216478167227,19.367479609074802,78.33781081624329,79.86519792154432,84.60249577462673,1882455.4479370578,4927380.52689381,5409044.063008208,7928327.782685942,7293377.377662138,2014061.4679230913,9017499.227271251,9316798.414644368,10037037.700448219,1882455447937.0579,4927380526893.811,5409044063008.208,7928327782685.941,7293377377662.138,2014061467923.0913,9017499227271.252,9316798414644.367,10037037700448.219,172.0,197.8,246.75,282.0,278.0625,71.11446355758675,289.0,303.20000000000005,532.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,10037037700448.219,8.571428571428571,10.037040710449219,10.037040710449219,3.00999999999998,0,1,84.60249577462673,301,10037037.700448219,"[0.0, 10.037040710449219, -3.00999999999998, -1.0]",0.15,0.3,first_finish,0,,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,131.5299999999993,3637.850000000019,13153,363785,7.096377400041092,225.08323139999993,5.416666666666667,6.904227165948776,6.904227165948776,6904224.425739444,2.7402083333333187,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,5.416666666666667,2.8115156377665578,8.571428571428571,8.571428571428571,8.571428571428571,1.8701226370675224,4.0442624773297995,5.162948880876813,7.452850341796875,6.904227165948776,2.3103155828171946,8.904525211879186,9.32101058959961,10.037040710449219,1.8701226370675224,4.0442624773297995,5.162948880876813,7.452850341796875,6.904227165948776,2.3103155828171946,8.904525211879186,9.32101058959961,10.037040710449219,1.6000000000000012,1.8970000000000016,2.0675,2.7899999999999845,2.7402083333333187,0.8033639938391539,2.8899999999999824,2.9889999999999803,5.009999999999938,5.134569501096848,31.632248112559317,43.67048178613186,71.42578822746873,59.83247492470522,23.030475232705793,77.7365980874747,79.53372496291995,84.60249577462673,1870117.6270665224,4044260.8563287994,5162946.890875814,7452847.631795874,6904224.425739444,2310315.7222319166,8904522.349378185,9321007.65859861,10037037.700448219,1870117627066.5225,4044260856328.7993,5162946890875.813,7452847631795.875,6904224425739.442,2310315722231.9165,8904522349378.186,9321007658598.61,10037037700448.219,160.0,189.7,206.75,279.0,274.0208333333333,80.33639938391701,289.0,298.90000000000003,501.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,10037037700448.219,8.571428571428571,10.037040710449219,10.037040710449219,3.00999999999998,0,1,84.60249577462673,301,10037037.700448219,"[0.0, 10.037040710449219, -3.00999999999998, -1.0]",0.15,0.3,first_finish,0,,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,112.49999999999966,3750.3500000000186,11250,375035,6.056050600018352,231.36135490000015,5.119047619047619,6.663813818068732,6.663813818068732,6663811.47431773,2.343749999999993,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,4.285714285714286,5.119047619047619,2.4714927966698443,8.571428571428571,8.571428571428571,8.571428571428571,4.221164158412388,4.477444784981864,4.845338548932757,5.708857945033483,6.663813818068732,1.9573133312222413,8.766371182032994,9.158798490251815,10.037040710449219,4.221164158412388,4.477444784981864,4.845338548932757,5.708857945033483,6.663813818068732,1.9573133312222413,8.766371182032994,9.158798490251815,10.037040710449219,1.6800000000000013,1.7650000000000015,1.8850000000000016,2.249999999999996,2.343749999999993,0.4710211645987811,2.8424999999999834,2.8929999999999825,3.00999999999998,33.518666833639145,36.192505716532466,40.1047412995249,49.727371376007795,57.59366689948365,18.235568251613007,77.13089615479112,79.34188927188517,84.60249577462673,4221162.478411389,4477443.019980864,4845336.663931756,5708855.785032483,6663811.47431773,1957312.866951669,8766368.337031994,9158795.611250816,10037037.700448219,4221162478411.388,4477443019980.863,4845336663931.756,5708855785032.482,6663811474317.731,1957312866951.669,8766368337031.994,9158795611250.814,10037037700448.219,168.0,176.5,188.5,225.0,234.375,47.10211645987896,284.25,289.3,301.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,10037037700448.219,8.571428571428571,10.037040710449219,10.037040710449219,3.00999999999998,0,1,84.60249577462673,301,10037037.700448219,"[0.0, 10.037040710449219, -3.00999999999998, -1.0]",0.15,0.3,first_finish,0,,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,116.74999999999956,3867.100000000018,11675,386710,6.428771699953359,237.98953640001127,5.416666666666667,6.982710361480713,6.982710361480713,6982707.929188046,2.4322916666666576,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.714285714285714,5.416666666666667,2.276737083203009,8.571428571428571,8.571428571428571,8.571428571428571,3.8143321446010043,4.587261744907924,5.044092450823103,7.142857142857142,6.982710361480713,1.9176002736834155,8.697161674499512,9.218152727399554,10.037040710449219,3.8143321446010043,4.587261744907924,5.044092450823103,7.142857142857142,6.982710361480713,1.9176002736834155,8.697161674499512,9.218152727399554,10.037040710449219,1.5400000000000011,1.8040000000000014,1.9525000000000015,2.5949999999999886,2.4322916666666576,0.4800921768409489,2.849999999999983,2.911999999999982,3.00999999999998,29.31044365465641,37.44374525994063,42.38227658160031,66.6170910783112,61.11355719917143,18.180808286780458,77.13095775619149,79.35410794690252,84.60249577462673,3814330.6046000044,4587259.940906924,5044090.498322103,7142854.547856143,6982707.929188046,1917599.8022023668,8697158.824498512,9218149.844398554,10037037.700448219,3814330604600.0044,4587259940906.924,5044090498322.104,7142854547856.143,6982707929188.046,1917599802202.3665,8697158824498.513,9218149844398.555,10037037700448.219,154.0,180.4,195.25,259.5,243.22916666666666,48.00921768409572,285.0,291.20000000000005,301.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,10037037700448.219,8.571428571428571,10.037040710449219,10.037040710449219,3.00999999999998,0,1,84.60249577462673,301,10037037.700448219,"[0.0, 10.037040710449219, -3.00999999999998, -1.0]",0.15,0.3,first_finish,0,,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,117.76999999999958,3984.8700000000176,11777,398487,6.948184799985029,245.11154850001913,5.238095238095238,6.964064893268403,6.964064893268403,6964062.439725737,2.453541666666658,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.714285714285714,5.238095238095238,2.2080044036894533,5.714285714285714,8.571428571428571,8.571428571428571,4.015819004603795,4.8286606924874445,5.220697947910854,7.273193086896624,6.964064893268403,1.755736955395856,8.520610673086983,9.120928628104076,10.037040710449219,4.015819004603795,4.8286606924874445,5.220697947910854,7.273193086896624,6.964064893268403,1.755736955395856,8.520610673086983,9.120928628104076,10.037040710449219,1.6100000000000012,1.8840000000000015,2.010000000000001,2.6499999999999875,2.453541666666658,0.4331449410192255,2.8324999999999836,2.9259999999999815,3.00999999999998,31.38519198447466,39.977360694110395,44.27512926235795,68.90884276852012,61.519218129261084,16.750777846037018,76.58460806123912,79.00274536460638,84.60249577462673,4015817.394602795,4828658.808486444,5220695.940409854,7273190.441895625,6964062.439725737,1755736.5333161503,8520607.843085984,9120925.743103074,10037037.700448219,4015817394602.795,4828658808486.444,5220695940409.854,7273190441895.624,6964062439725.737,1755736533316.1501,8520607843085.983,9120925743103.074,10037037700448.219,161.0,188.4,201.0,265.0,245.35416666666666,43.31449410192338,283.25,292.6,301.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,10037037700448.219,8.571428571428571,10.037040710449219,10.037040710449219,3.00999999999998,0,1,84.60249577462673,301,10037037.700448219,"[0.0, 10.037040710449219, -3.00999999999998, -1.0]",0.15,0.3,first_finish,0,,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,117.85999999999954,4102.730000000017,11786,410273,4.934260399953928,250.2378233000054,4.583333333333333,6.306979372387841,6.306979372387841,6306976.916970174,2.455416666666657,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,4.583333333333333,2.313784729235335,5.714285714285714,8.571428571428571,8.571428571428571,1.883730207170759,4.226778302873885,4.728494371686663,5.613411494663784,6.306979372387841,2.018605571389043,8.051417214529856,9.022498539515905,10.037040710449219,1.883730207170759,4.226778302873885,4.728494371686663,5.613411494663784,6.306979372387841,2.018605571389043,8.051417214529856,9.022498539515905,10.037040710449219,1.6500000000000012,1.7600000000000013,1.9075000000000015,2.429999999999992,2.455416666666657,0.7164959825815743,2.822499999999984,3.0159999999999796,5.009999999999938,5.134569189103786,33.51883305683732,38.86319741234183,48.6227720528841,54.88260567151762,20.302069221090747,74.82314189895988,79.4873006388545,84.60249577462673,1883725.1971697588,4226776.622872884,4728492.524185663,5613409.364662783,6306976.916970174,2018605.4030913482,8051414.422028855,9022495.657514904,10037037.700448219,1883725197169.7588,4226776622872.8843,4728492524185.663,5613409364662.783,6306976916970.175,2018605403091.3484,8051414422028.855,9022495657514.904,10037037700448.219,165.0,176.0,190.75,243.0,245.54166666666666,71.64959825815882,282.25,301.6,501.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,13949853649312.615,11.428571428571429,13.949857439313615,13.949857439313615,3.789999999999963,0,1,122.95804341137409,379,13949853.649312615,"[0.0, 13.949857439313615, -3.789999999999963, -1.0]",0.15,0.3,first_finish,0,,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,134.07999999999925,4236.810000000016,13408,423681,6.480347400007304,256.88963109999895,6.25,7.712430840446835,7.712430840446835,7712428.047112502,2.7933333333333175,1.0,100.0,0.0,0.0,2.857142857142857,5.714285714285714,5.714285714285714,6.25,2.1552222607418656,8.571428571428571,8.571428571428571,11.428571428571429,1.881038120814732,5.042266845703125,7.106410435267857,7.688877923148018,7.712430840446835,1.9043540380674027,8.914583069937569,9.65654046194894,13.949857439313615,1.881038120814732,5.042266845703125,7.106410435267857,7.688877923148018,7.712430840446835,1.9043540380674027,8.914583069937569,9.65654046194894,13.949857439313615,1.5900000000000012,2.0300000000000007,2.5999999999999885,2.769999999999985,2.7933333333333175,0.6251777525010038,2.8799999999999826,3.0249999999999795,5.179999999999934,5.138550063449657,42.331569807231425,65.49268582090735,72.97392375767231,69.01268590967022,17.679084513445993,78.05898170918226,81.89851967394353,122.95804341137409,1881033.110813732,5042264.894702125,7106407.8302668575,7688875.118147018,7712428.047112502,1904353.8107730972,8914580.17493657,9656535.944947941,13949853.649312615,1881033110813.732,5042264894702.125,7106407830266.857,7688875118147.019,7712428047112.503,1904353810773.0972,8914580174936.57,9656535944947.94,13949853649312.615,159.0,203.0,260.0,277.0,279.3333333333333,62.51777525010165,288.0,302.5,518.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
