#{"t_start": 1777977855.2786772, "env_id": "None"}
r,l,t,episode_metrics
-0.158533,704,25.24296,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 3.1881332397460938, 'block_progress': 2.857142857142857, 'time': 7.039999999999894, 'distance': 19.86461153739947, 'reward': -1.003366030738467, 'reward_score': -0.1585334269205374, 'fitness': 3107713.3751345575}"
-0.467388,501,26.249973,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.202611650739397, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 8.840905093573383, 'reward': -1.0030499558221726, 'reward_score': -0.46738834926058215, 'fitness': 2142502.809834304}"
-0.420566,501,26.830375,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.249434334891183, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 9.342407195974374, 'reward': -1.0033714803059894, 'reward_score': -0.4205656651087961, 'fitness': 2189324.992483988}"
-0.386648,501,27.400163,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.2833524431501115, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 9.711193606024608, 'reward': -1.0032406906854539, 'reward_score': -0.38664755684986774, 'fitness': 2223242.731956506}"
-0.241602,501,27.980719,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.4283981323242188, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 11.389726229535881, 'reward': -1.0029518636067707, 'reward_score': -0.24160186767576053, 'fitness': 2368286.7425979897}"
-0.453121,501,28.539078,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.216878618512835, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 9.045653688313905, 'reward': -1.0034750220889135, 'reward_score': -0.4531213814871442, 'fitness': 2156769.572859147}"
-0.472892,501,29.116395,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.1971075875418524, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 8.765023964078864, 'reward': -1.0034913707914808, 'reward_score': -0.47289241245812685, 'fitness': 2136998.822517889}"
-0.062676,501,30.165348,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.607323782784598, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 13.291970280843088, 'reward': -1.0033714803059899, 'reward_score': -0.06267621721538119, 'fitness': 2547210.4908143175}"
0.17371,501,30.723266,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.843709673200335, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 15.915347785281483, 'reward': -1.0033115350632438, 'reward_score': 0.1737096732003558, 'fitness': 2783593.75785255}"
-0.057325,501,31.305118,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.6126752580915182, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 13.300249497842742, 'reward': -1.0026030912853419, 'reward_score': -0.05732474190846104, 'fitness': 2552561.957842021}"
0.277872,649,32.060572,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 3.4412057059151784, 'block_progress': 2.857142857142857, 'time': 6.489999999999906, 'distance': 22.615120229369495, 'reward': -1.0026357886904762, 'reward_score': 0.27787237258187636, 'fitness': 3366283.09079495}"
0.892777,874,33.079957,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 4.8061098371233255, 'block_progress': 2.857142857142857, 'time': 8.739999999999858, 'distance': 38.04759202398418, 'reward': -1.003240690685454, 'reward_score': 0.8927765037900395, 'fitness': 4708671.789531303}"
0.159127,501,34.167578,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.8291266305106024, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 15.802289380793809, 'reward': -1.003126249767485, 'reward_score': 0.15912663051062315, 'fitness': 2769010.8282212224}"
0.38763,542,34.774598,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 3.194296700613839, 'block_progress': 2.857142857142857, 'time': 5.419999999999929, 'distance': 19.83922362315934, 'reward': -1.0025213477725072, 'reward_score': 0.3876300339471961, 'fitness': 3130076.8613902167}"
0.597302,672,35.555478,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 3.8373020717075894, 'block_progress': 2.857142857142857, 'time': 6.719999999999901, 'distance': 27.012639716849662, 'reward': -1.00257584344773, 'reward_score': 0.5973020717076225, 'fitness': 3760075.0590678737}"
0.296256,856,36.509122,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 4.149589538574219, 'block_progress': 2.857142857142857, 'time': 8.559999999999862, 'distance': 30.82158786818036, 'reward': -1.0024940999348955, 'reward_score': 0.29625620524093144, 'fitness': 4053958.716986352}"
-0.763624,914,37.983208,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 3.2830429077148433, 'block_progress': 2.857142857142857, 'time': 9.13999999999985, 'distance': 20.859837917261757, 'reward': -1.002853771391369, 'reward_score': -0.7636237589517729, 'fitness': 3181622.0478769275}"
0.28571,580,38.635282,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 3.2190431867327005, 'block_progress': 2.857142857142857, 'time': 5.799999999999921, 'distance': 20.132229145761812, 'reward': -1.0034477742513024, 'reward_score': 0.2857098533993936, 'fitness': 3151023.054503556}"
0.612628,960,39.69598,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 4.812627519880023, 'block_progress': 2.857142857142857, 'time': 9.59999999999984, 'distance': 37.96305021891021, 'reward': -1.0034368751162575, 'reward_score': 0.6126275198800757, 'fitness': 4706589.5568298055}"
0.873946,676,40.552539,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 4.127279009137834, 'block_progress': 2.857142857142857, 'time': 6.7599999999999, 'distance': 30.2821041229181, 'reward': -1.0032624889555444, 'reward_score': 0.8739456758045341, 'fitness': 4049648.727033712}"
0.377869,602,41.713264,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 3.384535653250558, 'block_progress': 2.857142857142857, 'time': 6.019999999999916, 'distance': 21.923145058593946, 'reward': -1.0031752958751858, 'reward_score': 0.37786898658391976, 'fitness': 3314313.7301055007}"
1.118806,888,42.729908,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 5.07880619594029, 'block_progress': 2.857142857142857, 'time': 8.879999999999855, 'distance': 40.924560177198146, 'reward': -1.0026085408528642, 'reward_score': 1.1188061959403384, 'fitness': 4979965.271380114}"
0.691915,967,43.828082,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 4.915248325892857, 'block_progress': 2.857142857142857, 'time': 9.669999999999838, 'distance': 39.1383963766275, 'reward': -1.003333333333333, 'reward_score': 0.6919149925595773, 'fitness': 4808509.187496481}"
1.997077,965,44.935097,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.213744027273996, 'block_progress': 5.714285714285714, 'time': 9.649999999999839, 'distance': 53.851787189167226, 'reward': -1.003153497605096, 'reward_score': 1.997077360607383, 'fitness': 6107190.175486809}"
2.878184,1200,46.844978,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 7.878183637346541, 'block_progress': 5.714285714285714, 'time': 11.999999999999789, 'distance': 60.21489510964602, 'reward': -1.0031752958751854, 'reward_score': 2.878183637346611, 'fitness': 7748123.422451433}"
3.763859,798,47.750749,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 7.423858642578125, 'block_progress': 5.714285714285714, 'time': 7.979999999999874, 'distance': 70.67385567352176, 'reward': -1.0029845610119033, 'reward_score': 3.7638586425781675, 'fitness': 7333987.968722452}"
3.130432,1234,49.548337,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 8.243765149797712, 'block_progress': 5.714285714285714, 'time': 12.339999999999781, 'distance': 68.52106108592852, 'reward': -1.003145323253813, 'reward_score': 3.1304318164644513, 'fitness': 8110296.628736627}"
2.316367,1019,50.796482,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.713033403669084, 'block_progress': 5.714285714285714, 'time': 10.189999999999827, 'distance': 59.44846099574352, 'reward': -1.0030772036597853, 'reward_score': 2.3163667370024754, 'fitness': 6601073.95520809}"
1.357376,990,51.937429,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 5.657375880650112, 'block_progress': 2.857142857142857, 'time': 9.899999999999833, 'distance': 47.40171463880688, 'reward': -1.0030990019298738, 'reward_score': 1.3573758806501672, 'fitness': 5548328.478935475}"
0.928845,1272,53.849234,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.168845040457589, 'block_progress': 5.714285714285714, 'time': 12.719999999999773, 'distance': 53.774967625839054, 'reward': -1.003028157552083, 'reward_score': 0.9288450404576647, 'fitness': 6031591.265489966}"
3.994654,715,54.669567,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 7.377986907958984, 'block_progress': 5.714285714285714, 'time': 7.149999999999892, 'distance': 70.4900454878807, 'reward': -1.0020663088843946, 'reward_score': 3.994653574625687, 'fitness': 7296416.417913497}"
3.948009,811,55.624971,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 7.651342664446149, 'block_progress': 5.714285714285714, 'time': 8.109999999999872, 'distance': 72.17608527839184, 'reward': -1.0029818362281429, 'reward_score': 3.948009331112859, 'fitness': 7560170.488360872}"
3.298586,1149,57.419583,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 8.128585815429688, 'block_progress': 5.714285714285714, 'time': 11.4899999999998, 'distance': 71.25036855257349, 'reward': -1.003000909714471, 'reward_score': 3.298585815429755, 'fitness': 8003614.565061137}"
3.946029,991,58.548,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 8.249361855643137, 'block_progress': 5.714285714285714, 'time': 9.909999999999833, 'distance': 65.66567343114002, 'reward': -1.003385104224793, 'reward_score': 3.9460285223098595, 'fitness': 8140196.189969708}"
3.722055,972,59.66753,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 7.962055206298828, 'block_progress': 5.714285714285714, 'time': 9.719999999999837, 'distance': 61.10915251659753, 'reward': -1.0030799284435457, 'reward_score': 3.722055206298883, 'fitness': 7854794.097146314}"
3.487391,1182,61.581516,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 8.427391052246094, 'block_progress': 5.714285714285714, 'time': 11.819999999999792, 'distance': 74.417678319478, 'reward': -1.0033360581170943, 'reward_score': 3.4873910522461635, 'fitness': 8299116.634567776}"
3.458297,1069,62.801812,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 8.021629878452845, 'block_progress': 5.714285714285714, 'time': 10.689999999999817, 'distance': 70.849940087297, 'reward': -1.0034804716564363, 'reward_score': 3.4582965451195733, 'fitness': 7904659.02851276}"
3.371329,1093,64.045792,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 8.014662606375559, 'block_progress': 5.714285714285714, 'time': 10.929999999999811, 'distance': 62.29399428508623, 'reward': -1.0028128996349501, 'reward_score': 3.3713292730422886, 'fitness': 7895300.312381276}"
3.770598,1140,65.815948,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 8.570597512381417, 'block_progress': 5.714285714285714, 'time': 11.399999999999801, 'distance': 74.95132597584598, 'reward': -1.0033224341982905, 'reward_score': 3.7705975123814826, 'fitness': 8446522.561055442}"
4.679608,820,66.840275,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 8.412941523960658, 'block_progress': 5.714285714285714, 'time': 8.19999999999987, 'distance': 75.65805565752089, 'reward': -1.0026385134742384, 'reward_score': 4.679608190627368, 'fitness': 8320865.865905001}"
4.705464,769,67.723574,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 8.268797738211497, 'block_progress': 5.714285714285714, 'time': 7.6899999999998805, 'distance': 75.03054038435221, 'reward': -1.0012979198637453, 'reward_score': 4.705464404878203, 'fitness': 8181822.707671113}"
4.672851,920,69.205486,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 8.739517756870814, 'block_progress': 8.571428571428571, 'time': 9.199999999999848, 'distance': 76.87290779966861, 'reward': -1.0027529543922062, 'reward_score': 4.672851090204198, 'fitness': 8637440.883963015}"
5.08534,745,70.071531,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 8.568673815046038, 'block_progress': 5.714285714285714, 'time': 7.449999999999886, 'distance': 76.13280989974737, 'reward': -1.000676669166202, 'reward_score': 5.085340481712743, 'fitness': 8484097.68223614}"
5.328419,780,70.965826,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 8.928418840680804, 'block_progress': 8.571428571428571, 'time': 7.799999999999878, 'distance': 77.29714644700289, 'reward': -1.0003169977097297, 'reward_score': 5.328418840680844, 'fitness': 8840341.543534359}"
3.67053,963,72.155908,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 7.880529676164899, 'block_progress': 5.714285714285714, 'time': 9.62999999999984, 'distance': 63.79591629083734, 'reward': -1.0033387829008547, 'reward_score': 3.6705296761649535, 'fitness': 7774165.88024861}"
5.364781,674,73.384293,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 8.61144747052874, 'block_progress': 8.571428571428571, 'time': 6.739999999999901, 'distance': 76.42723926901817, 'reward': -1.000758412679036, 'reward_score': 5.364780803862106, 'fitness': 8533971.043289473}"
4.811289,793,74.299456,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 8.454622541155134, 'block_progress': 5.714285714285714, 'time': 7.929999999999875, 'distance': 75.83561198040843, 'reward': -1.0006276230585023, 'reward_score': 4.811289207821842, 'fitness': 8365246.705543154}"
2.961965,459,74.827559,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 5.491965157645089, 'block_progress': 2.857142857142857, 'time': 4.589999999999947, 'distance': 47.1399682611227, 'reward': -0.9946739705403647, 'reward_score': 2.961965157645107, 'fitness': 5436018.017676829}"
4.23475,1073,76.057042,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 8.811416625976562, 'block_progress': 8.571428571428571, 'time': 10.729999999999816, 'distance': 73.36641104603041, 'reward': -1.0033333333333339, 'reward_score': 4.234749959309957, 'fitness': 8694043.25956552}"
5.132269,887,77.61383,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 9.088935852050781, 'block_progress': 8.571428571428571, 'time': 8.869999999999855, 'distance': 77.81673919514287, 'reward': -1.0030881027948304, 'reward_score': 5.132269185384162, 'fitness': 8990158.035311587}"
5.792179,621,78.330592,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 8.862179347446988, 'block_progress': 8.571428571428571, 'time': 6.209999999999912, 'distance': 77.03059462457895, 'reward': -0.9995377095540343, 'reward_score': 5.792179347447017, 'fitness': 8790002.316852363}"
2.231941,432,78.83515,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 4.671941484723773, 'block_progress': 2.857142857142857, 'time': 4.319999999999952, 'distance': 38.288686372339725, 'reward': -0.9946685209728421, 'reward_score': 2.2319414847237886, 'fitness': 4618703.196037401}"
5.94187,672,79.633818,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 9.18187005179269, 'block_progress': 8.571428571428571, 'time': 6.719999999999901, 'distance': 78.26046516001225, 'reward': -0.9997829400925404, 'reward_score': 5.941870051792723, 'fitness': 9104591.79132753}"
4.865139,613,80.339909,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 7.908472333635602, 'block_progress': 5.714285714285714, 'time': 6.129999999999914, 'distance': 73.44404051452875, 'reward': -1.0015131777808772, 'reward_score': 4.865139000302298, 'fitness': 7837098.889595089}"
5.900166,585,81.449487,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 8.85016577584403, 'block_progress': 8.571428571428571, 'time': 5.84999999999992, 'distance': 77.01518194377422, 'reward': -0.9986112830752409, 'reward_score': 5.900165775844057, 'fitness': 8781588.760662086}"
5.553721,626,82.261863,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 8.640387398856026, 'block_progress': 8.571428571428571, 'time': 6.259999999999911, 'distance': 76.3511558547616, 'reward': -1.0003878420875196, 'reward_score': 5.553720732189388, 'fitness': 8567711.04770017}"
3.102114,415,82.739825,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 5.485447474888392, 'block_progress': 2.857142857142857, 'time': 4.149999999999956, 'distance': 47.022822335362434, 'reward': -0.9909791637602305, 'reward_score': 3.1021141415550737, 'fitness': 5433900.452066057}"
5.554896,820,83.686794,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 9.288229261125837, 'block_progress': 8.571428571428571, 'time': 8.19999999999987, 'distance': 78.81027493439615, 'reward': -1.0013960120791499, 'reward_score': 5.554895927792547, 'fitness': 9196150.450850904}"
