generation,best_fitness,best_progress,best_dense_progress,best_ranking_progress,best_time,best_finished,best_crashes,best_distance,best_steps,best_reward,best_ranking_key,current_mutation_prob,current_mutation_sigma,cached_evaluations,evaluated_count,rollout_count,mirror_rollout_count,mirror_individual_count,population_size,finish_count,crash_count,timeout_count,terminated_count,truncated_count,virtual_time_sum,cumulative_virtual_time,virtual_steps_sum,cumulative_virtual_steps,generation_wall_seconds,cumulative_wall_seconds,mean_progress,mean_dense_progress,mean_ranking_progress,mean_reward,mean_time,mean_physics_tick_count,mean_physics_hz,mean_physics_delay_norm,progress_min,progress_p10,progress_p25,progress_median,progress_mean,progress_std,progress_p75,progress_p90,progress_max,dense_progress_min,dense_progress_p10,dense_progress_p25,dense_progress_median,dense_progress_mean,dense_progress_std,dense_progress_p75,dense_progress_p90,dense_progress_max,ranking_progress_min,ranking_progress_p10,ranking_progress_p25,ranking_progress_median,ranking_progress_mean,ranking_progress_std,ranking_progress_p75,ranking_progress_p90,ranking_progress_max,time_min,time_p10,time_p25,time_median,time_mean,time_std,time_p75,time_p90,time_max,distance_min,distance_p10,distance_p25,distance_median,distance_mean,distance_std,distance_p75,distance_p90,distance_max,reward_min,reward_p10,reward_p25,reward_median,reward_mean,reward_std,reward_p75,reward_p90,reward_max,fitness_min,fitness_p10,fitness_p25,fitness_median,fitness_mean,fitness_std,fitness_p75,fitness_p90,fitness_max,steps_min,steps_p10,steps_p25,steps_median,steps_mean,steps_std,steps_p75,steps_p90,steps_max,physics_tick_min,physics_tick_p10,physics_tick_p25,physics_tick_median,physics_tick_mean,physics_tick_std,physics_tick_p75,physics_tick_p90,physics_tick_max,physics_hz_min,physics_hz_p10,physics_hz_p25,physics_hz_median,physics_hz_mean,physics_hz_std,physics_hz_p75,physics_hz_p90,physics_hz_max,physics_delay_norm_min,physics_delay_norm_p10,physics_delay_norm_p25,physics_delay_norm_median,physics_delay_norm_mean,physics_delay_norm_std,physics_delay_norm_p75,physics_delay_norm_p90,physics_delay_norm_max,front0_size,best_rank,best_crowding,best_priority_score,best_scalar_fitness,best_obj_finished,best_obj_progress,best_obj_neg_time,best_obj_neg_crashes,mean_obj_finished,mean_obj_progress,mean_obj_neg_time,mean_obj_neg_crashes
277,0.016272043951125425,20.0,20.335377284458705,20.335377284458705,9.189999999999849,0,1,185.24506382632535,919,20.23329203939488,"[0.0, 0.20335377284458706, -0.3063333333333283, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,175.44999999999834,41300.41999999974,17545,4130042,6.098709499987308,1505.6841972999973,6.964285714285714,8.55125830287025,8.55125830287025,8.504629265498991,3.6552083333332988,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,7.142857142857142,6.964285714285714,4.036662341234756,8.571428571428571,10.28571428571431,20.0,2.811023167201451,4.686338152204241,5.43602534702846,8.733103615897042,8.55125830287025,3.8162302923741525,10.15188012804304,12.38894435337614,20.335377284458705,2.811023167201451,4.686338152204241,5.43602534702846,8.733103615897042,8.55125830287025,3.8162302923741525,10.15188012804304,12.38894435337614,20.335377284458705,1.5100000000000011,2.047,2.774999999999985,3.0649999999999786,3.6552083333332988,1.8543484812543762,3.422499999999971,6.648999999999907,9.189999999999849,19.47239923849702,42.59418071657419,48.3032939163968,79.66565308719873,76.95403792586573,34.481842507624464,88.94446028675884,110.08662999868415,185.24506382632535,2.7704036948022126,4.648018663368539,5.390902043734544,8.694023950243956,8.504629265498991,3.801686032347159,10.10926105465417,12.334816631584076,20.23329203939488,2770403.6948022125,4648018.663368539,5390902.043734543,8694023.950243954,8504629.26549899,3801686.032347159,10109261.05465417,12334816.631584074,20233292.039394878,151.0,204.7,277.5,306.5,365.5208333333333,185.4348481254415,342.25,664.9000000000004,919.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,inf,0.016272043951125425,20233292.039394878,0.0,0.20335377284458706,-0.3063333333333283,-1.0,0.0,0.0855125830287025,-0.12184027777777662,-1.0
278,0.016272043951125425,20.0,20.335377284458705,20.335377284458705,9.189999999999849,0,1,185.24506382632535,919,20.23329203939488,"[0.0, 0.20335377284458706, -0.3063333333333283, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,166.49999999999855,41466.91999999974,16650,4146692,5.922454999992624,1511.7280321000144,7.083333333333333,8.711196751821609,8.711196751821609,8.666430598060776,3.46874999999997,1.0,100.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,5.714285714285714,7.083333333333333,3.7791759950833277,8.571428571428571,10.28571428571431,20.0,3.9957373482840404,5.1697763715471545,6.334353855678013,8.017523629324778,8.711196751821609,3.466046925641515,9.789619445800781,12.242540087018712,20.335377284458705,3.9957373482840404,5.1697763715471545,6.334353855678013,8.017523629324778,8.711196751821609,3.466046925641515,9.789619445800781,12.242540087018712,20.335377284458705,1.6000000000000012,2.113999999999999,2.6399999999999877,2.9299999999999815,3.46874999999997,1.7540139977111178,3.189999999999976,6.791999999999902,9.189999999999849,31.085037797689438,44.39921045824885,57.074858208296064,78.77252783626318,78.6537608319674,31.04806605270912,86.8929203171283,105.82589218374358,185.24506382632535,3.969706263246243,5.138631749995342,6.284171780819805,7.977696211149744,8.666430598060776,3.4513180643348735,9.740232695837006,12.182504261126528,20.23329203939488,3969706.263246243,5138631.7499953415,6284171.780819804,7977696.211149744,8666430.598060777,3451318.064334873,9740232.695837006,12182504.261126528,20233292.039394878,160.0,211.4,264.0,293.0,346.875,175.40139977111548,319.0,679.2000000000003,919.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,inf,0.016272043951125425,20233292.039394878,0.0,0.20335377284458706,-0.3063333333333283,-1.0,0.0,0.0871119675182161,-0.11562499999999898,-1.0
279,0.016272043951125425,20.0,20.335377284458705,20.335377284458705,9.189999999999849,0,1,185.24506382632535,919,20.23329203939488,"[0.0, 0.20335377284458706, -0.3063333333333283, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,181.03999999999826,41647.959999999744,18104,4164796,6.433814299991354,1518.263024999993,8.214285714285714,9.615304015931628,9.615304015931628,9.567500485706924,3.7716666666666305,1.0,100.0,0.0,2.857142857142857,5.714285714285714,5.714285714285714,8.571428571428571,8.214285714285714,3.431794120333232,8.571428571428571,14.285714285714285,20.0,4.666748046875,5.851381574358259,8.061720303126744,9.04224259512765,9.615304015931628,3.299258244551444,10.194416727338519,15.250577654157366,20.335377284458705,4.666748046875,5.851381574358259,8.061720303126744,9.04224259512765,9.615304015931628,3.299258244551444,10.194416727338519,15.250577654157366,20.335377284458705,1.8300000000000014,2.628999999999988,2.869999999999983,3.044999999999979,3.7716666666666305,1.7037377210774254,3.6849999999999654,6.703999999999902,9.189999999999849,38.2891763150692,51.94589439705014,77.21959353983402,84.37586406990886,86.86355803843132,28.958224582226993,89.98657843843102,131.53035282827915,185.24506382632535,4.638409757698685,5.807207494849186,8.022866631932716,9.001207071285616,9.567500485706924,3.286166736872985,10.150302622845938,15.180176123804538,20.23329203939488,4638409.757698685,5807207.494849185,8022866.631932716,9001207.071285617,9567500.485706924,3286166.736872985,10150302.622845938,15180176.12380454,20233292.039394878,183.0,262.9,287.0,304.5,377.1666666666667,170.37377210774613,368.5,670.4000000000001,919.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,inf,0.016272043951125425,20233292.039394878,0.0,0.20335377284458706,-0.3063333333333283,-1.0,0.0,0.09615304015931629,-0.12572222222222101,-1.0
280,0.016272043951125425,20.0,20.335377284458705,20.335377284458705,9.189999999999849,0,1,185.24506382632535,919,20.23329203939488,"[0.0, 0.20335377284458706, -0.3063333333333283, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,167.90999999999852,41815.86999999974,16791,4181587,5.691796500002965,1524.0668008000357,7.023809523809523,8.508544989994595,8.508544989994595,8.463487506315596,3.4981249999999693,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.714285714285714,7.023809523809523,4.1632639166775505,8.571428571428571,12.285714285714297,20.0,3.585036141531808,4.414624350411551,5.449363163539342,7.718956811087472,8.508544989994595,4.012117854518537,10.144532067435128,14.137601579938629,20.335377284458705,3.585036141531808,4.414624350411551,5.449363163539342,7.718956811087472,8.508544989994595,4.012117854518537,10.144532067435128,14.137601579938629,20.335377284458705,1.6200000000000012,1.9970000000000014,2.297499999999995,2.9799999999999804,3.4981249999999693,1.9903126390196841,3.1999999999999758,7.356999999999888,9.189999999999849,27.114843238145113,35.779951707273725,48.262706238776445,75.72163406014442,76.23367899846669,37.43885906201969,89.08160789124668,131.7258373797872,185.24506382632535,3.5386090266885706,4.387068570459845,5.409314900833103,7.680982194542562,8.463487506315596,3.9953082361514065,10.103845233081449,14.049499661894476,20.23329203939488,3538609.0266885706,4387068.570459845,5409314.900833103,7680982.194542563,8463487.506315595,3995308.2361514065,10103845.233081449,14049499.661894476,20233292.039394878,162.0,199.7,229.75,298.0,349.8125,199.0312639019726,320.0,735.7,919.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,inf,0.016272043951125425,20233292.039394878,0.0,0.20335377284458706,-0.3063333333333283,-1.0,0.0,0.08508544989994593,-0.11660416666666563,-1.0
281,0.016272043951125425,20.0,20.335377284458705,20.335377284458705,9.189999999999849,0,1,185.24506382632535,919,20.23329203939488,"[0.0, 0.20335377284458706, -0.3063333333333283, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,170.38999999999845,41986.25999999974,17039,4198626,6.7650149000110105,1530.9676615999779,6.904761904761905,8.565455220994496,8.565455220994496,8.51988070867399,3.5497916666666343,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.714285714285714,6.904761904761905,3.8612558905302032,8.571428571428571,10.28571428571431,20.0,4.05320303780692,4.837689535958427,5.68652970450265,7.722162519182477,8.565455220994496,3.665074285693055,10.159246580941337,12.385558809552892,20.335377284458705,4.05320303780692,4.837689535958427,5.68652970450265,7.722162519182477,8.565455220994496,3.665074285693055,10.159246580941337,12.385558809552892,20.335377284458705,1.6200000000000012,1.985000000000001,2.5024999999999906,3.054999999999979,3.5497916666666343,1.8088514882646076,3.752499999999964,6.489999999999908,9.189999999999849,31.686143428087234,43.51892152056098,52.02609490044415,73.8807717077434,76.59565383944967,32.40871458873244,89.21939968504012,106.77610745802536,185.24506382632535,4.026971351663492,4.795219222476295,5.609320963862423,7.683685497969073,8.51988070867399,3.652258183812046,10.117607193356818,12.32685227590734,20.23329203939488,4026971.351663492,4795219.222476294,5609320.963862423,7683685.497969072,8519880.70867399,3652258.1838120455,10117607.193356816,12326852.275907341,20233292.039394878,162.0,198.5,250.25,305.5,354.9791666666667,180.88514882646453,375.25,649.0000000000002,919.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,inf,0.016272043951125425,20233292.039394878,0.0,0.20335377284458706,-0.3063333333333283,-1.0,0.0,0.08565455220994495,-0.1183263888888878,-1.0
282,0.016272043951125425,20.0,20.335377284458705,20.335377284458705,9.189999999999849,0,1,185.24506382632535,919,20.23329203939488,"[0.0, 0.20335377284458706, -0.3063333333333283, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,181.5999999999982,42167.85999999974,18160,4216786,7.428599199978635,1538.5417513999855,8.095238095238095,9.635540530795142,9.635540530795142,9.587620930938073,3.783333333333296,1.0,100.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,8.571428571428571,8.095238095238095,4.338301704354428,8.571428571428571,14.285714285714285,20.0,3.6353138514927457,5.246256147112166,7.1121433803013385,9.113640104021345,9.635540530795142,4.108921708539255,10.199345179966517,16.523010798863,20.335377284458705,3.6353138514927457,5.246256147112166,7.1121433803013385,9.113640104021345,9.635540530795142,4.108921708539255,10.199345179966517,16.523010798863,20.335377284458705,1.5600000000000012,2.2349999999999963,2.6549999999999874,3.039999999999979,3.783333333333296,2.152648885030261,3.2974999999999737,7.5529999999998845,10.399999999999823,27.36721458286047,45.441757732629775,65.79550154320896,82.74310352280736,86.26652373664426,37.295740948639576,90.09663014858961,145.13769354522228,188.3847441154503,3.609686484278163,5.211940518549173,7.075800405208364,9.07240067191327,9.587620930938073,4.089830104136061,10.156954975975406,16.43929540489376,20.23329203939488,3609686.484278163,5211940.518549173,7075800.405208364,9072400.67191327,9587620.930938073,4089830.1041360605,10156954.975975405,16439295.404893756,20233292.039394878,156.0,223.5,265.5,304.0,378.3333333333333,215.26488850303068,329.75,755.3000000000001,1040.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,inf,0.016272043951125425,20233292.039394878,0.0,0.20335377284458706,-0.3063333333333283,-1.0,0.0,0.09635540530795143,-0.12611111111110987,-1.0
283,0.016272043951125425,20.0,20.335377284458705,20.335377284458705,9.189999999999849,0,1,185.24506382632535,919,20.23329203939488,"[0.0, 0.20335377284458706, -0.3063333333333283, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,189.889999999998,42357.74999999974,18989,4235775,7.3811209999839775,1546.0497582000098,7.5,9.074789853323074,9.074789853323074,9.025147525258902,3.956041666666625,1.0,100.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,8.571428571428571,7.5,3.7172607133323794,8.571428571428571,12.285714285714297,20.0,3.666790553501674,4.354164123535156,7.060252598353795,9.14184979030064,9.074789853323074,3.760485059847055,10.466509546552386,14.767110007149842,20.335377284458705,3.666790553501674,4.354164123535156,7.060252598353795,9.14184979030064,9.074789853323074,3.760485059847055,10.466509546552386,14.767110007149842,20.335377284458705,1.5200000000000011,1.8610000000000015,2.6949999999999865,3.054999999999979,3.956041666666625,2.1151376428648097,5.067499999999937,7.549999999999884,9.189999999999849,27.67836961352441,35.18935382217169,63.660665947943926,82.79442595690489,81.91139750630084,34.38683553528832,91.06732357479632,130.08249515253124,185.24506382632535,3.608162875132061,4.324438934181334,7.012134332426525,9.102318120805096,9.025147525258902,3.744884284285697,10.424993931885464,14.688179924654692,20.23329203939488,3608162.875132061,4324438.934181334,7012134.332426525,9102318.120805096,9025147.5252589,3744884.284285697,10424993.931885462,14688179.924654692,20233292.039394878,152.0,186.1,269.5,305.5,395.6041666666667,211.51376428648535,506.75,755.0000000000001,919.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,inf,0.016272043951125425,20233292.039394878,0.0,0.20335377284458706,-0.3063333333333283,-1.0,0.0,0.09074789853323073,-0.13186805555555417,-1.0
284,0.016272043951125425,20.0,20.335377284458705,20.335377284458705,9.189999999999849,0,1,185.24506382632535,919,20.23329203939488,"[0.0, 0.20335377284458706, -0.3063333333333283, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,173.1699999999984,42530.919999999736,17317,4253092,6.130877600051463,1552.293019200035,7.202380952380952,8.814325502940585,8.814325502940585,8.768170075736196,3.6077083333332998,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.714285714285714,7.202380952380952,4.205179157423824,8.571428571428571,14.285714285714285,20.0,3.029817853655134,4.760724203927176,5.468526567731585,8.25751577104841,8.814325502940585,4.001643658353547,10.353798185076032,15.760740007672993,20.335377284458705,3.029817853655134,4.760724203927176,5.468526567731585,8.25751577104841,8.814325502940585,4.001643658353547,10.353798185076032,15.760740007672993,20.335377284458705,1.6600000000000013,1.9420000000000015,2.3074999999999948,2.9749999999999805,3.6077083333332998,1.9288600255756592,3.8799999999999613,7.222999999999891,9.189999999999849,21.57321098819375,39.328523793816565,48.06755907088518,80.33341172337532,78.34387105713843,36.07317538328393,91.70276657864451,136.3836795724929,185.24506382632535,2.9933962804441463,4.731864585949156,5.436216310693317,8.218034312652172,8.768170075736196,3.986379770055323,10.303306439267232,15.697043305479179,20.23329203939488,2993396.280444146,4731864.585949156,5436216.310693317,8218034.3126521725,8768170.075736197,3986379.7700553234,10303306.439267233,15697043.30547918,20233292.039394878,166.0,194.2,230.75,297.5,360.7708333333333,192.88600255756998,388.0,722.3000000000001,919.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0,inf,0.016272043951125425,20233292.039394878,0.0,0.20335377284458706,-0.3063333333333283,-1.0,0.0,0.08814325502940586,-0.12025694444444333,-1.0
285,0.016272043951125425,20.0,20.335377284458705,20.335377284458705,9.189999999999849,0,1,185.24506382632535,919,20.23329203939488,"[0.0, 0.20335377284458706, -0.3063333333333283, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,177.47999999999828,42708.39999999973,17748,4270840,6.282348300039303,1558.7021515999804,7.440476190476191,9.00366607166472,9.00366607166472,8.956611311903197,3.6974999999999643,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,8.571428571428571,7.440476190476191,4.154318437241486,8.571428571428571,14.285714285714285,20.0,3.7344469342912947,4.797072274344308,5.658523014613561,9.24651827130999,9.00366607166472,3.9351853630949853,10.35944938659668,16.060399191720144,20.335377284458705,3.7344469342912947,4.797072274344308,5.658523014613561,9.24651827130999,9.00366607166472,3.9351853630949853,10.35944938659668,16.060399191720144,20.335377284458705,1.5100000000000011,1.8850000000000016,2.482499999999991,3.0799999999999783,3.6974999999999643,1.8462535262886275,4.3599999999999515,6.722999999999902,9.189999999999849,28.43983917683363,40.10802097246051,50.768540488144936,83.02441983669996,79.75976152109403,35.51670411955407,92.26817055046558,138.07793651893738,185.24506382632535,3.709318494452118,4.768182166323335,5.609579185929054,9.206283413240563,8.956611311903197,3.921500012669742,10.299305028541925,15.990767616368696,20.23329203939488,3709318.494452118,4768182.166323335,5609579.185929054,9206283.413240563,8956611.3119032,3921500.012669742,10299305.028541926,15990767.616368696,20233292.039394878,151.0,188.5,248.25,308.0,369.75,184.62535262886658,436.0,672.3000000000001,919.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,inf,0.016272043951125425,20233292.039394878,0.0,0.20335377284458706,-0.3063333333333283,-1.0,0.0,0.09003666071664719,-0.12324999999999882,-1.0
286,0.016272043951125425,20.0,20.335377284458705,20.335377284458705,9.189999999999849,0,1,185.24506382632535,919,20.23329203939488,"[0.0, 0.20335377284458706, -0.3063333333333283, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,189.85999999999805,42898.25999999973,18986,4289826,6.548630999983288,1565.3688758999924,8.214285714285714,9.606339590890068,9.606339590890068,9.556699462053158,3.955416666666626,1.0,100.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,8.571428571428571,8.214285714285714,4.066831155366362,8.571428571428571,14.285714285714285,20.0,3.229310171944755,4.980587005615234,7.142857142857142,9.401968547276088,9.606339590890068,3.8769458923939486,10.231819834027972,15.664599827357701,20.335377284458705,3.229310171944755,4.980587005615234,7.142857142857142,9.401968547276088,9.606339590890068,3.8769458923939486,10.231819834027972,15.664599827357701,20.335377284458705,1.6400000000000012,2.1479999999999984,2.9374999999999813,3.099999999999978,3.955416666666626,1.8958418955850207,4.739999999999943,7.180999999999892,9.189999999999849,20.458285981760127,42.189232788234946,69.55655653588474,84.14862205460668,85.96217024241514,35.25702924483898,90.65966209210455,138.14796195179227,185.24506382632535,3.1584897136587737,4.949454816382445,7.105488582266762,9.36148257603982,9.556699462053158,3.8621282811004933,10.190155787916332,15.592896329701352,20.23329203939488,3158489.713658774,4949454.816382445,7105488.582266762,9361482.57603982,9556699.46205316,3862128.2811004934,10190155.787916332,15592896.329701351,20233292.039394878,164.0,214.8,293.75,310.0,395.5416666666667,189.58418955850604,474.0,718.1,919.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,inf,0.016272043951125425,20233292.039394878,0.0,0.20335377284458706,-0.3063333333333283,-1.0,0.0,0.09606339590890067,-0.13184722222222087,-1.0
287,0.016272043951125425,20.0,20.335377284458705,20.335377284458705,9.189999999999849,0,1,185.24506382632535,919,20.23329203939488,"[0.0, 0.20335377284458706, -0.3063333333333283, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,182.5799999999982,43080.839999999735,18258,4308084,6.6522997000138275,1572.1342951999977,7.202380952380952,8.83741157395499,8.83741157395499,8.789295143521217,3.803749999999962,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,8.571428571428571,7.202380952380952,4.205179157423824,8.571428571428571,14.285714285714285,20.0,1.8881280081612724,4.636841365269252,5.306023188999721,9.310686928885325,8.83741157395499,3.965760387539589,10.643799645560128,14.96409824916295,20.335377284458705,1.8881280081612724,4.636841365269252,5.306023188999721,9.310686928885325,8.83741157395499,3.965760387539589,10.643799645560128,14.96409824916295,20.335377284458705,1.430000000000001,2.0879999999999996,2.4224999999999923,3.0649999999999786,3.803749999999962,2.0794496717881437,4.364999999999951,7.356999999999888,9.819999999999835,5.278427193523385,38.25118471682072,46.838569996878505,84.77561044692993,78.93043377454615,36.0812519292475,93.33465879224241,130.73018560205676,185.24506382632535,1.8280227297340794,4.607353114084535,5.273477599760645,9.263297948292236,8.789295143521217,3.9513123680625784,10.600332573823342,14.880384322548261,20.23329203939488,1828022.7297340794,4607353.114084535,5273477.599760645,9263297.948292235,8789295.143521216,3951312.3680625786,10600332.573823344,14880384.32254826,20233292.039394878,143.0,208.8,242.25,306.5,380.375,207.94496717881873,436.5,735.7,982.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,inf,0.016272043951125425,20233292.039394878,0.0,0.20335377284458706,-0.3063333333333283,-1.0,0.0,0.0883741157395499,-0.12679166666666541,-1.0
288,0.016272043951125425,20.0,20.335377284458705,20.335377284458705,9.189999999999849,0,1,185.24506382632535,919,20.23329203939488,"[0.0, 0.20335377284458706, -0.3063333333333283, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,203.68999999999772,43284.52999999973,20369,4328453,6.655750999983866,1578.89759529999,7.738095238095238,9.107604594457717,9.107604594457717,9.055087138851231,4.243541666666619,1.0,100.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,8.571428571428571,7.738095238095238,4.080746785953003,8.571428571428571,14.285714285714285,20.0,3.6828776768275673,4.227114541190011,5.76059068952288,8.84427343096052,9.107604594457717,3.989791008993144,10.618982315063477,14.79335130964007,20.335377284458705,3.6828776768275673,4.227114541190011,5.76059068952288,8.84427343096052,9.107604594457717,3.989791008993144,10.618982315063477,14.79335130964007,20.335377284458705,1.490000000000001,2.1359999999999983,2.9349999999999814,3.234999999999975,4.243541666666619,2.0046877246253896,5.509999999999927,7.475999999999885,9.189999999999849,27.222630593983922,34.70406238436699,51.651297716161935,81.6012640222907,82.03893981911415,35.96436055807066,91.35829551331699,132.12573034603847,185.24506382632535,3.6579498111383493,4.200301082000026,5.705064038225164,8.791337182403737,9.055087138851231,3.979085939589609,10.562362862867948,14.738902519124757,20.23329203939488,3657949.811138349,4200301.082000026,5705064.038225165,8791337.182403738,9055087.138851231,3979085.939589609,10562362.86286795,14738902.519124757,20233292.039394878,149.0,213.6,293.5,323.5,424.3541666666667,200.46877246254314,551.0,747.6,919.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,inf,0.016272043951125425,20233292.039394878,0.0,0.20335377284458706,-0.3063333333333283,-1.0,0.0,0.09107604594457715,-0.14145138888888734,-1.0
289,0.016272043951125425,20.0,20.335377284458705,20.335377284458705,9.189999999999849,0,1,185.24506382632535,919,20.23329203939488,"[0.0, 0.20335377284458706, -0.3063333333333283, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,171.06999999999843,43455.59999999973,17107,4345560,6.189435400010552,1585.2007904000347,7.321428571428572,8.79983078865778,8.79983078865778,8.754113047604521,3.5639583333333005,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.714285714285714,7.321428571428572,4.2018075961221655,8.571428571428571,14.285714285714285,20.0,2.863851274762835,4.609302520751953,5.533064433506556,8.553318296160018,8.79983078865778,3.943491939668354,10.303991181509836,15.035667964390347,20.335377284458705,2.863851274762835,4.609302520751953,5.533064433506556,8.553318296160018,8.79983078865778,3.943491939668354,10.303991181509836,15.035667964390347,20.335377284458705,1.400000000000001,1.9620000000000015,2.4649999999999914,3.0649999999999786,3.5639583333333005,1.8582123349060728,3.4549999999999703,7.0619999999998955,9.189999999999849,20.353768348693848,37.908865948021415,48.462308106943965,79.66404217109084,78.15771992472735,36.077508850294954,90.36118816398084,134.07529676845735,185.24506382632535,2.8205309209944867,4.577854611886005,5.497840419063653,8.513786620266867,8.754113047604521,3.9273492338098444,10.262827099773718,14.974709239663703,20.23329203939488,2820530.9209944867,4577854.611886006,5497840.419063653,8513786.620266866,8754113.047604522,3927349.2338098446,10262827.099773718,14974709.239663702,20233292.039394878,140.0,196.2,246.5,306.5,356.3958333333333,185.82123349061115,345.5,706.2000000000002,919.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,inf,0.016272043951125425,20233292.039394878,0.0,0.20335377284458706,-0.3063333333333283,-1.0,0.0,0.0879983078865778,-0.11879861111111001,-1.0
