generation,best_fitness,best_progress,best_dense_progress,best_time,best_term,best_reward,mean_progress,mean_dense_progress,mean_reward,mean_time,experiment_kind,reward_mode,source_csv,front0_size,best_rank,best_crowding,best_priority_score,best_scalar_fitness,best_obj_progress,best_obj_finish,best_obj_speed_for_progress,best_obj_safe_progress,best_obj_path_efficiency,mean_obj_progress,mean_obj_finish,mean_obj_speed_for_progress,mean_obj_safe_progress,mean_obj_path_efficiency
183,2.018803509567065,100.0,100.0,16.457264091807506,1,2.018803509567065,48.79464285714285,49.14261241044317,0.1884517858727442,9.305938302422389,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
184,2.018811122842086,100.0,100.0,16.4460455991995,1,2.018811122842086,45.80357142857142,46.18005814296859,0.1582877516652689,8.830809843346984,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
185,2.018862596251203,100.0,100.0,16.364956796060934,1,2.018862596251203,44.10714285714285,44.58265070404325,-0.0446972688156745,8.65367020779365,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
186,2.018869562063983,100.0,100.0,16.35426280798049,1,2.018869562063983,46.785714285714285,47.01974036438125,0.1357236274460115,8.96057786944754,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
187,2.018834615055998,100.0,100.0,16.408193427069545,1,2.018834615055998,35.44642857142857,35.9035159434591,-0.1652352060968657,7.301824469515001,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
188,2.01886414544532,100.0,100.0,16.362581665198572,1,2.01886414544532,39.375,39.69476780721119,-0.0326326106926447,7.8939805304363055,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
189,2.018860970178708,100.0,100.0,16.366899335816903,1,2.018860970178708,45.04464285714286,45.50291691507612,0.0577981529159402,8.78289759977919,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
190,2.018846470027684,100.0,100.0,16.389904284526935,1,2.018846470027684,50.26785714285714,50.57702456201825,0.2031195940954674,9.54846444254892,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
191,2.018891709941075,100.0,100.0,16.319378321598737,1,2.018891709941075,45.44642857142857,45.83121802125658,0.2169872436102779,8.815662890625237,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
192,2.018867844391973,100.0,100.0,16.356854271750368,1,2.018867844391973,52.63392857142857,53.05558862430709,0.2601385112826616,9.897806913317446,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
193,2.018876118594441,100.0,100.0,16.34270424153632,1,2.018876118594441,50.89285714285714,51.28930883748191,0.2730713660926187,9.465689018416608,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
194,2.018888677227177,100.0,100.0,16.32330494159707,1,2.018888677227177,50.625,50.980576617377146,0.332160764060626,9.463044970954172,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
195,2.0188915746859704,100.0,100.0,16.319219724817337,1,2.0188915746859704,40.66964285714286,41.16568795272282,-0.0488355891711519,8.164573506351392,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
196,2.018903504883328,100.0,100.0,16.300153952775947,1,2.018903504883328,41.07142857142857,41.45134317023414,-0.0148436791967041,8.083420212442201,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
197,2.0188984629653866,100.0,100.0,16.307892401843212,1,2.0188984629653866,33.080357142857146,33.463283670800074,-0.1902097399179161,6.952139260744084,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
198,2.018917535005726,100.0,100.0,16.278466523144015,1,2.018917535005726,35.848214285714285,36.39671609870025,-0.1603423544277498,7.377403675308384,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
199,2.018919960403709,100.0,100.0,16.274748472087254,1,2.018919960403709,51.33928571428572,51.721283399633,0.3399495930976453,9.58759544930588,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
200,2.018907535210814,100.0,100.0,16.293914264073205,1,2.018907535210814,47.63392857142857,47.95513595853534,0.2697864105961188,9.050619954816057,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
201,2.018902552684714,100.0,100.0,16.30154224605531,1,2.018902552684714,52.90178571428572,53.28346822943006,0.4488710432202537,9.796069397543476,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
202,2.018904561727058,100.0,100.0,16.298015537824085,1,2.018904561727058,48.75,49.14209804364613,0.251059166765598,9.159025309422251,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
203,2.018929769682856,100.0,100.0,16.25921274760657,1,2.018929769682856,40.40178571428572,40.82309793148722,0.0411210326310439,7.920684422610423,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
204,2.018924472105524,100.0,100.0,16.26802285110826,1,2.018924472105524,42.85714285714285,43.30087246639388,0.0356466582086934,8.350677044467815,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
205,2.018949603182568,100.0,100.0,16.22844453883451,1,2.018949603182568,53.92857142857143,54.24859909074647,0.4283623139075758,9.848592229098442,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
206,2.018965241399966,100.0,100.0,16.203422865627836,1,2.018965241399966,56.473214285714285,56.81346318551472,0.5171593519487471,10.252635740350634,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
207,2.0189585835190527,100.0,100.0,16.214020028489596,1,2.0189585835190527,43.52678571428571,44.0364078964506,0.0120836444157342,8.43486253611577,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
208,2.018994392466204,100.0,100.0,16.159371311975768,1,2.018994392466204,43.39285714285714,43.7789371396814,0.1037043239382203,8.312215548468137,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
209,2.0190070693942483,100.0,100.0,16.13976044299065,1,2.0190070693942483,60.04464285714286,60.25369665452412,0.6142075079927625,10.717677766459186,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
210,2.018978035916618,100.0,100.0,16.18411818885233,1,2.018978035916618,53.16964285714286,53.53839989219393,0.3284059147588777,9.818019992513229,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
211,2.0189796773532844,100.0,100.0,16.18123915234631,1,2.0189796773532844,48.4375,48.86780986828464,0.2812856048568363,9.015422681610996,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
212,2.018997314745531,100.0,100.0,16.154307828258954,1,2.018997314745531,37.8125,38.1993002125195,-0.0477716027008681,7.484122345107737,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
213,2.019009084013773,100.0,100.0,16.1358183667132,1,2.019009084013773,44.41964285714286,44.96586455830506,0.1151498648346515,8.470534439779676,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
214,2.0190134933948007,100.0,100.0,16.129565785185505,1,2.0190134933948007,39.50892857142857,39.9674268918378,-0.0293988925056367,7.794740279560093,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
215,2.0190074657646333,100.0,100.0,16.138309321793997,1,2.0190074657646333,42.67857142857143,43.06056303637368,0.1266775948235221,8.211587039355068,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
216,2.018999095188893,100.0,100.0,16.15122975105408,1,2.018999095188893,40.66964285714286,41.13047329442841,-0.0483464176584539,7.999531080390088,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
217,2.019026863905244,100.0,100.0,16.108176728492623,1,2.019026863905244,43.57142857142857,43.89678931662014,0.1353940952371013,8.319346307579949,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
218,2.019034606073851,100.0,100.0,16.096234178179515,1,2.019034606073851,45.08928571428571,45.47014053378787,0.0900638460390135,8.54304090436243,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
219,2.019008778866361,100.0,100.0,16.136148497840338,1,2.019008778866361,39.59821428571429,39.94564152189663,0.0019474614285235,7.685035979747511,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
220,2.0190330124372715,100.0,100.0,16.098690514781428,1,2.0190330124372715,36.026785714285715,36.5577540227345,-0.1582607902391523,7.287741064134375,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
221,2.0190314166486973,100.0,100.0,16.101180429541333,1,2.0190314166486973,40.08928571428571,40.56267682995115,0.0085623347221984,7.876346956033728,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
222,2.019025867491083,100.0,100.0,16.109756441086855,1,2.019025867491083,47.45535714285714,47.96413752649512,0.1465010483520204,8.95457775109761,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
223,2.019042974441591,100.0,100.0,16.0833190925581,1,2.019042974441591,40.892857142857146,41.31243896271501,0.0163845002601648,7.9047980094463774,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
224,2.019044294743589,100.0,100.0,16.081296128302004,1,2.019044294743589,43.30357142857143,43.79929738385336,-0.0502601348645186,8.409758990615735,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
225,2.0190429900031144,100.0,100.0,16.08331403086226,1,2.0190429900031144,38.48214285714286,38.92339338149343,-0.1019480673756481,7.595180475969862,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
226,2.0190286670533024,100.0,100.0,16.105430615703145,1,2.0190286670533024,43.97321428571429,44.34346094727516,0.1089499609720929,8.346207409257469,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
227,2.019047745687745,100.0,100.0,16.07661763930242,1,2.019047745687745,47.45535714285714,47.88434124418667,0.1773494235317017,8.906456409740038,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
228,2.0190407893605737,100.0,100.0,16.086669128494492,1,2.0190407893605737,48.92857142857143,49.377969226666856,0.1913413358023096,9.08568924948877,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
229,2.0190417514442687,100.0,100.0,16.084936139875975,1,2.0190417514442687,45.71428571428572,46.12675426261766,0.1591528786355295,8.695227917147955,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
230,2.0190566380656723,100.0,100.0,16.062782972060866,1,2.0190566380656723,48.52678571428572,48.89132029243878,0.2490665546409381,8.968943466775276,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
231,2.0190305985943016,100.0,100.0,16.10309040640107,1,2.0190305985943016,39.15178571428571,39.59551491907665,-0.0322828525701252,7.690979475994691,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
232,2.0190604969621013,100.0,100.0,16.05620700347737,1,2.0190604969621013,56.69642857142857,57.11523388113295,0.5202401249906113,10.204551112673704,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
233,2.019056093350894,100.0,100.0,16.063699277915905,1,2.019056093350894,53.48214285714286,53.93179327249527,0.2080988226759807,9.803844545463368,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
234,2.019033883203071,100.0,100.0,16.09730764485106,1,2.019033883203071,44.95535714285714,45.34822859934398,0.1201753107605045,8.534984013895619,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
235,2.019056359026248,100.0,100.0,16.06283204095989,1,2.019056359026248,44.24107142857143,44.61589415158544,0.1429238091165689,8.41971380306406,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
236,2.019050672392607,100.0,100.0,16.071389143070814,1,2.019050672392607,53.125,53.617214624370845,0.3284241305133292,9.740767456050545,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
237,2.0190497669865044,100.0,100.0,16.072777435026634,1,2.0190497669865044,41.83035714285714,42.35616534948349,-0.0044902448617454,8.132197800478613,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
238,2.0190349332226503,100.0,100.0,16.095687559667592,1,2.0190349332226503,39.33035714285715,39.823946739946095,-0.1547156568564732,7.778105154103555,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
239,2.0190451213274105,100.0,100.0,16.079978691038164,1,2.0190451213274105,51.47321428571429,51.78725542766708,0.3414599178704054,9.432969721292071,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
240,2.0190504131372524,100.0,100.0,16.071777289922093,1,2.0190504131372524,55.58035714285714,55.948905476502006,0.416499554000965,10.107445633137411,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
241,2.0190561264676656,100.0,100.0,16.062937765263722,1,2.0190561264676656,41.78571428571428,42.2399583033153,0.0263422461268709,8.07875486275826,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
242,2.019055797466001,100.0,100.0,16.06326357664732,1,2.019055797466001,43.39285714285714,43.923845865896766,0.1044162719779903,8.283224993845401,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
243,2.019045699539703,100.0,100.0,16.078857206375062,1,2.019045699539703,51.11607142857143,51.50971872465951,0.3083907246291471,9.44936672305558,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
244,2.019042560659123,100.0,100.0,16.083859007228575,1,2.019042560659123,47.23214285714286,47.66986670238631,0.2057225518634853,8.828879823974562,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
245,2.0190440558283917,100.0,100.0,16.08133153452901,1,2.0190440558283917,55.0,55.36594169480461,0.533771461454718,9.89081471852129,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
246,2.019060515445366,100.0,100.0,16.0560844002749,1,2.019060515445366,47.00892857142857,47.42927266018731,0.2033562692552532,8.8594744166205,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
247,2.019040469050569,100.0,100.0,16.08742861842541,1,2.019040469050569,52.05357142857142,52.4977008998394,0.3482087691210781,9.542715811648462,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
248,2.019083131848425,100.0,100.0,16.02115249240557,1,2.019083131848425,53.973214285714285,54.43514900548118,0.3690749054344295,9.818547679126826,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
249,2.0190494908380137,100.0,100.0,16.073101319099624,1,2.0190494908380137,45.49107142857143,46.03533038071224,0.1261744784718729,8.608360415004464,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
250,2.019045249787513,100.0,100.0,16.080036547061823,1,2.019045249787513,43.4375,43.89555586235864,0.1353580300492025,8.227172268234582,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
251,2.0190828593154317,100.0,100.0,16.021409099365346,1,2.0190828593154317,53.03571428571428,53.56273859739304,0.2040499279778864,9.748699909977326,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
252,2.0190385218670257,100.0,100.0,16.090129890633893,1,2.0190385218670257,47.723214285714285,48.28101136854717,0.1208353275537343,9.036417540065887,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
253,2.0190527052502696,100.0,100.0,16.06811263015621,1,2.0190527052502696,53.48214285714286,53.96950736641884,0.2714071615750211,9.798366708933372,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
254,2.019056829717893,100.0,100.0,16.06162392798174,1,2.019056829717893,47.54464285714285,47.99579192485129,0.209317480763166,8.79314019205528,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
255,2.019063808033665,100.0,100.0,16.050873012066532,1,2.019063808033665,48.08035714285714,48.488660923072274,0.2768027974266657,8.925741993576755,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
256,2.019071656363236,100.0,100.0,16.038730877560752,1,2.019071656363236,42.76785714285714,43.19949360830444,-0.0274504659298973,8.18385791457368,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
257,2.01905074037679,100.0,100.0,16.07104884043739,1,2.01905074037679,41.25,41.7133994613375,-0.0413398406023097,8.048290725270148,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
258,2.0190434812657982,100.0,100.0,16.08225676253798,1,2.0190434812657982,45.22321428571429,45.71742038641658,0.1562607149375819,8.474976966919899,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
259,2.019047897117576,100.0,100.0,16.075506531045395,1,2.019047897117576,34.73214285714286,35.283201741320745,-0.293060852250824,7.151064748462884,GA,terminal_lexicographic_progress20,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_lexicographic_progress20\20260430_125354_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
