generation,front0_size,best_rank,best_crowding,best_priority_score,best_progress,best_dense_progress,best_time,best_finished,best_crashes,best_reward,best_scalar_fitness,best_distance,best_steps,finish_count,crash_count,timeout_count,virtual_time_sum,cumulative_virtual_time,virtual_steps_sum,cumulative_virtual_steps,generation_wall_seconds,cumulative_wall_seconds,mean_progress,mean_dense_progress,mean_reward,mean_time,best_obj_finished,best_obj_progress,best_obj_neg_time,best_obj_neg_crashes,mean_obj_finished,mean_obj_progress,mean_obj_neg_time,mean_obj_neg_crashes,progress_min,progress_p10,progress_p25,progress_median,progress_mean,progress_std,progress_p75,progress_p90,progress_max,dense_progress_min,dense_progress_p10,dense_progress_p25,dense_progress_median,dense_progress_mean,dense_progress_std,dense_progress_p75,dense_progress_p90,dense_progress_max,time_min,time_p10,time_p25,time_median,time_mean,time_std,time_p75,time_p90,time_max,distance_min,distance_p10,distance_p25,distance_median,distance_mean,distance_std,distance_p75,distance_p90,distance_max,reward_min,reward_p10,reward_p25,reward_median,reward_mean,reward_std,reward_p75,reward_p90,reward_max,fitness_min,fitness_p10,fitness_p25,fitness_median,fitness_mean,fitness_std,fitness_p75,fitness_p90,fitness_max,steps_min,steps_p10,steps_p25,steps_median,steps_mean,steps_std,steps_p75,steps_p90,steps_max,run_dir,run_label,objective_subset,best_obj_neg_distance,mean_obj_neg_distance
258,38,0,inf,0.0145447769613219,14.285714285714285,15.54610116141183,4.505958900404563,0,1,0.1594579923085226,15490905.645609155,135.9267986267805,207,0,48,0,130.84172548133577,34455.68784908196,6085,1590222,8.291364600001543,2239.5043764,6.011904761904762,7.378795203708467,0.0757446368253559,2.7258692808611618,0.0,0.1554610116141183,-0.1001324200089903,,0.0,0.0737879520370846,-0.0605748729080258,,2.857142857142857,2.857142857142857,2.857142857142857,4.285714285714286,6.011904761904762,3.835015159010622,8.571428571428571,12.285714285714295,14.285714285714285,3.033746991838728,3.3458039419991628,4.126732689993722,6.165787833077568,7.378795203708467,3.848172529343503,9.941669191632952,14.042585645403186,15.54610116141183,1.385720972703706,1.5175506561087932,1.827642990047717,2.5592780456565203,2.7258692808611618,0.9914161949280852,3.5616193170843,4.251884418398566,4.505958900404563,21.64313554763794,24.76043510288,32.730233151465654,54.737815637141466,64.70921668891485,35.93218238250657,92.5369689296931,123.5718132466078,135.9267986267805,0.031177563174262,0.0343817457547374,0.0423984041871082,0.0633188577341155,0.0757446368253559,0.0394550492006767,0.1020299810126698,0.1440592324532133,0.1594579923085226,3009868.138976143,3320603.675002972,4098385.486170959,6130140.314805365,7341471.801683166,3838381.120102113,9895571.776372742,13989996.135929655,15490905.645609155,62.0,69.1,84.75,120.5,126.77083333333331,47.0869052848619,168.25,199.1,212.0,Experiments\runs\moo_finished_progress_time_g300_p48_corners_variable_fps\20260501_213043_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time","finished,progress,neg_time",,
259,35,0,inf,0.0144895056988578,14.285714285714285,15.48617226736886,4.484999558299358,0,1,0.1588453561737057,15431187.370932858,134.90085300803185,204,0,48,0,127.29496047996156,34582.98280956192,5896,1596118,10.031359599997812,2249.873340099999,6.011904761904762,7.151165122077579,0.0734091666363311,2.6519783433325324,0.0,0.1548617226736886,-0.0996666568510968,,0.0,0.0715116512207757,-0.0589328520740562,,2.857142857142857,2.857142857142857,2.857142857142857,4.285714285714286,6.011904761904762,4.008476704126935,8.571428571428571,14.285714285714285,14.285714285714285,2.9034696306501115,3.240743909563337,3.8066755022321432,5.8354595729282925,7.151165122077579,3.9345528181938505,9.770355905805316,14.61630358014788,15.48617226736886,1.3377195883309867,1.4811264214934043,1.701955297069594,2.4360872839040737,2.6519783433325324,1.032385792493446,3.455831035186277,4.335062099877905,4.818166941064726,20.63249956816435,23.831973966956134,29.243986573070288,50.87858154252172,62.27683914080262,37.08376665325719,87.35174597613513,127.21317716017366,143.52328622341156,0.0298395985616135,0.0333028868748516,0.0391132399073939,0.0599312963897002,0.0734091666363311,0.0403401572949018,0.1002710318225389,0.1499414778533892,0.1588453561737057,2880071.8022672334,3215908.813374436,3779626.705274874,5801047.821507709,7114583.061805113,3924403.655696546,9724139.091701755,14563330.050695216,15431187.370932858,60.0,67.7,78.5,114.0,122.83333333333331,47.82186273615401,158.0,202.3,224.0,Experiments\runs\moo_finished_progress_time_g300_p48_corners_variable_fps\20260501_213043_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time","finished,progress,neg_time",,
260,38,0,inf,0.0144983948253732,14.285714285714285,15.495365687779016,4.486368880825821,0,1,0.1589395205573545,15440367.02398118,134.97498957812786,201,0,48,0,116.31266251432066,34699.29547207624,5419,1601537,6.241220800002338,2256.4193257000006,5.059523809523809,6.1973548503149125,0.0636274104213372,2.423180469048347,0.0,0.1549536568777901,-0.0996970862405738,,0.0,0.0619735485031491,-0.053848454867741,,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.059523809523809,3.559006173542082,5.714285714285714,9.42857142857144,14.285714285714285,2.832706996372768,3.336387089320592,3.497537885393416,4.696644374302456,6.1973548503149125,3.5562043572816626,7.378738948277065,11.449073246547162,15.495365687779016,1.3144325614635732,1.5179176480491396,1.5924864613223104,2.085312960912714,2.423180469048347,0.9711185706901004,3.1700009100128037,3.9152762754201182,4.486368880825821,19.967444717884064,24.67991637587547,26.257930224761367,39.68670270964503,54.26555006656175,34.49135746284969,76.44768907316029,107.1106745056809,134.97498957812786,0.029112774170227,0.0342850112386595,0.0359391356577872,0.0482461497296034,0.0636274104213372,0.0364620364721661,0.0757470856988719,0.1174758465187692,0.1589395205573545,2809542.703313414,3311202.8205415527,3471507.4094593395,4665751.557990619,6163068.780074363,3546665.026332641,7336962.491487864,11399813.373118456,15440367.02398118,62.0,69.7,73.75,96.0,112.89583333333331,44.28188097448988,147.25,181.20000000000005,206.0,Experiments\runs\moo_finished_progress_time_g300_p48_corners_variable_fps\20260501_213043_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time","finished,progress,neg_time",,
261,37,0,inf,0.0144521789928402,14.285714285714285,15.450581141880582,4.492809670681349,0,1,0.1584795233617438,15395517.769888844,135.27528492361307,208,0,48,0,133.06199017132175,34832.357462247564,6180,1607717,6.484949999998207,2263.1182947999987,5.9523809523809526,7.4726026398795,0.0767050516516063,2.77212479523587,0.0,0.1545058114188058,-0.0998402149040299,,0.0,0.074726026398795,-0.0616027732274637,,0.0,2.857142857142857,2.857142857142857,4.285714285714286,5.9523809523809526,3.6808630556524538,8.571428571428571,11.428571428571429,14.285714285714285,2.707737513950893,3.3488824026925226,4.09712655203683,6.24039786202567,7.4726026398795,3.8111205270445545,10.4012359891619,13.223905290876116,15.450581141880582,1.2585226130614766,1.525745528775584,1.812767312214581,2.632184163190927,2.77212479523587,1.0274172023611403,3.6826273038994137,4.228373496828443,4.510960724238123,18.793265745043755,24.795374500751496,32.293153151869774,56.563882894814014,66.33083793598537,36.754452685810485,98.12278453633188,121.52492404580116,136.5771295875311,0.0278293779283105,0.0344131840600663,0.0420946735920542,0.0640817379764138,0.0767050516516063,0.0390759290707236,0.106740898922064,0.135659632065409,0.1584795233617438,2685133.4945545327,3323600.152030266,4068966.5857615327,6204019.456510866,7434815.061089204,3800967.5487805,10354308.274825772,13171175.864481406,15395517.769888844,59.0,69.7,85.25,122.0,128.75,48.01627328312767,172.25,194.1,211.0,Experiments\runs\moo_finished_progress_time_g300_p48_corners_variable_fps\20260501_213043_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time","finished,progress,neg_time",,
262,35,0,inf,0.0145116299912671,14.285714285714285,15.50994328090123,4.492409803353214,0,1,0.1590884513893042,15454883.931695258,135.2511724382639,212,0,48,0,122.83714056990588,34955.19460281747,5706,1613423,6.313518199996906,2269.703008299999,5.238095238095238,6.71872689610436,0.0689779299895174,2.559107095206372,0.0,0.1550994328090122,-0.0998313289634047,,0.0,0.0671872689610435,-0.0568690465601416,,2.857142857142857,2.857142857142857,2.857142857142857,2.857142857142857,5.238095238095238,3.4173095462874583,8.571428571428571,8.571428571428571,14.285714285714285,3.0620138985770087,3.427633013044085,4.05975341796875,5.169773101806641,6.71872689610436,3.481270956874904,10.202488899230955,11.196716036115374,15.50994328090123,1.3987628027010113,1.558934044955949,1.8214967361284224,2.255844860817848,2.559107095206372,0.909192757871492,3.456718588858125,3.738806129065823,4.492409803353214,21.98601036518812,25.63367433026433,32.035845981910825,45.05302808061242,58.10716899375742,32.33786848210732,88.03679366409779,99.21128771528602,135.2511724382639,0.0314678062511242,0.0352216875447548,0.0417105119857859,0.0530998496309739,0.0689779299895174,0.035696445424588,0.1047097988781316,0.1149010918717402,0.1590884513893042,3038004.2845396334,3402018.038920196,4031506.4474167344,5136898.029851804,6683077.717983301,3472277.857594576,10156879.15323706,11149321.5287402,15454883.931695258,63.0,74.1,85.0,105.0,118.875,41.68814029993023,162.25,174.3,212.0,Experiments\runs\moo_finished_progress_time_g300_p48_corners_variable_fps\20260501_213043_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time","finished,progress,neg_time",,
263,35,0,inf,0.014503334610096,14.285714285714285,15.501926967075894,4.49366560640911,0,1,0.1590061029245583,15446855.011396226,135.2996155768633,208,0,48,0,133.93131492718507,35089.125917744655,6246,1619669,7.99824219999573,2278.040396800003,6.25,7.607039780843826,0.0780840203875501,2.790235727649689,0.0,0.1550192696707589,-0.0998592356979802,,0.0,0.0760703978084382,-0.0620052383922153,,2.857142857142857,2.857142857142857,2.857142857142857,5.714285714285714,6.25,3.940727944770341,8.571428571428571,14.285714285714285,14.285714285714285,2.903540475027901,3.448374611990792,4.090306418282645,6.553355625697545,7.607039780843826,3.966650185994732,10.236524854387556,14.963669913155693,15.501926967075894,1.340468113764243,1.5693563870183207,1.8202521375541616,2.691813437965185,2.790235727649689,1.0129063353221797,3.515644736320259,4.369102691792913,4.694242665963573,20.66876220703125,25.725817625969647,32.39260010421276,58.85940317064524,66.8370492241035,37.05999273933753,90.43566107936203,129.05517594516277,145.34928786754608,0.0298402759753739,0.0354347619777557,0.0420244171196931,0.0672937135989392,0.0780840203875501,0.0406685351427609,0.1050550708326927,0.1534864186459737,0.1590061029245583,2880115.125128052,3422718.7828683,4062071.504306999,6516378.631914722,7569070.586518104,3956666.426252154,10190288.979144122,14908738.76123835,15446855.011396226,63.0,73.4,87.75,125.5,130.125,47.2200632676408,164.5,202.50000000000003,217.0,Experiments\runs\moo_finished_progress_time_g300_p48_corners_variable_fps\20260501_213043_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time","finished,progress,neg_time",,
264,33,0,inf,0.0144440579755579,14.285714285714285,15.440810067313055,4.485384412897915,0,1,0.1583800275571346,15385821.335742531,134.88744154572487,211,0,48,0,120.46837706767884,35209.594294812334,5583,1625252,5.839713199995458,2284.1291273000024,5.059523809523809,6.506845269884383,0.0668042042277998,2.5097578555766424,0.0,0.1544081006731305,-0.0996752091755092,,0.0,0.0650684526988438,-0.055772396790592,,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.059523809523809,3.4126407341009912,6.428571428571429,9.42857142857144,14.285714285714285,2.7910396030970985,3.279646737234933,3.799659184047154,5.207693917410714,6.506845269884383,3.42051805872248,8.46923964364188,11.81371688842774,15.440810067313055,1.2928210509635107,1.4914524505672415,1.697818759382754,2.2759358411316697,2.5097578555766424,0.9243572710278184,3.189108734533535,3.830561909070833,4.485384412897915,19.56184919178486,24.06889479607344,29.24355637095869,45.57413001358509,56.75079726303617,32.96326252486808,77.4648898653686,104.81730857044468,134.88744154572487,0.0286849259826307,0.0337024522530001,0.0390412318915669,0.05348902130312,0.0668042042277998,0.0350725430466975,0.0869448835377829,0.1212229295645548,0.1583800275571346,2768091.830738272,3254708.143834465,3772651.752896956,5174713.900277522,6471690.9405313535,3411433.008039309,8427967.81317004,11765200.784393713,15385821.335742531,62.0,68.7,78.75,105.0,116.3125,42.550536742599775,147.75,175.60000000000008,211.0,Experiments\runs\moo_finished_progress_time_g300_p48_corners_variable_fps\20260501_213043_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time","finished,progress,neg_time",,
265,37,0,inf,0.0143428503267897,14.285714285714285,15.336074829101562,4.469510260403355,0,1,0.1573072792339145,15281245.63096009,134.09553743898869,216,0,48,0,122.13765262438872,35331.731947436725,5652,1630904,8.543717799999285,2293.008422799998,5.476190476190475,6.78798000017802,0.0696868539486449,2.544534429674765,0.0,0.1533607482910156,-0.0993224502311856,,0.0,0.0678798000017801,-0.0565452095483281,,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.476190476190475,3.587266469837944,8.571428571428571,9.42857142857144,14.285714285714285,2.843115670340402,3.195652553013393,3.676330021449498,5.3369276864188055,6.78798000017802,3.693987639368292,9.82464585985456,11.785401480538514,15.336074829101562,1.3264128427298112,1.4570476891980542,1.6510565688301542,2.314503251425065,2.544534429674765,0.9801454387275014,3.4661444804193957,3.9076540556195103,4.469510260403355,20.044298395514488,23.21425604075193,27.87437524273992,46.7378922700882,58.42547143468013,34.66703310506416,88.76674417592585,108.38366441726691,134.09553743898869,0.0292195316877012,0.0328399785213277,0.0377751225533517,0.054815629286234,0.0696868539486449,0.0378782680530137,0.1008331209801054,0.1209356479179274,0.1573072792339145,2819831.4976147083,3171045.631840981,3649784.288427492,5303719.994613242,6752476.230409835,3684273.2249149806,9779225.878332416,11737312.679288644,15281245.63096009,62.0,65.7,78.25,103.0,117.75,45.32038724459446,159.25,179.60000000000005,216.0,Experiments\runs\moo_finished_progress_time_g300_p48_corners_variable_fps\20260501_213043_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time","finished,progress,neg_time",,
266,33,0,inf,0.0146186828891694,14.285714285714285,15.640324183872767,4.597385826165035,0,1,0.1604153687184401,15584211.468265709,138.85734540969133,218,0,48,0,121.95905432626012,35453.691001762985,5647,1636551,7.212223599999561,2300.4559904999987,5.297619047619048,6.605344670159476,0.0678131652488956,2.5408136317970857,0.0,0.1564032418387276,-0.1021641294703341,,0.0,0.0660534467015947,-0.0564625251510463,,2.857142857142857,2.857142857142857,2.857142857142857,2.857142857142857,5.297619047619048,3.498764764210856,5.714285714285714,9.42857142857144,14.285714285714285,2.8662163870675226,3.234750475202288,3.7896415165492474,5.183762141636439,6.605344670159476,3.5612778774371248,8.321990285600934,11.912865502493732,15.640324183872767,1.3242026964560836,1.4771034293320688,1.6931615285696728,2.2395680087156498,2.5408136317970857,0.9484539268040056,3.208639203159513,3.8106247719358666,4.597385826165035,20.17381082475185,23.777577126026152,29.195288026705384,44.57772813364864,57.99077376335239,33.82571018434544,78.2900967746973,103.95048230811965,138.85734540969133,0.0294569847338476,0.0332413775072228,0.0389384852820433,0.0532449059100256,0.0678131652488956,0.036513970528926,0.0854283714226021,0.1222423667327833,0.1604153687184401,2842954.186292137,3209955.663331841,3762703.492679184,5151321.883821149,6569878.543067742,3551973.22058917,8279885.73738353,11864655.304292066,15584211.468265709,62.0,70.0,79.75,102.5,117.64583333333331,44.29564010869341,149.0,176.3000000000001,218.0,Experiments\runs\moo_finished_progress_time_g300_p48_corners_variable_fps\20260501_213043_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time","finished,progress,neg_time",,
267,31,0,inf,0.0145315818618924,14.285714285714285,15.532155718122208,4.502582353033817,0,1,0.1593152854166158,15476994.12950364,135.76508823037148,207,0,48,0,135.5054721434518,35589.196473906435,6272,1642823,7.4748145999983535,2308.201663699998,6.428571428571428,7.654033047812326,0.0785684139443887,2.823030669655246,0.0,0.1553215571812221,-0.1000573856229737,,0.0,0.0765403304781232,-0.0627340148812276,,2.857142857142857,2.857142857142857,2.857142857142857,5.714285714285714,6.428571428571428,3.7570794852522615,8.571428571428571,12.285714285714295,14.285714285714285,2.8973824637276784,3.535042898995536,4.547053745814732,7.286713463919504,7.654033047812326,3.66148016235049,9.802705901009697,13.441787174769818,15.532155718122208,1.3349409960273355,1.598501897149661,2.033491049321775,3.021831925337726,2.823030669655246,0.9488247299865727,3.479254286449884,4.125148564036396,4.633063914814508,20.492275685071945,26.67301059663296,38.46456095576286,71.24869787320495,67.66895004408434,34.315699309643726,89.06599169969559,117.84195136949424,141.38140510767698,0.0297770905181386,0.0363245629163159,0.0467102926750745,0.0748079462581529,0.0785684139443887,0.0375409023030473,0.1006130315578519,0.1378965352417464,0.1593152854166158,2874012.56149172,3509031.207013442,4516483.616783247,7246146.698343953,7615735.072165729,3652158.7428364456,9758098.888697091,13389445.43518022,15476994.12950364,58.0,73.4,92.0,140.0,130.66666666666666,43.71848070959872,161.0,189.20000000000005,212.0,Experiments\runs\moo_finished_progress_time_g300_p48_corners_variable_fps\20260501_213043_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time","finished,progress,neg_time",,
268,34,0,inf,0.0143895869253012,14.285714285714285,15.382717677525113,4.469088385007278,0,1,0.1577857518265918,15327892.69281273,134.10086230933666,211,0,48,0,124.1730862970264,35713.369560203464,5731,1648554,8.125576999998884,2316.5466546000025,5.595238095238095,6.819398970831007,0.0700089078288742,2.5869392978547165,0.0,0.1538271767752511,-0.0993130752223839,,0.0,0.06819398970831,-0.057487539952327,,2.857142857142857,2.857142857142857,2.857142857142857,2.857142857142857,5.595238095238095,3.4972454337067576,8.571428571428571,9.42857142857144,14.285714285714285,2.9117529732840404,3.225139617919922,3.9678628104073663,5.310401916503906,6.819398970831007,3.594935993778445,9.120539937700544,11.81903839111329,15.382717677525113,1.3413153368338109,1.4688614792463055,1.779815992352159,2.309623402905163,2.5869392978547165,0.956702996139722,3.330642370271127,3.783452864699813,4.49642132632462,20.65266089886427,23.62350770235061,31.40025189332664,46.7452146075666,59.69075044477359,33.940698954320546,83.4883786290884,102.62059280648836,135.46433126926422,0.0299246618273016,0.0331426182013772,0.0407673772369919,0.0545434005861554,0.0700089078288742,0.0368614158890854,0.0936168122670569,0.1212823181475175,0.1577857518265918,2888319.167254804,3200356.194179778,3939999.734655644,5277258.937260247,6783469.887102016,3585495.0193768702,9076870.165263116,11771101.241873484,15327892.69281273,59.0,66.0,77.75,106.5,119.39583333333331,45.46827629573784,154.75,177.10000000000008,211.0,Experiments\runs\moo_finished_progress_time_g300_p48_corners_variable_fps\20260501_213043_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time","finished,progress,neg_time",,
269,36,0,inf,0.0146208272022572,14.285714285714285,15.623621259416854,4.5125732572183885,0,1,0.1602524679668517,15568359.297615556,136.2292291149497,206,0,48,0,127.80494077481843,35841.17450097828,5897,1654451,7.363220400002319,2324.2892771999977,5.773809523809523,7.074931122007823,0.0726310576512292,2.662602932808717,0.0,0.1562362125941685,-0.1002794057159641,,0.0,0.0707493112200782,-0.0591689540624159,,2.857142857142857,2.857142857142857,2.857142857142857,5.714285714285714,5.773809523809523,3.3242861917721918,8.571428571428571,8.571428571428571,14.285714285714285,2.9618780953543524,3.4058287484305247,3.932268960135324,6.458383287702288,7.074931122007823,3.4666329947625623,9.714963095528738,11.019030707223076,15.623621259416854,1.3726680774824944,1.5402257848065444,1.7500853122150226,2.688714632752083,2.662602932808717,0.92868025811085,3.4728079340985563,3.6535084791215526,4.57910489715158,21.20038671791553,25.30919345766306,30.602158410474654,59.213945023715496,61.9184451761345,32.5986751587815,89.46679882332683,96.84874785616994,136.2292291149497,0.0304392180251629,0.0349980603548039,0.0404025009662363,0.0663168874165908,0.0726310576512292,0.0355469182820004,0.0997185580616815,0.1130833230851286,0.1602524679668517,2938130.214192809,3380401.1813890017,3904737.504854763,6421193.45284502,7038243.174234562,3457488.219384842,9671359.917609269,10972443.244035693,15568359.297615556,60.0,70.4,82.5,125.0,122.85416666666669,42.59938848511273,158.0,167.3,214.0,Experiments\runs\moo_finished_progress_time_g300_p48_corners_variable_fps\20260501_213043_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time","finished,progress,neg_time",,
270,34,0,inf,0.0145617765535442,14.285714285714285,15.560041155133929,4.492190707153693,0,1,0.1596023365018218,15504984.02812932,135.2199330702424,212,0,48,0,128.75067155490038,35969.925172533185,5955,1660406,7.715979400003562,2332.215758099999,5.654761904761905,7.207414933613368,0.0739923643822269,2.682305657393758,0.0,0.1556004115513392,-0.0998264601589709,,0.0,0.0720741493361336,-0.0596067923865279,,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.654761904761905,3.618244741768841,8.571428571428571,8.571428571428571,14.285714285714285,2.765415736607143,3.7904739379882817,4.430942535400391,5.611874716622489,7.207414933613368,3.4087672981621844,9.78271348135812,10.806405203683036,15.560041155133929,1.28577680909261,1.6925515573638474,1.962459262830889,2.385119110914004,2.682305657393758,0.8607910792941406,3.3925818168517776,3.567650044132701,4.644031168854038,19.44386734813452,29.050886005163196,36.436618112027645,49.0057432949543,62.21770679686839,31.285335163601893,86.29668572731316,93.1603522837162,140.98098935186863,0.0284217002278218,0.0389469784907541,0.0455201987187563,0.0576371567558281,0.0739923643822269,0.0349515703553008,0.1004104860492939,0.1109104446621035,0.1596023365018218,2742538.5246488685,3763519.371528638,4401281.50615397,5577974.519770054,7170529.659332633,3400281.113376745,9738539.615483122,10761173.18611664,15504984.02812932,61.0,79.4,88.75,111.5,124.0625,39.88598660035042,155.25,165.3,212.0,Experiments\runs\moo_finished_progress_time_g300_p48_corners_variable_fps\20260501_213043_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time","finished,progress,neg_time",,
271,36,0,inf,0.0145831185252451,14.285714285714285,15.582384381975448,4.496696355286521,0,1,0.1598310695094801,15527281.927897172,135.49052540957928,203,0,48,0,116.01029471888344,36085.93546725207,5312,1665718,6.875109599997813,2339.302592699998,5.11904761904762,6.322953417187645,0.0649193131688814,2.4168811399767383,0.0,0.1558238438197544,-0.0999265856730338,,0.0,0.0632295341718764,-0.0537084697772608,,2.857142857142857,2.857142857142857,2.857142857142857,2.857142857142857,5.11904761904762,3.245003135818812,8.571428571428571,8.571428571428571,14.285714285714285,2.886548723493304,3.2230066571916853,3.7781538282121936,4.451509203229632,6.322953417187645,3.429728357857574,9.518181255885532,10.967101233346122,15.582384381975448,1.346015831126209,1.4739968411005404,1.692214922113261,1.975706804380984,2.4168811399767383,0.917919147610946,3.4079274721093293,3.602525518791189,4.496696355286521,20.528028056025505,23.540697899460792,29.06199711561203,36.86070061475039,53.873619148973376,32.22858008438255,87.0303719099611,94.68207374438644,135.49052540957928,0.0296655466144762,0.0331206439624802,0.0388204172833296,0.0457312495471898,0.0649193131688814,0.0351706729151704,0.0977027830210344,0.1125553410647634,0.1598310695094801,2863068.0371539854,3198185.962507213,3751202.618424159,4421765.50326284,6288730.732168729,3420626.2134791324,9475265.675233692,10921229.808283033,15527281.927897172,60.0,67.7,76.0,91.5,110.66666666666669,41.87199408780156,153.25,165.9,203.0,Experiments\runs\moo_finished_progress_time_g300_p48_corners_variable_fps\20260501_213043_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time","finished,progress,neg_time",,
272,36,0,inf,0.0145921171456479,14.285714285714285,15.593692234584264,4.50708790021338,0,1,0.1599460271646753,15538485.359509235,135.9960728958249,203,0,48,0,126.13240430472672,36212.0678715568,5819,1671537,6.615886400002637,2346.2070408,5.654761904761904,7.0051341965084974,0.0719144647269314,2.62775842301514,0.0,0.1559369223458426,-0.1001575088936306,,0.0,0.0700513419650849,-0.0583946316225586,,0.0,2.857142857142857,2.857142857142857,4.285714285714286,5.654761904761904,3.570932505231105,8.571428571428571,11.428571428571429,14.285714285714285,2.85179683140346,3.409974779401507,3.8917963845389223,5.743985857282366,7.0051341965084974,3.6395970490651264,9.507201058523997,12.917843954903738,15.593692234584264,1.325122234178682,1.5453236401713637,1.7340326794276613,2.4954137786195805,2.62775842301514,0.9450147257372068,3.384979044870487,4.074974560052072,4.50708790021338,20.223605908453465,25.39964157119393,30.16010070219636,52.59075557813048,60.97792640297363,33.82640087389978,85.31910566985607,115.47999266609554,135.9960728958249,0.0293087738887933,0.0350405924919139,0.0399870559772008,0.0589886246901648,0.0719144647269314,0.0373187683400048,0.0975818801375548,0.1325349729012432,0.1599460271646753,2828525.3854557644,3384506.8930267747,3864425.897643944,5708616.207690705,6968795.634351944,3630273.2085968177,9462907.206844324,12866978.729310552,15538485.359509235,63.0,70.7,81.25,116.5,121.22916666666669,43.2185529139075,154.5,184.50000000000003,206.0,Experiments\runs\moo_finished_progress_time_g300_p48_corners_variable_fps\20260501_213043_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time","finished,progress,neg_time",,
273,38,0,inf,0.0144961620983112,14.285714285714285,15.495403834751675,4.496587813981811,0,1,0.1589389064650263,15440302.478123836,135.4784880205989,204,0,48,0,126.247247398142,36338.31511895494,5820,1677357,6.396589900003164,2352.792107200002,5.654761904761905,6.96593687647865,0.0715131753384939,2.630150987461292,0.0,0.1549540383475167,-0.0999241736440402,,0.0,0.0696593687647865,-0.058447799721362,,2.857142857142857,2.857142857142857,2.857142857142857,2.857142857142857,5.654761904761905,3.522984942132783,8.571428571428571,9.42857142857144,14.285714285714285,2.9240145002092635,3.513792855398996,4.153499603271484,5.243165152413505,6.96593687647865,3.514003491864475,9.43683556147984,11.675691877092644,15.495403834751675,1.3501495031855963,1.5896862276006911,1.8304983642724832,2.301204791388444,2.630150987461292,0.9194373661430036,3.3590476962342137,3.761784114685856,4.496587813981811,20.916297420859337,26.41424066275358,32.85330993682146,46.20239045843482,60.864076086164765,32.96043349779693,84.6858712490648,102.0011918090285,135.4784880205989,0.0300505119594555,0.0361063823943851,0.0426734371927358,0.0538530886298775,0.0715131753384939,0.0360317902959453,0.0968648831766747,0.1198124675792093,0.1589389064650263,2900492.0888799867,3487869.578882326,4125161.7663188223,5210106.902109163,6929574.502527949,3504946.8927170737,9393422.374742793,11627972.034753976,15440302.478123836,62.0,72.7,85.75,105.5,121.25,42.0849834659981,155.25,176.70000000000007,204.0,Experiments\runs\moo_finished_progress_time_g300_p48_corners_variable_fps\20260501_213043_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time","finished,progress,neg_time",,
